trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
130,30.0,-17.342502868731327,0.8102488041911168,21.818866110280364,6,12,2.0,2.0,2.0
96,38.54166666666667,-5.385868615080803,0.9087509169821312,17.074830148717922,6,12,2.0,2.5,1.5
96,31.25,-9.731127490687712,0.8523954276193475,15.486850713831465,6,12,2.0,2.5,2.0
68,33.82352941176471,-10.78098883020694,0.7593839299728029,16.39349040426707,6,12,2.0,3.0,1.5
68,26.47058823529412,-15.92440936943489,0.6812385029197883,16.874983539558066,6,12,2.0,3.0,2.0
42,33.33333333333333,-7.7692497074948355,0.7272164594704635,10.709060594526122,6,12,2.0,3.5,1.5
42,26.190476190476193,-11.412670246722765,0.6386583254068571,14.357175415536705,6,12,2.0,3.5,2.0
177,32.7683615819209,-35.608518593612935,0.7027855362533407,39.00370487811993,6,12,2.5,2.0,1.5
170,26.47058823529412,-42.774321609167465,0.6596423396126787,43.74594542323951,6,12,2.5,2.0,2.0
129,34.10852713178294,-21.78033433387962,0.7443277290341016,32.69291978480952,6,12,2.5,2.5,1.5
128,27.34375,-28.095681173034233,0.698193411829413,32.692919784809526,6,12,2.5,2.5,2.0
93,30.107526881720432,-24.21830677640757,0.6277084795122835,30.64389739630481,6,12,2.5,3.0,1.5
92,23.91304347826087,-29.33181527918323,0.5821246918872779,32.27962650070939,6,12,2.5,3.0,2.0
56,33.92857142857143,-10.072009003675515,0.7320778162916894,16.449321215749507,6,12,2.5,3.5,1.5
55,27.27272727272727,-13.685517506451164,0.6636242575265177,17.652477481337705,6,12,2.5,3.5,2.0
188,35.1063829787234,-27.473041316083275,0.7763307727118613,31.30435421216165,6,12,3.0,2.0,1.5
180,28.888888888888886,-34.99654316012951,0.7280817176881416,39.45371993748765,6,12,3.0,2.0,2.0
137,35.03649635036496,-20.627319853901522,0.7688126510571496,30.997268982914047,6,12,3.0,2.5,1.5
134,27.611940298507463,-29.430700077757574,0.6969949370036091,36.061862097718475,6,12,3.0,2.5,2.0
