signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year
53898,2023-02-17 06:00:00,7,0.10114623410988972,1.4236812795576153,0.8055555555555425,0.14583333333333692,0.048611111111120535,0.9513888888888795,-2.0104607012381224,31.687427665001366,-1.8715098680946003,-4.035802530844148,True,False,False,True,False,False,-1.112704556108335,-0.4327660933776343,breakdown,72,0,0.6228605598064368,1.3742479017951734,3.489996470026623,3.7964834121535938,0.0,999.0,21.48,53899,2023-02-17 07:00:00,21.345,21.495171935116485,21.164793677860217,0.15017193511648586,1.4847011995852704,53903,2023-02-17 11:00:00,21.164793677860217,TP,4,0.3729058958757019,0.0,1.033524153626898,IS_2014_2024,2023
54012,2023-02-24 07:00:00,8,0.08332582018991423,1.2001081990202291,0.7499999999999822,0.10000000000001422,0.15000000000000355,0.8499999999999964,-1.324859785765234,28.987123717893184,-1.8537751224420227,-4.614066494819108,True,False,False,True,False,False,-1.0972214714123325,-0.5449878723683172,breakdown,72,0,0.5880530175198978,1.812163380520518,1.0080908871769738,4.98044902593387,0.0,999.0,21.285,54013,2023-02-24 08:00:00,21.202,21.297498873028488,21.08740135236582,0.09549887302848603,1.1460898051867627,54016,2023-02-24 11:00:00,21.08740135236582,TP,3,0.6387509932374225,0.0,0.9382168060501993,IS_2014_2024,2023
54030,2023-02-27 02:00:00,3,0.1026387437552172,0.847633133619462,0.7241379310345123,0.12643678160918695,0.14942528735630073,0.8505747126436993,-1.251246051141677,23.798305374602407,-2.165856627448458,-6.596568477305894,True,False,False,True,False,False,-1.305563369804219,-0.7743466199535105,breakdown,72,0,0.07794327665465482,0.7891756761284623,3.5659049069508475,6.3718628665187325,0.0,999.0,20.771,54031,2023-02-27 03:00:00,20.702,20.786395811563285,20.600725026124064,0.08439581156328302,0.8222607611464762,54031,2023-02-27 03:00:00,20.600725026124064,TP,0,0.15403608021768067,0.0,0.9037767688120677,IS_2014_2024,2023
54058,2023-02-28 07:00:00,8,0.09169308544593412,1.3850553657601927,0.8188976377952765,0.03149606299213678,0.14960629921258675,0.8503937007874133,-1.7493306372358002,38.26962393822284,-1.1823165076326527,-5.74948837431056,True,False,False,True,False,False,-1.575262319577012,-0.9988464353580258,breakdown,72,0,0.09815352985702612,1.0578769329034778,2.061224126997471,1.1996542538080452,0.0,999.0,20.64,54059,2023-02-28 08:00:00,20.528,20.65375396281689,20.37709524461973,0.12575396281689066,1.3714661493318403,54064,2023-02-28 13:00:00,20.65375396281689,SL,5,1.407510316456014,0.0,-1.1988008921548217,IS_2014_2024,2023
54180,2023-03-07 14:00:00,15,0.09801134751725263,1.7242901386520413,0.7218934911242728,0.11834319526627182,0.1597633136094554,0.8402366863905446,-3.095363901081321,17.361498179538003,-3.8760071154302143,-4.552733063242704,True,False,False,True,False,False,-0.47602217505760885,-0.57941503533708,breakdown,72,0,0.7652175171532793,4.866783409094906,5.009624012296847,5.4279429216739805,0.0,999.0,20.714,54181,2023-03-07 15:00:00,20.573,20.728701702127587,20.386157957446898,0.15570170212758683,1.588608932248168,54181,2023-03-07 15:00:00,20.386157957446898,TP,0,0.0,0.0,1.0394365658281772,IS_2014_2024,2023
54183,2023-03-07 17:00:00,18,0.12522154901436008,1.605155035871265,0.7263681592039822,0.2238805970149156,0.04975124378110218,0.9502487562188978,-2.350435665711728,13.845152662391214,-5.1629566730843175,-6.903809085098844,True,False,False,True,False,False,-0.5132212149415706,-0.4535101891977979,breakdown,72,0,0.5350516786237549,6.4365918353842675,7.650440419724703,8.137577022650806,0.0,999.0,20.296,54184,2023-03-07 18:00:00,20.1,20.314783232352152,19.84226012117742,0.21478323235215058,1.715225806123192,54208,2023-03-08 19:00:00,20.062,TIME,24,0.5493911173034688,0.0,0.06052614004189959,IS_2014_2024,2023
55249,2023-05-12 01:00:00,2,0.1284086376302809,1.612041088668841,0.7874396135265684,0.03381642512077983,0.1787439613526517,0.8212560386473483,-1.2057658491031835,19.668113293080637,-3.6448908175538492,-9.144535455235504,True,False,False,False,True,False,-0.5603990376809027,0.6726624490645132,breakdown,72,0,1.0279682304555005,1.612041088668841,6.85312153636992,11.346588725557943,0.0,999.0,24.164,55250,2023-05-12 02:00:00,23.996,24.183261295644545,23.771286445226544,0.18726129564454652,1.4583232023979296,55257,2023-05-12 09:00:00,23.771286445226544,TP,7,0.3150677762691175,0.0,1.0664967049707001,IS_2014_2024,2023
55347,2023-05-18 07:00:00,8,0.08922846885963602,1.5914203371950442,0.781690140845078,0.028169014084491538,0.19014084507043047,0.8098591549295695,-2.7333895760999916,29.200530284355295,-2.184023757170805,-5.753443310715904,True,False,False,False,True,False,-1.3608616172715837,0.12725118513338957,breakdown,72,0,0.5379449027138004,2.813003553774363,3.1940478598633066,2.667310142622685,0.0,999.0,23.592,55348,2023-05-18 08:00:00,23.467,23.605384270328944,23.300938875605265,0.1383842703289453,1.5508981841505711,55360,2023-05-18 20:00:00,23.300938875605265,TP,12,0.8093405394541816,-0.1734301155973283,1.0193436295861027,IS_2014_2024,2023
55924,2023-06-22 13:00:00,14,0.10482113698433312,1.8221515764377745,0.5287958115183315,0.2879581151832408,0.18324607329842765,0.8167539267015723,-2.3771421479227346,26.528094899125918,-2.241850710712649,-7.9925657159849965,True,False,False,True,False,False,-1.2021670941576945,-0.22430952507396484,breakdown,72,0,0.7727449093793894,1.6885907279030765,2.432715455453566,4.760490244201266,0.0,999.0,22.553,55925,2023-06-22 14:00:00,22.396,22.56872317054765,22.188732195342823,0.1727231705476484,1.6477895157105968,55931,2023-06-22 20:00:00,22.188732195342823,TP,6,0.5789611184355332,-0.052106500659201076,1.0552597203911014,IS_2014_2024,2023
56605,2023-08-03 06:00:00,7,0.11479540710553901,1.1411606378952361,0.8244274809160332,0.15267175572518732,0.022900763358779455,0.9770992366412206,-1.1921361845218708,28.39836024846413,-2.568380055446557,-6.266665747206303,True,False,False,False,False,True,-0.4350570131231947,0.26284595336521277,breakdown,72,0,0.4878243948254518,1.820630330687813,1.8293414805954211,7.038609125338542,0.0,999.0,23.639,56606,2023-08-03 07:00:00,23.518,23.65621931106583,23.352136826721008,0.13821931106582852,1.2040491388192418,56612,2023-08-03 13:00:00,23.65621931106583,SL,6,1.3384526270130979,0.0,-1.1808719766234084,IS_2014_2024,2023
56659,2023-08-07 14:00:00,15,0.10908190649465271,1.494289981152714,0.42944785276072484,0.37423312883436305,0.19631901840491212,0.8036809815950878,-2.644197198474298,27.84840831996935,-2.57208427370698,-5.39783580370844,True,False,False,True,False,False,-0.645645534163213,-0.09034480247868291,breakdown,72,0,0.31169238870669747,2.759394382374071,3.6394670093106574,4.501204789852742,0.0,999.0,23.298,56660,2023-08-07 15:00:00,23.163,23.314362285974195,22.981365256830966,0.15136228597419432,1.3876021316295404,56679,2023-08-08 11:00:00,22.981365256830966,TP,19,0.35015327403972196,0.0,1.0348333613020158,IS_2014_2024,2023
56680,2023-08-08 12:00:00,13,0.10159811875771704,2.5098889932017574,0.8313725490196101,0.05098039215685559,0.11764705882353432,0.8823529411764657,-3.575031582397528,21.906320180468114,-3.5958773934582564,-7.800926412631594,True,False,False,True,False,False,-1.1392385430562362,-0.18824346238568365,breakdown,72,0,1.8307425597471707,3.799282946572079,3.543372696284842,6.771778930677698,0.0,999.0,22.956,56681,2023-08-08 13:00:00,22.731,22.971239717813656,22.442712338623615,0.2402397178136546,2.3646079351780007,56705,2023-08-09 14:00:00,22.649,TIME,24,0.8366643194107708,-0.6243763577692355,0.23726301595230592,IS_2014_2024,2023
57133,2023-09-05 07:00:00,8,0.07374951736071621,1.532213417035739,0.7522123893805102,0.18584070796460955,0.061946902654880336,0.9380530973451197,-2.706386594997785,11.817996962396151,-4.565563021371586,-8.641992264165845,True,False,False,False,True,False,-0.020285671770294035,0.34048138645714066,breakdown,72,0,0.7593270031327233,4.000026177217186,5.54579900502317,9.274636966835805,0.0,999.0,23.677,57134,2023-09-05 08:00:00,23.569,23.688062427604105,23.42612508687507,0.11906242760410635,1.6144163631845914,57138,2023-09-05 12:00:00,23.688062427604105,SL,4,1.797376420977843,0.0,-1.2099738809553713,IS_2014_2024,2023
57156,2023-09-06 07:00:00,8,0.08348719460725998,1.5930586795454922,0.8195488721804431,0.022556390977444614,0.1578947368421123,0.8421052631578877,-2.0672261134213805,29.760096788730195,-2.5153779773540133,-7.32434240567372,True,False,False,False,False,True,-0.5368777414471371,0.15345015926672728,breakdown,72,0,1.0540538631578957,1.4133904074162933,2.0601961870813668,3.6412769818182738,0.0,999.0,23.465,57157,2023-09-06 08:00:00,23.351,23.477523079191087,23.199172304970695,0.12652307919108807,1.5154788681818485,57159,2023-09-06 10:00:00,23.477523079191087,SL,2,1.5570281822059489,-0.7429474574992978,-1.197592408909402,IS_2014_2024,2023
57161,2023-09-06 12:00:00,13,0.09328934362786587,1.9294808281428732,0.7166666666666555,0.22222222222221782,0.06111111111112668,0.9388888888888733,-2.850275023848393,29.772186407220147,-2.5276261308312513,-6.974955413086274,True,False,False,False,False,True,-0.5015184715209956,0.13732676006726208,breakdown,72,0,0.7717923312571418,2.2081836144301756,2.75486984907064,2.9799759456873174,0.0,999.0,23.429,57162,2023-09-06 13:00:00,23.252,23.44299340154418,23.022807918146984,0.19099340154417987,2.047322814340495,57162,2023-09-06 13:00:00,23.022807918146984,TP,0,0.45027733578591134,0.0,1.069105425643615,IS_2014_2024,2023
57292,2023-09-14 05:00:00,6,0.09570549996883428,2.3927569478720785,0.4628820960698623,0.4628820960698778,0.0742358078602599,0.92576419213974,-2.87699506973518,27.463054217493067,-2.1067704046580054,-4.131477618533182,True,False,False,True,False,False,-0.755038473857392,-0.39326392095250534,breakdown,72,0,1.055320749934841,2.1315389404624767,2.1210902201660793,2.915192962691319,0.0,999.0,22.835,57293,2023-09-14 06:00:00,22.62,22.849355824995325,22.344773010005614,0.2293558249953236,2.3964748637226854,57301,2023-09-14 14:00:00,22.344773010005614,TP,8,0.1831215753986383,0.0,1.0909990622626946,IS_2014_2024,2023
57555,2023-09-29 15:00:00,16,0.18098091973735053,2.226754072113558,0.8337468982630278,0.019851116625307877,0.14640198511166433,0.8535980148883356,-2.132015760671941,33.08694796286271,-2.8543272908237167,-2.90455964320748,True,False,False,True,False,False,-0.24375607204757835,-0.2683426155585777,breakdown,72,0,0.326001216512907,3.939641819893201,2.8345529503579465,1.5581753060447143,0.0,999.0,22.669,57556,2023-09-29 16:00:00,22.329,22.696147137960605,21.888423434447276,0.36714713796060394,2.0286510782099465,57565,2023-10-02 02:00:00,21.888423434447276,TP,9,0.16886962634215172,0.0,1.131907408732995,IS_2014_2024,2023
57567,2023-10-02 04:00:00,5,0.1361449785004202,0.8079622268232237,0.6727272727272586,0.20909090909090733,0.11818181818183404,0.881818181818166,-1.2522797927037732,21.93081404697452,-3.5255062285188647,-6.67669162579486,True,False,False,True,False,False,-0.7070648854236636,-0.5031142069281218,breakdown,72,0,0.3158397795763473,2.3651257912461703,4.091226912186698,7.859268933644128,0.0,999.0,21.865,57568,2023-10-02 05:00:00,21.765,21.885421746775062,21.620493903869928,0.12042174677506168,0.8845111152938336,57569,2023-10-02 06:00:00,21.885421746775062,SL,1,1.046322640007504,0.0,-1.207603698414209,IS_2014_2024,2023
57572,2023-10-02 09:00:00,10,0.14646088590757653,1.4952797714073407,0.7579908675799185,0.05022831050228014,0.19178082191780133,0.8082191780821987,-1.3436376254719589,24.27961912117675,-3.2282457375525775,-6.981164130850157,True,False,False,True,False,False,-0.8220401796186794,-0.46767758136264104,breakdown,72,0,0.675948389814286,1.9117732237171763,4.137623477045026,9.852459863656703,0.0,999.0,21.74,57573,2023-10-02 10:00:00,21.563,21.761969132886136,21.324237040536634,0.1989691328861376,1.3585137878497893,57575,2023-10-02 12:00:00,21.761969132886136,SL,2,1.4424347929597787,-0.17088077686632613,-1.1256476300487708,IS_2014_2024,2023
57583,2023-10-02 20:00:00,22,0.15416142023003349,1.1027402299896727,0.711764705882338,0.11176470588236302,0.17647058823529904,0.823529411764701,-1.7742890632431796,18.70042053899367,-3.19313553182861,-8.421401858285083,True,False,False,True,False,False,-1.0504786855217856,-0.44431656625423804,breakdown,72,0,0.6875909669347179,1.6411369305140266,4.475827992310988,7.336465883048868,0.0,999.0,21.178,57584,2023-10-02 22:00:00,21.073,21.201124213034507,20.91925094435859,0.12812421303450705,0.8311042596995101,57585,2023-10-02 23:00:00,20.91925094435859,TP,1,0.01560985197591217,0.0,1.0048768503009786,IS_2014_2024,2023
58698,2023-12-08 16:00:00,17,0.1504074716714264,2.320363450842458,0.7535816618911116,0.07736389684814042,0.1690544412607479,0.8309455587392521,-2.879081096904668,22.5791584457112,-3.434091408012679,-6.322162052723893,True,False,False,False,True,False,-0.33172208734204384,0.22076442729327517,breakdown,72,0,0.551834287736161,4.394728484260364,4.56094363116884,4.228513337351864,0.0,999.0,23.424,58699,2023-12-08 17:00:00,23.133,23.446561120750715,22.75672665509914,0.31356112075071607,2.0847443100147847,58720,2023-12-11 15:00:00,22.75672665509914,TP,21,0.019135025368053463,0.0,1.1202707276331068,IS_2014_2024,2023
58765,2023-12-13 14:00:00,15,0.09374082349816687,2.1228744593212325,0.7738693467336755,0.1407035175879345,0.08542713567839008,0.9145728643216099,-2.473161793129575,34.42630807012512,-1.551223111177537,-6.167592507955389,True,False,False,True,False,False,-1.373063474952171,-0.3198903577384964,breakdown,72,0,0.4587115665869965,1.2801253021032408,1.5788212059273607,3.605686267590844,0.0,999.0,22.741,58766,2023-12-13 15:00:00,22.558,22.755061123524726,22.321526651770327,0.19706112352472616,2.1021910857074957,58770,2023-12-13 19:00:00,22.755061123524726,SL,4,5.130387881266415,-0.3958162757060115,-1.1268641909314256,IS_2014_2024,2023
59283,2024-01-17 05:00:00,6,0.09410355232995628,1.041405957305247,0.826530612244908,0.030612244897959554,0.1428571428571325,0.8571428571428675,-1.9749202826722052,31.922203266886456,-1.666272909670493,-2.8144949418071548,True,False,False,True,False,False,-0.4629417297168996,-0.24455640415365404,breakdown,72,0,0.06375954840644447,1.392083473540654,1.9234130435943453,3.857452678589777,0.0,999.0,22.85,59284,2024-01-17 06:00:00,22.762,22.864115532849496,22.639461360580604,0.1021155328494956,1.0851400432945062,59285,2024-01-17 07:00:00,22.639461360580604,TP,1,0.10772112423103875,0.0,0.9551792631112516,IS_2014_2024,2024
59294,2024-01-17 16:00:00,17,0.11965607814209289,1.4123812398339777,0.5029585798816394,0.33727810650888757,0.15976331360947305,0.840236686390527,-2.089963141468964,32.96677549717312,-1.8486974343988414,-3.5164780417487873,True,False,False,True,False,False,-0.5162021248365918,-0.19233144469744687,breakdown,72,0,0.10864471075644384,2.381826351199276,2.5322574891697642,3.8109221619188838,0.0,999.0,22.687,59295,2024-01-17 17:00:00,22.547,22.704948411721315,22.357461905934425,0.15794841172131413,1.3200199619926425,59314,2024-01-18 13:00:00,22.357461905934425,TP,19,0.8103911815577145,-0.2975655119782268,1.0417204723519866,IS_2014_2024,2024
59730,2024-02-13 15:00:00,16,0.13242948722031944,1.6688126235234018,0.4072398190045241,0.47058823529411387,0.12217194570136204,0.877828054298638,-2.8152808987596205,20.95262595173027,-4.60867665333176,-4.473809699721072,True,False,False,True,False,False,-0.07693891057427567,-0.23938145128282237,breakdown,72,0,0.21143327356859265,6.780967130877889,5.066847377304077,4.606224888458252,0.0,999.0,22.211,59731,2024-02-13 16:00:00,22.025,22.230864423083048,21.77796269230034,0.20586442308304953,1.5545210315626936,59753,2024-02-14 15:00:00,22.230864423083048,SL,22,1.2775398296669387,-0.24287829461348834,-1.1214391473067529,IS_2014_2024,2024
59973,2024-02-28 07:00:00,8,0.07741585935223372,0.8525384921416386,0.8333333333333512,0.0,0.16666666666664873,0.8333333333333512,-1.7277988748215836,32.444413600832235,-1.7144299047451652,-4.124284190548199,True,False,False,True,False,False,-0.4434350403984441,-0.3855711999285285,breakdown,72,0,0.4391864959517685,2.1830152298777556,2.299270478806161,3.1905607205905553,0.0,999.0,22.388,59974,2024-02-28 08:00:00,22.332,22.399612378902837,22.250865145316595,0.06761237890283667,0.8733659933322928,59979,2024-02-28 13:00:00,22.399612378902837,SL,5,2.603073621369272,0.0,-1.3697547757627155,IS_2014_2024,2024
60970,2024-04-30 14:00:00,15,0.17187146739737375,2.245864341796508,0.7409326424870448,0.19689119170984445,0.062176165803110715,0.9378238341968893,-1.9964792928569266,25.589997133132997,-2.7835791822447553,-5.258547181982081,True,False,False,False,True,False,-0.29283546006766425,0.699034236890595,breakdown,72,0,0.2501869603555634,1.716398914067277,3.880807036213118,5.061922221147539,0.0,999.0,26.652,60971,2024-04-30 15:00:00,26.294,26.677780720109606,25.833463135868474,0.3837807201096055,2.2329519024951887,60995,2024-05-01 16:00:00,26.454,TIME,24,0.8129642362203495,-0.37260860826766057,-0.48204610160501904,IS_2014_2024,2024
61014,2024-05-02 12:00:00,13,0.17104762382721905,1.5902004009991881,0.7757352941176359,0.13970588235294107,0.08455882352942305,0.915441176470577,-2.206390101299432,33.57239318429424,-2.0994144509828963,-4.004796419064826,True,False,False,False,True,False,-0.47426453432026366,0.5265599623814422,breakdown,72,0,0.32154787520203765,2.695155826693448,3.9871936525052796,2.332683676465688,0.0,999.0,26.326,61015,2024-05-02 13:00:00,26.08,26.351657143574084,25.754011427711095,0.2716571435740853,1.5881959509036812,61016,2024-05-02 14:00:00,26.351657143574084,SL,1,2.4921118991865354,-0.7730332331302395,-1.0920277658488455,IS_2014_2024,2024
61703,2024-06-13 15:00:00,16,0.23415915128524764,1.95166406049744,0.8468271334792119,0.08971553610503348,0.06345733041575463,0.9365426695842454,-2.3248626279633164,33.65663723121068,-2.231654013332825,-3.514014437832753,True,False,False,False,True,False,-0.39682289076606697,0.5162217685257399,breakdown,72,0,0.3800833728320989,2.3872652293611867,1.7765694730129855,4.753177460248679,0.0,999.0,29.167,61704,2024-06-13 16:00:00,28.736,29.202123872692788,28.176651352768655,0.466123872692787,1.9906284684341247,61721,2024-06-14 10:00:00,29.202123872692788,SL,17,1.1112925776736697,-0.6564778547647558,-1.0536338116637916,IS_2014_2024,2024
61886,2024-06-25 16:00:00,17,0.17805235196250715,1.190661048075594,0.7830188679245179,0.10377358490566828,0.11320754716981385,0.8867924528301862,-2.881622186040069,24.753225096464405,-2.9380831532305773,-4.498190723268072,True,False,False,False,True,False,-0.24807308046640322,0.5418440161116498,breakdown,72,0,0.15725711955716407,4.09991775988288,3.785403520768572,3.397877047574168,0.0,999.0,29.045,61887,2024-06-25 17:00:00,28.862,29.07170785279438,28.61035057664674,0.20970785279438076,1.1777876028199805,61906,2024-06-26 13:00:00,28.61035057664674,TP,19,0.9680133447317546,-0.43393701660388884,1.0807865339000218,IS_2014_2024,2024
62288,2024-07-19 06:00:00,7,0.16312369296349816,1.1954118770694546,0.7384615384615606,0.061538461538446686,0.1999999999999927,0.8000000000000073,-1.5620671107234856,23.299783240461693,-2.8466587116607043,-6.68897230269887,True,False,False,False,True,False,-0.33253472610872203,0.6502247662330849,breakdown,72,0,0.05517285586474708,1.9923531284491203,4.033748795444697,6.406181597628734,0.0,999.0,29.516,62289,2024-07-19 07:00:00,29.365,29.540468553944525,29.154437735266566,0.1754685539445262,1.0756779150640638,62292,2024-07-19 10:00:00,29.154437735266566,TP,3,0.1424756712128932,0.0,1.057524328787115,IS_2014_2024,2024
62543,2024-08-05 08:00:00,9,0.27273615821191466,1.3786217510178869,0.8484042553191531,0.029255319148934034,0.12234042553191284,0.8776595744680872,-2.2227087658306086,31.769358971116105,-2.1535961178974135,-2.613288232938289,True,False,False,True,False,False,-0.2479082456932214,-0.03906281288445854,breakdown,72,0,0.5243162510520163,2.5592499526874533,2.6949121994631455,4.036868478379487,0.0,999.0,28.12,62544,2024-08-05 09:00:00,27.793,28.16091042373179,27.35150749152185,0.3679104237317894,1.3489609377203473,62545,2024-08-05 10:00:00,27.35150749152185,TP,1,0.11144016955031914,0.0,1.1320486771034626,IS_2014_2024,2024
62996,2024-09-02 01:00:00,2,0.16550440630560068,2.4289383526001855,0.7786069651741402,0.11691542288556553,0.10447761194029428,0.8955223880597057,-1.7095043757082073,23.44263334366744,-2.889755220522962,-5.056993686969916,True,False,False,False,True,False,-0.006839238656684385,0.12208132620867433,breakdown,72,0,0.8277725231498224,1.9516096713678255,5.377500332871095,5.329163251227315,0.0,999.0,28.897,62997,2024-09-02 02:00:00,28.535,28.92182566094584,28.070809206864993,0.3868256609458385,2.3372529443812655,63021,2024-09-03 05:00:00,28.38,TIME,24,0.3308984199420061,-0.12150176357245679,0.33606870775359704,IS_2014_2024,2024
64022,2024-11-01 17:00:00,18,0.20127789518296652,1.1178574765772016,0.6711111111110902,0.21333333333334006,0.11555555555556973,0.8844444444444303,-2.5456558382007435,32.18643041829898,-1.7407033158399408,-4.615479209505705,True,False,False,False,True,False,-0.1800080187231445,0.8904968743484665,breakdown,72,0,0.24841277257269576,1.9773656696787516,1.8183814952322346,0.8843494703588336,0.0,999.0,32.616,64023,2024-11-01 18:00:00,32.409,32.64619168427745,32.12436997886706,0.2371916842774482,1.1784288784510348,64028,2024-11-04 01:00:00,32.64619168427745,SL,5,1.0455678526651324,-0.3499279506903435,-1.10539998514769,IS_2014_2024,2024
64086,2024-11-06 13:00:00,14,0.31539235180046093,2.308236061667663,0.8186813186813211,0.030219780219778194,0.15109890109890073,0.8489010989010992,-2.7310354970788997,27.98894201312963,-3.3623102586126112,-5.137377564421448,True,False,False,False,True,False,-0.20981474561597357,0.3301564966016342,breakdown,72,0,1.2714322262757347,3.132606083691847,4.759151550224141,4.841588552426545,0.0,999.0,31.659,64087,2024-11-06 14:00:00,31.04,31.706308852770068,30.240429376675916,0.6663088527700687,2.11263478320369,64110,2024-11-07 14:00:00,31.706308852770068,SL,23,1.236663743209111,-0.7579067843696639,-1.0375201378400853,IS_2014_2024,2024
64157,2024-11-11 15:00:00,16,0.20632182819800005,1.032367742474597,0.6619718309859209,0.19248826291079899,0.14553990610328013,0.8544600938967198,-2.6455681072346833,24.569499072011524,-3.1816872845660313,-5.7619501132446205,True,False,False,False,True,False,-0.742889257154541,0.20096805764588202,breakdown,72,0,0.3101950024336806,4.2748748772891645,3.562395731074312,5.418718948763363,0.0,999.0,30.643,64158,2024-11-11 16:00:00,30.472,30.6739482742297,30.229662070924363,0.20194827422970008,0.9788022721274899,64162,2024-11-11 20:00:00,30.6739482742297,SL,4,1.3023136791001075,-0.7477162187989254,-1.1237940759600977,IS_2014_2024,2024
64386,2024-11-25 14:00:00,15,0.18735151774734302,2.743505930350483,0.8132295719844354,0.023346303501946438,0.16342412451361818,0.8365758754863818,-2.0248047121300288,27.972869033396705,-2.6602127634552604,-3.364952667217773,True,False,False,False,True,False,-0.18142972449939465,0.09387996014396223,breakdown,72,0,0.9127227900582324,2.3378513569912642,3.197198545291716,3.9818198911312437,0.0,999.0,30.765,64387,2024-11-25 15:00:00,30.342,30.793102727662102,29.800676726805474,0.4511027276621036,2.407787954354595,64411,2024-11-26 16:00:00,30.482,TIME,24,0.762575748062585,-0.31478417507235174,-0.36577034427420974,IS_2014_2024,2024
65896,2025-02-28 14:00:00,15,0.15522565698552515,1.8360366806279744,0.4877192982456115,0.32631578947368395,0.18596491228070455,0.8140350877192954,-2.489169979869897,25.589266252699602,-2.1570711038659196,-5.615903256221623,True,False,False,False,True,False,-0.6198630393257982,0.21385208271470713,breakdown,72,0,0.8310481817579335,1.365753601028526,2.8603518813993634,5.875317378009509,0.0,999.0,31.086,65897,2025-02-28 15:00:00,30.85,31.10928384854783,30.538859381742608,0.2592838485478275,1.6703672162392962,65897,2025-02-28 15:00:00,31.10928384854783,SL,0,1.1686034502226463,0.0,-1.096419426586036,OOS_2025_2026,2025
66460,2025-04-04 02:00:00,3,0.2759053380360945,1.1924379656509587,0.7082066869300915,0.13373860182370942,0.1580547112461991,0.8419452887538009,-1.2819438335789388,26.578280595515437,-2.3418473037166696,-6.225412467827557,True,False,False,False,False,True,-0.45962922988361166,0.23735682334601618,breakdown,72,0,0.5436647259806869,0.663270965696441,1.4932657806936083,8.278201560932485,0.0,999.0,31.825,66461,2025-04-04 03:00:00,31.553,31.866385800705412,31.176937039153508,0.31338580070541155,1.1358453697782889,66465,2025-04-04 07:00:00,31.176937039153508,TP,4,0.4148241551065085,0.0,1.1202261240179694,OOS_2025_2026,2025
66470,2025-04-04 12:00:00,13,0.3053057690608889,1.4215257095696934,0.8225806451612867,0.029953917050695035,0.1474654377880182,0.8525345622119818,-2.388566435984271,23.688034018789494,-2.5174765461486253,-6.746266229243992,True,False,False,False,False,True,-0.7145778274221023,0.21449976127832523,breakdown,72,0,0.0818851215189867,2.0143739893671824,3.3081589093672443,5.20789372860785,0.0,999.0,31.225,66471,2025-04-04 13:00:00,30.852,31.270795865359133,30.34944496156904,0.41879586535913305,1.3717260130633502,66471,2025-04-04 13:00:00,30.34944496156904,TP,0,0.11461431205591412,0.0,1.1403050458042026,OOS_2025_2026,2025
66875,2025-05-01 03:00:00,4,0.2002734620228227,1.542890390364274,0.7993527508090675,0.012944983818763156,0.18770226537216925,0.8122977346278307,-2.2691717406604277,28.754698316150765,-2.4380628534939315,-4.1587945746367945,True,False,False,False,True,False,-0.13107400635802324,0.24882159972740317,breakdown,72,0,0.7589622632212721,2.955958288335455,3.2355759642590667,4.583732616033702,0.0,999.0,32.266,66876,2025-05-01 04:00:00,32.013,32.29604101930342,31.67335077683589,0.2830410193034254,1.4132727144406716,66881,2025-05-01 09:00:00,32.29604101930342,SL,5,1.0387187013513062,-0.3780370783829508,-1.088326420182928,OOS_2025_2026,2025
68516,2026-02-05 21:00:00,23,2.9407807888963773,1.2391267019149474,0.7025246981339184,0.2038968166849599,0.09357848518112176,0.9064215148188782,-2.4922565416464675,29.621599222218506,-2.1716930192285577,-5.128722760530614,True,False,False,False,True,False,-0.5007215226113707,0.5361300668152674,breakdown,72,0,0.44988052322542943,1.063323050737659,2.6057705589391396,5.605654138602601,0.0,999.0,74.235,68517,2026-02-05 23:00:00,70.815,74.67611711833446,66.18165945799865,3.8611171183344624,1.312956454596356,68518,2026-02-06 00:00:00,66.18165945799865,TP,1,0.05205747296438169,0.0,1.1935251899298005,OOS_2025_2026,2026
68691,2026-02-17 14:00:00,15,1.2469110392226228,2.0995884370645777,0.27196333078686197,0.6695951107715827,0.05844155844155534,0.9415584415584447,-2.3028127322730616,30.85097796396424,-2.0535108697675204,-4.407149912962076,True,False,False,False,True,False,-0.7641598089579023,0.6595644175039179,breakdown,72,0,0.36169380638508114,2.180588602130869,3.266472003118433,3.912067378151654,0.0,999.0,74.729,68692,2026-02-17 15:00:00,72.261,74.91603665588339,69.07495601293992,2.655036655883393,2.1292911622136694,68704,2026-02-18 04:00:00,74.91603665588339,SL,12,1.3517704141850555,-0.8436795006337525,-1.0094160658552895,OOS_2025_2026,2026
