trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
54,35.18518518518518,-0.7692311801336342,0.9792811349430315,9.487861931819308,4,12,3.0,4.0,2.0
260,43.84615384615385,7.0314729433171586,1.045731830004376,12.818846196727186,4,12,3.5,2.0,1.5
243,39.09465020576132,17.64786301332067,1.112943479421585,15.424296216405951,4,12,3.5,2.0,2.0
191,46.07329842931937,14.92190844946837,1.1370741659924681,8.542314221459423,4,12,3.5,2.5,1.5
182,40.65934065934066,20.179930910054544,1.1763085054714308,12.082316996818513,4,12,3.5,2.5,2.0
127,40.15748031496063,-7.998232287583107,0.9004743486618146,14.093266612992046,4,12,3.5,3.0,1.5
126,33.33333333333333,-10.956749034322911,0.8773561766287479,18.012889701049136,4,12,3.5,3.0,2.0
75,40.0,-4.926156100287462,0.8961065419364745,8.857156519116252,4,12,3.5,3.5,1.5
74,33.78378378378378,-4.677866785418334,0.909969714625968,10.787161300821127,4,12,3.5,3.5,2.0
54,40.74074074074074,-2.7692311801336613,0.9179705710338941,8.544297291953328,4,12,3.5,4.0,1.5
54,35.18518518518518,-0.7692311801336342,0.9792811349430315,9.487861931819308,4,12,3.5,4.0,2.0
47,48.93617021276596,6.613108638682459,1.2626072265251738,7.267300637127389,6,6,2.0,2.0,1.5
46,39.130434782608695,2.7912195955126924,1.094737099077626,8.293274575538309,6,6,2.0,2.0,2.0
30,50.0,5.6568515616136965,1.359398636068978,5.790484063449239,6,6,2.0,2.5,1.5
29,41.37931034482759,4.334962518443926,1.241240176560317,5.290484063449241,6,6,2.0,2.5,2.0
16,50.0,3.0917527543120045,1.3693567286112673,3.118730429039216,6,6,2.0,3.0,1.5
16,50.0,7.091752754312029,1.8472173571445616,3.118730429039216,6,6,2.0,3.0,2.0
9,66.66666666666666,5.410504142087328,2.717494847583764,1.0564032724726078,6,6,2.0,3.5,1.5
9,66.66666666666666,8.410504142087346,3.6698062047955777,1.0564032724726078,6,6,2.0,3.5,2.0
5,80.0,4.6342662775041275,5.386834458262522,0.0,6,6,2.0,4.0,1.5
5,80.0,6.634266277504139,7.28005085782822,0.0,6,6,2.0,4.0,2.0
66,48.484848484848484,8.770476738854233,1.246824529380174,10.340960558655395,6,6,2.5,2.0,1.5
64,40.625,5.845560096480442,1.1466901865450108,11.363403103720367,6,6,2.5,2.0,2.0
39,51.28205128205128,8.899840844134493,1.4490431901754943,7.235899328456712,6,6,2.5,2.5,1.5
37,45.94594594594595,11.115119021977337,1.5289861514606145,7.235899328456712,6,6,2.5,2.5,2.0
22,54.54545454545454,6.935723505461413,1.6671605863256564,4.142806441233455,6,6,2.5,3.0,1.5
22,54.54545454545454,12.93572350546144,2.244312128598339,4.142806441233455,6,6,2.5,3.0,2.0
12,66.66666666666666,7.316710324266371,2.762469914611992,1.0564032724726078,6,6,2.5,3.5,1.5
