timeframe,family,strategy,year,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2015,51,43.13725490196079,9.23480413969077,0.18107459097432882,1.3473157446215787,6.118160357140868,5,78.90196078431373
H1,V字フィボ,VFIB_618_BODY60_RR2,2022,208,35.57692307692308,9.187521885694467,0.04417077829660802,1.0670072272535407,19.954264153875133,12,110.53846153846153
H1,V字フィボ,VFIB_618_BODY60_RR2,2017,197,36.04060913705584,9.108730199314564,0.04623720913357647,1.0696500725184521,32.94355792857152,11,114.58883248730965
H1,V字フィボ,VFIB_618_BODY50_RR2,2021,225,35.55555555555556,9.051747835483487,0.04022999037992661,1.0607560792262483,16.738449288514232,8,107.32444444444444
D1,V字フィボ,VFIB_618_BODY50_RR2,2020,34,50.0,9.03008634784457,0.265590774936605,1.5557599445183554,7.155610322612527,5,29.88235294117647
D1,V字フィボ,VFIB_618_RR2,2020,37,48.64864864864865,8.989106683655262,0.24294882928798006,1.498767960584389,7.155570510441486,5,32.37837837837838
H4,V字フィボ,VFIB_618_RR2,2017,86,39.53488372093023,8.985504028111484,0.1044826049780405,1.1748464991167895,9.6521621607673,9,69.72093023255815
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2021,33,48.484848484848484,8.966972020639393,0.27172642486786036,1.517607269499829,10.076549527848115,9,67.57575757575758
H1,V字フィボ,VFIB_786_EXT127,2015,357,74.50980392156863,8.935764392509656,0.025030152359971025,1.0967242617085375,8.433887836821857,5,31.100840336134453
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2021,58,43.103448275862064,8.930386226984615,0.15397217632732094,1.2716537641531684,13.444565527542407,11,59.58620689655172
D1,V字フィボ,VFIB_786_RR3,2022,23,47.82608695652174,8.911764334545754,0.3874680145454676,1.8576694680109322,3.2880609567683976,3,37.0
H4,V字フィボ,VFIB_618_BODY50_RR2,2017,79,40.50632911392405,8.837846094097149,0.11187146954553352,1.1912686688265561,9.6608886346194,9,71.0253164556962
D1,V字フィボ,VFIB_618_BODY60_RR2,2017,20,65.0,8.776130836423022,0.4388065418211511,2.2918023757685306,2.0363806955529307,2,44.05
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2020,47,40.42553191489361,8.774547651862639,0.18669250323111997,1.3043229058040477,9.194363251246415,9,95.97872340425532
D1,V字フィボ,VFIB_786_RR2,2016,19,57.89473684210527,8.765849565365063,0.46136050344026647,2.2005365861776305,3.825028168853519,3,40.78947368421053
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2017,252,29.365079365079367,8.662074895616367,0.03437331307784273,1.0644254898965742,32.902571382626434,17,88.76190476190476
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2023,27,51.85185185185185,8.604450766159907,0.3186833617096262,1.7002985619555526,5.054693142396836,5,96.14814814814815
H1,V字フィボ,VFIB_786_BODY60_RR2,2016,139,36.69064748201439,8.551303954833964,0.06152017233693499,1.0949475835422189,16.718225155650952,12,185.431654676259
H4,V字フィボ,VFIB_100_EXT161,2019,73,78.08219178082192,8.535599264103666,0.11692601731648858,1.5396625676876163,3.104724683644882,3,27.698630136986303
D1,V字フィボ,VFIB_618_BODY50_RR2,2022,25,52.0,8.484021612207796,0.3393608644883118,1.767923859490126,4.0128800978241035,4,32.12
H4,V字フィボ,VFIB_786_EARLY1_RR2,2018,80,33.75,8.38899685799576,0.10486246072494701,1.2390458792702645,6.306814429250916,8,70.5875
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2022,36,41.66666666666667,8.382294779911996,0.23284152166422212,1.389410025585351,6.1674188957813225,6,82.91666666666667
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2024,33,33.33333333333333,8.371029099109553,0.2536675484578652,1.3714271775233824,4.0553392409991265,4,158.42424242424244
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2019,26,46.15384615384615,8.328113086394634,0.320312041784409,1.5833323802365384,4.131733957770096,4,67.46153846153847
H4,V字フィボ,VFIB_100_RR2,2018,55,49.09090909090909,8.307413219095823,0.15104387671083314,1.2984990876313212,8.9246886393564,4,96.61818181818182
H4,V字フィボ,VFIB_100_RR2,2024,53,43.39622641509434,8.295828157031252,0.1565250595666274,1.2916781079242041,7.066627665193702,7,87.50943396226415
H1,V字フィボ,VFIB_618_RR2,2015,224,36.160714285714285,8.225225277232163,0.0367197557019293,1.0555526133178155,17.296484440656865,10,121.30357142857143
D1,V字フィボ,VFIB_786_RR2,2019,19,57.89473684210527,8.176652062628529,0.43035010855939626,2.3544354710458264,3.5662286547125683,5,45.10526315789474
D1,V字フィボ,VFIB_618_BODY60_RR2,2024,22,59.09090909090909,8.159558619145727,0.3708890281429876,2.020259877309938,3.8430337788727975,3,43.63636363636363
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2021,20,50.0,8.036768356566727,0.40183841782833635,1.8530518571450632,5.347282731201775,6,62.35
H4,V字フィボ,VFIB_618_BODY50_RR2,2018,79,41.77215189873418,8.006267537993844,0.10134515870878284,1.1738563850141477,10.8454987811017,8,68.9873417721519
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2021,74,37.83783783783784,7.9597303692613455,0.1075639239089371,1.1677987585511382,9.84052272161857,8,94.01351351351352
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2017,16,62.5,7.853500663331964,0.49084379145824775,2.355905563219282,3.04414111284765,3,38.25
H1,V字フィボ,VFIB_100_EXT161,2022,271,72.69372693726937,7.7894632885982755,0.028743406968997326,1.1036889223732842,13.392482614844097,3,39.974169741697416
D1,V字フィボ,VFIB_618_EARLY3_RR2,2020,51,29.411764705882355,7.77455139491965,0.15244218421411077,1.4802236347474682,6.697057467149196,10,15.705882352941176
H1,V字フィボ,VFIB_786_EXT127,2021,348,72.41379310344827,7.7286550148154545,0.02220877877820533,1.080207361304225,13.166024430195721,4,32.55172413793103
H4,V字フィボ,VFIB_786_EARLY1_RR2,2022,88,34.090909090909086,7.684012653254842,0.08731832560516867,1.1797557122423883,10.18600511043741,7,62.18181818181818
H4,V字フィボ,VFIB_618_EARLY1_RR2,2017,100,32.0,7.497144380292122,0.07497144380292121,1.152137861484587,12.858172198497588,11,54.22
H1,V字フィボ,VFIB_618_BODY60_RR2,2020,186,35.483870967741936,7.441020445581958,0.04000548626656967,1.0604929429794487,25.941601615240618,11,132.25806451612902
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2019,23,34.78260869565217,7.286817120818931,0.3168181356877796,1.4606584867810026,7.414331590108555,8,229.52173913043478
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2022,14,64.28571428571429,7.258954409057067,0.5184967435040762,2.805425043805588,2.0066022608449012,2,40.285714285714285
H1,V字フィボ,VFIB_618_BODY60_RR2,2015,194,36.08247422680412,7.245786870002487,0.037349416855682924,1.0564088268953107,14.190686692063501,9,127.88659793814433
H4,V字フィボ,VFIB_618_BODY60_RR2,2016,84,39.285714285714285,7.196508813893422,0.08567272397492169,1.141545756583792,13.838997096099922,8,62.273809523809526
H4,V字フィボ,VFIB_618_BODY60_RR2,2017,73,39.726027397260275,7.188262653781821,0.09846935142166878,1.163834954088903,10.237084063932077,9,69.54794520547945
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2017,16,62.5,6.926860796274623,0.4329287997671639,2.1959213466634555,3.04414111284765,3,41.4375
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2019,46,41.30434782608695,6.835563673795854,0.14859921029990988,1.251189043767435,9.393050995606378,7,67.91304347826087
H1,V字フィボ,VFIB_786_RR3,2018,120,27.500000000000004,6.5909096683567,0.05492424723630583,1.0733422881508177,14.950487752686751,13,257.175
D1,V字フィボ,VFIB_786_BODY60_RR2,2022,15,60.0,6.543934146655799,0.4362622764437199,2.2544110307726712,1.3268434753667777,2,39.53333333333333
D1,V字フィボ,VFIB_618_BODY60_RR2,2022,24,50.0,6.493332081850541,0.2705555034104392,1.5877383228339184,4.018816228310893,4,31.916666666666668
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2020,46,43.47826086956522,6.393215383732362,0.13898294312461656,1.2486353369113605,13.271363272725166,12,71.8913043478261
D1,V字フィボ,VFIB_100_RR2,2024,17,58.82352941176471,6.31349070971747,0.37138180645396884,2.0708405416684457,3.4865133930712817,4,44.64705882352941
D1,V字フィボ,VFIB_786_BODY60_RR2,2016,11,63.63636363636363,6.306116171803929,0.5732832883458117,2.7802835818783813,2.2038647908322577,2,44.36363636363637
H4,V字フィボ,VFIB_786_EARLY1_RR2,2020,87,31.03448275862069,6.293254711651536,0.07233626105346593,1.1637847142220292,9.026226210803662,10,52.93103448275862
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2022,15,60.0,6.255983050249467,0.4170655366832978,2.245317227205653,3.0095736196525005,3,39.93333333333333
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2022,12,41.66666666666667,6.207797753570414,0.5173164794642012,1.8725276410970713,2.0466807462084784,2,64.83333333333333
H4,V字フィボ,VFIB_786_EARLY1_RR2,2024,69,37.68115942028986,6.193340141294017,0.08975855277237707,1.1856756790052632,5.135022435319898,6,65.07246376811594
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2017,13,53.84615384615385,6.1718997497325265,0.4747615192101943,2.065577449476341,3.04414111284765,3,32.61538461538461
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2023,271,28.044280442804425,6.0854723002128255,0.022455617343958765,1.0426245733881627,15.65464871616318,16,92.67527675276753
H1,V字フィボ,VFIB_100_RR2,2019,112,36.607142857142854,6.044814965486516,0.053971562191843896,1.082391484219716,12.28636810900658,10,233.32142857142858
D1,V字フィボ,VFIB_786_BODY60_RR2,2017,17,64.70588235294117,5.994882484834399,0.35264014616672934,2.199876534455077,2.856432699346868,3,51.0
H1,V字フィボ,VFIB_100_EXT161,2017,248,72.98387096774194,5.991562504576605,0.024159526228131473,1.0874079596883643,13.631983908075522,4,43.17338709677419
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2022,12,50.0,5.991304865361039,0.49927540544675325,1.9813647717893246,2.087781974312426,2,50.416666666666664
H1,V字フィボ,VFIB_618_EARLY1_RR2,2015,278,28.05755395683453,5.748611730019953,0.02067845946050343,1.0393393162212452,18.96903122563958,9,92.65107913669065
H4,V字フィボ,VFIB_786_RR2,2020,71,40.845070422535215,5.715152699478346,0.08049510844335699,1.1448446739486244,9.18859876701104,8,76.22535211267606
D1,V字フィボ,VFIB_618_BODY50_RR2,2021,25,48.0,5.6918677835727545,0.22767471134291017,1.5187382757185273,4.907970790268845,7,32.96
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2022,20,45.0,5.687902797879199,0.28439513989396,1.5121636879672269,4.036367623712971,4,57.95
H1,V字フィボ,VFIB_786_RR2,2018,188,35.638297872340424,5.687551450190192,0.03025293324569251,1.0453580294561242,18.20986282510369,11,134.26063829787233
H1,V字フィボ,VFIB_618_EARLY1_RR2,2023,291,28.52233676975945,5.685354685153991,0.019537301323553233,1.036158853195414,22.232233121320544,21,90.98281786941581
D1,V字フィボ,VFIB_100_RR2,2019,15,60.0,5.651500253677211,0.37676668357848075,2.1897371197933375,1.6862641401782192,3,44.53333333333333
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2024,70,37.142857142857146,5.643450423496096,0.08062072033565851,1.125296995055743,9.282581268797992,9,112.44285714285714
D1,V字フィボ,VFIB_618_EARLY1_RR2,2017,27,44.44444444444444,5.6259780923308185,0.2083695589752155,1.5652306456745626,3.040075511809805,3,31.85185185185185
H4,V字フィボ,VFIB_786_EARLY1_RR2,2021,74,31.08108108108108,5.587083961678057,0.07550113461727104,1.1730535855941402,4.4353812917046485,7,64.41891891891892
D1,V字フィボ,VFIB_618_RR2,2016,25,44.0,5.582332627840215,0.2232933051136086,1.4916312326735275,4.414502742483962,5,38.4
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2016,31,38.70967741935484,5.515224612652986,0.17791047137590277,1.3010947497833438,5.4027030646391765,4,50.32258064516129
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2017,87,32.18390804597701,5.42705842237916,0.062379981866427126,1.1240045545842419,13.028940717576585,10,59.39080459770115
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2021,27,44.44444444444444,5.398569613447419,0.1999470227202748,1.4702843742015015,4.708931446813014,6,27.814814814814813
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2022,28,39.285714285714285,5.387577352807867,0.19241347688599525,1.465229817601999,4.705931721233073,7,26.0
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2020,19,52.63157894736842,5.36206799012832,0.2822141047435958,1.5911050331526562,5.825724982742918,3,30.36842105263158
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2020,19,52.63157894736842,5.36206799012832,0.2822141047435958,1.5911050331526562,5.825724982742918,3,30.36842105263158
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2017,13,53.84615384615385,5.2452598826751835,0.4034815294365526,1.9055932329205145,3.04414111284765,3,36.53846153846154
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2024,17,41.17647058823529,5.233037802094527,0.307825753064384,1.514047886594647,4.049499242916744,4,81.47058823529412
H1,V字フィボ,VFIB_618_BODY50_RR2,2023,223,34.97757847533632,5.226993948356885,0.023439434745995,1.0354064788825275,17.52042175415621,13,118.97309417040358
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2022,59,40.67796610169492,5.214905457853783,0.08838822809921666,1.1534197463835392,6.764188395240263,5,76.79661016949153
D1,V字フィボ,VFIB_100_RR2,2020,20,60.0,5.148609293891849,0.25743046469459246,1.730750900587962,3.0223593239478657,4,40.7
D1,V字フィボ,VFIB_618_BODY60_RR2,2021,21,52.38095238095239,5.144390540803997,0.24497097813352364,1.5447164943331415,6.12871305117915,5,37.0
D1,V字フィボ,VFIB_100_EXT161,2016,13,92.3076923076923,5.004091849742053,0.3849301422878502,7.677453391300154,0.7494012397393486,1,15.538461538461538
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2017,30,30.0,4.986759877533473,0.16622532925111574,1.2309916885413337,12.409430030090393,12,195.26666666666668
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2020,3,66.66666666666666,4.977830629213529,1.6592768764045098,5.941496536545381,1.0073528519952273,1,26.666666666666668
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2023,41,39.02439024390244,4.97298967944537,0.12129243120598464,1.2037139001933352,10.286651025687586,9,65.60975609756098
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2016,48,37.5,4.964616711402167,0.10342951482087848,1.1678001130697142,8.532868900475245,6,56.125
H4,V字フィボ,VFIB_618_BODY60_RR2,2018,74,40.54054054054054,4.947534612626621,0.06685857584630568,1.1126274627007573,7.785311215737526,6,69.04054054054055
D1,V字フィボ,VFIB_618_RR2,2021,26,46.15384615384615,4.913451268234939,0.18897889493211306,1.410249330766911,5.9310214931526,6,34.92307692307692
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2024,21,42.857142857142854,4.813247994937277,0.22920228547320368,1.3925806158276988,3.0288536207995063,3,112.76190476190476
H4,V字フィボ,VFIB_618_EARLY3_RR2,2017,118,26.27118644067797,4.808245365386245,0.040747842079544454,1.0985563977910922,10.384418211617133,9,42.567796610169495
D1,V字フィボ,VFIB_786_EARLY1_RR2,2021,22,36.36363636363637,4.787050825712295,0.21759321935055886,1.5847084677921575,3.1895355622862622,4,31.318181818181817
D1,V字フィボ,VFIB_618_EARLY3_RR2,2021,31,35.483870967741936,4.726991711109789,0.15248360358418672,1.4552570412504453,3.0807310924795828,7,25.032258064516128
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2015,46,41.30434782608695,4.71840975556231,0.10257412512091978,1.1873847914331066,6.9432359615724275,4,76.41304347826087
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2020,48,37.5,4.716463210601477,0.0982596502208641,1.1537211270410088,9.185883220868623,9,144.02083333333334
D1,V字フィボ,VFIB_618_BODY50_RR2,2016,20,45.0,4.628666064521669,0.23143330322608344,1.5547971683207624,3.035260489418421,3,43.9
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2016,53,35.84905660377358,4.556298036097953,0.08596788747354628,1.1396856570206246,17.672147696063004,8,59.41509433962264
H1,V字フィボ,VFIB_618_EARLY1_RR2,2019,262,26.717557251908396,4.546238455166776,0.017352055172392276,1.0309704207776218,20.320116375123433,11,97.81297709923665
D1,V字フィボ,VFIB_618_EARLY1_RR2,2021,29,41.37931034482759,4.523054594999136,0.15596739982755642,1.3594214696616989,5.892556684811776,7,29.103448275862068
H4,V字フィボ,VFIB_786_RR3,2021,63,36.507936507936506,4.46723549820256,0.0709084999714692,1.1132833926266066,8.109409501801753,6,91.84126984126983
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2023,31,38.70967741935484,4.447681286906434,0.14347358990020756,1.242820790798194,5.269386214781671,5,70.2258064516129
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2019,45,28.888888888888886,4.447647436709568,0.09883660970465706,1.1333097592788897,12.520154111849891,13,178.75555555555556
D1,V字フィボ,VFIB_618_RR2,2017,25,52.0,4.4117379948097675,0.1764695197923907,1.4042039365923311,3.040075511809805,3,42.4
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2019,24,41.66666666666667,4.339077849399986,0.1807949103916661,1.2971347636070532,5.276197790965615,5,139.20833333333334
H4,V字フィボ,VFIB_618_BODY60_RR2,2020,67,41.7910447761194,4.306723837993936,0.06427946026856621,1.1165110736870727,14.382202959859693,11,89.55223880597015
D1,V字フィボ,VFIB_786_RR2,2022,23,47.82608695652174,4.250880147300992,0.18482087596960836,1.3781605672966732,3.288060956768395,3,32.21739130434783
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2019,47,38.297872340425535,4.233299172855081,0.09007019516712939,1.140866644508446,9.520154111849893,9,117.76595744680851
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2022,18,50.0,4.2056076517868695,0.23364486954371497,1.5233927317286244,4.013938468560226,4,33.72222222222222
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2016,7,57.14285714285714,4.188779026034882,0.5983970037192688,2.3842106022439506,1.0204092534379081,2,33.285714285714285
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2016,7,57.14285714285714,4.188779026034882,0.5983970037192688,2.3842106022439506,1.0204092534379081,2,33.285714285714285
H4,V字フィボ,VFIB_786_EARLY1_RR2,2015,88,30.681818181818183,4.187907164874167,0.04758985414629735,1.115225592523154,9.917918207364764,11,65.125
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2024,2,100.0,4.18448023402999,2.092240117014995,inf,0.0,0,50.0
H1,V字フィボ,VFIB_618_EARLY3_RR2,2017,313,24.920127795527154,4.15692456145343,0.013280909142023737,1.0287205239982127,26.019080781996983,18,71.96166134185303
H1,V字フィボ,VFIB_786_EARLY1_RR2,2016,215,27.906976744186046,4.1073842781531855,0.019104112921642723,1.0373253644510623,19.834121323197074,11,123.79069767441861
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2020,36,44.44444444444444,4.053940377078004,0.11260945491883345,1.2174698117967444,9.22115967840825,6,92.63888888888889
H4,V字フィボ,VFIB_100_EXT161,2017,81,74.07407407407408,4.011360330956116,0.04952296704884093,1.1953365065044326,7.257057401829021,3,32.75308641975309
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2024,2,100.0,3.987905884160171,1.9939529420800854,inf,0.0,0,47.5
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2020,4,50.0,3.965902908944459,0.9914757272361148,2.9640177612848215,2.0192805722642975,2,21.25
H4,V字フィボ,VFIB_618_BODY60_RR2,2022,77,38.961038961038966,3.938387898944604,0.05114789479148837,1.0866398324674307,8.282102940170088,5,70.66233766233766
D1,V字フィボ,VFIB_786_EARLY1_RR2,2022,27,37.03703703703704,3.9378409590562975,0.14584596144652953,1.4106452021330702,2.808685099781415,3,26.0
D1,V字フィボ,VFIB_786_EARLY1_RR2,2019,24,37.5,3.8910734498779607,0.1621280604115817,1.4858809572053255,3.8640680979096036,5,34.041666666666664
H4,V字フィボ,VFIB_786_EARLY1_RR2,2016,81,32.098765432098766,3.8507151708214025,0.0475396934669309,1.1049302924874664,9.202380134001771,10,63.22222222222222
H4,V字フィボ,VFIB_786_BODY60_RR2,2016,57,38.59649122807017,3.845338891614121,0.0674620858177916,1.1157104075000983,13.831762569724294,9,82.0701754385965
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2016,98,30.612244897959183,3.842017269359542,0.03920425785060757,1.075877506699503,17.55944234938687,10,49.53061224489796
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2019,62,37.096774193548384,3.815290443549359,0.06153694263789289,1.093551487999892,13.783256059184163,6,90.56451612903226
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2017,26,42.30769230769231,3.7269250679172927,0.1433432718429728,1.3834463255328306,2.700228957840924,3,31.807692307692307
D1,V字フィボ,VFIB_100_EXT161,2017,16,87.5,3.7195896854715294,0.23247435534197058,2.854119160527649,2.0061222410392436,2,15.5625
H4,V字フィボ,VFIB_786_RR2,2021,67,38.80597014925373,3.718125355152642,0.05549440828586033,1.0919590532382433,7.0905149307573305,7,80.92537313432835
D1,V字フィボ,VFIB_618_RR2,2019,24,45.83333333333333,3.6231201494624363,0.15096333956093486,1.2977081720094807,6.3102589089183,6,36.083333333333336
H4,V字フィボ,VFIB_786_EXT127,2017,119,73.94957983193278,3.6120907447557813,0.03035370373744354,1.1149333822553018,5.09624194669874,5,18.764705882352942
H4,V字フィボ,VFIB_786_RR2,2015,66,40.909090909090914,3.5302784518584853,0.05348906745240129,1.097659558462073,13.627440665635563,7,96.65151515151516
H1,V字フィボ,VFIB_100_EXT161,2024,227,71.80616740088107,3.518295983990903,0.015499101251061248,1.054060692660278,12.200478395369473,5,43.519823788546255
H4,V字フィボ,VFIB_618_EARLY3_RR2,2018,129,24.8062015503876,3.5004270672921063,0.027135093544900048,1.0731249805727257,5.797226218200558,8,43.04651162790697
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2019,54,38.88888888888889,3.408252694733179,0.06311579064320702,1.1032911815717334,12.02942730591149,11,68.96296296296296
D1,V字フィボ,VFIB_618_RR2,2022,29,41.37931034482759,3.397856117677394,0.11716745233370324,1.2114932682348334,5.5348991512479255,6,27.551724137931036
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2022,62,38.70967741935484,3.333892188022062,0.05377245464551713,1.0898929821224175,7.73120837537895,5,72.88709677419355
D1,V字フィボ,VFIB_786_BODY60_RR2,2021,17,47.05882352941176,3.3183565039076934,0.1951974414063349,1.458855169107508,2.9253535611574817,3,36.76470588235294
D1,V字フィボ,VFIB_618_BODY50_RR2,2017,23,52.17391304347826,3.287967275866092,0.14295509895069963,1.3319341782670044,2.58136762906678,2,43.69565217391305
D1,V字フィボ,VFIB_618_EARLY3_RR2,2017,34,32.35294117647059,3.270504080496134,0.09619129648518042,1.2964775319622823,4.764222802203994,6,21.470588235294116
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2018,49,38.775510204081634,3.220954180585648,0.06573375878746221,1.1073860961570166,7.223535410913537,7,66.73469387755102
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2021,5,80.0,3.209231664684942,0.6418463329369885,9.980065361384096,0.3573728626169268,1,56.8
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2022,19,47.368421052631575,3.20263629297927,0.1685598048936458,1.3543424303795328,5.016909827367824,5,33.78947368421053
H4,V字フィボ,VFIB_786_RR2,2019,66,39.39393939393939,3.1855000901856028,0.04826515288160004,1.0831473265272875,14.011726400491716,11,92.21212121212122
H1,V字フィボ,VFIB_786_BODY60_RR2,2015,136,35.294117647058826,3.1249684237642903,0.02297770899826684,1.0350210612485018,16.46350185553431,8,177.47794117647058
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2015,43,39.53488372093023,3.031406900011203,0.07049783488398147,1.1244837373508394,5.161114970127672,5,70.27906976744185
H4,V字フィボ,VFIB_100_EXT161,2018,73,75.34246575342466,3.0257629901051954,0.04144880808363281,1.164762558235448,3.881240598402518,2,28.65753424657534
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2024,1,100.0,2.984284401205796,2.984284401205796,inf,0.0,0,40.0
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2020,3,66.66666666666666,2.9778306292135293,0.9926102097378431,3.956094900923194,1.0073528519952273,1,9.333333333333334
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2024,17,41.17647058823529,2.970524020125603,0.17473670706621194,1.2917983114918492,4.049499242916744,4,62.588235294117645
D1,V字フィボ,VFIB_786_BODY60_RR2,2024,20,50.0,2.9377165672534122,0.1468858283626706,1.3624752659461292,5.029421756319593,5,41.55
D1,V字フィボ,VFIB_100_RR2,2022,16,50.0,2.925665750889216,0.182854109430576,1.3645612125739999,5.015421623873093,5,32.0625
H4,V字フィボ,VFIB_100_EXT161,2015,81,74.07407407407408,2.880318040962304,0.03555948198718894,1.1430641240452135,4.247848330644748,3,33.34567901234568
H4,V字フィボ,VFIB_786_EXT127,2019,112,72.32142857142857,2.7778077392198384,0.024801854814462843,1.0955037444643145,6.731730084515237,3,21.133928571428573
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2023,14,50.0,2.71540726908161,0.19395766207725784,1.4495813123117507,3.018037088250829,3,36.92857142857143
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2023,14,50.0,2.71540726908161,0.19395766207725784,1.4495813123117507,3.018037088250829,3,36.92857142857143
H4,V字フィボ,VFIB_618_EARLY3_RR2,2015,128,25.0,2.703761442150812,0.02112313626680322,1.0548477524538649,8.838333378644167,12,43.875
H1,V字フィボ,VFIB_786_RR3,2020,136,27.205882352941174,2.673091273323277,0.01965508289208292,1.0263632910863953,18.76582693635509,18,219.3235294117647
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2022,22,36.36363636363637,2.6556774126915395,0.12071260966779725,1.1978566890810418,5.355117889367027,5,60.18181818181818
D1,V字フィボ,VFIB_618_RR2,2024,25,48.0,2.6211261625102997,0.10484504650041199,1.217751458840405,7.236696393500301,4,37.08
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2020,16,31.25,2.5907033792367935,0.1619189612022996,1.2313946851984747,6.117597771034737,6,35.3125
D1,V字フィボ,VFIB_100_RR2,2017,14,57.14285714285714,2.579858567936838,0.18427561199548845,1.5124726020965857,4.016153126808954,4,48.0
H1,V字フィボ,VFIB_786_EXT127,2018,371,72.50673854447439,2.5090354058994007,0.006762898668192454,1.0237487359454522,11.83451495902163,4,28.954177897574123
H4,V字フィボ,VFIB_618_RR2,2020,78,38.46153846153847,2.487992551560141,0.03189734040461719,1.0557556047017365,14.317885435259734,13,85.37179487179488
