symbol,strategy,family,signal_time,period,rr,max_hold,signal_kind,shelf_high,shelf_low,shelf_range_atr,sharp_drop_atr,signal_range_atr,body_ratio,close_location,lower_wick_ratio,d1_ema50_prev,stop,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,mfe_r,mae_r
XAGUSD,CAP_DEFAULT_RR15,capitulation,2020-10-28 22:00:00,DEV_2015_2021,1.5,120,capitulation,,,,5.722047548151866,2.017951900158266,0.4692918514842244,0.5307081485157756,0.5307081485157756,24.673346700924064,22.949159503350224,2020-10-29 02:00:00,23.37123,24.004335744974668,2020-10-29 18:00:00,22.949159503350224,stop,5,0.422070496649777,-1.0,-1.0,0.3666922972074574,1.848008818885099
XAGUSD,CAP_DEFAULT_RR15,capitulation,2021-01-18 07:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.335020858868216,1.8838882786581765,0.03660539215686151,0.8946078431372566,0.8946078431372566,25.243750896328972,23.90971332381488,2021-01-18 11:00:00,24.748,26.00543001427768,2021-01-21 11:00:00,26.00543001427768,target,18,0.8382866761851204,1.5,1.5,1.5569852618196325,0.024991450532581602
XAGUSD,CAP_DEFAULT_RR15,capitulation,2021-07-19 18:00:00,DEV_2015_2021,1.5,120,capitulation,,,,6.616120133371197,1.9803720865376024,0.23929872495446333,0.5826502732240453,0.5826502732240453,26.48456713346129,24.94205587374392,2021-07-19 22:00:00,25.2534,25.720416189384117,2021-07-20 22:00:00,24.94205587374392,stop,7,0.31134412625607766,-1.0,-1.0,0.41609906555117776,1.4096941711339983
XAGUSD,CAP_DEFAULT_RR15,capitulation,2021-08-09 06:00:00,DEV_2015_2021,1.5,120,capitulation,,,,10.983875392912667,6.395887989775965,0.2550813902331715,0.7321601407831065,0.7321601407831065,25.78842730059189,22.013153853709078,2021-08-09 10:00:00,23.7662,26.39576921943639,2021-09-06 10:00:00,24.77395,time,121,1.7530461462909237,0.5748565159748844,0.5748565159748844,0.6305025126341264,0.5063186738569189
XAGUSD,CAP_DEFAULT_RR15,capitulation,2021-11-26 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,7.561782973360413,2.114131508659385,0.18937568455640502,0.577984665936474,0.577984665936474,24.039031063166163,23.162718022278863,2021-11-26 23:00:00,23.48055,23.957297966581706,2021-11-26 23:00:00,23.162718022278863,stop,1,0.3178319777211378,-1.0,-1.0,0.3040914910229705,1.7617799316948983
XAGUSD,CAP_DEFAULT_RR15,capitulation,2021-12-03 23:00:00,DEV_2015_2021,1.5,120,capitulation,,,,5.2628040430475185,1.8286539372191102,0.27457627118644146,0.9344632768361588,0.6598870056497173,23.766234706686042,21.978004682789663,2021-12-04 03:00:00,22.452,23.16299297581551,2021-12-09 19:00:00,21.978004682789663,stop,23,0.4739953172103384,-1.0,-1.0,0.31856854807912083,1.2331345453791192
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-02-03 23:00:00,VALID_2022_2023,1.5,120,capitulation,,,,4.742768196579675,2.3852250840547784,0.0053711874160763074,0.6845386533665861,0.6791674659505099,23.089395554309828,21.952311550626302,2022-02-04 03:00:00,22.3638,22.98103267406055,2022-02-07 23:00:00,22.98103267406055,target,12,0.41148844937369944,1.5,1.5,1.7222840667305919,0.6056063065179434
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-05-02 22:00:00,VALID_2022_2023,1.5,120,capitulation,,,,5.650048305698604,2.3143197928792048,0.09847251298751865,0.6258819880592417,0.5274094750717231,24.459546457547667,22.052241303524248,2022-05-03 02:00:00,22.5255,23.23538804471363,2022-05-05 10:00:00,23.23538804471363,target,15,0.473258696475753,1.5,1.5,1.599231045591101,0.6532368074843005
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-05-12 18:00:00,VALID_2022_2023,1.5,120,capitulation,,,,5.930921954537136,1.8739654287807244,0.3812824956672436,0.5090121317157688,0.5090121317157688,23.767605108987087,20.67532419362461,2022-05-12 22:00:00,21.046,21.60201370956308,2022-05-13 02:00:00,20.67532419362461,stop,2,0.3706758063753881,-1.0,-1.0,0.4721106610955234,1.1555920096015189
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-05-31 18:00:00,VALID_2022_2023,1.5,120,capitulation,,,,5.099108701115612,2.139103856747055,0.3575121879154944,0.613433791303492,0.613433791303492,22.808317295339304,21.430393861467387,2022-05-31 22:00:00,21.727,22.17190920779892,2022-06-02 18:00:00,22.17190920779892,target,12,0.29660613853261353,1.499999999999994,1.499999999999994,1.7009088297898713,0.9726703615349379
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-06-10 18:00:00,VALID_2022_2023,1.5,120,capitulation,,,,5.8780999954765285,2.328757505734522,0.07952477790859562,0.6555710157337087,0.6555710157337087,22.56518619049676,21.22784986641485,2022-06-10 22:00:00,21.58425,22.11885020037773,2022-06-13 22:00:00,21.22784986641485,stop,7,0.35640013358515077,-1.0,-1.0,1.1749434428872119,1.7403192130168286
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-06-30 18:00:00,VALID_2022_2023,1.5,120,capitulation,,,,6.064714149278815,2.115905396690623,0.2892514173319449,0.70600485942381,0.70600485942381,21.96882044402606,20.250140297534582,2022-06-30 22:00:00,20.6063,21.14053955369813,2022-06-30 22:00:00,20.250140297534582,stop,1,0.35615970246541906,-1.0,-1.0,0.33103127384672654,1.101051009660691
XAGUSD,CAP_DEFAULT_RR15,capitulation,2022-07-06 14:00:00,VALID_2022_2023,1.5,120,capitulation,,,,7.354538023586853,1.922436938914244,0.15189873417722202,0.6529535864978947,0.5010548523206727,21.57459929630238,18.85835948654476,2022-07-06 18:00:00,19.2295,19.786210770182862,2022-07-12 18:00:00,18.85835948654476,stop,25,0.37114051345524146,-1.0,-1.0,0.696905863474783,1.298295342413787
XAGUSD,CAP_DEFAULT_RR15,capitulation,2023-06-21 22:00:00,VALID_2022_2023,1.5,120,capitulation,,,,8.332427280550842,2.0089273011485727,0.25326876513316643,0.738256658595641,0.738256658595641,23.9182659928539,22.445104411946133,2023-06-22 02:00:00,22.8014,23.335843382080803,2023-06-22 22:00:00,22.445104411946133,stop,6,0.3562955880538681,-1.0,-1.0,0.07311345094753019,1.4226951357123283
XAGUSD,CAP_DEFAULT_RR15,capitulation,2023-08-04 18:00:00,VALID_2022_2023,1.5,120,capitulation,,,,7.995621489380902,1.9561380946113305,0.22560202788339281,0.7617237008871964,0.5361216730038035,23.99299090101346,23.177081780411267,2023-08-04 22:00:00,23.528,24.054377329383094,2023-08-07 22:00:00,23.177081780411267,stop,7,0.35091821958873126,-1.0,-1.0,0.770834869494728,1.3008728943598502
XAGUSD,CAP_DEFAULT_RR15,capitulation,2023-10-26 22:00:00,VALID_2022_2023,1.5,120,capitulation,,,,4.319789761172171,1.9044604655959878,0.12203389830508866,0.658757062146887,0.658757062146887,22.793437970011272,22.385912682358896,2023-10-27 02:00:00,22.7355,23.259880976461652,2023-10-30 18:00:00,23.259880976461652,target,11,0.3495873176411024,1.5,1.5,2.135374947344005,0.2116781595491655
XAGUSD,CAP_DEFAULT_RR15,capitulation,2025-05-01 18:00:00,OOS_2024_2026,1.5,120,capitulation,,,,4.832577456464221,1.909533010448995,0.05882352941176697,0.8762677484787067,0.8174442190669398,32.4722271007645,31.569683134835394,2025-05-01 22:00:00,32.3045,33.4067252977469,2025-05-21 22:00:00,33.4067252977469,target,85,0.7348168651646034,1.5,1.5,1.6453079091062777,0.8872959112798064
XAGUSD,CAP_DEFAULT_RR15,capitulation,2025-07-31 18:00:00,OOS_2024_2026,1.5,120,capitulation,,,,8.441838375778476,2.32107572450121,0.38075396825396657,0.5989417989418033,0.5989417989418033,36.82180094024655,36.13127223872323,2025-07-31 22:00:00,36.67555,37.49196664191516,2025-08-05 10:00:00,37.49196664191516,target,16,0.5442777612767742,1.5,1.5,1.5046545316841475,0.5764519925708518
XAGUSD,CAP_DEFAULT_RR15,capitulation,2026-03-03 19:00:00,OOS_2024_2026,1.5,120,capitulation,,,,5.63601411636148,2.0731875479833644,0.30829934777167484,0.632933849619411,0.632933849619411,83.00544683214791,77.14200929060942,2026-03-03 23:00:00,82.25285,89.91911106408585,2026-03-10 10:00:00,89.91911106408585,target,28,5.110840709390573,1.5,1.5,1.5198771477513462,0.603521059525996
XAGUSD,CAP_DEFAULT_RR15,capitulation,2026-03-23 14:00:00,OOS_2024_2026,1.5,120,capitulation,,,,6.6791338824941855,1.8571375619810186,0.3109162995594709,0.5977885462555063,0.5977885462555063,81.23748638087473,60.24255551411786,2026-03-23 18:00:00,64.40295,70.64354172882322,2026-03-23 22:00:00,70.64354172882322,target,2,4.160394485882144,1.5000000000000009,1.5000000000000009,1.533628607011077,0.2848287593931714
XAUUSD,CAP_DEFAULT_RR15,capitulation,2015-05-01 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,6.941286535046705,1.917987068894474,0.20158730158730015,0.6738095238095294,0.6738095238095294,1198.2680597738097,1167.7576531609175,2015-05-01 23:00:00,1177.89,1193.0885202586242,2015-05-05 19:00:00,1193.0885202586242,target,12,10.13234683908263,1.5000000000000113,1.5000000000000113,2.1683031926282674,0.715530184185484
XAUUSD,CAP_DEFAULT_RR15,capitulation,2015-06-24 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,7.435077030275136,2.1301485470296178,0.47312859884837133,0.5009596928982717,0.5009596928982717,1190.8879852286234,1168.0870805920401,2015-06-24 23:00:00,1174.53,1184.1943791119397,2015-06-29 07:00:00,1184.1943791119397,target,15,6.442919407959835,1.5,1.5,2.0347918652844736,0.9545362297100772
XAUUSD,CAP_DEFAULT_RR15,capitulation,2015-07-02 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,6.445174627045482,2.4634049649802376,0.006820119352082448,0.6615515771525984,0.6547314578005159,1186.7538132916277,1155.7595745353735,2015-07-02 23:00:00,1164.71,1178.13563819694,2015-07-07 19:00:00,1155.7595745353735,stop,17,8.950425464626505,-1.0,-1.0,1.1250861805171348,1.1720113240938261
XAUUSD,CAP_DEFAULT_RR15,capitulation,2015-07-07 23:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.970455007594484,1.9660501069000935,0.16604127579737038,0.6266416510318961,0.6266416510318961,1184.723003670886,1146.4744902952132,2015-07-08 03:00:00,1154.51,1166.5632645571802,2015-07-09 19:00:00,1166.5632645571802,target,11,8.035509704786818,1.5,1.5,1.6414640121886312,0.9196678582315465
XAUUSD,CAP_DEFAULT_RR15,capitulation,2015-07-20 07:00:00,DEV_2015_2021,1.5,120,capitulation,,,,10.68265080527039,7.600954299079647,0.4418308963763497,0.5581691036236504,0.5581691036236504,1172.760760209296,1069.2105230131558,2015-07-20 11:00:00,1106.4,1162.1842154802666,2015-08-17 11:00:00,1118.22,time,121,37.189476986844284,0.31783184270596876,0.31783184270596876,0.5439710810441445,0.8954145822427135
XAUUSD,CAP_DEFAULT_RR15,capitulation,2015-11-12 20:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.344314350293717,3.1113871119777663,0.038015463917520545,0.8356958762886625,0.8356958762886625,1134.5499311892434,1072.7529677727778,2015-11-13 00:00:00,1086.97,1108.2955483408334,2015-11-18 00:00:00,1072.7529677727778,stop,19,14.217032227222262,-1.0,-1.0,0.7786435187790809,1.522117953602483
XAUUSD,CAP_DEFAULT_RR15,capitulation,2016-08-31 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,7.311801890437835,2.019613511208561,0.3871576959395815,0.5590179414541918,0.5590179414541918,1328.4678059560697,1302.6091056208,2016-08-31 23:00:00,1309.84,1320.6863415688,2016-09-01 19:00:00,1302.6091056208,stop,6,7.230894379199981,-1.0,-1.0,0.22680458515859944,1.0316842715140275
XAUUSD,CAP_DEFAULT_RR15,capitulation,2016-10-07 23:00:00,DEV_2015_2021,1.5,120,capitulation,,,,8.887083137539863,2.3421501405825422,0.30574591460201234,0.649973642593564,0.649973642593564,1318.52489769292,1239.2451511579782,2016-10-08 03:00:00,1253.6,1275.1322732630324,2016-10-26 03:00:00,1275.1322732630324,target,73,14.354848842021738,1.499999999999992,1.499999999999992,1.6015494313461607,0.532920972153019
XAUUSD,CAP_DEFAULT_RR15,capitulation,2016-12-01 08:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.805636075594282,1.8032990179351447,0.3087903831705593,0.5131480090157743,0.5131480090157743,1245.8505743943367,1160.1447708023431,2016-12-01 12:00:00,1168.82,1181.8328437964851,2016-12-05 08:00:00,1181.8328437964851,target,12,8.67522919765679,1.5,1.5,2.1912965717533615,0.9498308127957774
XAUUSD,CAP_DEFAULT_RR15,capitulation,2017-05-08 07:00:00,DEV_2015_2021,1.5,120,capitulation,,,,6.501156338247665,2.475194621139576,0.19641577060932222,0.7526881720430205,0.5562724014336984,1251.5844859275267,1219.2310198857842,2017-05-08 11:00:00,1231.14,1249.003470171324,2017-05-09 19:00:00,1219.2310198857842,stop,9,11.908980114215865,-1.0,-1.0,0.4408437959966886,1.0084826647467098
XAUUSD,CAP_DEFAULT_RR15,capitulation,2018-06-19 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,8.114194586410484,1.9680883066730541,0.3675847457627126,0.6175847457627006,0.6175847457627006,1303.4538645056716,1269.0908668147672,2018-06-19 23:00:00,1276.12,1286.663699777849,2018-06-21 03:00:00,1269.0908668147672,stop,8,7.029133185232695,-1.0,-1.0,0.17925396585845269,1.2206341484644798
XAUUSD,CAP_DEFAULT_RR15,capitulation,2018-07-10 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.333604967215463,1.9592186073525522,0.02738095238095425,0.695238095238078,0.6678571428571237,1280.0837624852736,1246.1681441120868,2018-07-10 23:00:00,1253.08,1263.4477838318696,2018-07-11 23:00:00,1246.1681441120868,stop,7,6.911855887913134,-1.0,-1.0,0.5382056657901747,1.5697665252213182
XAUUSD,CAP_DEFAULT_RR15,capitulation,2018-08-16 07:00:00,DEV_2015_2021,1.5,120,capitulation,,,,9.968509767182866,2.813875846805377,0.287492221530793,0.6135656502800265,0.6135656502800265,1234.3061273652793,1158.6322539945886,2018-08-16 11:00:00,1169.92,1186.8516190081173,2018-08-20 15:00:00,1186.8516190081173,target,14,11.287746005411464,1.5,1.5,1.7505709280246773,0.05404090415461926
XAUUSD,CAP_DEFAULT_RR15,capitulation,2020-03-12 23:00:00,DEV_2015_2021,1.5,120,capitulation,,,,6.7940930144595955,2.3435787943913473,0.04550995530272263,0.6976838683461987,0.6976838683461987,1600.6558554953244,1555.249483128347,2020-03-13 03:00:00,1594.84,1654.2257753074791,2020-03-13 07:00:00,1555.249483128347,stop,2,39.59051687165288,-1.0,-1.0,0.010103429598982933,1.0664169941724069
XAUUSD,CAP_DEFAULT_RR15,capitulation,2020-09-21 23:00:00,DEV_2015_2021,1.5,120,capitulation,,,,6.794248702051069,2.4444444510548817,0.08505467800729574,0.8298906439854155,0.8298906439854155,1928.6218370201348,1878.6831818272865,2020-09-22 03:00:00,1909.37,1955.40022725907,2020-09-23 15:00:00,1878.6831818272865,stop,10,30.6868181727134,-1.0,-1.0,0.3454251900715342,1.1855253221511521
XAUUSD,CAP_DEFAULT_RR15,capitulation,2020-10-29 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,5.40311277756747,2.0607757391149324,0.2854961832061005,0.6035623409669248,0.6035623409669248,1908.4477100796423,1857.3961889395543,2020-10-29 23:00:00,1871.64,1893.0057165906687,2020-11-03 00:00:00,1893.0057165906687,target,13,14.24381106044575,1.5,1.5,1.6343940467342482,0.5265444738190238
XAUUSD,CAP_DEFAULT_RR15,capitulation,2021-01-18 08:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.38476491627101,2.190269657822487,0.056270096463022674,0.8733118971061146,0.8170418006430918,1869.4226730304513,1797.920208780352,2021-01-18 12:00:00,1828.63,1874.6946868294724,2021-01-21 12:00:00,1874.6946868294724,target,19,30.709791219648196,1.5,1.5,1.5099418836274034,0.06675395431176319
XAUUSD,CAP_DEFAULT_RR15,capitulation,2021-03-30 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,7.436249011589378,2.018139811177649,0.4439536167863008,0.5234676974047461,0.5234676974047461,1760.8994937933635,1676.3565974493322,2021-03-30 23:00:00,1688.08,1705.6651038260015,2021-03-31 23:00:00,1705.6651038260015,target,7,11.723402550667743,1.5,1.5,2.3124685758108674,0.8802905091245996
XAUUSD,CAP_DEFAULT_RR15,capitulation,2021-07-23 19:00:00,DEV_2015_2021,1.5,120,capitulation,,,,4.46271301949235,1.9449623737985027,0.0181229773462765,0.8148867313915781,0.8148867313915781,1813.0488064162903,1787.4941004000727,2021-07-23 23:00:00,1802.07,1823.9338493998907,2021-07-29 19:00:00,1823.9338493998907,target,24,14.575899599927197,1.5,1.5,1.7803360830044177,0.6654820811230405
XAUUSD,CAP_DEFAULT_RR15,capitulation,2021-08-09 07:00:00,DEV_2015_2021,1.5,120,capitulation,,,,10.640042257046375,5.6998384392016295,0.37331954498448705,0.6106514994829378,0.6106514994829378,1807.8434171653557,1683.79692137044,2021-08-09 11:00:00,1734.43,1810.3796179443402,2021-08-27 23:00:00,1810.3796179443402,target,88,50.63307862956003,1.5000000000000022,1.5000000000000022,1.6619570106659949,0.33318139952389275
XAUUSD,CAP_DEFAULT_RR15,capitulation,2022-03-29 19:00:00,VALID_2022_2023,1.5,120,capitulation,,,,6.006269109477746,2.0620655870536457,0.21086873325679356,0.6647531572904696,0.6647531572904696,1909.8328071040908,1886.742060027085,2022-03-29 23:00:00,1907.28,1938.0869099593724,2022-03-30 23:00:00,1938.0869099593724,target,7,20.537939972914955,1.5,1.5,1.5147575677515566,0.09202480884121625
XAUUSD,CAP_DEFAULT_RR15,capitulation,2022-05-16 15:00:00,VALID_2022_2023,1.5,120,capitulation,,,,6.564957871503313,1.981111228352036,0.3605442176870759,0.5918367346938811,0.5918367346938811,1895.9945875332016,1783.5319687679064,2022-05-16 19:00:00,1800.42,1825.7520468481407,2022-05-17 03:00:00,1825.7520468481407,target,3,16.88803123209368,1.5000000000000067,1.5000000000000067,1.5590923322052435,0.14211247995794668
