trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
145,44.13793103448276,10.080450887971956,1.124115187529475,11.640618681789983,6,9,3.0,2.0,1.5
139,38.1294964028777,11.19691029778468,1.1297814302897733,12.251916437363784,6,9,3.0,2.0,2.0
83,48.19277108433735,14.735108995660156,1.3448431982906175,7.615314823638395,6,9,3.0,2.5,1.5
81,44.44444444444444,21.791439386916363,1.486914513272002,7.337312978934192,6,9,3.0,2.5,2.0
51,50.98039215686274,11.32725623230515,1.4471261782559408,5.063066100138373,6,9,3.0,3.0,1.5
50,44.0,11.84923398138653,1.4176215790965494,6.134667156786754,6,9,3.0,3.0,2.0
30,50.0,6.564691423530406,1.431961560175943,2.612814239688448,6,9,3.0,3.5,1.5
30,43.333333333333336,7.073234806857613,1.410466091860695,5.11281423968844,6,9,3.0,3.5,2.0
17,35.294117647058826,-2.237867462402246,0.7994168560457311,3.0684512275936506,6,9,3.0,4.0,1.5
17,29.411764705882355,-2.237867462402254,0.8161179847500453,4.089361001431411,6,9,3.0,4.0,2.0
149,43.624161073825505,7.421907620658903,1.0880964869593022,11.640618681789983,6,9,3.5,2.0,1.5
143,37.76223776223776,8.538367030471626,1.095610013597329,12.251916437363784,6,9,3.5,2.0,2.0
86,47.674418604651166,13.077047906964431,1.2921970950358392,8.631223292481263,6,9,3.5,2.5,1.5
84,44.047619047619044,20.133378298220638,1.4303984942236512,8.345725334462738,6,9,3.5,2.5,2.0
54,50.0,9.669195143609425,1.3534348334270974,5.066429069023621,6,9,3.5,3.0,1.5
53,43.39622641509434,10.191172892690805,1.3352639944294677,7.143079512315299,6,9,3.5,3.0,2.0
33,48.484848484848484,4.906630334834681,1.2849094565217998,3.621226595216994,6,9,3.5,3.5,1.5
33,42.42424242424242,5.415173718161892,1.2812124303054084,6.121226595216985,6,9,3.5,3.5,2.0
19,36.84210526315789,-2.880020082255104,0.7632578621550633,3.6115522333263166,6,9,3.5,4.0,1.5
19,31.57894736842105,-2.880020082255112,0.7814613574525728,6.11155223332631,6,9,3.5,4.0,2.0
121,41.32231404958678,1.7035375073285666,1.023651007546078,21.946509395470095,6,12,2.0,2.0,1.5
120,36.666666666666664,9.224112729509969,1.1196472476040316,19.959776548681035,6,12,2.0,2.0,2.0
87,47.12643678160919,13.670716356413017,1.2928119632100445,13.197321702986507,6,12,2.0,2.5,1.5
87,43.67816091954023,24.670716356412925,1.4961183555159894,11.697321702986518,6,12,2.0,2.5,2.0
56,42.857142857142854,3.204725866669084,1.0987295944558486,13.303324061982241,6,12,2.0,3.0,1.5
56,37.5,6.204725866669051,1.1747839072211932,12.303324061982252,6,12,2.0,3.0,2.0
36,44.44444444444444,3.4896064314294426,1.1718201950853389,10.73815274979216,6,12,2.0,3.5,1.5
36,36.11111111111111,2.489606431429398,1.1066238871487224,10.238152749792173,6,12,2.0,3.5,2.0
18,38.88888888888889,-0.7686565701678052,0.9312429852129577,4.633286674022189,6,12,2.0,4.0,1.5
18,33.33333333333333,-0.2686565701678363,0.977959073761804,4.1332866740222,6,12,2.0,4.0,2.0
167,41.91616766467065,6.091808855717559,1.0624989358176247,16.695438210513654,6,12,2.5,2.0,1.5
