symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,year
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-07-31 12:00:00,long,rebreak,10436,10448,10455,124.25,122.83,3.9537835387569262,12,0.3294819615630772,7,0.5833333333333334,31,1.5281690140845063,0.618,0.8,125.0,2020-07-31 16:00:00,125.02,122.74021258586362,129.51957482827277,2020-09-10 16:00:00,125.36,max_hold,180,2.279787414136379,0.1491367124371993,0.14365374506818968,2020
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-08-04 12:00:00,long,stagnation+rebreak,10493,10498,10505,24.942,22.892,4.095994843998645,5,0.8191989687997291,7,1.4,19,1.2190243902439015,0.618,0.8,25.391,2020-08-04 16:00:00,25.39,22.766877772184966,30.639244455630063,2020-09-14 16:00:00,27.153,max_hold,180,2.623122227815035,0.6720998287100456,0.6587569506585131,2020
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-08-13 08:00:00,long,rebreak,12082,12089,12099,139.2,137.86,3.7870041599222684,7,0.5410005942746098,10,1.4285714285714286,24,1.6268656716418053,0.618,0.8,140.04,2020-08-13 12:00:00,140.04,137.77153957433023,144.5769208513395,2020-09-08 16:00:00,137.77153957433023,SL,113,2.2684604256697583,-1.0,-1.0088165523073107,2020
CHFJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-08-17 04:00:00,long,stagnation,10602,10614,10626,116.518,115.466,4.113320019092698,12,0.3427766682577248,12,1.0,36,1.860266159695813,0.618,0.8,117.423,2020-08-17 08:00:00,117.423,115.40206138137094,121.46487723725812,2020-09-08 12:00:00,115.40206138137094,SL,100,2.02093861862906,-1.0,-1.009896391615089,2020
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-08-27 16:00:00,long,rebreak,10642,10663,10690,107.049,105.101,7.1351048167340245,21,0.3397668960349535,27,1.2857142857142858,41,0.7756673511293583,0.618,0.8,106.612,2020-08-27 20:00:00,106.614,105.03274592209804,109.7705081558039,2020-09-16 08:00:00,105.03274592209804,SL,84,1.58125407790196,-1.0,-1.0063240943626588,2020
AUDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-08 04:00:00,long,stagnation,10851,10855,10860,76.052,74.929,4.238358538394798,4,1.0595896345986995,5,1.25,25,0.906500445235972,0.618,0.8,75.947,2020-10-08 08:00:00,75.95,74.86275973328902,78.11548053342196,2020-10-15 04:00:00,74.86275973328902,SL,30,1.0872402667109782,-1.0,-1.0114969987616467,2020
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-08 04:00:00,long,stagnation,12330,12335,12337,136.98,135.03,4.112164974582115,5,0.8224329949164231,2,0.4,24,1.1641025641025762,0.618,0.8,137.3,2020-10-08 08:00:00,137.29,134.91144930881583,142.07710138236837,2020-10-28 08:00:00,134.91144930881583,SL,84,2.3785506911841594,-1.0,-1.0084084817170849,2020
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-09 00:00:00,long,rebreak,10790,10798,10806,24.508,22.84,4.7379340271578005,8,0.5922417533947251,8,1.0,13,0.8639088729016784,0.618,0.8,24.281,2020-10-09 04:00:00,24.286,22.75198695515603,27.339026089687934,2020-10-29 12:00:00,22.75198695515603,SL,89,1.5340130448439702,-1.0,-1.0228159728612738,2020
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-20 08:00:00,long,rebreak,10908,10914,10921,105.627,105.036,4.286182882867996,6,0.7143638138113326,7,1.1666666666666667,24,1.0846023688663484,0.618,0.8,105.677,2020-10-20 12:00:00,105.677,105.0015287690615,107.02794246187703,2020-10-21 08:00:00,105.0015287690615,SL,5,0.6754712309385127,-1.0,-1.0148044795129123,2020
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-11-03 08:00:00,long,rebreak,10887,10899,10913,1911.348,1859.868,6.338005594948997,12,0.5281671329124165,14,1.1666666666666667,18,0.7618492618492622,0.618,0.8,1899.088,2020-11-03 12:00:00,1899.108,1857.837392767615,1981.5892144647698,2020-11-09 12:00:00,1857.837392767615,SL,25,41.27060723238492,-1.0,-1.0084806118317904,2020
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-12-03 04:00:00,long,stagnation,11018,11035,11041,23.513,21.881,5.133250660230738,17,0.3019559211900434,6,0.35294117647058826,18,1.429534313725488,0.618,0.8,24.214,2020-12-03 08:00:00,24.214,21.801518200453188,29.03896359909362,2021-01-18 00:00:00,24.84,max_hold,180,2.4124817995468106,0.2594838228904345,0.2449759414189245,2020
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-12 08:00:00,long,rebreak,12734,12743,12754,141.27,139.48,5.598751778156022,9,0.6220835309062247,11,1.2222222222222223,31,1.2458100558659178,0.618,0.8,141.71,2021-01-12 12:00:00,141.72,139.40007146990405,146.32985706019193,2021-02-15 08:00:00,146.32985706019193,TP,148,2.3199285300959502,1.9870685671516217,1.9784476119193695,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-20 00:00:00,long,rebreak,11225,11233,11242,25.882,24.005,5.957526692155481,8,0.7446908365194351,9,1.125,13,0.7543953116675538,0.618,0.8,25.421,2021-01-20 04:00:00,25.422,23.926234091889526,28.410531816220946,2021-01-31 20:00:00,28.410531816220946,TP,48,1.4957659081104744,1.9979943385634498,1.9745949551370594,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-20 00:00:00,long,rebreak,11223,11231,11235,1857.392,1802.948,5.475639561616916,8,0.6844549452021145,4,0.5,13,0.8406252295937083,0.618,0.8,1848.715,2021-01-20 04:00:00,1848.715,1800.46226297388,1945.22047405224,2021-02-04 12:00:00,1800.46226297388,SL,70,48.25273702612003,-1.0,-1.0072534745502764,2021
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-27 12:00:00,long,rebreak,11326,11340,11347,104.085,103.327,4.759157558611363,14,0.33993982561509734,7,0.5,25,1.0171503957783712,0.618,0.8,104.098,2021-01-27 16:00:00,104.098,103.28718202850689,105.71963594298622,2021-02-05 12:00:00,105.71963594298622,TP,42,0.8108179714931083,2.0,1.98766677558765,2021
AUDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-29 08:00:00,long,rebreak,11355,11363,11364,80.441,79.201,4.015199027479994,8,0.5018998784349993,1,0.125,6,0.9112903225806462,0.618,0.8,80.331,2021-01-29 12:00:00,80.33,79.12379336643629,82.74541326712743,2021-02-19 12:00:00,82.74541326712743,TP,93,1.2062066335637098,2.0024871360482828,1.9921240691804962,2021
CHFJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-02-15 00:00:00,long,rebreak,11371,11395,11420,118.006,116.589,7.747711594155363,24,0.3228213164231401,25,1.0416666666666667,42,0.9371912491178557,0.618,0.8,117.917,2021-02-15 04:00:00,117.915,116.54327682152402,120.66444635695197,2021-02-23 16:00:00,116.54327682152402,SL,40,1.371723178475989,-1.0,-1.0145802012489362,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-02-16 00:00:00,long,stagnation,11335,11345,11354,27.797,26.691,4.180283353311551,10,0.4180283353311551,9,0.9,19,1.1256781193490046,0.618,0.8,27.936,2021-02-16 04:00:00,27.929,26.62485615839152,30.55828768321696,2021-02-18 20:00:00,26.62485615839152,SL,16,1.3041438416084787,-1.0,-1.0268375304037265,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-02-22 12:00:00,long,rebreak,11376,11381,11384,27.512,26.028,4.075649443473364,5,0.8151298886946728,3,0.6,11,1.1994609164420478,0.618,0.8,27.808,2021-02-22 16:00:00,27.811,25.936971562656325,31.55005687468735,2021-03-02 04:00:00,25.936971562656325,SL,34,1.874028437343675,-1.0,-1.0186763441272058,2021
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-03-11 00:00:00,long,rebreak,13004,13010,13016,150.64,149.35,3.6316840274245585,6,0.6052806712374265,6,1.0,22,1.5348837209302562,0.618,0.8,151.33,2021-03-11 04:00:00,151.33,149.26119822166118,155.4676035566777,2021-03-23 08:00:00,149.26119822166118,SL,51,2.0688017783388375,-1.0,-1.0096674317517462,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-03-17 16:00:00,long,rebreak,11469,11475,11478,1739.735,1699.078,4.24754223308134,6,0.7079237055135568,3,0.5,21,1.1342942174779262,0.618,0.8,1745.195,2021-03-17 20:00:00,1745.055,1696.6850279134985,1842.2149441730028,2021-03-30 04:00:00,1696.6850279134985,SL,52,48.36997208650155,-1.0,-1.007235894190185,2021
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-03-29 04:00:00,long,rebreak,13064,13089,13102,152.51,148.51,8.997721058628084,25,0.3599088423451233,13,0.52,19,0.7550000000000026,0.618,0.8,151.53,2021-03-29 08:00:00,151.54,148.39886074668416,157.79227850663167,2021-05-10 08:00:00,153.49,max_hold,180,3.1411392533158278,0.6207938721409983,0.6144267555036607,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-04-06 12:00:00,long,rebreak,11532,11554,11563,1745.388,1677.788,8.42861312010658,22,0.3831187781866627,9,0.4090909090909091,22,0.9952218934911262,0.618,0.8,1745.065,2021-04-06 16:00:00,1745.068,1675.7829251722465,1883.6291496555073,2021-05-17 16:00:00,1865.495,max_hold,180,69.28507482775353,1.738137691261617,1.733086098247245,2021
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-05-07 12:00:00,long,rebreak,11679,11691,11698,132.13,130.99,4.334912322278068,12,0.36124269352317234,7,0.5833333333333334,14,0.9824561403508929,0.618,0.8,132.11,2021-05-07 16:00:00,132.13,130.92425472562957,134.4814905487409,2021-06-18 04:00:00,130.92425472562957,SL,177,1.2057452743704289,-1.0,-1.0103670321299956,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-05-17 12:00:00,long,rebreak,11739,11744,11751,27.686,26.706,3.544478637108838,5,0.7088957274217675,7,1.4,14,1.4795918367346925,0.618,0.8,28.156,2021-05-17 16:00:00,28.154,26.636878409751162,31.194243180497672,2021-06-16 20:00:00,26.636878409751162,SL,137,1.5171215902488377,-1.0,-1.0230700032383426,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-06-07 16:00:00,long,rebreak,11833,11839,11842,1909.498,1855.315,6.865389951563668,6,1.1442316585939445,3,0.5,11,0.8203680121071194,0.618,0.8,1899.765,2021-06-07 20:00:00,1899.755,1853.3419511134011,1992.611097773198,2021-06-14 08:00:00,1853.3419511134011,SL,28,46.41304888659897,-1.0,-1.0075409827278379,2021
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-06-23 04:00:00,long,stagnation,13450,13467,13476,155.34,151.29,8.662443548613599,17,0.5095555028596235,9,0.5294117647058824,13,0.8641975308641952,0.618,0.8,154.79,2021-06-23 08:00:00,154.86,151.17311612141333,162.02376775717332,2021-07-08 04:00:00,151.17311612141333,SL,65,3.686883878586684,-1.0,-1.0054246351820684,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-07-02 08:00:00,long,stagnation,11942,11950,11956,26.215,25.509,4.0706375837657855,8,0.5088296979707232,6,0.75,17,0.9320113314447617,0.618,0.8,26.167,2021-07-02 12:00:00,26.161,25.46564069906299,27.569718601874023,2021-07-19 00:00:00,25.46564069906299,SL,66,0.6953593009370103,-1.0,-1.0503336907305862,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-07-02 08:00:00,long,stagnation+rebreak,11940,11948,11957,1785.718,1750.488,4.618665988279987,8,0.5773332485349983,9,1.125,17,1.001703093954015,0.618,0.8,1785.778,2021-07-02 12:00:00,1785.788,1748.581064096354,1860.1718718072918,2021-08-08 20:00:00,1748.581064096354,SL,158,37.2069359036459,-1.0,-1.0094068482528775,2021
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-07-22 04:00:00,long,rebreak,13582,13595,13602,152.57,148.46,8.027965736895583,13,0.6175358259150447,7,0.5384615384615384,11,0.7493917274939161,0.618,0.8,151.54,2021-07-22 08:00:00,151.55,148.3320099171229,157.9559801657542,2021-09-02 08:00:00,151.96,max_hold,180,3.2179900828771224,0.12740872079799143,0.1211936612468755,2021
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-07-26 12:00:00,long,rebreak,12004,12016,12022,130.25,128.58,5.966993258684002,12,0.49724943822366685,6,0.5,25,1.0239520958083785,0.618,0.8,130.29,2021-07-26 16:00:00,130.29,128.5100317627488,133.84993647450236,2021-08-16 08:00:00,128.5100317627488,SL,88,1.7799682372511825,-1.0,-1.0070225972230227,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-08-16 12:00:00,long,rebreak,12098,12124,12152,1819.418,1670.488,18.158087278853017,26,0.6983879722635776,28,1.0769230769230769,35,0.7755992748271008,0.618,0.8,1785.998,2021-08-16 16:00:00,1785.988,1668.4375362353853,2021.1189275292295,2021-09-24 20:00:00,1749.878,max_hold,180,117.55046376461473,-0.30718721852350556,-0.31016466317826236,2021
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-08-26 04:00:00,long,rebreak,12282,12289,12294,110.146,109.412,3.901230096560266,7,0.5573185852228951,5,0.7142857142857143,10,1.0217983651226232,0.618,0.8,110.162,2021-08-26 08:00:00,110.162,109.36496355368483,111.75607289263036,2021-09-15 08:00:00,109.36496355368483,SL,87,0.7970364463151753,-1.0,-1.012546477700264,2021
CHFJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-09-22 04:00:00,long,rebreak,12393,12400,12405,118.69,117.533,4.378515771782461,7,0.6255022531117802,5,0.7142857142857143,11,0.9092480553154674,0.618,0.8,118.585,2021-09-22 08:00:00,118.582,117.46693880139382,120.82112239721233,2021-10-08 12:00:00,120.82112239721233,TP,75,1.1150611986061705,2.0080713058720456,1.9901350706008245,2021
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-10-05 04:00:00,long,stagnation,13907,13912,13913,150.9,149.23,3.626607065554219,5,0.7253214131108437,1,0.2,12,1.3113772455089683,0.618,0.8,151.42,2021-10-05 08:00:00,151.43,149.11487862278616,156.03024275442763,2021-10-15 00:00:00,156.03024275442763,TP,46,2.315121377213842,1.987041716129734,1.978402860216248,2021
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-10-08 00:00:00,long,rebreak,12455,12469,12478,112.078,110.821,5.927474895124195,14,0.4233910639374426,9,0.6428571428571429,21,0.8074781225139193,0.618,0.8,111.836,2021-10-08 04:00:00,111.835,110.76798417023099,113.97203165953802,2021-10-15 04:00:00,113.97203165953802,TP,31,1.067015829769005,2.00281157965638,1.9934396474684992,2021
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-10-22 04:00:00,long,rebreak,12424,12437,12451,1800.458,1760.184,5.695414596786047,13,0.4381088151373882,14,1.0769230769230769,23,0.8177484233003892,0.618,0.8,1793.118,2021-10-22 08:00:00,1793.094,1758.4161743520337,1862.5216512959323,2021-11-10 12:00:00,1862.5216512959323,TP,82,34.6778256479663,2.00207625474361,1.9919833497399,2021
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-10-31 20:00:00,long,rebreak,12568,12580,12586,114.312,113.255,4.179136653800473,12,0.3482613878167061,6,0.5,9,0.928098391674557,0.618,0.8,114.236,2021-11-01 00:00:00,114.236,113.19176923683276,116.3244615263345,2021-11-08 12:00:00,113.19176923683276,SL,34,1.0442307631672492,-1.0,-1.009576427311584,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-11-08 12:00:00,long,rebreak,12502,12514,12516,24.088,23.007,5.53431499608001,12,0.4611929163400008,2,0.16666666666666666,19,1.2395929694727108,0.618,0.8,24.347,2021-11-08 16:00:00,24.348,22.958168301733565,27.124663396532874,2021-11-26 16:00:00,22.958168301733565,SL,86,1.389831698266434,-1.0,-1.025182905270945,2021
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-11-12 00:00:00,long,rebreak,12609,12628,12636,114.277,112.723,6.493506650155056,19,0.3417635079028977,8,0.42105263157894735,17,0.9858429858429822,0.618,0.8,114.255,2021-11-12 04:00:00,114.255,112.6631710014433,117.43865799711338,2021-11-30 12:00:00,112.6631710014433,SL,77,1.591828998556693,-1.0,-1.006282081812216,2021
CHFJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-12-01 04:00:00,long,rebreak,12696,12709,12713,123.705,122.125,3.9467811249709235,13,0.3035985480746864,4,0.3076923076923077,12,0.8012658227848144,0.618,0.8,123.391,2021-12-01 08:00:00,123.39,122.02491844303175,126.12316311393651,2021-12-31 20:00:00,126.12316311393651,TP,135,1.3650815569682493,2.0021976708898457,1.9875465316242704,2021
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-01-12 12:00:00,long,rebreak,12782,12794,12808,23.248,21.935,7.156299888141752,12,0.5963583240118127,14,1.1666666666666667,19,0.8644325971058641,0.618,0.8,23.07,2022-01-12 16:00:00,23.069,21.889131324129675,25.43173735174065,2022-02-22 16:00:00,24.217,max_hold,180,1.179868675870324,0.9729896415405582,0.9433253232009069,2022
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-02-03 04:00:00,long,rebreak,14386,14407,14435,156.2,152.88,9.090767169038728,21,0.43289367471612983,28,1.3333333333333333,46,0.7710843373493999,0.618,0.8,155.44,2022-02-03 08:00:00,155.43,152.7886985746564,160.7426028506872,2022-03-01 16:00:00,152.7886985746564,SL,114,2.641301425343613,-1.0,-1.0075720248389977,2022
AUDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-02-03 12:00:00,long,rebreak,12967,12979,12991,82.15,80.365,5.296863476432146,12,0.4414052897026789,12,1.0,24,0.9887955182072773,0.618,0.8,82.13,2022-02-03 16:00:00,82.135,80.28075202910448,85.82849594179103,2022-03-11 04:00:00,85.82849594179103,TP,157,1.8542479708955284,1.9919104670812802,1.9851691896490327,2022
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-02-08 04:00:00,long,rebreak,12984,13004,13014,115.685,114.15,6.773432854949135,20,0.33867164274745676,10,0.5,23,0.8671009771986917,0.618,0.8,115.481,2022-02-08 08:00:00,115.481,114.09334482850605,118.25631034298789,2022-03-14 20:00:00,118.25631034298789,TP,152,1.3876551714939467,2.0,1.992793598722927,2022
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-03-10 08:00:00,long,rebreak,12994,13012,13024,128.75,124.38,6.974620190648393,18,0.38747889948046627,12,0.6666666666666666,18,0.9702517162471407,0.618,0.8,128.62,2022-03-10 12:00:00,128.61,124.22336064615176,137.4132787076965,2022-03-28 04:00:00,137.4132787076965,TP,73,4.386639353848253,2.0068389483565943,2.0039893865413467,2022
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-03-15 00:00:00,long,rebreak,14577,14596,14622,155.19,150.95,9.455048440376943,19,0.4976341284408918,26,1.368421052631579,30,0.7948113207547164,0.618,0.8,154.32,2022-03-15 04:00:00,154.32,150.83789057965336,161.28421884069326,2022-03-24 12:00:00,161.28421884069326,TP,45,3.4821094203466316,2.0,1.9942563551038581,2022
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-04-11 00:00:00,long,rebreak,13239,13258,13279,125.097,121.281,10.766300776747917,19,0.566647409302522,21,1.105263157894737,41,0.9389412997903589,0.618,0.8,124.864,2022-04-11 04:00:00,124.864,121.19239017757518,132.20721964484966,2022-05-20 08:00:00,128.047,max_hold,180,3.671609822424827,0.8669221823515704,0.8641985814016778,2022
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-04-18 20:00:00,long,stagnation+rebreak,13165,13173,13176,137.11,135.52,4.226772802253623,8,0.5283466002817029,3,0.375,25,1.2075471698113103,0.618,0.8,137.44,2022-04-19 00:00:00,137.38,135.42595662019306,141.46808675961387,2022-04-26 12:00:00,135.42595662019306,SL,33,1.954043379806933,-1.0,-1.0063969920674043,2022
SILVER,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-05-17 08:00:00,long,stagnation,13334,13346,13353,21.955,20.441,5.762838020950516,12,0.4802365017458764,7,0.5833333333333334,12,0.8936591809775444,0.618,0.8,21.794,2022-05-17 12:00:00,21.801,20.375320555492973,24.631358889014056,2022-06-27 12:00:00,21.281,max_hold,180,1.4256794445070256,-0.36473837229224154,-0.38928807042729635,2022
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-05-23 16:00:00,long,stagnation,14900,14912,14922,161.82,157.86,4.802066330561746,12,0.4001721942134789,10,0.8333333333333334,14,0.7828282828282854,0.618,0.8,160.96,2022-05-23 20:00:00,160.97,157.653838749436,167.572322501128,2022-06-08 04:00:00,167.572322501128,TP,68,3.3161612505639937,1.990953395286532,1.984922325477553,2022
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-05-30 04:00:00,long,stagnation+rebreak,13347,13357,13360,136.78,134.99,3.6693955878571702,10,0.36693955878571705,3,0.3,17,1.117318435754195,0.618,0.8,136.99,2022-05-30 08:00:00,137.0,134.86804531038277,141.2339093792345,2022-06-06 20:00:00,141.2339093792345,TP,33,2.1319546896172312,1.9859284063840217,1.9800652423773641,2022
XAUUSD,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-06-06 00:00:00,long,stagnation,13411,13424,13429,1863.883,1828.358,5.199072402732648,13,0.3999286463640499,5,0.38461538461538464,17,0.7786066150598173,0.618,0.8,1856.018,2022-06-06 04:00:00,1855.978,1826.6497625853158,1914.7544748293685,2022-06-10 12:00:00,1826.6497625853158,SL,26,29.32823741468428,-1.0,-1.0119338913911307,2022
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-06-21 04:00:00,long,stagnation,13446,13452,13456,141.47,137.85,4.999961515775738,6,0.8333269192959564,4,0.6666666666666666,18,1.439226519337017,0.618,0.8,143.06,2022-06-21 08:00:00,143.07,137.66899860686036,153.8420027862793,2022-07-06 08:00:00,137.66899860686036,SL,66,5.401001393139637,-1.0,-1.002314385627796,2022
USDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-06-21 08:00:00,long,stagnation+rebreak,13589,13599,13602,135.586,131.492,6.660716781280582,10,0.6660716781280582,3,0.3,18,1.1438690766976052,0.618,0.8,136.175,2022-06-21 12:00:00,136.172,131.33833785918108,145.84832428163787,2022-08-01 12:00:00,131.816,max_hold,180,4.833662140818916,-0.9011800728095579,-0.9032488975864376,2022
CHFJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-06-28 04:00:00,long,stagnation,13619,13623,13629,141.882,139.848,3.518278945328605,4,0.8795697363321513,6,1.5,18,1.12291052114061,0.618,0.8,142.132,2022-06-28 08:00:00,142.132,139.70346910637227,146.98906178725548,2022-07-06 00:00:00,139.70346910637227,SL,35,2.4285308936277374,-1.0,-1.0082354315740683,2022
GBPJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-07-10 20:00:00,long,rebreak,15108,15116,15123,165.24,160.36,5.699875468704433,8,0.7124844335880541,7,0.875,15,0.7930327868852417,0.618,0.8,164.23,2022-07-11 00:00:00,164.27,160.1459602360265,172.39807952794698,2022-08-01 20:00:00,160.1459602360265,SL,95,4.124039763973514,-1.0,-1.0048496137633531,2022
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-07-14 04:00:00,long,rebreak,13542,13548,13550,139.05,136.85,3.544378720463101,6,0.5907297867438502,2,0.3333333333333333,24,1.1772727272727197,0.618,0.8,139.44,2022-07-14 08:00:00,139.43,136.69482470882002,144.93035058235995,2022-07-28 08:00:00,136.69482470882002,SL,60,2.735175291179985,-1.0,-1.004570091006707,2022
AUDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-07-19 04:00:00,long,rebreak,13694,13702,13708,93.689,91.955,3.791529200602968,8,0.473941150075371,6,0.75,30,1.6136101499423359,0.618,0.8,94.753,2022-07-19 08:00:00,94.753,91.8406661845223,100.57766763095539,2022-08-02 00:00:00,91.8406661845223,SL,60,2.9123338154776945,-1.0,-1.0042920903962167,2022
AUDJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-08-04 04:00:00,long,stagnation+rebreak,13789,13795,13800,93.311,90.52,5.24075300497273,6,0.8734588341621216,5,0.8333333333333334,11,1.0569688283769227,0.618,0.8,93.47,2022-08-04 08:00:00,93.47,90.38686073559697,99.63627852880606,2022-09-14 08:00:00,96.205,max_hold,180,3.08313926440303,0.887082861153066,0.8830285519156242,2022
CHFJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-08-10 04:00:00,long,stagnation,13773,13798,13820,142.56,137.166,12.228472971045834,25,0.4891389188418334,22,0.88,35,0.8759733036707433,0.618,0.8,141.891,2022-08-10 08:00:00,141.889,137.05572457941454,151.56155084117088,2022-09-20 08:00:00,148.744,max_hold,180,4.8332754205854656,1.4182928559799781,1.4141548753644313,2022
EURJPY,H4,VCTX_618_800_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-08-17 04:00:00,long,rebreak,13699,13708,13711,137.7,134.95,5.556743344870317,9,0.6174159272078131,3,0.3333333333333333,8,0.8254545454545492,0.618,0.8,137.22,2022-08-17 08:00:00,137.23,134.8262764523514,142.00744709529718,2022-09-07 00:00:00,142.00744709529718,TP,88,2.403723547648582,1.9875193634354,1.9823190982001502,2022
