lookback_bars,lookback_label,trigger_mode,exit_variant,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
360,3m,either,fixed_1_5R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,25.0,-3.37946850507366,-0.4224335631342075,0.46074702628627684,4.232951500307754,4,7,28.57142857142857,-2.2472090633766113,-0.32102986619665874,0.5623472521816811,3.1006920586107056,3,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.7456903178468026,37.5,25.0,25.0,12.5,0.0,-12.02540493643761
360,3m,either,fixed_1_5R_no_progress12,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,25.0,-3.37946850507366,-0.4224335631342075,0.46074702628627684,4.232951500307754,4,7,28.57142857142857,-2.2472090633766113,-0.32102986619665874,0.5623472521816811,3.1006920586107056,3,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.7456903178468026,37.5,25.0,25.0,12.5,0.0,-12.02540493643761
360,3m,either,fixed_1_5R_no_progress12,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,25.0,-3.37946850507366,-0.4224335631342075,0.46074702628627684,4.232951500307754,4,7,28.57142857142857,-2.2472090633766113,-0.32102986619665874,0.5623472521816811,3.1006920586107056,3,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.7456903178468026,37.5,25.0,25.0,12.5,0.0,-12.02540493643761
720,6m,either,half_1R_BE_rest_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,40.0,-4.258359446745246,-0.42583594467452457,0.3005844017400578,4.746597198830305,3,7,28.57142857142857,-4.109855142670282,-0.5871221632386118,0.1913955812782204,4.598092894755342,3,3,66.66666666666666,-0.14850430407496262,-0.04950143469165421,0.8523522448804302,1.0058013002276882,1,0,0.0,0.0,0.0,,0.0,0,0.5749046716264439,40.0,0.0,0.0,0.0,0.0,-12.025973288300818
180,1.5m,stagnation,fixed_1_25R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-3.6567916452513156,-0.45709895565641445,0.4023470939799032,3.052597925055834,4,7,28.57142857142857,-2.6506848783083137,-0.3786692683297591,0.48152668390295345,3.052597925055834,4,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6209192340279599,25.0,12.5,12.5,0.0,0.0,-12.05331797549263
480,4m,either,fixed_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
480,4m,either,fixed_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
480,4m,either,fixed_2R_max48,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
480,4m,either,fixed_2R_max48,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
240,2m,rebreak,fixed_1_5R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
240,2m,rebreak,fixed_1_5R_no_progress12,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
240,2m,rebreak,fixed_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
240,2m,rebreak,fixed_2R_max48,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
240,2m,rebreak,fixed_2R_no_progress12,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
60,0.5m,rebreak,fixed_1R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,43,46.51162790697674,-4.673845446803046,-0.10869408015821037,0.8039451391118512,8.005468179557223,4,27,48.148148148148145,-2.198143331861479,-0.0814127159948696,0.8497608135500733,8.005468179557223,4,12,41.66666666666667,-2.3958129550869947,-0.1996510795905829,0.6667339009066559,3.3686581172843897,3,4,50.0,-0.07988915985457234,-0.019972289963643086,0.9604436640729789,1.004865126450345,1,0.829395786851341,46.51162790697674,16.27906976744186,2.3255813953488373,0.0,0.0,-12.181019219317735
240,2m,either,fixed_1_5R_no_progress12,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,12,25.0,-4.224305979423771,-0.3520254982853142,0.4638886799222847,4.917735467815632,5,11,27.27272727272727,-3.565237000006666,-0.3241124545460605,0.506231485841317,4.258666488398527,4,1,0.0,-0.6590689794171047,-0.6590689794171047,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.909128811468961,41.66666666666667,16.666666666666664,16.666666666666664,25.0,0.0,-12.188835934897178
60,0.5m,rebreak,BE_after_1R_to_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,11.11111111111111,-3.75365715710283,-0.41707301745587,0.34464560825029694,3.605527615752819,5,8,12.5,-2.7387023068127387,-0.34233778835159234,0.4188701959495416,2.590572765462727,4,1,0.0,-1.0149548502900914,-1.0149548502900914,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.8875177527575823,44.44444444444444,33.33333333333333,11.11111111111111,33.33333333333333,22.22222222222222,-12.196631342962327
720,6m,either,fixed_2R_no_progress12,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-2.3969308626629307,-0.39948847711048846,0.4529416492891543,3.3739167372744943,4,3,33.33333333333333,-0.05292274091470661,-0.01764091363823554,0.9740254215624705,1.0299086155262702,1,3,0.0,-2.3440081217482245,-0.7813360405827415,0.0,1.211748680051176,3,0,0.0,0.0,0.0,,0.0,0,0.8699795374181484,50.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,-12.198232052232225
720,6m,either,fixed_2R_no_progress12,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-2.3969308626629307,-0.39948847711048846,0.4529416492891543,3.3739167372744943,4,3,33.33333333333333,-0.05292274091470661,-0.01764091363823554,0.9740254215624705,1.0299086155262702,1,3,0.0,-2.3440081217482245,-0.7813360405827415,0.0,1.211748680051176,3,0,0.0,0.0,0.0,,0.0,0,0.8699795374181484,50.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,-12.198232052232225
180,1.5m,either,fixed_1_5R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,13,30.76923076923077,-3.767959032778635,-0.28984300252143347,0.6076511972764039,4.242449497385944,4,9,33.33333333333333,-2.0407334328950606,-0.2267481592105623,0.6814065041898374,2.0865228932100823,3,3,33.33333333333333,-0.6850031192806265,-0.22833437309354218,0.6822697405589648,1.0236671624788134,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.051007440297793,53.84615384615385,30.76923076923077,23.076923076923077,23.076923076923077,0.0,-12.202295963071204
180,1.5m,either,fixed_1_5R_no_progress12,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,13,30.76923076923077,-3.767959032778635,-0.28984300252143347,0.6076511972764039,4.242449497385944,4,9,33.33333333333333,-2.0407334328950606,-0.2267481592105623,0.6814065041898374,2.0865228932100823,3,3,33.33333333333333,-0.6850031192806265,-0.22833437309354218,0.6822697405589648,1.0236671624788134,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.051007440297793,53.84615384615385,30.76923076923077,23.076923076923077,23.076923076923077,0.0,-12.202295963071204
720,6m,either,BE_after_1R_to_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,0.0,-3.2014270449896696,-0.5335711741649449,0.0,2.1938534722298377,6,3,0.0,-2.0529227409147066,-0.6843075803049022,0.0,1.0453491681548748,3,3,0.0,-1.1485043040749625,-0.3828347680249875,0.0,1.0162448623779141,3,0,0.0,0.0,0.0,,0.0,0,0.7091404475369338,50.0,0.0,0.0,50.0,0.0,-12.262380274596865
720,6m,either,BE_after_1R_to_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,0.0,-3.2014270449896696,-0.5335711741649449,0.0,2.1938534722298377,6,3,0.0,-2.0529227409147066,-0.6843075803049022,0.0,1.0453491681548748,3,3,0.0,-1.1485043040749625,-0.3828347680249875,0.0,1.0162448623779141,3,0,0.0,0.0,0.0,,0.0,0,0.7091404475369338,50.0,0.0,0.0,50.0,0.0,-12.262380274596865
480,4m,either,fixed_1_5R_no_progress12,ALL,全候補,140,37.857142857142854,-11.598050214344177,-0.08284321581674411,0.8162742046101659,19.313328008142488,7,109,34.862385321100916,-13.63781474095543,-0.12511756643078376,0.7333489006319753,16.010648435220478,7,26,53.84615384615385,3.814340492613931,0.14670540356207426,1.3756874136157997,3.6540571825412176,4,5,20.0,-1.774575966002679,-0.3549151932005358,0.029863246441029622,1.5403966138978207,3,0.8201606683770665,30.714285714285715,21.428571428571427,7.142857142857142,9.285714285714286,0.0,-12.364272283899892
180,1.5m,rebreak,fixed_1_5R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,14.285714285714285,-4.681066958874895,-0.6687238512678422,0.23982917315997604,5.147564808510938,5,6,16.666666666666664,-3.6721834764179953,-0.6120305794029992,0.2868204789953399,4.138681326054038,4,0,0.0,0.0,0.0,,0.0,0,1,0.0,-1.0088834824569,-1.0088834824569,0.0,0.0,1,1.10573366834845,71.42857142857143,14.285714285714285,0.0,57.14285714285714,0.0,-12.403024392914022
720,6m,stagnation,fixed_1_5R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,25.0,-1.663944856703567,-0.41598621417589177,0.4715125989981971,3.1485043040749625,3,1,100.0,1.4845594473713954,1.4845594473713954,inf,0.0,0,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,1.2818423829212513,75.0,25.0,25.0,50.0,0.0,-12.421708355317632
720,6m,stagnation,fixed_1_5R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,25.0,-1.663944856703567,-0.41598621417589177,0.4715125989981971,3.1485043040749625,3,1,100.0,1.4845594473713954,1.4845594473713954,inf,0.0,0,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,1.2818423829212513,75.0,25.0,25.0,50.0,0.0,-12.421708355317632
360,3m,rebreak,fixed_1_5R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,16,18.75,-9.11218246708643,-0.5695114041929019,0.3223717434629314,10.408686757614012,11,12,8.333333333333332,-9.92876920708015,-0.8273974339233457,0.13028124026604507,10.408686757614012,11,3,66.66666666666666,1.823900956708731,0.607966985569577,2.7815236279375406,0.0,1,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.7109264709874002,25.0,18.75,6.25,6.25,0.0,-12.481346881748133
360,3m,either,fixed_2R_no_progress12,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,26,19.230769230769234,-9.650234410321852,-0.37116286193545583,0.5018642049511208,11.903882697969264,12,21,14.285714285714285,-10.334561708618516,-0.4921219861246912,0.3624315752829985,11.735135732904075,12,4,50.0,1.6916415150116781,0.42291037875291954,1.78460342164261,1.1322594416970484,2,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.9226558493739101,38.46153846153847,26.923076923076923,19.230769230769234,19.230769230769234,7.6923076923076925,-12.579022509590859
360,3m,rebreak,fixed_1R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,16,25.0,-8.612182467086445,-0.5382614041929028,0.3062129201930848,8.445174280982153,8,12,16.666666666666664,-8.428769207080158,-0.7023974339233465,0.18815127941500973,8.408686757614012,8,3,66.66666666666666,0.8239009567087264,0.27463365223624214,1.8047580742024587,0.0,1,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.5603854000543824,25.0,6.25,0.0,0.0,0.0,-12.581627585860037
240,2m,either,BE_after_1R_to_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,14,14.285714285714285,-3.602242130856421,-0.2573030093468872,0.5185709908495093,4.3667273915369735,7,11,18.181818181818183,-1.4116337808612291,-0.1283303437146572,0.7332406221621355,2.1761190415417815,4,2,0.0,-1.1483858693922435,-0.5741929346961218,0.0,1.0161264276951951,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.8817054230541939,50.0,14.285714285714285,14.285714285714285,35.714285714285715,0.0,-12.582628068549397
480,4m,stagnation,BE_after_1R_to_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,14.285714285714285,-3.1116345794822955,-0.4445192256403279,0.3882548799689344,3.0344060325809314,3,5,20.0,-1.0980383923186523,-0.21960767846373047,0.642669431726923,1.0256630532339521,3,2,0.0,-2.0135961871636434,-1.0067980935818217,0.0,1.007489420220642,2,0,0.0,0.0,0.0,,0.0,0,0.7206502422955732,28.57142857142857,14.285714285714285,14.285714285714285,14.285714285714285,0.0,-12.676373534816278
480,4m,stagnation,fixed_1R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,28.57142857142857,-3.1116345794822955,-0.4445192256403279,0.3863922112204108,3.0344060325809314,3,5,40.0,-1.0980383923186523,-0.21960767846373047,0.6408648631853744,1.0208098454172883,2,2,0.0,-2.0135961871636434,-1.0067980935818217,0.0,1.007489420220642,2,0,0.0,0.0,0.0,,0.0,0,0.7206502422955732,28.57142857142857,14.285714285714285,14.285714285714285,0.0,0.0,-12.6782362035648
480,4m,stagnation,half_1R_BE_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,28.57142857142857,-3.1116345794822955,-0.4445192256403279,0.3863922112204108,3.0344060325809314,3,5,40.0,-1.0980383923186523,-0.21960767846373047,0.6408648631853744,1.0208098454172883,2,2,0.0,-2.0135961871636434,-1.0067980935818217,0.0,1.007489420220642,2,0,0.0,0.0,0.0,,0.0,0,0.7206502422955732,28.57142857142857,14.285714285714285,14.285714285714285,0.0,0.0,-12.6782362035648
480,4m,stagnation,half_1R_trail1ATR_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,28.57142857142857,-3.1116345794822955,-0.4445192256403279,0.3863922112204108,3.0344060325809314,3,5,40.0,-1.0980383923186523,-0.21960767846373047,0.6408648631853744,1.0208098454172883,2,2,0.0,-2.0135961871636434,-1.0067980935818217,0.0,1.007489420220642,2,0,0.0,0.0,0.0,,0.0,0,0.7206502422955732,28.57142857142857,14.285714285714285,14.285714285714285,0.0,0.0,-12.6782362035648
60,0.5m,rebreak,fixed_1_5R_no_progress12,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,43,37.2093023255814,-4.126498605672796,-0.09596508385285572,0.8351583032766189,7.103802521906489,5,27,40.74074074074074,0.9991534291394741,0.037005682560721266,1.0721172916334345,6.438442898660734,5,12,33.33333333333333,-3.5457628749576973,-0.2954802395798081,0.5648020769766575,2.993300701290995,3,4,25.0,-1.5798891598545721,-0.39497228996364303,0.478767885075751,1.0114364912714178,2,0.9278440305765927,41.86046511627907,32.55813953488372,4.651162790697675,9.30232558139535,0.0,-12.70606671823346
720,6m,either,BE_after_1R_to_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,10.0,-4.1945052798529305,-0.41945052798529303,0.3201068254811218,4.11765853977092,5,8,12.5,-3.1765722974820623,-0.3970715371852578,0.38336062654311115,3.0997255574000513,4,2,0.0,-1.017932982370868,-0.508966491185434,0.0,1.0074894202206421,2,0,0.0,0.0,0.0,,0.0,0,0.7132380190761114,40.0,10.0,10.0,30.0,0.0,-12.803134780100752
720,6m,stagnation,fixed_1_25R,ALL,全候補,57,42.10526315789473,-5.796766461215276,-0.10169765721430309,0.8217615528153006,11.869351838570365,6,44,43.18181818181818,-3.7510274094580556,-0.08525062294222853,0.8464881121881032,9.823612786813145,6,13,38.46153846153847,-2.04573905175722,-0.15736454244286308,0.7470576654159357,4.8127536030731,4,0,0.0,0.0,0.0,,0.0,0,0.8278425795924657,43.859649122807014,17.543859649122805,5.263157894736842,5.263157894736842,0.0,-12.804020359008442
180,1.5m,stagnation,BE_after_1R_to_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,12.5,-4.156791645251321,-0.5195989556564151,0.32233899838634017,3.1428481987156713,5,7,14.285714285714285,-3.1506848783083194,-0.45009783975833134,0.38558245020275556,3.0680384776844383,5,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6269119804700443,25.0,12.5,12.5,12.5,0.0,-12.90588863950116
180,1.5m,stagnation,fixed_1R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-4.156791645251321,-0.5195989556564151,0.3206288879677817,3.1428481987156713,4,7,28.57142857142857,-3.1506848783083194,-0.45009783975833134,0.38372680577712637,3.052597925055834,4,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.5002899166170491,25.0,0.0,0.0,0.0,0.0,-12.90759874991972
180,1.5m,stagnation,half_1R_BE_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-4.156791645251321,-0.5195989556564151,0.3206288879677817,3.1428481987156713,4,7,28.57142857142857,-3.1506848783083194,-0.45009783975833134,0.38372680577712637,3.052597925055834,4,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6269119804700443,25.0,12.5,12.5,0.0,0.0,-12.90759874991972
180,1.5m,stagnation,half_1R_trail1ATR_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-4.156791645251321,-0.5195989556564151,0.3206288879677817,3.1428481987156713,4,7,28.57142857142857,-3.1506848783083194,-0.45009783975833134,0.38372680577712637,3.052597925055834,4,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6269119804700443,25.0,12.5,12.5,0.0,0.0,-12.90759874991972
240,2m,stagnation,BE_after_1R_to_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,12.5,-4.162849573220024,-0.520356196652503,0.32202097247988215,3.1364300584813303,5,7,14.285714285714285,-3.1567428062770233,-0.45096325803957477,0.38512747549838783,3.061620337450097,5,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6980822173605725,25.0,12.5,12.5,12.5,0.0,-12.913689022302089
240,2m,stagnation,fixed_1R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-4.162849573220024,-0.520356196652503,0.32031175178302035,3.1364300584813303,3,7,28.57142857142857,-3.1567428062770233,-0.45096325803957477,0.38327265480383027,2.130323291538329,3,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.5714601535075774,25.0,0.0,0.0,0.0,0.0,-12.91539824299895
240,2m,stagnation,half_1R_BE_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-4.162849573220024,-0.520356196652503,0.32031175178302035,3.1364300584813303,3,7,28.57142857142857,-3.1567428062770233,-0.45096325803957477,0.38327265480383027,2.561620337450097,3,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6980822173605725,25.0,12.5,12.5,0.0,0.0,-12.91539824299895
240,2m,stagnation,half_1R_trail1ATR_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-4.162849573220024,-0.520356196652503,0.32031175178302035,3.1364300584813303,3,7,28.57142857142857,-3.1567428062770233,-0.45096325803957477,0.38327265480383027,2.561620337450097,3,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.6980822173605725,25.0,12.5,12.5,0.0,0.0,-12.91539824299895
720,6m,either,half_1R_BE_rest_2R,ALL,全候補,97,47.42268041237113,-9.769573700509664,-0.10071725464442953,0.8054435879922178,10.942002313021923,6,74,45.94594594594595,-7.899454921867287,-0.10674939083604441,0.80141441629413,10.942002313021923,5,21,57.14285714285714,0.13943089806564202,0.006639566574554382,1.016546784370526,4.032183279505562,4,2,0.0,-2.009549676708018,-1.004774838354009,0.0,1.0029752672278325,2,1.0016366459170014,46.391752577319586,24.742268041237114,19.587628865979383,0.0,0.0,-12.935182631671875
720,6m,either,fixed_1_25R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,30.0,-3.44450527985292,-0.34445052798529197,0.5177219541927802,5.117658539770919,5,8,37.5,-1.4265722974820523,-0.17832153718525653,0.7216022500837123,3.0997255574000513,3,2,0.0,-2.0179329823708683,-1.0089664911854341,0.0,1.0074894202206424,2,0,0.0,0.0,0.0,,0.0,0,0.7997435622771312,40.0,20.0,20.0,10.0,0.0,-13.005519651389081
720,6m,either,fixed_2R_no_progress12,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,20.0,-3.846084839049393,-0.3846084839049393,0.5072595384002907,4.769238098967382,5,8,25.0,-2.1765722974820623,-0.2720715371852578,0.6452774858818409,3.0997255574000517,3,2,0.0,-1.6695125415673306,-0.8347562707836653,0.0,0.6590689794171047,2,0,0.0,0.0,0.0,,0.0,0,0.8097414730048401,40.0,20.0,20.0,20.0,0.0,-13.072983810891502
