symbol,timeframe,strategy,family,signal_time,direction,v_start_i,v_extreme_i,v_start,v_extreme,v_move_atr,v_move_bars,v_recovery_bars,v_recovery_to_drop_bars,v_drop_speed_atr_per_bar,v_recovery_speed_atr_per_bar,fib_ratio,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,ladder,stage,note,trigger_type,candidate_i,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-01-18 00:00:00,long,14523,14539,132.871,127.218,7.109933940205961,16,12.0,0.75,0.44437087126287256,0.4109624827458516,0.6936140102600393,130.711554,2023-01-18 04:00:00,131.139,127.01922881423579,139.37854237152845,2023-02-28 04:00:00,136.747,max_hold,180,4.119771185764222,1.3612406483589001,1.3588133290857944,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
SILVER,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-01-20 04:00:00,long,14437,14443,24.336,23.15,4.614578644782447,6,4.0,0.6666666666666666,0.7690964407970745,0.8375110061462248,0.725969645868466,23.882948,2023-01-20 08:00:00,24.011,23.085747113046768,25.86150577390646,2023-01-23 12:00:00,23.085747113046768,SL,8,0.9252528869532313,-1.0,-1.0378274961294656,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
CHFJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-02-12 20:00:00,long,14644,14651,143.14,141.057,3.961224164439393,7,4.0,0.5714285714285714,0.5658891663484846,0.6318371236845881,0.6380220835333695,142.344294,2023-02-13 00:00:00,142.387,140.92553811388032,145.30692377223934,2023-02-20 00:00:00,145.30692377223934,TP,31,1.4614618861196789,1.9979472608704292,1.9842623333400344,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-02-24 12:00:00,long,16108,16122,163.71,161.22,4.91171849033444,14,4.0,0.2857142857142857,0.3508370350238886,0.8038254155868559,0.6546184738955781,162.75882000000001,2023-02-24 16:00:00,162.97,161.09326228055923,166.36347543888152,2023-03-13 08:00:00,161.09326228055923,SL,67,1.8767377194407686,-1.0,-1.010656790127254,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-03-07 12:00:00,long,14746,14756,137.1,135.364,3.7992718446220284,10,9.0,0.9,0.37992718446220286,0.34311140378659233,0.8127880184331852,136.436848,2023-03-07 16:00:00,136.777,135.24976758448744,139.82546483102513,2023-03-10 12:00:00,135.24976758448744,SL,17,1.5272324155125432,-1.0,-1.0065477918739925,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-03-14 00:00:00,long,16187,16194,164.2,160.01,4.804294268615753,7,4.0,0.5714285714285714,0.6863277526593933,0.7653619151076458,0.6372315035799564,162.59941999999998,2023-03-14 04:00:00,162.69,159.79196589521112,168.45606820957778,2023-03-15 12:00:00,159.79196589521112,SL,8,2.898034104788877,-1.0,-1.0069012300327773,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
CHFJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-03-21 08:00:00,long,14806,14813,144.154,140.222,4.310324819469864,7,6.0,0.8571428571428571,0.6157606884956948,0.5360500602036542,0.7461851475076313,142.651976,2023-03-21 12:00:00,143.154,139.99394294138582,149.48011411722837,2023-04-13 08:00:00,149.48011411722837,TP,104,3.1600570586141714,2.0018986998933053,1.9955697002489907,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
XAUUSD,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-04-12 00:00:00,long,14776,14789,2031.968,1981.545,5.4267915214313875,13,9.0,0.6923076923076923,0.41744550164856825,0.42486888912012316,0.704618923903774,2012.706414,2023-04-12 04:00:00,2017.064,1979.2221265396474,2092.7777469207053,2023-04-19 08:00:00,1979.2221265396474,SL,32,37.841873460352645,-1.0,-1.0092490135396397,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
AUDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-04-28 04:00:00,long,14968,14980,90.047,87.868,4.859693734632204,12,10.0,0.8333333333333334,0.40497447788601704,0.3673205865506774,0.7558513079394236,89.21462199999999,2023-04-28 08:00:00,89.511,87.75590445864563,93.03319108270874,2023-06-06 04:00:00,93.03319108270874,TP,161,1.7550955413543647,2.006837234621857,1.9997151152241044,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-05-12 04:00:00,long,15048,15056,135.469,133.743,4.073207929341666,8,4.0,0.5,0.5091509911677082,0.6584154184741249,0.6465816917728937,134.809668,2023-05-12 08:00:00,134.86,133.6370638416979,137.3028723166042,2023-05-17 12:00:00,137.3028723166042,TP,20,1.2229361583021046,1.9975468874808808,1.9893698457505304,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
AUDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-07-13 04:00:00,long,15300,15315,95.471,93.224,5.410661167329586,15,4.0,0.26666666666666666,0.3607107444886391,0.8752894233752986,0.6470850022251863,94.612646,2023-07-13 08:00:00,94.679,93.12017719856644,97.79364560286712,2023-07-27 16:00:00,93.12017719856644,SL,64,1.558822801433564,-1.0,-1.0080188716693732,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-07-14 04:00:00,long,15125,15139,156.65,153.43,6.019788915342182,14,11.0,0.7857142857142857,0.4299849225244416,0.35860402629508525,0.6552795031055857,155.41996,2023-07-14 08:00:00,155.55,153.29627438082616,160.02745123834765,2023-07-27 12:00:00,153.29627438082616,SL,55,2.2537256191738493,-1.0,-1.0055463717027677,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-08-08 00:00:00,long,15426,15438,143.888,141.511,4.8632508723170185,12,6.0,0.5,0.4052709060264182,0.621290358250006,0.7665124106015967,142.979986,2023-08-08 04:00:00,143.333,141.38880807208966,147.22138385582068,2023-08-29 12:00:00,147.22138385582068,TP,95,1.9441919279103388,2.0,1.9948564748899358,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-08-21 04:00:00,long,15291,15302,159.32,157.64,4.357963011833594,11,4.0,0.36363636363636365,0.3961784556212358,0.804147936707392,0.7380952380952405,158.67824,2023-08-21 08:00:00,158.89,157.54362469831443,161.55275060337112,2023-08-23 04:00:00,157.54362469831443,SL,11,1.3463753016855549,-1.0,-1.0092841869457496,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
CHFJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-08-21 08:00:00,long,15480,15490,166.418,164.422,4.420408830574077,10,5.0,0.5,0.44204088305740774,0.6382574273404035,0.721943887775549,165.655528,2023-08-21 12:00:00,165.86,164.30911451380953,168.97077097238093,2023-09-01 12:00:00,164.30911451380953,SL,55,1.5508854861904808,-1.0,-1.0128958586420902,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
AUDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-09-04 04:00:00,long,15532,15542,95.063,93.853,4.15680281051618,10,7.0,0.7,0.41568028105161803,0.3881972872630841,0.6537190082644676,94.60078,2023-09-04 08:00:00,94.643,93.78022772433786,96.37154455132429,2023-09-05 04:00:00,93.78022772433786,SL,5,0.8627722756621381,-1.0,-1.014488179966603,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-09-15 04:00:00,long,16989,16995,184.35,182.49,3.8126994427656067,6,4.0,0.6666666666666666,0.6354499071276012,0.6252007150771604,0.6559139784946283,183.63948,2023-09-15 08:00:00,183.71,182.3680391670048,186.3939216659904,2023-09-21 04:00:00,182.3680391670048,SL,23,1.3419608329951984,-1.0,-1.0149035646259084,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-10-06 04:00:00,long,17060,17077,182.96,179.56,6.93117316608293,17,12.0,0.7058823529411765,0.40771606859311355,0.3890290821159272,0.6735294117647024,181.6612,2023-10-06 08:00:00,181.85,179.43736563787508,186.67526872424983,2023-11-14 12:00:00,186.67526872424983,TP,165,2.412634362124919,2.0,1.9917103062469992,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-10-10 04:00:00,long,15513,15518,158.24,156.52,3.785258639061417,5,4.0,0.8,0.7570517278122834,0.7262414830757337,0.7674418604651129,157.58296,2023-10-10 08:00:00,157.81,156.4064014216723,160.70719715665538,2023-10-31 08:00:00,160.70719715665538,TP,90,1.4035985783276885,2.0641208970924105,2.055215216940695,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-10-31 04:00:00,long,15798,15813,150.776,148.804,5.454601498453265,15,4.0,0.26666666666666666,0.3636400998968843,1.0199717558593433,0.747971602434071,150.022696,2023-10-31 08:00:00,150.28,148.71361759532024,153.4097648093595,2023-11-20 04:00:00,148.71361759532024,SL,86,1.5663824046797572,-1.0,-1.006384137085628,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
XAUUSD,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-11-21 00:00:00,long,15773,15781,1993.335,1965.355,3.5738554470436714,8,3.0,0.375,0.4467319308804589,1.1814925977538935,0.9917798427448171,1982.64664,2023-11-21 04:00:00,1993.105,1963.3977300142242,2052.5195399715517,2023-12-01 12:00:00,2052.5195399715517,TP,50,29.707269985775838,2.0,1.988218372130206,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
SILVER,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-11-21 12:00:00,long,15775,15783,24.136,23.231,3.6462205375731997,8,6.0,0.75,0.45577756719664997,0.45661693656533725,0.751381215469615,23.79029,2023-11-21 16:00:00,23.912,23.16894944719647,25.39510110560706,2023-12-01 00:00:00,25.39510110560706,TP,44,0.7430505528035276,1.995962589639865,1.9488594687715133,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-11-21 16:00:00,long,17276,17284,186.74,184.45,4.28833633461042,8,3.0,0.375,0.5360420418263026,0.9488022166823616,0.6637554585152824,185.86522,2023-11-21 20:00:00,185.98,184.31649834450263,189.27700331099473,2023-12-07 00:00:00,184.31649834450263,SL,69,1.663501655497356,-1.0,-1.0120228314374609,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
CHFJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-11-22 04:00:00,long,15896,15904,169.282,166.547,5.154446832509176,8,5.0,0.625,0.644305854063647,0.778726665884016,0.7553930530164505,168.23723,2023-11-22 08:00:00,168.614,166.41434755014106,173.01030489971788,2023-12-07 08:00:00,166.41434755014106,SL,68,2.199652449858945,-1.0,-1.0090923454754246,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2023-12-11 00:00:00,long,15969,15987,147.451,141.615,7.480285939363442,18,9.0,0.5,0.4155714410757468,0.5420373217046914,0.6521590130226171,145.221648,2023-12-11 04:00:00,145.421,141.41995398012497,153.42309203975003,2023-12-14 00:00:00,141.41995398012497,SL,17,4.0010460198750195,-1.0,-1.0024993464084933,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-02-02 04:00:00,long,16011,16021,160.29,158.1,4.4604358040809755,10,6.0,0.6,0.44604358040809755,0.5159712650078488,0.6940639269406447,159.45342,2024-02-02 08:00:00,159.63,157.9772541464448,162.9054917071104,2024-02-22 04:00:00,162.9054917071104,TP,86,1.6527458535551887,1.9818483888884426,1.9742852175919605,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-02-02 04:00:00,long,17596,17602,187.54,185.2,4.156716094372683,6,4.0,0.6666666666666666,0.6927860157287806,0.7816047356940163,0.7521367521367593,186.64612,2024-02-02 08:00:00,186.95,185.05926390286987,190.76147219426028,2024-02-22 04:00:00,190.76147219426028,TP,86,1.890736097130116,2.015866836226163,2.005288945408751,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-03-01 00:00:00,long,16343,16349,150.842,149.208,4.6263592927139525,6,3.0,0.5,0.7710598821189921,1.0532470360401447,0.6829865361077135,150.217812,2024-03-01 04:00:00,150.323,149.11970162666714,152.73259674666576,2024-03-06 16:00:00,149.11970162666714,SL,22,1.2032983733328706,-1.0,-1.0083104907491007,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-04-15 00:00:00,long,16330,16337,164.67,162.29,5.5866611233102335,7,4.0,0.5714285714285714,0.7980944461871763,0.9682763501535646,0.6932773109243735,163.76084,2024-04-15 04:00:00,163.94,162.1834963143697,167.45300737126058,2024-04-26 00:00:00,167.45300737126058,TP,53,1.7565036856302925,2.0,1.992883590224006,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-04-15 00:00:00,long,17909,17916,192.54,189.99,4.926336936015306,7,4.0,0.5714285714285714,0.703762419430758,0.8500346085673482,0.6901960784313736,191.5659,2024-04-15 04:00:00,191.75,189.86059350420405,195.5288129915919,2024-04-26 04:00:00,195.5288129915919,TP,54,1.8894064957959529,2.0,1.989414665375353,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
XAUUSD,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-01 20:00:00,long,16476,16485,2346.585,2281.515,4.677339158509702,9,4.0,0.4444444444444444,0.5197043509455225,0.7569677169736588,0.6473490087597963,2321.72826,2024-05-02 00:00:00,2323.678,2278.037061058924,2414.839877882152,2024-05-03 12:00:00,2278.037061058924,SL,9,45.640938941076,-1.0,-1.007668553893069,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-16 08:00:00,long,16473,16478,169.37,167.32,4.50153105852179,5,3.0,0.6,0.900306211704358,1.054017028336802,0.7024390243902389,168.5869,2024-05-16 12:00:00,168.76,167.2061498469438,171.8677003061124,2024-06-27 08:00:00,171.8677003061124,TP,179,1.553850153056203,2.0,1.9919554662491727,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-16 08:00:00,long,18052,18057,197.05,195.04,3.654420021577259,5,3.0,0.6,0.7308840043154518,0.9575428912258805,0.7860696517412922,196.28218,2024-05-16 12:00:00,196.62,194.90249528050057,200.05500943899887,2024-05-27 08:00:00,200.05500943899887,TP,41,1.7175047194994306,2.0,1.9883551993930992,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
AUDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-16 12:00:00,long,16666,16672,104.036,102.797,3.641460154514163,6,3.0,0.5,0.6069100257523605,0.925794954537503,0.762711864406783,103.562702,2024-05-16 16:00:00,103.742,102.71193796805217,105.80212406389568,2024-06-04 08:00:00,102.71193796805217,SL,78,1.0300620319478355,-1.0,-1.012135191485848,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-17 00:00:00,long,16678,16687,156.783,153.598,6.85675004290116,9,6.0,0.6666666666666666,0.7618611158779066,0.7872166192634845,0.6888540031397195,155.56633,2024-05-17 04:00:00,155.793,153.48187355598236,160.41225288803528,2024-06-26 12:00:00,160.41225288803528,TP,175,2.3111264440176456,1.9987019316888612,1.9943750373184228,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
SILVER,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-27 12:00:00,long,16573,16590,32.493,29.923,6.003410907206613,17,11.0,0.6470588235294118,0.3531418180709772,0.36908129312787746,0.6762645914396889,31.51126,2024-05-27 16:00:00,31.661,29.8159775072986,35.3510449854028,2024-06-03 04:00:00,29.8159775072986,SL,27,1.8450224927013998,-1.0,-1.0189699584359835,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-05-31 04:00:00,long,18111,18119,200.7,198.74,4.781048977749038,8,6.0,0.75,0.5976311222186298,0.5691724973510727,0.7142857142857102,199.95128,2024-05-31 08:00:00,200.15,198.6375120308785,203.14497593824296,2024-06-04 04:00:00,198.6375120308785,SL,11,1.5124879691215085,-1.0,-1.0132232456775165,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
AUDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-06-05 04:00:00,long,16746,16754,104.721,102.612,5.3017114794868085,8,5.0,0.625,0.6627139349358511,0.6727064921340316,0.6344238975817935,103.915362,2024-06-05 08:00:00,103.95,102.51255098206683,106.82489803586635,2024-06-26 04:00:00,106.82489803586635,TP,92,1.4374490179331758,2.0,1.9913040394170212,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
XAUUSD,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-06-14 08:00:00,long,16672,16679,2341.495,2295.395,3.591969551607819,7,4.0,0.5714285714285714,0.5131385073725456,0.7107970115952843,0.7915401301518505,2323.8848,2024-06-14 12:00:00,2331.885,2292.186453871083,2411.282092257835,2024-07-11 12:00:00,2411.282092257835,TP,118,39.698546128917314,2.0,1.9911835562223534,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
CHFJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-08-05 20:00:00,long,17020,17032,172.195,166.803,4.708628533585844,12,3.0,0.25,0.39238571113215365,1.087793325297372,0.6930637982195841,170.135256,2024-08-06 00:00:00,170.539,166.51671706423963,178.58656587152072,2024-09-12 12:00:00,166.51671706423963,SL,170,4.022282935760359,-1.0,-1.0049723006360818,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
EURJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-08-20 00:00:00,long,16873,16882,163.87,160.4,4.640455123101586,9,5.0,0.5555555555555556,0.5156061247890651,0.7141219123159182,0.76945244956772,162.54446000000002,2024-08-20 04:00:00,163.08,160.21305712974547,168.78388574050905,2024-08-29 04:00:00,160.21305712974547,SL,42,2.8669428702545474,-1.0,-1.0043600450255497,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
GBPJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-08-20 00:00:00,long,18452,18461,191.97,188.21,4.044157843944657,9,5.0,0.5555555555555556,0.44935087154940623,0.6195305633276925,0.7659574468085113,190.53368,2024-08-20 04:00:00,191.1,187.97756594666367,197.31486810667266,2024-09-06 00:00:00,187.97756594666367,SL,77,3.1224340533363204,-1.0,-1.0064052593772514,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
USDJPY,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-09-17 12:00:00,long,17214,17227,143.044,139.576,5.308053092724184,13,8.0,0.6153846153846154,0.40831177636339877,0.42052698593597665,0.6337946943483265,141.719224,2024-09-17 16:00:00,141.775,139.41266327656209,146.49667344687583,2024-10-02 20:00:00,146.49667344687583,TP,69,2.3623367234379202,1.9987300709631062,1.9944969741734844,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
SILVER,H4,I4_618_BODY60_REC125_SPEED08,V字フィボ,2024-11-29 00:00:00,long,17416,17421,30.693,29.621,3.5490773167840466,5,6.0,1.2,0.7098154633568092,0.5815807667740023,0.98320895522388,30.283496,2024-11-29 04:00:00,30.679,29.54548741571997,32.93402516856007,2024-12-18 20:00:00,29.54548741571997,SL,84,1.1335125842800302,-1.0,-1.030877469280353,Immediate V,I4 61.8%回復,61.8%回復で入る,,,,,,,,
AUDJPY,H4,I5_618_BODY60_DROP30_SPEED025,V字フィボ,2015-01-15 00:00:00,long,1653,1659,96.985,94.25,4.729292728227316,6,5.0,0.8333333333333334,0.7882154547045527,0.7442367788771621,0.7868372943327245,95.94023,2015-01-15 04:00:00,96.402,94.10542235609165,100.9951552878167,2015-01-23 08:00:00,94.10542235609165,SL,38,2.29657764390835,-1.0,-1.0054428815124734,Immediate V,I5 急落条件を緩和,61.8%回復、下落幅3.0ATR、下落速度0.25ATR/本,,,,,,,,
GBPJPY,H4,I5_618_BODY60_DROP30_SPEED025,V字フィボ,2015-01-22 00:00:00,long,3231,3237,180.24,177.04,3.8584327859538896,6,3.0,0.5,0.643072130992315,0.8199169670152053,0.637500000000003,179.01760000000002,2015-01-22 04:00:00,179.07,176.8326619318309,183.57467613633824,2015-01-23 04:00:00,176.8326619318309,SL,6,2.2373380681690946,-1.0,-1.0089391944313308,Immediate V,I5 急落条件を緩和,61.8%回復、下落幅3.0ATR、下落速度0.25ATR/本,,,,,,,,
USDJPY,H4,I5_618_BODY60_DROP30_SPEED025,V字フィボ,2015-01-22 00:00:00,long,1687,1692,118.867,117.183,3.08442378152102,5,3.0,0.6,0.616884756304204,0.6612096111217864,0.6431116389548693,118.223712,2015-01-22 04:00:00,118.267,117.04650773116126,120.7049845376775,2015-02-01 20:00:00,117.04650773116126,SL,42,1.2204922688387398,-1.0,-1.0081934152762029,Immediate V,I5 急落条件を緩和,61.8%回復、下落幅3.0ATR、下落速度0.25ATR/本,,,,,,,,
GBPJPY,H4,I5_618_BODY60_DROP30_SPEED025,V字フィボ,2015-01-26 12:00:00,long,3240,3252,179.19,175.73,4.063283487615331,12,4.0,0.3333333333333333,0.33860695730127766,0.7016797352168122,0.6907514450867079,177.86828,2015-01-26 16:00:00,178.14,175.517117979182,183.32576404163603,2015-02-03 04:00:00,175.517117979182,SL,28,2.622882020817997,-1.0,-1.007625200005658,Immediate V,I5 急落条件を緩和,61.8%回復、下落幅3.0ATR、下落速度0.25ATR/本,,,,,,,,
