timeframe,symbol,variant,signal_time,period,year,max_hold,signal_kind,shelf_high,shelf_low,shelf_range_atr,sharp_drop_atr,signal_range_atr,body_ratio,close_location,lower_wick_ratio,d1_ema50_prev,stop,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,mfe_r,mae_r,hold_mode
H1,XAUUSD,CAP_PINE,2015-08-26 14:00:00,DEV_2015_2021,2015,480,capitulation,,,,5.785286358681418,1.8485005320763166,0.007527820205101509,0.5201832860571743,0.5126554658520729,1132.2406138529825,1116.4823465834947,2015-08-26 15:00:00,1122.588,1134.7993068330104,2015-08-28 13:00:00,1134.7993068330104,target,45,6.10565341650522,2.0,1.9426760780338443,2.3455311042200058,0.7059031533543746,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-09-15 10:00:00,DEV_2015_2021,2015,480,capitulation,,,,4.092917093171938,1.9996794137702008,0.3547557840617363,0.5629820051413622,0.5629820051413622,1126.3517829582008,1101.9726720449773,2015-09-15 11:00:00,1104.649,1110.001655910045,2015-09-16 12:00:00,1110.001655910045,target,25,2.6763279550225434,2.0,1.869223799966926,3.853414145544518,0.5343141887062907,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-09-30 11:00:00,DEV_2015_2021,2015,480,capitulation,,,,5.97241591534004,1.9864355581557216,0.043090062111796994,0.8449145962732975,0.8018245341615005,1129.130427678909,1118.4996024243967,2015-09-30 12:00:00,1123.501,1133.5037951512065,2015-09-30 12:00:00,1118.4996024243967,stop,1,5.001397575603278,-1.0,-1.0699804394090624,0.08797540954279784,1.377614935794979,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-11-01 23:00:00,DEV_2015_2021,2015,480,capitulation,,,,5.294248201891427,2.6149133354528393,0.13543528210366876,0.8211641562420148,0.8211641562420148,1148.6252084387406,1133.4090268032799,2015-11-02 00:00:00,1140.659,1155.1589463934406,2015-11-02 15:00:00,1133.4090268032799,stop,16,7.249973196720248,-1.0,-1.0482760405457043,0.32138049848983935,1.0657970437043325,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-11-23 13:00:00,DEV_2015_2021,2015,480,capitulation,,,,7.292212999984845,1.8306538293588963,0.22676947410042234,0.672400158165297,0.672400158165297,1117.357171739308,1066.0702631825193,2015-11-23 14:00:00,1070.192,1078.4354736349615,2015-11-24 13:00:00,1078.4354736349615,target,23,4.121736817480723,2.0,1.9150843405343716,2.646942413627579,0.7237240348167616,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-12-02 17:00:00,DEV_2015_2021,2015,480,capitulation,,,,8.07529453080558,1.8306068542709317,0.28144853875475573,0.6565014824227339,0.6565014824227339,1103.5096858033398,1049.9551318803128,2015-12-02 18:00:00,1053.75,1061.3397362393744,2015-12-03 01:00:00,1049.9551318803128,stop,7,3.7948681196871803,-1.0,-1.092229819050731,0.9193995390510802,1.9813600269776475,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-12-07 21:00:00,DEV_2015_2021,2015,480,capitulation,,,,7.083268258283837,2.247067561358664,0.29850529676390386,0.6882890727035325,0.6882890727035325,1098.865240503982,1065.422334133061,2015-12-07 23:00:00,1070.34,1080.1753317338778,2015-12-09 10:00:00,1080.1753317338778,target,35,4.917665866938933,2.0,1.9288280234016797,2.2425273083599206,0.5592083875580133,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2015-12-30 09:00:00,DEV_2015_2021,2015,480,capitulation,,,,5.077338182979333,2.712358656345475,0.33030365626935915,0.8428010741582351,0.5124974178888759,1083.3872158610945,1065.7918016341723,2015-12-30 10:00:00,1070.318,1079.3703967316553,2015-12-30 13:00:00,1065.7918016341723,stop,4,4.526198365827668,-1.0,-1.0773275874611683,0.41999926789608294,1.9683185048322036,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2016-08-26 16:00:00,DEV_2015_2021,2016,480,capitulation,,,,4.948510213381274,1.9774938644838524,0.33389332213356,0.8798824023519538,0.5459890802183939,1329.9750179670928,1317.1239507522307,2016-08-26 17:00:00,1326.708,1345.8760984955388,2016-08-29 01:00:00,1317.1239507522307,stop,8,9.584049247769372,-1.0,-1.0365190110100484,0.0,1.234968612327902,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2016-09-13 23:00:00,DEV_2015_2021,2016,480,capitulation,,,,6.142270715910701,2.9562798892838034,0.1259009009009212,0.8377252252252452,0.711824324324324,1328.7461775542074,1312.76805621824,2016-09-14 00:00:00,1320.95,1337.3138875635202,2016-09-15 13:00:00,1312.76805621824,stop,37,8.181943781760083,-1.0,-1.0427771211017591,0.916408154345335,1.340634975328616,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2016-09-28 15:00:00,DEV_2015_2021,2016,480,capitulation,,,,4.654982596462713,2.002209045801065,0.18839896250889138,0.8108936571563523,0.6224946946474609,1327.5310071855076,1317.4594598891792,2016-09-28 16:00:00,1321.428,1329.3650802216418,2016-09-29 12:00:00,1317.4594598891792,stop,20,3.968540110820868,-1.0,-1.088193640539453,1.0961209609898936,1.3246684809020826,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2016-10-14 12:00:00,DEV_2015_2021,2016,480,capitulation,,,,6.340749288266983,3.3056429167313324,0.2763610485114359,0.6706203297354963,0.6706203297354963,1305.4813413004981,1245.4203781959836,2016-10-14 13:00:00,1251.729,1264.3462436080329,2016-10-18 16:00:00,1264.3462436080329,target,50,6.308621804016411,2.0,1.9445203705542615,2.057660199528142,0.27581301495870786,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2016-10-28 12:00:00,DEV_2015_2021,2016,480,capitulation,,,,4.947017071809244,2.7008490327220382,0.13972023422253796,0.6280091086532096,0.6280091086532096,1289.8081729105718,1260.9489196917789,2016-10-28 13:00:00,1265.368,1274.206160616442,2016-10-28 17:00:00,1274.206160616442,target,5,4.419080308221055,2.0,1.9207979996767626,3.917330935985833,0.0,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2016-11-08 23:00:00,DEV_2015_2021,2016,480,capitulation,,,,6.023666445301332,2.003720494680401,0.2734032664985009,0.7133182844243633,0.7133182844243633,1289.4458846574782,1267.0093729387415,2016-11-09 00:00:00,1273.371,1286.0942541225172,2016-11-09 02:00:00,1286.0942541225172,target,3,6.3616270612585595,2.0,1.9449826284015312,6.2355117044777115,0.7245001877064331,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2017-05-03 14:00:00,DEV_2015_2021,2017,480,capitulation,,,,6.040429291347149,3.2423683826548984,0.28291449344080355,0.7170855065591965,0.7170855065591965,1255.354155856735,1244.7731621563848,2017-05-03 15:00:00,1249.798,1259.8476756872303,2017-05-03 19:00:00,1244.7731621563848,stop,5,5.02483784361516,-1.0,-1.0696539890227237,0.7687810274133723,2.0494193684449376,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2017-05-09 06:00:00,DEV_2015_2021,2017,480,capitulation,,,,5.600112581416461,2.0037100061949302,0.21618037135279414,0.8998673740053132,0.683687002652519,1250.946757687431,1223.2835470619484,2017-05-09 07:00:00,1227.911,1237.1659058761034,2017-05-09 12:00:00,1223.2835470619484,stop,6,4.627452938051647,-1.0,-1.075635561222477,0.04257201588803934,1.761876373276046,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2017-07-03 13:00:00,DEV_2015_2021,2017,480,capitulation,,,,9.104248665995062,2.27120161828846,0.27743190661476713,0.7011673151750918,0.7011673151750918,1254.842753869111,1224.0522201988354,2017-07-03 14:00:00,1228.181,1236.4385596023294,2017-07-03 14:00:00,1224.0522201988354,stop,1,4.128779801164683,-1.0,-1.084770808048762,0.00896148542230256,1.4151880897963678,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2017-09-27 08:00:00,DEV_2015_2021,2017,480,capitulation,,,,7.166967447380315,2.3340100971210718,0.4852836627328236,0.5147163372671765,0.5147163372671765,1299.0631606202398,1284.9146827790637,2017-09-27 09:00:00,1289.311,1298.1036344418724,2017-09-27 12:00:00,1284.9146827790637,stop,4,4.396317220936226,-1.0,-1.079612089485572,0.9821857211387572,1.5581223227884258,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2017-12-08 13:00:00,DEV_2015_2021,2017,480,capitulation,,,,5.671304855929404,3.2068578130233627,0.15114015572858566,0.654755283648506,0.5036151279199204,1280.8150530842863,1243.0783265605046,2017-12-08 14:00:00,1248.348,1258.8873468789907,2017-12-11 19:00:00,1243.0783265605046,stop,29,5.269673439495364,-1.0,-1.0664177778791646,0.7522287757511485,1.4302594053573452,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-02-08 12:00:00,DEV_2015_2021,2018,480,capitulation,,,,6.4604332648086515,1.8265735346038567,0.24127036913868422,0.8681410043232614,0.6268706351845771,1318.218737706242,1306.1948740915618,2018-02-08 13:00:00,1312.309,1324.5372518168763,2018-02-12 01:00:00,1324.5372518168763,target,35,6.1141259084381545,2.0,1.942755513176937,2.3424444007988465,0.27804465028334824,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-04-06 07:00:00,DEV_2015_2021,2018,480,capitulation,,,,4.986415606335719,1.9005270803440786,0.040400153905356256,0.9345902270104026,0.9345902270104026,1328.1270366151807,1318.9672423132827,2018-04-06 08:00:00,1324.509,1335.5925153734347,2018-04-09 16:00:00,1335.5925153734347,target,32,5.541757686717347,2.0,1.936843142593725,2.2182492802715155,0.6893119865482081,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-04-24 01:00:00,DEV_2015_2021,2018,480,capitulation,,,,5.845925494334301,2.158187264247085,0.07064997981427382,0.8796931772305189,0.8090431974162451,1333.5502953615758,1321.4261387690879,2018-04-24 02:00:00,1326.349,1336.194722461824,2018-04-25 11:00:00,1321.4261387690879,stop,33,4.922861230912076,-1.0,-1.0710968649293595,1.276087158531638,1.231194566676213,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-06-01 10:00:00,DEV_2015_2021,2018,480,capitulation,,,,5.293695435327572,2.1235599687910915,0.3510739856801872,0.5322195704057253,0.5322195704057253,1312.2776199574723,1295.2447245496269,2018-06-01 11:00:00,1297.958,1303.3845509007465,2018-06-01 11:00:00,1295.2447245496269,stop,1,2.713275450373203,-1.0,-1.1289953808235706,0.2174493562453327,1.363665454420089,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-06-08 05:00:00,DEV_2015_2021,2018,480,capitulation,,,,5.778672830050138,2.1067772377252845,0.2816155988857733,0.7119777158774196,0.7119777158774196,1308.565099316223,1292.825993878456,2018-06-08 06:00:00,1295.811,1301.7810122430876,2018-06-11 15:00:00,1301.7810122430876,target,33,2.9850061215438473,2.0,1.8827473091347913,2.1433791890152265,0.5869334697021716,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-06-13 08:00:00,DEV_2015_2021,2018,480,capitulation,,,,5.3651334717407195,1.99524403440729,0.16136363636358939,0.954545454545421,0.7931818181818316,1306.9637633665673,1291.0230822943352,2018-06-13 09:00:00,1294.349,1301.0008354113295,2018-06-13 19:00:00,1301.0008354113295,target,11,3.3259177056647786,2.0,1.8947658868997244,2.0571765766623296,0.5174511675585831,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-06-21 12:00:00,DEV_2015_2021,2018,480,capitulation,,,,6.789529769282039,2.2764362129229854,0.34551231135823424,0.896743447180302,0.5512311358220677,1301.1476978648693,1260.7989425530782,2018-06-21 13:00:00,1265.859,1275.9791148938434,2018-06-26 07:00:00,1260.7989425530782,stop,64,5.060057446921746,-1.0,-1.0691691751865497,1.322514629566319,1.0612527735760582,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-07-19 12:00:00,DEV_2015_2021,2018,480,capitulation,,,,7.085547356313404,2.155726635276731,0.33313964749177294,0.5074569049002295,0.5074569049002295,1269.0586398686244,1210.9102459748476,2018-07-19 13:00:00,1214.138,1220.5935080503045,2018-07-19 17:00:00,1220.5935080503045,target,5,3.227754025152308,2.0,1.891565467110332,4.603820453542438,0.07125697875604545,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-07-31 13:00:00,DEV_2015_2021,2018,480,capitulation,,,,4.33848546487151,3.5314982216986266,0.23072662826762644,0.800066459902539,0.5693398316349125,1254.845715611115,1213.2988944820836,2018-07-31 14:00:00,1221.061,1236.5852110358326,2018-08-02 11:00:00,1213.2988944820836,stop,44,7.762105517916325,-1.0,-1.045090858297697,0.9608217748117039,1.0091334087020454,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-08-10 06:00:00,DEV_2015_2021,2018,480,capitulation,,,,6.142529293468338,1.8898456732130398,0.2109550561797584,0.8289325842696288,0.6179775280898704,1242.3727151428195,1205.197062074954,2018-08-10 07:00:00,1208.708,1215.7298758500924,2018-08-10 14:00:00,1215.7298758500924,target,8,3.5109379250461643,2.0,1.9003115385483398,2.382269404518119,0.5554071423733319,hold480_H1_equiv_30d
H1,XAUUSD,CAP_PINE,2018-08-13 11:00:00,DEV_2015_2021,2018,480,capitulation,,,,8.330173741295837,2.5926323430552842,0.34204069851347396,0.5742531389810928,0.5742531389810928,1240.0128854509458,1194.1408566727596,2018-08-13 12:00:00,1198.808,1208.1422866544808,2018-08-13 16:00:00,1194.1408566727596,stop,5,4.66714332724041,-1.0,-1.0749923401660528,0.8851238777881425,1.4591366758017617,hold480_H1_equiv_30d
