trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_after_cost_r,quick_back_inside_3_rate,filter_name,category,symbol
5,40.0,2.8203317071397125,0.5640663414279425,1.9004065850745708,1.0510017947706904,40.0,pre_extension6_le_1.5,伸びすぎ回避,GBPJPY
4,75.0,7.366450021044867,1.8416125052612167,7.424477569492548,1.1466224204790434,75.0,pre_extension6_le_1.5,伸びすぎ回避,SILVER
3,66.66666666666666,4.89867846214068,1.63289282071356,5.644621705559412,1.054699127870236,33.33333333333333,pre_extension6_le_1.5,伸びすぎ回避,USDJPY
2,0.0,-2.085124897178341,-1.0425624485891705,0.0,1.0255068673405865,100.0,pre_extension6_le_1.5,伸びすぎ回避,XAUUSD
34,38.23529411764706,16.05279690792311,0.4721410855271503,1.7271845263520853,6.3673786480884065,58.82352941176471,pre_extension6_le_1.5,伸びすぎ回避,ALL
21,23.809523809523807,-1.8927907942684083,-0.0901328949651623,0.8858353598184283,9.360130259345613,66.66666666666666,pre_extension6_le_2.0,伸びすぎ回避,AUDJPY
17,23.52941176470588,-2.102056491946722,-0.12365038187921895,0.8481342707941056,9.589415847325922,64.70588235294117,pre_extension6_le_2.0,伸びすぎ回避,CHFJPY
3,33.33333333333333,0.933646312784568,0.311215437594856,1.4568351413980503,1.0193472167492954,0.0,pre_extension6_le_2.0,伸びすぎ回避,EURJPY
9,33.33333333333333,2.6847311000919403,0.29830345556577115,1.4306226395505597,2.097380652505121,44.44444444444444,pre_extension6_le_2.0,伸びすぎ回避,GBPJPY
8,50.0,6.846111176758495,0.8557638970948118,2.499650222011992,2.3248278893030374,50.0,pre_extension6_le_2.0,伸びすぎ回避,SILVER
9,44.44444444444444,6.670895398028708,0.7412105997809675,2.285238082549381,2.0963822807795864,22.22222222222222,pre_extension6_le_2.0,伸びすぎ回避,USDJPY
7,42.857142857142854,4.5615791142577,0.6516541591796715,2.090073254242441,2.099759561330563,71.42857142857143,pre_extension6_le_2.0,伸びすぎ回避,XAUUSD
74,32.432432432432435,17.702115815706282,0.23921778129332813,1.3362897235608793,10.642184368597597,54.054054054054056,pre_extension6_le_2.0,伸びすぎ回避,ALL
34,26.47058823529412,0.5886464165588186,0.01731312989878878,1.0227355710242272,10.553254037114161,52.94117647058824,pre_extension6_le_2.5,伸びすぎ回避,AUDJPY
27,44.44444444444444,19.370243958751544,0.7174164429167239,2.214597415788682,7.457326587255707,51.85185185185185,pre_extension6_le_2.5,伸びすぎ回避,CHFJPY
12,33.33333333333333,3.6325479378664696,0.3027123281555391,1.4419821065768719,4.1128947742956745,25.0,pre_extension6_le_2.5,伸びすぎ回避,EURJPY
13,23.076923076923077,-1.454240874248344,-0.111864682634488,0.8598120053193092,3.118941130604761,61.53846153846154,pre_extension6_le_2.5,伸びすぎ回避,GBPJPY
17,58.82352941176471,20.03250529156756,1.1783826642098565,3.521591630789523,2.2052815087093744,35.294117647058826,pre_extension6_le_2.5,伸びすぎ回避,SILVER
19,47.368421052631575,16.424540589871558,0.864449504730082,2.5937516293430525,3.114591180774081,21.052631578947366,pre_extension6_le_2.5,伸びすぎ回避,USDJPY
14,35.714285714285715,5.285587428264276,0.377541959161734,1.56295087456698,4.202316414854129,57.14285714285714,pre_extension6_le_2.5,伸びすぎ回避,XAUUSD
136,38.23529411764706,63.879830748631896,0.4697046378575875,1.7253287216101434,10.553254037114158,44.85294117647059,pre_extension6_le_2.5,伸びすぎ回避,ALL
41,24.390243902439025,-2.724919215993473,-0.06646144429252374,0.9151713820423556,12.611652410102597,51.21951219512195,pre_extension6_le_3.0,伸びすぎ回避,AUDJPY
41,41.46341463414634,24.503804624152785,0.5976537713207997,1.9623190465953249,6.281856094956854,43.90243902439025,pre_extension6_le_3.0,伸びすぎ回避,CHFJPY
21,38.095238095238095,10.340197233002113,0.4923903444286721,1.7717304561819365,7.2415372244958505,28.57142857142857,pre_extension6_le_3.0,伸びすぎ回避,EURJPY
21,33.33333333333333,6.243988825003397,0.29733280119063793,1.4293335709355124,4.1506139868200504,57.14285714285714,pre_extension6_le_3.0,伸びすぎ回避,GBPJPY
24,50.0,19.53836452800462,0.8140985220001925,2.4071745148664045,4.543686253652268,45.83333333333333,pre_extension6_le_3.0,伸びすぎ回避,SILVER
28,39.285714285714285,15.094388903629165,0.5390853179867559,1.8605620669302352,4.159551150163779,21.428571428571427,pre_extension6_le_3.0,伸びすぎ回避,USDJPY
25,48.0,21.61781485406276,0.8647125941625105,2.584447010150572,2.114636577600754,48.0,pre_extension6_le_3.0,伸びすぎ回避,XAUUSD
201,38.308457711442784,94.61363975186137,0.4707146256311511,1.7244712503788968,12.611652410102593,42.78606965174129,pre_extension6_le_3.0,伸びすぎ回避,ALL
59,25.423728813559322,-1.3709427709830242,-0.02323631815225465,0.9699261066052844,16.88451858488321,44.06779661016949,pre_extension6_le_4.0,伸びすぎ回避,AUDJPY
56,37.5,24.655900952691425,0.4402839455837754,1.6647629294513397,8.348078170474873,42.857142857142854,pre_extension6_le_4.0,伸びすぎ回避,CHFJPY
40,32.5,10.829362071455215,0.2707340517863804,1.3899910664814452,6.445225508388751,32.5,pre_extension6_le_4.0,伸びすぎ回避,EURJPY
43,39.53488372093023,23.541150150502528,0.5474686081512216,1.8743091983263236,6.216556395197036,48.837209302325576,pre_extension6_le_4.0,伸びすぎ回避,GBPJPY
38,44.73684210526316,22.983670856987192,0.6048334436049261,1.9370460124645192,4.543686253652268,42.10526315789473,pre_extension6_le_4.0,伸びすぎ回避,SILVER
46,39.130434782608695,24.486579577028287,0.5323169473267019,1.8484926076625445,6.258244767027271,28.26086956521739,pre_extension6_le_4.0,伸びすぎ回避,USDJPY
44,43.18181818181818,29.559551167901002,0.6718079810886591,2.1260847510974803,4.133110329957567,47.72727272727273,pre_extension6_le_4.0,伸びすぎ回避,XAUUSD
326,36.809815950920246,134.68527200558262,0.41314500615209393,1.6206528878057391,16.88451858488324,41.104294478527606,pre_extension6_le_4.0,伸びすぎ回避,ALL
10,40.0,5.62755386742114,0.562755386742114,1.9009885708740817,4.1777200630141795,50.0,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,AUDJPY
3,33.33333333333333,0.765490029301279,0.2551633431004263,1.35799137819391,1.0623223725996171,100.0,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,CHFJPY
2,50.0,1.949905828575629,0.9749529142878145,2.903498938045824,0.0,0.0,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,EURJPY
5,20.0,-1.1686994021250905,-0.2337398804250181,0.7177046940972364,2.0597486744607365,60.0,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,GBPJPY
2,100.0,5.737557524370685,2.8687787621853427,inf,0.0,50.0,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,SILVER
1,100.0,2.9860182785765765,2.9860182785765765,inf,0.0,0.0,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,USDJPY
3,33.33333333333333,0.8558030669212757,0.2852676889737586,1.4159679804804006,2.0573772671947257,66.66666666666666,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,XAUUSD
26,42.30769230769231,16.753629193041494,0.644370353578519,2.0735366846873626,4.177720063014179,53.84615384615385,signal_range_le_1.0,大陽線/大陰線飛び乗り回避,ALL
29,34.48275862068966,9.802245585863854,0.33800846847806393,1.4980669094270795,5.2196002265274615,51.724137931034484,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,AUDJPY
14,35.714285714285715,5.14237096289988,0.36731221163570577,1.5398550898630008,3.2376017766432286,64.28571428571429,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,CHFJPY
5,60.0,6.876860766052893,1.3753721532105785,4.348891157227889,1.0290941712449193,20.0,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,EURJPY
19,36.84210526315789,8.320087622717576,0.43789934856408297,1.668946500752078,3.1306983477598136,63.1578947368421,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,GBPJPY
10,40.0,4.844692358934966,0.48446923589349666,1.7238347285320752,2.258653731511798,50.0,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,SILVER
5,20.0,-1.1835440087577855,-0.23670880175155712,0.7161467014528196,2.09663912457372,40.0,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,USDJPY
8,50.0,7.5268271109688465,0.9408533888711058,2.7929210394845327,2.057377267194725,75.0,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,XAUUSD
90,37.77777777777778,41.32954039868023,0.45921711554089145,1.703387530717373,6.595330301970037,55.55555555555556,signal_range_le_1.5,大陽線/大陰線飛び乗り回避,ALL
52,36.53846153846153,21.941779116887364,0.4219572907093724,1.6421252577951508,6.573369396843537,42.30769230769231,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,AUDJPY
36,38.88888888888889,17.785555659995122,0.4940432127776423,1.7622017305829731,5.15552468473938,52.77777777777778,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,CHFJPY
21,33.33333333333333,6.37400308594536,0.3035239564735886,1.4427033790290056,5.142561157689577,38.095238095238095,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,EURJPY
30,43.333333333333336,20.986650326877847,0.6995550108959282,2.192331095929193,4.239171830342192,50.0,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,GBPJPY
23,39.130434782608695,9.095680306228216,0.3954643611403572,1.5586820055922024,3.8414805593835832,56.52173913043478,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,SILVER
22,18.181818181818183,-6.7769143587284875,-0.3080415617603858,0.636461196988519,11.387726536620672,40.909090909090914,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,USDJPY
23,34.78260869565217,7.5761264657266265,0.3293968028576794,1.477156235419207,7.481501121357132,56.52173913043478,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,XAUUSD
207,35.748792270531396,76.98288060293206,0.371897973927208,1.5486860506042253,12.412106319347238,47.82608695652174,signal_range_le_2.0,大陽線/大陰線飛び乗り回避,ALL
63,30.158730158730158,10.505268389293876,0.1667502918935536,1.2303429799936454,10.731780115899976,46.03174603174603,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,AUDJPY
53,32.075471698113205,11.837730923297979,0.22335341364713168,1.3111261078068739,8.03992757642148,47.16981132075472,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,CHFJPY
32,28.125,3.052534212190597,0.09539169413095616,1.1290740153630368,8.219263563338501,34.375,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,EURJPY
42,47.61904761904761,36.60236556079671,0.8714848943046837,2.6062261201947376,4.167823748593882,50.0,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,GBPJPY
36,36.11111111111111,9.658501901724426,0.26829171949234515,1.3586022246200828,5.105171762541632,50.0,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,SILVER
35,22.857142857142858,-4.186328081843146,-0.11960937376694702,0.8499610545653079,12.41349881374989,37.142857142857146,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,USDJPY
39,35.8974358974359,14.784996878884227,0.3791024840739545,1.5612727366527233,6.655820971256198,51.28205128205128,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,XAUUSD
300,33.33333333333333,82.25506978434467,0.27418356594781557,1.3893369056031089,13.437878596476454,45.666666666666664,signal_range_le_2.5,大陽線/大陰線飛び乗り回避,ALL
72,23.61111111111111,-6.774133030681536,-0.094085180981688,0.8811147056848058,18.000309137303397,47.22222222222222,same_body6_ge_0.5,直前同方向ローソク,AUDJPY
57,36.84210526315789,23.7872775564897,0.4173206588857842,1.6272883598447516,10.133006499190904,47.368421052631575,same_body6_ge_0.5,直前同方向ローソク,CHFJPY
47,31.914893617021278,11.666215473239621,0.24821735049446003,1.3547623469389087,9.385379319768745,27.659574468085108,same_body6_ge_0.5,直前同方向ローソク,EURJPY
55,43.63636363636363,39.209904702988894,0.7129073582361617,2.223540765714889,6.163523410317843,43.63636363636363,same_body6_ge_0.5,直前同方向ローソク,GBPJPY
59,42.3728813559322,30.658620960371813,0.5196376433961324,1.766601767023956,6.838122114126392,38.983050847457626,same_body6_ge_0.5,直前同方向ローソク,SILVER
57,31.57894736842105,13.072583165012986,0.22934356429847344,1.3247506831931013,10.390223406263113,28.07017543859649,same_body6_ge_0.5,直前同方向ローソク,USDJPY
73,43.83561643835616,51.26660364363885,0.7022822416936829,2.1951444531597053,6.194396550002722,38.35616438356164,same_body6_ge_0.5,直前同方向ローソク,XAUUSD
420,36.19047619047619,162.88707247106032,0.3878263630263341,1.5756237305101928,18.000309137303404,39.285714285714285,same_body6_ge_0.5,直前同方向ローソク,ALL
25,40.0,14.002922870608481,0.5601169148243392,1.9004919386265116,3.1182902240011074,32.0,same_body6_ge_0.67,直前同方向ローソク,AUDJPY
16,37.5,7.158466595822738,0.4474041622389211,1.6828474168122949,3.190951907319884,43.75,same_body6_ge_0.67,直前同方向ローソク,CHFJPY
15,26.666666666666668,0.5919466411466265,0.039463109409775106,1.0524048960806571,4.121084588141662,33.33333333333333,same_body6_ge_0.67,直前同方向ローソク,EURJPY
17,52.94117647058824,18.414128312521168,1.0831840183835981,3.222528273391058,2.0658929901079737,29.411764705882355,same_body6_ge_0.67,直前同方向ローソク,GBPJPY
15,26.666666666666668,-1.5964031696480852,-0.106426877976539,0.8765472810402005,5.536807877372758,33.33333333333333,same_body6_ge_0.67,直前同方向ローソク,SILVER
19,26.31578947368421,0.3614812967275136,0.019025331406711244,1.0250465025037345,4.094092063053688,31.57894736842105,same_body6_ge_0.67,直前同方向ローソク,USDJPY
22,36.36363636363637,8.881615420819625,0.4037097918554375,1.6080740768098973,6.30881261398738,36.36363636363637,same_body6_ge_0.67,直前同方向ローソク,XAUUSD
129,35.65891472868217,47.81415796799806,0.37065238734882217,1.5459218470096554,9.372829730088643,34.10852713178294,same_body6_ge_0.67,直前同方向ローソク,ALL
25,40.0,14.002922870608481,0.5601169148243392,1.9004919386265116,3.1182902240011074,32.0,same_body6_ge_0.8,直前同方向ローソク,AUDJPY
16,37.5,7.158466595822738,0.4474041622389211,1.6828474168122949,3.190951907319884,43.75,same_body6_ge_0.8,直前同方向ローソク,CHFJPY
15,26.666666666666668,0.5919466411466265,0.039463109409775106,1.0524048960806571,4.121084588141662,33.33333333333333,same_body6_ge_0.8,直前同方向ローソク,EURJPY
17,52.94117647058824,18.414128312521168,1.0831840183835981,3.222528273391058,2.0658929901079737,29.411764705882355,same_body6_ge_0.8,直前同方向ローソク,GBPJPY
15,26.666666666666668,-1.5964031696480852,-0.106426877976539,0.8765472810402005,5.536807877372758,33.33333333333333,same_body6_ge_0.8,直前同方向ローソク,SILVER
19,26.31578947368421,0.3614812967275136,0.019025331406711244,1.0250465025037345,4.094092063053688,31.57894736842105,same_body6_ge_0.8,直前同方向ローソク,USDJPY
22,36.36363636363637,8.881615420819625,0.4037097918554375,1.6080740768098973,6.30881261398738,36.36363636363637,same_body6_ge_0.8,直前同方向ローソク,XAUUSD
129,35.65891472868217,47.81415796799806,0.37065238734882217,1.5459218470096554,9.372829730088643,34.10852713178294,same_body6_ge_0.8,直前同方向ローソク,ALL
