sample,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
primary_core4,prevD1_RSI_35_55__support60_119,11,4,100.0,7.791486462929116,1.947871615732279,inf,0.0,0,36.36363636363637,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,27.272727272727266,-4.763127611469704,0.8065430635142046,inf
primary_core4,prevD1_close_location_lt_0_50,11,7,71.42857142857143,7.77093914323887,1.1101341633198385,4.73910820139499,1.0396514474657723,1,63.63636363636363,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,-1.2987012987013031,-4.7836749311599505,-0.031194388898236003,-0.24147273969463612
primary_core4,H1_LH_confirm__prevD1_RSI_35_55,11,5,80.0,6.762120506685688,1.3524241013371376,7.286376940851563,1.0756784981731755,1,45.45454545454545,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,7.272727272727266,-5.792493567713132,0.21109554911906314,2.305795999761936
primary_core4,prevD1_RSI_40_55,11,4,50.0,1.8845322699991338,0.47113306749978345,1.9067720048583938,1.0396514474657725,2,36.36363636363637,"CHFJPY,EURJPY,GBPJPY","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,-22.727272727272734,-10.670081804399686,-0.670195484718291,-3.0738089362312326
primary_core4,H1_LH_rebreak24__prevD1_RSI_35_55,11,4,50.0,1.807104460998368,0.451776115249592,1.8542896415398318,1.0756784981731753,1,36.36363636363637,"EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,-22.727272727272734,-10.747509613400453,-0.6895524369684825,-3.126291299549795
primary_core4_quality,strict,9,8,100.0,15.708579352382134,1.9635724190477668,inf,0.0,0,88.88888888888889,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,11.111111111111114,1.0386353323443682,0.33357863904357066,inf
primary_core4_quality,prevD1_close_below_EMA50,9,8,100.0,15.708579352382134,1.9635724190477668,inf,0.0,0,88.88888888888889,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,11.111111111111114,1.0386353323443682,0.33357863904357066,inf
primary_core4_quality,baseline,9,9,88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,1,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,0.0,0.0,0.0,0.0
primary_core4_quality,prevD1_RSI_30_55,9,9,88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,1,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,0.0,0.0,0.0,0.0
primary_core4_quality,quality,9,9,88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,1,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,0.0,0.0,0.0,0.0
primary_core4_quality,prevD1_MACD_falling,9,8,87.5,12.691498444512028,1.5864373055640035,13.219397943901347,0.0,1,88.88888888888889,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,-1.3888888888888857,-1.978445575525738,-0.043556474440192616,-1.9048510231787272
primary_core4_quality,H1_LH_confirm,9,6,100.0,11.799594935133113,1.966599155855519,inf,0.0,0,66.66666666666666,"CHFJPY,EURJPY,GBPJPY","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,11.111111111111114,-2.870349084904653,0.3366053758513228,inf
primary_core4_quality,prevD1_RSI_35_55__strict,9,6,100.0,11.746783422107884,1.9577972370179806,inf,0.0,0,66.66666666666666,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,11.111111111111114,-2.9231605979298827,0.32780345701378444,inf
primary_core4_quality,prevD1_RSI_35_55,9,7,85.71428571428571,10.708148089763517,1.5297354413947881,11.309824590304977,0.0,1,77.77777777777779,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,-3.1746031746031775,-3.961795930274249,-0.10025833860940803,-3.814424376775097
primary_core4_quality,prevD1_RSI_35_55__quality,9,7,85.71428571428571,10.708148089763517,1.5297354413947881,11.309824590304977,0.0,1,77.77777777777779,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,-3.1746031746031775,-3.961795930274249,-0.10025833860940803,-3.814424376775097
primary_core4_quality,prevD1_RSI_35_55__break_depth_ge_0_15,9,7,85.71428571428571,10.708148089763517,1.5297354413947881,11.309824590304977,0.0,1,77.77777777777779,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,-3.1746031746031775,-3.961795930274249,-0.10025833860940803,-3.814424376775097
primary_core4_quality,prevD1_RSI_35_55__close_location_le_0_50,9,7,85.71428571428571,10.708148089763517,1.5297354413947881,11.309824590304977,0.0,1,77.77777777777779,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,-3.1746031746031775,-3.961795930274249,-0.10025833860940803,-3.814424376775097
primary_core4_quality,prevD1_stack_down,9,5,100.0,9.774836817677626,1.9549673635355251,inf,0.0,0,55.55555555555556,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,11.111111111111114,-4.8951072023601405,0.324973583531329,inf
