symbol,denial_name,denial_family,d1_signal_time,context_start,fail_bars,denial_level,atr,body_ratio,close_location,rsi14
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-04-12,2016-04-13,5,30.0,0.9534054949661437,0.8404017857142851,0.9040178571428589,31.815979313724483
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-04-13,2016-04-14,5,109.342,0.950947959611419,0.7965179542981521,0.9706202393906408,38.62963253852958
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2016-04-13,2016-04-14,5,109.342,0.950947959611419,0.7965179542981521,0.9706202393906408,38.62963253852958
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-06-21,2016-06-22,1,30.0,1.0229771348384549,0.6013559322033867,0.7633898305084734,35.610098027305185
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-06-28,2016-06-29,3,30.0,1.4900998166729609,0.6887675507020266,0.8837753510140395,33.66505411963662
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-07-11,2016-07-12,5,30.0,1.2238181566998818,0.7751605995717376,0.8351177730192694,44.289834095315
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-01-18,2017-01-19,1,113.624,1.2582404932250586,0.8249204183719848,0.9408822191905432,46.21863606233653
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-02-07,2017-02-08,1,112.053,1.1705107426809225,0.5593908629441647,0.7969543147208236,41.087078911991696
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-02-07,2017-02-08,1,112.053,1.1705107426809225,0.5593908629441647,0.7969543147208236,41.087078911991696
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-04-17,2017-04-18,1,108.548,0.8428119929167085,0.7868852459016479,0.9604628736740626,36.672380359048965
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-04-17,2017-04-18,1,108.548,0.8428119929167085,0.7868852459016479,0.9604628736740626,36.672380359048965
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2017-04-17,2017-04-18,2,30.0,0.8428119929167085,0.7868852459016479,0.9604628736740626,36.672380359048965
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-07-24,2017-07-25,1,111.012,0.7197816911415916,0.43309352517986316,0.8820143884892166,39.53451796149517
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-08-02,2017-08-03,2,110.473,0.7281246490857074,0.45506419400856724,0.6761768901569304,40.75915097351333
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-08-04,2017-08-05,1,109.919,0.7785411515075749,0.6444629475437103,0.6786011656952596,43.09292381186551
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-08-14,2017-08-15,3,109.559,0.6926366738055307,0.895364238410604,0.9682119205297999,42.385171650264226
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-11-20,2017-11-21,2,112.478,0.6701471119009427,0.6891191709844775,0.7875647668393924,44.064552293612664
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-11-29,2017-11-30,6,111.884,0.6495229596661429,0.4915912031047831,0.8188874514877086,45.580871721159866
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-01-17,2018-01-18,2,110.913,0.6428950798520318,0.7985012489592077,0.9683597002497945,41.30280354398545
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-01-17,2018-01-18,2,110.841,0.6428950798520318,0.7985012489592077,0.9683597002497945,41.30280354398545
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-01-17,2018-01-18,2,30.0,0.6428950798520318,0.7985012489592077,0.9683597002497945,41.30280354398545
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-01-29,2018-01-30,2,30.0,0.7518471227816428,0.48410404624277037,0.6257225433525969,31.486422182917437
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-02-19,2018-02-20,3,106.42,0.8201054925521613,0.6993769470404999,0.9688473520249281,32.31795972611005
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-02-19,2018-02-20,3,106.42,0.8201054925521613,0.6993769470404999,0.9688473520249281,32.31795972611005
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-02-19,2018-02-20,4,30.0,0.8201054925521613,0.6993769470404999,0.9688473520249281,32.31795972611005
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-03-26,2018-03-27,3,105.25,0.7128401267613277,0.8656898656898668,1.0,43.19914353285434
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-03-26,2018-03-27,3,105.25,0.7128401267613277,0.8656898656898668,1.0,43.19914353285434
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-03-26,2019-03-27,3,110.298,0.5344693992297581,0.7345767575322586,0.8278335724533658,45.899652285985375
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-05-14,2019-05-15,1,109.472,0.4929767206403916,0.827697262479852,0.8438003220611804,33.84688437058546
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-05-14,2019-05-15,1,109.472,0.4929767206403916,0.827697262479852,0.8438003220611804,33.84688437058546
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2019-05-14,2019-05-15,5,30.0,0.4929767206403916,0.827697262479852,0.8438003220611804,33.84688437058546
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-06-04,2019-06-05,1,108.173,0.5114269285153565,0.4307992202729072,0.80311890838207,31.69279000964245
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-06-04,2019-06-05,1,108.173,0.5114269285153565,0.4307992202729072,0.80311890838207,31.69279000964245
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2019-06-04,2019-06-05,3,30.0,0.5114269285153565,0.4307992202729072,0.80311890838207,31.69279000964245
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2019-06-26,2019-06-27,5,30.0,0.5003432203573716,0.8287373004354021,0.8505079825834433,39.891144903890535
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-08-26,2019-08-27,1,105.049,0.7839605593802347,0.7134652201659221,0.7147415443522624,45.558102827968405
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-08-26,2019-08-27,1,105.049,0.7839605593802347,0.7134652201659221,0.7147415443522624,45.558102827968405
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-10-07,2019-10-08,3,106.961,0.5866854114638536,0.6309677419354665,0.7264516129032236,48.679327794585284
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-03-04,2020-03-05,1,107.369,0.825008752641418,0.9113924050632876,0.9606188466947878,37.97047325379001
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2020-03-04,2020-03-05,1,107.369,0.825008752641418,0.9113924050632876,0.9606188466947878,37.97047325379001
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-03-10,2020-03-11,1,103.517,1.2828239308667708,0.6087632069608455,0.7268489745183375,35.82609300278044
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2020-03-10,2020-03-11,1,103.517,1.2828239308667708,0.6087632069608455,0.7268489745183375,35.82609300278044
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2020-03-10,2020-03-11,3,30.0,1.2828239308667708,0.6087632069608455,0.7268489745183375,35.82609300278044
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-04-30,2020-05-01,2,106.926,0.7616866372264149,0.6142595978062293,0.8007312614259685,45.5550111498217
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-06-12,2020-06-13,1,106.897,0.6772365250071587,0.5909090909090916,0.8212809917355359,45.33085290140817
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-06-24,2020-06-25,1,106.571,0.5894196285227462,0.785620915032678,0.8418300653594837,45.57691558156999
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-07-31,2020-08-01,1,104.772,0.6501775216601535,0.6056714820759792,0.8737292669876917,42.68945944728495
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2020-07-31,2020-08-01,1,104.772,0.6501775216601535,0.6056714820759792,0.8737292669876917,42.68945944728495
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2020-07-31,2020-08-01,4,30.0,0.6501775216601535,0.6056714820759792,0.8737292669876917,42.68945944728495
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-09-22,2020-09-23,4,104.8,0.5380446244729432,0.5424739195231125,0.9701937406855495,42.09303229478889
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-11-09,2020-11-10,2,103.442,0.6269407083749257,0.7815614617940216,0.7886212624584718,55.32715155409695
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2020-11-09,2020-11-10,2,103.442,0.6269407083749257,0.7815614617940216,0.7886212624584718,55.32715155409695
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2020-11-09,2020-11-10,3,30.0,0.6269407083749257,0.7815614617940216,0.7886212624584718,55.32715155409695
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-07-20,2021-07-21,1,109.533,0.5248589347847152,0.6226114649681387,0.9410828025477609,46.22469197300028
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-08-04,2021-08-05,1,109.063,0.5189716102320557,0.5724789915966415,0.8539915966386596,45.03703203472764
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-08-04,2021-08-05,1,109.063,0.5189716102320557,0.5724789915966415,0.8539915966386596,45.03703203472764
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-09-16,2021-09-17,1,109.412,0.4294903223109739,0.5121951219512201,0.7886178861788674,46.93600816324627
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-11-10,2021-11-11,1,113.079,0.6123109080713615,0.7993553585817926,0.9121676067687392,56.507023816838846
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-08-02,2022-08-03,1,132.503,1.38441743981886,0.6039264568401417,0.9186662511685898,40.566552436913994
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-08-02,2022-08-03,1,30.0,1.38441743981886,0.6039264568401417,0.9186662511685898,40.566552436913994
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-11-13,2022-11-14,1,30.0,1.983277803006422,0.5753114382786004,0.6602491506228675,30.001509387674133
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-11-17,2022-11-18,5,140.202,1.9982760915156823,0.5875402792696011,0.8302900107411367,36.775433085299
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-11-17,2022-11-18,5,140.202,1.9982760915156823,0.5875402792696011,0.8302900107411367,36.775433085299
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-12-05,2022-12-06,2,135.033,1.7913000735209816,0.7693997071742226,0.8982430453879868,37.66123402699937
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-12-05,2022-12-06,2,135.033,1.7913000735209816,0.7693997071742226,0.8982430453879868,37.66123402699937
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-12-05,2022-12-06,3,30.0,1.7913000735209816,0.7693997071742226,0.8982430453879868,37.66123402699937
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-03-14,2023-03-15,1,133.525,1.4451788774660976,0.7196162046908267,0.7505330490405029,48.212479149904325
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-03-21,2023-03-22,1,131.554,1.5959504578188164,0.6267166042447045,0.856429463171043,42.77159382849497
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-11-22,2023-11-23,2,148.804,1.0158560544717232,0.7654249126891808,0.8335273573923175,47.089297672698656
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-11-30,2023-12-01,2,147.149,1.0642626510695643,0.5691842900302155,0.6851963746223476,42.03074836867016
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2023-11-30,2023-12-01,2,147.149,1.0642626510695643,0.5691842900302155,0.6851963746223476,42.03074836867016
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-12-04,2023-12-05,1,146.659,1.0797430919824442,0.7662866449511544,0.8786644951140038,41.388578101391154
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2023-12-04,2023-12-05,1,146.659,1.0797430919824442,0.7662866449511544,0.8786644951140038,41.388578101391154
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-03-12,2024-03-13,3,147.582,0.8790273803731636,0.5726329442282807,0.64915693904021,38.68520558270254
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2024-03-12,2024-03-13,3,30.0,0.8790273803731636,0.5726329442282807,0.64915693904021,38.68520558270254
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-07-18,2024-07-19,1,157.163,1.2822495164607068,0.7737113402061743,0.8860824742268021,40.66396188176021
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2024-07-28,2024-07-29,3,30.0,1.3660012339828578,0.6662143826323166,0.9063772048846827,31.64380930940503
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-08-08,2024-08-09,4,146.417,2.115160781923701,0.5852534562211944,0.9501466275659826,32.00453191399751
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2024-08-08,2024-08-09,4,146.417,2.115160781923701,0.5852534562211944,0.9501466275659826,32.00453191399751
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2024-08-11,2024-08-12,1,30.0,1.9704855721689054,0.8909090909090862,0.9151515151515403,31.874215362712462
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-02-11,2025-02-12,4,152.109,1.3072481456120286,0.8741071428571259,0.9982142857142772,43.283018031446794
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-02-23,2025-02-24,1,149.274,1.2595205509275538,0.715654952076671,0.9872204472843743,33.01627660224473
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-04-22,2025-04-23,1,141.496,1.71163833846642,0.5487548754875428,0.844884488448846,39.75141857092909
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2025-04-22,2025-04-23,1,141.496,1.71163833846642,0.5487548754875428,0.844884488448846,39.75141857092909
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2025-04-22,2025-04-23,1,30.0,1.71163833846642,0.5487548754875428,0.844884488448846,39.75141857092909
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2026-01-30,2026-01-31,3,153.305,1.2713732125011672,0.9427570093457873,0.9778037383177509,42.6271854024131
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2026-01-30,2026-01-31,3,153.305,1.2713732125011672,0.9427570093457873,0.9778037383177509,42.6271854024131
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2026-05-05,2026-05-06,4,157.59,1.0960830127936636,0.5423529411764892,0.7000000000000034,42.9275246935603
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-07-03,2015-07-04,1,1166.898,11.016383182212987,0.5724953329184631,0.6722671644886727,39.79282399957094
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-11-19,2015-11-20,2,1074.129,13.166371920886588,0.5722777777777739,0.7016666666666728,33.197980842238366
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2015-11-19,2015-11-20,2,1074.129,13.166371920886588,0.5722777777777739,0.7016666666666728,33.197980842238366
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2015-11-30,2015-12-01,2,30.0,12.053171566973873,0.42657722987672037,0.6699903311578431,33.20782393724811
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-05-31,2016-06-01,3,30.0,14.631376267132662,0.6915755366545333,0.8512555690563156,34.856981449212654
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-06-03,2016-06-04,6,1217.789,15.972904030207884,0.9647495361781037,0.9776289962625337,52.014968252235136
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-11-13,2016-11-14,1,30.0,20.12345855997223,0.6143805309734132,0.6477876106194459,30.009766377999682
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-11-21,2016-11-22,2,1210.969,17.031475883348065,0.8670418571930917,0.8670418571930917,32.160963177049226
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2016-11-21,2016-11-22,2,1210.969,17.031475883348065,0.8670418571930917,0.8670418571930917,32.160963177049226
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-11-21,2016-11-22,3,30.0,17.031475883348065,0.8670418571930917,0.8670418571930917,32.160963177049226
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-11-28,2016-11-29,4,30.0,16.728360715989343,0.5469362492263261,0.7973316828278728,31.553806977586987
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-03-15,2017-03-16,5,1206.548,11.797829144841584,0.8171370143149286,0.934683026584868,49.482565774600566
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-06-23,2017-06-24,4,1251.492,10.11623405750857,0.5186698445125385,0.6811939620928392,47.780556861273844
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-07-11,2017-07-12,3,1217.429,10.53986496377972,0.427411167512698,0.9833502538071077,33.719876173055866
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-07-11,2017-07-12,3,1214.259,10.53986496377972,0.427411167512698,0.9833502538071077,33.719876173055866
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2017-07-11,2017-07-12,3,30.0,10.53986496377972,0.427411167512698,0.9833502538071077,33.719876173055866
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-09-22,2017-09-23,1,1296.008,12.82345477562726,0.7013805119957333,0.7911808068623523,43.1129338784621
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-10-06,2017-10-07,4,1275.751,12.438757574369149,0.45320847212620113,0.9855445917918411,40.70061704623673
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-12-13,2017-12-14,2,1243.639,10.814991004663815,0.631272294887038,0.8157550535077323,39.791964142448975
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-12-13,2017-12-14,2,1243.639,10.814991004663815,0.631272294887038,0.8157550535077323,39.791964142448975
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-04-27,2018-04-28,1,1318.721,11.893254384247617,0.5341276252019351,0.8037156704361914,43.418073797796644
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-06-29,2018-06-30,1,1250.671,8.967924456382196,0.42293868921775485,0.6786469344608931,26.042892343598012
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-06-29,2018-06-30,1,1250.671,8.967924456382196,0.42293868921775485,0.6786469344608931,26.042892343598012
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-07-03,2018-07-04,1,1245.918,9.631559777941572,0.6830392624384146,0.9023472685847579,36.46933501542294
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-07-03,2018-07-04,1,1245.918,9.631559777941572,0.6830392624384146,0.9023472685847579,36.46933501542294
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-07-20,2018-07-21,3,30.0,10.450194414512005,0.4902528818878532,0.9591405637032931,33.36176532870533
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-08-17,2018-08-18,4,30.0,11.625638139286336,0.7117137648131382,0.9753874202370221,30.987055605380462
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-08-21,2018-08-22,5,1191.619,10.648084180762442,0.5202231520223002,0.896148481922534,41.552612312789414
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-08-21,2018-08-22,5,1191.619,10.648084180762442,0.5202231520223002,0.896148481922534,41.552612312789414
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-09-28,2018-09-29,1,1187.698,10.319734718917548,0.6259239503162428,0.841575859178543,44.75919116724146
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-11-14,2018-11-15,2,1206.635,10.635582050478948,0.41584893650877264,0.7061475627221041,44.37735282009005
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-03-08,2019-03-09,4,1290.098,10.513763432953217,0.7796534017971786,0.8297175866495511,44.23481852964782
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-10-02,2019-10-03,2,1483.155,21.13294712144278,0.6013140260843955,0.8341777530807675,49.32874825632077
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-11-10,2019-11-11,1,1460.498,14.984072256506545,0.713336103032722,0.9709181553800751,36.3221900179697
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-11-10,2019-11-11,1,1459.008,14.984072256506545,0.713336103032722,0.9709181553800751,36.3221900179697
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-06-08,2020-06-09,2,1689.245,23.410831104810487,0.7918986083499046,0.8295228628230689,45.171432877679955
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2020-09-24,2020-09-25,1,30.0,30.884084707801787,0.4591048566289209,0.6729446619405313,33.81009278988992
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-09-28,2020-09-29,4,1882.375,29.071929702274236,0.5685789787741881,0.9659023101184946,40.1026622104561
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-12-01,2020-12-02,3,1799.988,25.216455836325004,0.8026615217176204,0.8507717423567797,38.729435857335275
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2020-12-01,2020-12-02,3,1799.988,25.216455836325004,0.8026615217176204,0.8507717423567797,38.729435857335275
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2020-12-01,2020-12-02,3,30.0,25.216455836325004,0.8026615217176204,0.8507717423567797,38.729435857335275
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-01-18,2021-01-19,1,1816.888,28.363109818419677,0.8722370020034852,0.8853745853450251,43.04383984376855
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-02-05,2021-02-06,1,1802.948,26.609065313879587,0.789797066332043,0.9581151832460703,39.66005102258274
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-02-22,2021-02-23,4,1784.888,23.48931918966405,0.8489840575179775,0.9312285089090326,46.817574186426164
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-02-22,2021-02-23,4,1784.888,23.48931918966405,0.8489840575179775,0.9312285089090326,46.817574186426164
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-02-28,2021-03-01,1,30.0,25.80857869468069,0.8978753541076185,0.9050991501416351,31.087966647190342
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-03-09,2021-03-10,1,1687.138,28.441997716448125,0.7709801013471687,0.8832035595105644,38.54823795156359
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-03-09,2021-03-10,1,1687.138,28.441997716448125,0.7709801013471687,0.8832035595105644,38.54823795156359
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-03-09,2021-03-10,1,30.0,28.441997716448125,0.7709801013471687,0.8832035595105644,38.54823795156359
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-06-20,2021-06-21,1,1767.128,24.869449420808067,0.86591276252017,0.8820678513731807,26.686624427274396
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-06-21,2021-06-22,3,30.0,24.612345890750348,0.6718382698636566,0.8048895157498888,32.32468138153443
XAUUSD,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-08-11,2021-08-12,3,1750.488,25.466552057150427,0.8391749174917473,0.9322442244224385,38.60478595701858
XAUUSD,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-08-11,2021-08-12,3,30.0,25.466552057150427,0.8391749174917473,0.9322442244224385,38.60478595701858
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-08-13,2021-08-14,5,1758.578,25.07677192682868,0.9154879773691699,0.9777227722772319,48.362420008051224
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-09-30,2021-10-01,2,1737.768,21.651449475905455,0.5778317614556573,0.7354482233018974,43.789411998971296
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-12-03,2021-12-04,1,1769.758,21.95793005725649,0.6959155070577623,0.839323255581138,41.88957563054097
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-04-28,2022-04-29,1,1891.373,23.907808253117523,0.4027158492095758,0.9521686258613764,38.542872640642955
XAUUSD,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-05-04,2022-05-05,2,1871.938,24.988194864351104,0.7809174311926612,0.9943730886850163,42.964945718011
