symbol,timeframe,strategy,context_name,v_strategy,signal_time,period,d1_context_signal_time,d1_context_strategy,d1_context_age_days,d1_context_fail_bars,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,trigger_level,v_move_atr,v_move_bars,v_recovery_bars,drop_speed_atr_per_bar,recovery_speed_atr_per_bar,right_left_speed_ratio,fib_ratio_at_signal,close_location,body_ratio,ema50_stretch_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2016-03-10 16:00:00,Research_2015_2024,2016-02-25,RSI_70_30_REJECT_6_Q,13.666666666666666,6.0,3488-3505,3488,3505,114.875,111.897,114.875,4.745312256501415,17,8,0.27913601508831853,0.6331996164967247,2.268426796507719,1.067494963062456,0.9309734513274307,0.5805309734513099,1.9480998315391505,2016-03-10 20:00:00,115.083,111.74010832253875,120.07983751619187,2016-04-17 20:00:00,111.74010832253875,SL,162,3.342891677461253,-1.0,-1.0059828441749568
AUDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2016-04-19 00:00:00,Research_2015_2024,2016-04-12,DONCHIAN20_FALSE_BREAK_6_Q,6.0,4.0,3671-3678,3671,3678,84.769,82.462,84.769,4.240178300278602,7,6,0.6057397571826575,0.737941737131275,1.2182488079757208,1.0442132639791892,0.7130177514792719,0.36982248520709177,2.2749372383488624,2016-04-19 04:00:00,84.871,82.32597977651976,88.68853033522035,2016-04-28 08:00:00,82.32597977651976,SL,44,2.545020223480236,-1.0,-1.0049115523266434
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2016-04-25 04:00:00,Research_2015_2024,2016-04-18,RSI_70_30_REJECT_6_Q,6.166666666666667,1.0,3686-3701,3686,3701,113.98,112.129,113.98,4.073528071642312,15,8,0.27156853810948745,0.5160682511075732,1.9003241491085816,1.01350621285791,0.7248062015503708,0.13372093023253429,1.4424252643970699,2016-04-25 08:00:00,114.003,112.0154006846494,116.98939897302589,2016-04-28 04:00:00,112.0154006846494,SL,17,1.987599315350593,-1.0,-1.0100623902642483
GBPJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2016-06-19 20:00:00,Research_2015_2024,2016-06-06,DONCHIAN20_FALSE_BREAK_6_Q,12.833333333333334,1.0,5436-5454,5436,5454,152.34,145.36,152.34,5.354403312354446,18,9,0.2974668506863581,0.617094555578576,2.074498567335241,1.0372492836676206,0.8273809523809549,0.738095238095236,1.00662722927282,2016-06-20 00:00:00,152.57,145.03410000737642,163.94884998893536,2016-06-24 00:00:00,145.03410000737642,SL,24,7.53589999262357,-1.0,-1.0026539630328903
EURJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2016-09-29 00:00:00,Research_2015_2024,2016-09-23,DONCHIAN20_FALSE_BREAK_6_Q,5.0,2.0,4314-4326,4314,4326,113.6,112.23,113.6,3.479623279187927,12,9,0.2899686065989939,0.45435470231083536,1.5669099756691103,1.1751824817518326,0.9833333333333484,0.933333333333346,1.3998962474843257,2016-09-29 04:00:00,113.84,112.13156980439562,116.40264529340658,2016-11-09 04:00:00,114.76,max_hold,180,1.7084301956043788,0.5385060521448698,0.5311893938276907
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2017-01-19 20:00:00,Research_2015_2024,2017-01-18,DONCHIAN20_FALSE_BREAK_6_Q,0.8333333333333334,1.0,4882-4897,4882,4897,114.101,112.358,114.101,4.362854751089063,15,12,0.2908569834059375,0.38234427035505203,1.3145438898450974,1.0516351118760778,0.56494845360825,0.46597938144329765,1.5795037246758887,2017-01-20 00:00:00,114.187,112.25812273503004,117.09031589745494,2017-02-07 08:00:00,112.25812273503004,SL,77,1.9288772649699553,-1.0,-1.0103687260787544
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2017-04-25 12:00:00,Research_2015_2024,2017-04-17,RSI_70_30_REJECT_6_Q,7.5,5.0,5319-5325,5319,5325,111.517,110.035,111.517,3.2351539994632756,6,4,0.5391923332438793,0.9228484165135644,1.711538461538465,1.1410256410256432,0.8401084010840175,0.8373983739837336,4.4200082185871175,2017-04-25 16:00:00,111.724,109.92047685826967,114.4342847125955,2017-05-16 08:00:00,114.4342847125955,TP,91,1.803523141730338,1.50277235145161,1.4916829456451384
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2017-07-26 16:00:00,Research_2015_2024,2017-07-11,RSI_70_30_REJECT_6_Q,14.666666666666666,3.0,5679-5689,5679,5689,1258.791,1243.731,1258.791,3.2796936149376195,10,3,0.32796936149376194,1.257361069153042,3.833776007082775,1.1501328021248323,0.8446257986967718,0.8283039159865777,3.5974058350659956,2017-07-26 20:00:00,1261.051,1242.5830269140836,1288.7554596288744,2017-08-11 00:00:00,1288.7554596288744,TP,69,18.467973085916356,1.5001353694846917,1.4811836416273967
EURJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2017-08-14 04:00:00,Research_2015_2024,2017-08-11,DONCHIAN20_FALSE_BREAK_6_Q,2.1666666666666665,1.0,5725-5733,5725,5733,129.52,128.03,129.52,4.15112579753541,8,6,0.5188907246919262,0.7243575217175849,1.3959731543624097,1.0469798657718072,0.8799999999999955,0.2799999999999727,0.2113053865714278,2017-08-14 08:00:00,129.56,127.94026530677024,132.06460203984466,2017-08-18 04:00:00,127.94026530677024,SL,23,1.6197346932297592,-1.0,-1.007717313244099
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2017-10-09 00:00:00,Research_2015_2024,2017-10-06,DONCHIAN20_FALSE_BREAK_6_Q,2.0,4.0,6006-6013,6006,6013,1278.962,1260.581,1278.962,3.9025967192812017,7,4,0.5575138170401716,1.1527745436775614,2.067705783145637,1.181546161797507,0.7280991735537145,0.5895661157024631,0.6232641147860248,2017-10-09 04:00:00,1282.299,1259.4035147688724,1316.6422278466914,2017-11-17 08:00:00,1283.011,max_hold,180,22.895485231127623,0.03109783404074736,0.015810977419587268
AUDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2018-05-10 12:00:00,Research_2015_2024,2018-05-09,DONCHIAN20_FALSE_BREAK_6_Q,0.5,1.0,6985-6998,6985,6998,82.291,81.133,82.291,4.181973116711267,13,9,0.3216902397470205,0.4702813752432974,1.461907503358293,1.0120898100172797,0.6522727272727445,0.4272727272727349,0.8934336176041014,2018-05-10 16:00:00,82.305,81.06377430391812,84.16683854412284,2018-05-21 12:00:00,84.16683854412284,TP,43,1.2412256960818837,1.5000000000000058,1.4899293093597403
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2018-07-03 12:00:00,Research_2015_2024,2018-06-29,DONCHIAN20_FALSE_BREAK_6_Q,3.5,1.0,7173-7182,7173,7182,1255.569,1237.949,1255.569,3.941526609760708,9,3,0.43794740108452307,1.3846793254494238,3.161748013620894,1.053916004540298,0.9682523051131718,0.9169111483654753,0.020878282420355842,2018-07-03 16:00:00,1256.518,1236.8314127207232,1286.0503809189154,2018-07-13 12:00:00,1236.8314127207232,SL,48,19.686587279276864,-1.0,-1.0177786020011994
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2018-08-24 12:00:00,Research_2015_2024,2018-08-21,DONCHIAN20_FALSE_BREAK_6_Q,2.5,5.0,7408-7417,7408,7417,1201.558,1183.118,1201.558,3.5062243796662194,9,3,0.3895804866295799,1.5978292952166533,4.101409978308021,1.3671366594360066,0.9890240992603215,0.9770937723693619,3.0788685846410284,2018-08-24 16:00:00,1208.321,1181.803195383748,1248.1152069243778,2018-09-28 04:00:00,1181.803195383748,SL,152,26.51780461625185,-1.0,-1.0131986793426193
AUDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2018-08-26 20:00:00,Research_2015_2024,2018-08-16,RSI_70_30_REJECT_6_Q,9.833333333333334,1.0,7461-7474,7461,7474,81.487,80.571,81.487,3.3162919459067552,13,7,0.2550993804543658,0.5901261868807921,2.3133187772925954,1.2456331877729359,0.8504273504273616,0.8205128205128703,2.4043484979263416,2018-08-27 00:00:00,81.712,80.50194697217998,83.52707954173005,2018-08-30 16:00:00,80.50194697217998,SL,22,1.2100530278200239,-1.0,-1.010330125798295
USDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2019-06-27 00:00:00,Research_2015_2024,2019-06-26,RSI_70_30_REJECT_6_Q,0.0,5.0,8799-8810,8799,8810,107.734,106.778,107.734,3.7329630894290005,11,11,0.33936028085718184,0.4667978758652705,1.375523012552315,1.375523012552315,0.9612068965517225,0.75,1.487904607953237,2019-06-27 04:00:00,108.095,106.71397579341816,110.16153630987277,2019-08-02 12:00:00,106.71397579341816,SL,163,1.3810242065818414,-1.0,-1.0072410026937484
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2019-09-04 16:00:00,Research_2015_2024,2019-08-26,RSI_70_30_REJECT_6_Q,8.666666666666666,1.0,9100-9117,9100,9117,108.284,106.855,108.284,5.645312713231879,17,9,0.33207721842540466,0.7031950055670165,2.117564730580809,1.1210636808957224,0.6708860759493273,0.6297468354430269,2.8503344837444042,2019-09-04 20:00:00,108.457,106.7917174117454,110.95492388238189,2019-10-04 04:00:00,106.7917174117454,SL,132,1.6652825882545983,-1.0,-1.0120099736471588
EURJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2019-09-05 08:00:00,Research_2015_2024,2019-09-04,RSI_70_30_REJECT_6_Q,0.3333333333333333,1.0,9001-9018,9001,9018,117.9,115.85,117.9,6.377062142565771,17,13,0.3751213025038689,0.5120792864949598,1.3651031894934262,1.0439024390243847,0.8499999999999929,0.7000000000000095,2.678784114127972,2019-09-05 12:00:00,117.98,115.76963383944792,121.32054924082811,2019-10-16 16:00:00,120.44,max_hold,180,2.210366160552084,1.1129377765110005,1.107282604882393
SILVER,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2019-11-19 08:00:00,Research_2015_2024,2019-11-13,DONCHIAN20_FALSE_BREAK_6_Q,5.333333333333333,4.0,9373-9386,9373,9386,17.097,16.723,17.097,3.2795229067925176,13,6,0.25227099283019366,0.5641247067833837,2.2361853832442087,1.0320855614973272,0.8095238095238296,0.35714285714287225,0.4289193478667,2019-11-19 12:00:00,17.109,16.694489755474386,17.730765366788425,2019-12-06 12:00:00,16.694489755474386,SL,79,0.4145102445256157,-1.0,-1.084436996340237
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2019-11-20 04:00:00,Research_2015_2024,2019-11-10,DONCHIAN20_FALSE_BREAK_6_Q,9.166666666666666,1.0,9373-9385,9373,9385,1474.535,1456.285,1474.535,3.506490489771583,12,10,0.29220754081429856,0.41199822231327127,1.409950684931506,1.1749589041095883,0.9736538461538572,0.6390384615384738,1.3690207866084567,2019-11-20 08:00:00,1477.725,1454.9838414731742,1511.8442377902388,2019-11-25 12:00:00,1454.9838414731742,SL,20,22.741158526825757,-1.0,-1.015390596727395
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2019-12-10 16:00:00,Research_2015_2024,2019-11-25,DONCHIAN20_FALSE_BREAK_6_Q,14.666666666666666,2.0,9533-9543,9533,9543,110.241,109.468,110.241,4.389586050783242,10,11,0.43895860507832424,0.5503115053669259,1.2536751734681968,1.3790426908150166,0.9585635359116017,0.8342541436464067,3.7882288876216177,2019-12-10 20:00:00,110.534,109.42397534761496,112.19903697857758,2019-12-27 08:00:00,112.19903697857758,TP,75,1.11002465238505,1.5,1.4819823821416602
SILVER,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2021-04-15 12:00:00,Research_2015_2024,2021-03-31,RSI_70_30_REJECT_6_Q,14.5,1.0,11590-11606,11590,11606,25.608,24.669,25.608,4.116105238217439,16,15,0.2572565773885899,0.3676294206373826,1.4290379836705702,1.3397231096911597,0.903591682419656,0.903591682419656,3.170768176610711,2021-04-15 16:00:00,25.924,24.611967930503724,27.899548104244413,2021-05-17 12:00:00,27.899548104244413,TP,136,1.3120320694962757,1.5057163236893132,1.479040146472519
USDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2021-08-06 00:00:00,Research_2015_2024,2021-08-04,DONCHIAN20_FALSE_BREAK_6_Q,1.0,1.0,12184-12202,12184,12202,109.826,108.721,109.826,5.484682863505847,18,9,0.3047046035281026,0.6254027518567812,2.052488687782825,1.0262443438914126,0.7823129251701002,0.6938775510204082,1.219864577628012,2021-08-06 04:00:00,109.856,108.67063245699435,111.63155131450847,2021-09-16 04:00:00,109.354,max_hold,180,1.1853675430056398,-0.42349733883139307,-0.4319335408001383
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2021-08-27 12:00:00,Research_2015_2024,2021-08-13,DONCHIAN20_FALSE_BREAK_6_Q,13.5,5.0,12196-12208,12196,12208,1809.465,1779.928,1809.465,3.491856021963577,12,6,0.2909880018302981,0.6483760826238046,2.2281883739039263,1.1140941869519634,0.985073107846794,0.5522950096685525,2.6222104410566036,2021-08-27 16:00:00,1812.855,1777.813293679478,1865.3675594807833,2021-09-16 08:00:00,1777.813293679478,SL,85,35.04170632052205,-1.0,-1.0099880980908502
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2021-10-01 12:00:00,Research_2015_2024,2021-09-30,DONCHIAN20_FALSE_BREAK_6_Q,0.5,2.0,12342-12358,12342,12358,1760.738,1721.548,1760.738,4.099493897574045,16,11,0.2562183685983778,0.3800987522003165,1.4834953258020356,1.0199030364888995,0.8168422502237791,0.48543689320387573,1.0201158942339268,2021-10-01 16:00:00,1761.555,1719.1580708417207,1825.057893737419,2021-11-08 12:00:00,1825.057893737419,TP,161,42.39692915827936,1.497818238211195,1.4895629233346508
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2022-07-22 08:00:00,Research_2015_2024,2022-07-21,DONCHIAN20_FALSE_BREAK_6_Q,0.3333333333333333,1.0,13629-13647,13629,13647,1723.798,1680.748,1723.798,4.7569045197540145,18,6,0.26427247331966747,0.8777161030254583,3.3212543554006904,1.1070847851335635,0.8805075784279067,0.8586535072259209,1.141779221386282,2022-07-22 12:00:00,1728.448,1678.4854992591702,1803.2917511112446,2022-08-10 12:00:00,1803.2917511112446,TP,81,49.96250074082991,1.497998498903826,1.4909932450672398
GBPJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2022-08-17 04:00:00,Research_2015_2024,2022-08-02,DONCHIAN20_FALSE_BREAK_6_Q,14.166666666666666,1.0,15277-15287,15277,15287,162.76,160.08,162.76,4.438378674690929,10,8,0.44383786746909293,0.6541640210831825,1.4738805970149356,1.1791044776119486,0.857142857142873,0.83116883116887,1.788236726356523,2022-08-17 08:00:00,163.23,159.92904397549032,168.20643403676456,2022-09-22 04:00:00,159.92904397549032,SL,155,3.3009560245096736,-1.0,-1.0060588507848882
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2022-09-29 08:00:00,Research_2015_2024,2022-09-28,RSI_70_30_REJECT_6_Q,0.3333333333333333,4.0,13938-13950,13938,13950,1649.648,1614.71,1649.648,3.2094509656344266,12,7,0.2674542471362022,0.48014602164909553,1.795245455214548,1.0472265155418197,0.9027952082144803,0.7324586423274386,0.2240148494233893,2022-09-29 12:00:00,1651.318,1611.9885064817859,1710.2622402773213,2022-10-04 04:00:00,1710.2622402773213,TP,17,39.32949351821412,1.498728689450916,1.4898295156072954
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2023-05-31 08:00:00,Research_2015_2024,2023-05-30,DONCHIAN20_FALSE_BREAK_6_Q,0.3333333333333333,4.0,14997-15010,14997,15010,1957.215,1931.905,1957.215,3.2723149481568035,13,7,0.25171653447360026,0.5238068066248663,2.080939210927372,1.1205057289608924,0.9220338983051153,0.7237288135593742,0.03131692263414658,2023-05-31 12:00:00,1960.305,1929.971353605858,2005.7054695912134,2023-06-15 04:00:00,1929.971353605858,SL,66,30.33364639414208,-1.0,-1.0115383424548565
XAUUSD,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2023-07-11 08:00:00,Research_2015_2024,2023-06-30,DONCHIAN20_FALSE_BREAK_6_Q,10.333333333333334,2.0,15185-15192,15185,15192,1934.745,1912.585,1934.745,3.3824436476964226,7,5,0.48320623538520324,0.7222799341561136,1.4947653429602892,1.067689530685921,0.6809246736908287,0.640037741783297,2.0868859847320267,2023-07-11 12:00:00,1936.205,1910.9471308802076,1974.1918036796883,2023-07-18 12:00:00,1974.1918036796883,TP,31,25.257869119792304,1.5039591621734054,1.4901020945664682
SILVER,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2023-09-18 16:00:00,Research_2015_2024,2023-09-15,DONCHIAN20_FALSE_BREAK_6_Q,2.6666666666666665,1.0,15472-15491,15472,15491,23.216,22.286,23.216,5.202440859297248,19,14,0.2738126768051183,0.37879523307325613,1.383410138248849,1.0193548387096782,1.0,0.7777777777777811,0.7595062585962141,2023-09-18 20:00:00,23.232,22.24130943910982,24.723035841335275,2023-09-29 16:00:00,22.24130943910982,SL,54,0.9906905608901795,-1.0,-1.0353288921704786
CHFJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2024-03-18 00:00:00,Research_2015_2024,2024-03-12,RSI_70_30_REJECT_6_Q,5.0,3.0,16395-16405,16395,16405,168.648,167.334,168.648,3.406365007829379,10,6,0.3406365007829379,0.6321045162930476,1.855657026889906,1.1133942161339434,0.533477321814231,0.46436285097193575,0.8797891273585249,2024-03-18 04:00:00,168.795,167.2375628891076,171.1361556663386,2024-03-27 08:00:00,167.2375628891076,SL,44,1.55743711089238,-1.0,-1.0128416100143667
AUDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2024-12-12 04:00:00,Research_2015_2024,2024-12-09,RSI_70_30_REJECT_6_Q,2.1666666666666665,2.0,17587-17597,17587,17597,97.798,95.982,97.798,3.7968429027767057,10,5,0.3796842902776706,0.7915664774180944,2.084801762114535,1.0424008810572676,0.5911111111111192,0.2622222222222094,1.4783184576692916,2024-12-12 08:00:00,97.873,95.86242697271778,100.89385954092333,2024-12-18 20:00:00,95.86242697271778,SL,28,2.01057302728222,-1.0,-1.0062171330413625
AUDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2025-02-12 00:00:00,OOS_2025_2026,2025-02-03,DONCHIAN20_FALSE_BREAK_6_Q,8.0,1.0,17829-17849,17829,17849,96.752,94.252,96.752,6.125706104026585,20,13,0.30628530520132924,0.47610872673142207,1.554461538461545,1.0104000000000042,0.874828060522705,0.8060522696011136,2.3191329962497624,2025-02-12 04:00:00,96.777,94.14997094581648,100.72004358127529,2025-02-25 12:00:00,94.14997094581648,SL,58,2.6270290541835237,-1.0,-1.0047582267809647
AUDJPY,H4,D20_OR_RSI_15D__RS120_RECLAIM_RR15,D20_OR_RSI_15D,RS120_RECLAIM_RR15,2025-04-10 00:00:00,OOS_2025_2026,2025-04-09,RSI_70_30_REJECT_6_Q,0.0,1.0,18101-18110,18101,18110,90.481,86.043,90.481,3.3327422223974894,9,6,0.37030469137749883,0.5783611915915136,1.561852185669223,1.0412347904461485,0.9589473684210512,0.2842105263157844,0.18783142110675208,2025-04-10 04:00:00,90.672,85.71009096414849,98.09486355377726,2025-05-21 04:00:00,92.798,max_hold,180,4.961909035851505,0.428464122304323,0.4259449306162707
XAUUSD,H4,D20_OR_RSI_15D__RS120_UPREG_BODY45_CLOSE60_RR15,D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,2017-07-26 16:00:00,Research_2015_2024,2017-07-11,RSI_70_30_REJECT_6_Q,14.666666666666666,3.0,5679-5689,5679,5689,1258.791,1243.731,1258.791,3.2796936149376195,10,3,0.32796936149376194,1.257361069153042,3.833776007082775,1.1501328021248323,0.8446257986967718,0.8283039159865777,3.5974058350659956,2017-07-26 20:00:00,1261.051,1242.5830269140836,1288.7554596288744,2017-08-11 00:00:00,1288.7554596288744,TP,69,18.467973085916356,1.5001353694846917,1.4811836416273967
CHFJPY,H4,D20_OR_RSI_15D__RS120_UPREG_BODY45_CLOSE60_RR15,D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,2019-12-10 16:00:00,Research_2015_2024,2019-11-25,DONCHIAN20_FALSE_BREAK_6_Q,14.666666666666666,2.0,9533-9543,9533,9543,110.241,109.468,110.241,4.389586050783242,10,11,0.43895860507832424,0.5503115053669259,1.2536751734681968,1.3790426908150166,0.9585635359116017,0.8342541436464067,3.7882288876216177,2019-12-10 20:00:00,110.534,109.42397534761496,112.19903697857758,2019-12-27 08:00:00,112.19903697857758,TP,75,1.11002465238505,1.5,1.4819823821416602
USDJPY,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2015-07-13 04:00:00,Research_2015_2024,2015-07-10,DONCHIAN20_FALSE_BREAK_6_Q,2.1666666666666665,2.0,2423-2437,2423,2437,122.928,120.414,122.928,5.626456007584362,14,16,0.4018897148274544,0.4081642459758142,1.0156125696101819,1.1607000795544937,0.9881093935790664,0.7824019024970176,2.1533822326888945,2015-07-13 08:00:00,123.332,120.30229558088558,127.87655662867161,2015-08-21 12:00:00,122.107,max_hold,180,3.0297044191144096,-0.40432987200713955,-0.4076305240235214
GBPJPY,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2015-09-08 20:00:00,Research_2015_2024,2015-09-07,RSI_70_30_REJECT_6_Q,0.8333333333333334,3.0,4204-4216,4204,4216,184.68,180.41,184.68,5.179143685230701,12,11,0.43159530710255845,0.4906789312173016,1.1368958909942535,1.0421545667447323,0.9183673469387933,0.6530612244898278,0.6859828832599824,2015-09-09 00:00:00,184.87,180.20388484566587,191.84417273150123,2015-10-21 00:00:00,185.13,max_hold,180,4.666115154334136,0.05572087087445518,0.051434650037962375
XAUUSD,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2015-12-04 12:00:00,Research_2015_2024,2015-11-30,RSI_70_30_REJECT_6_Q,3.5,2.0,3058-3070,3058,3070,1074.629,1046.231,1074.629,3.8872532766773773,12,9,0.3239377730564481,0.5678740114378307,1.753034251238355,1.3147756884287662,0.8132856485251969,0.7496193477568105,2.376298098251871,2015-12-04 16:00:00,1083.579,1044.4046461468577,1142.3130307797135,2016-01-19 08:00:00,1083.972,max_hold,180,39.17435385314229,0.010032073572248732,0.0010976569048488218
EURJPY,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2016-09-29 00:00:00,Research_2015_2024,2016-09-23,DONCHIAN20_FALSE_BREAK_6_Q,5.0,2.0,4314-4326,4314,4326,113.6,112.23,113.6,3.479623279187927,12,9,0.2899686065989939,0.45435470231083536,1.5669099756691103,1.1751824817518326,0.9833333333333484,0.933333333333346,1.3998962474843257,2016-09-29 04:00:00,113.84,112.13156980439562,116.40264529340658,2016-11-09 04:00:00,114.76,max_hold,180,1.7084301956043788,0.5385060521448698,0.5311893938276907
GBPJPY,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2017-01-19 00:00:00,Research_2015_2024,2017-01-17,RSI_70_30_REJECT_6_Q,1.0,2.0,6385-6396,6385,6396,140.51,137.08,140.51,4.726100068727978,11,10,0.4296454607934525,0.5098125438569555,1.1865889212828027,1.0787172011661843,0.8913043478260642,0.7391304347826033,1.025358077578952,2017-01-19 04:00:00,140.79,136.89856076098053,146.6021588585292,2017-03-01 04:00:00,140.36,max_hold,180,3.891439239019462,-0.11049896287429296,-0.1156384495196045
CHFJPY,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2017-02-28 20:00:00,Research_2015_2024,2017-02-27,DONCHIAN20_FALSE_BREAK_6_Q,0.8333333333333334,2.0,5061-5072,5061,5072,112.251,111.075,112.251,3.4177622499078066,11,11,0.3107056590825279,0.33448415340006543,1.0765306122448888,1.0765306122448886,0.9955555555555554,0.9955555555555554,0.6492685350855885,2017-03-01 00:00:00,112.341,110.98897880294103,114.36903179558843,2017-04-02 20:00:00,110.98897880294103,SL,142,1.35202119705896,-1.0,-1.0147926674844419
EURJPY,H4,D20_OR_RSI_5D__RS100_BODY45_CLOSE60_RR15,D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,2017-03-01 04:00:00,Research_2015_2024,2017-02-27,DONCHIAN20_FALSE_BREAK_6_Q,1.1666666666666667,2.0,4979-4994,4979,4994,119.77,118.24,119.77,4.528663107763162,15,13,0.30191087385087745,0.3574661176062439,1.1840120663650122,1.0261437908496773,0.8918918918919105,0.8918918918919105,1.0945031383139256,2017-03-01 08:00:00,119.81,118.15553798750356,122.29169301874467,2017-03-10 04:00:00,122.29169301874467,TP,42,1.6544620124964382,1.5000000000000042,1.4924446739148032
