strategy,filter,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars,family
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,SILVER,16,37.5,-2.456318323292976,-0.153519895205811,0.7264356376976269,3.075090438913014,3,101.625,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,EURJPY,30,36.666666666666664,-3.175188264203195,-0.10583960880677318,0.8224742503421798,7.075680447534009,7,103.73333333333333,Bollinger
T5_STAG_OR_REBREAK,ATR_pctile_20_90,GBPJPY,28,64.28571428571429,15.956770008713598,0.5698846431683428,2.583536765351876,2.912747089904874,2,108.71428571428571,ATR
T5_STAG_OR_REBREAK,ATR_pctile_20_90,XAUUSD,23,43.47826086956522,5.509662837796569,0.2395505581650682,1.533999858689056,3.334365968709254,4,115.56521739130434,ATR
T5_STAG_OR_REBREAK,ATR_pctile_20_90,USDJPY,31,45.16129032258064,2.9898519976567575,0.09644683863408895,1.1918272423536622,4.951811837897959,4,111.83870967741936,ATR
T5_STAG_OR_REBREAK,ATR_pctile_20_90,CHFJPY,18,44.44444444444444,0.8626465220166508,0.047924806778702825,1.0853722953742093,5.070258342196432,4,90.05555555555556,ATR
T5_STAG_OR_REBREAK,ATR_pctile_20_90,AUDJPY,30,46.666666666666664,0.2905133596101977,0.009683778653673257,1.018610901889389,7.377106040586346,7,104.36666666666666,ATR
T5_STAG_OR_REBREAK,ATR_pctile_20_90,EURJPY,31,29.03225806451613,-7.747274031794991,-0.2499120655417739,0.6234945696086174,12.781869083536064,8,100.25806451612904,ATR
T5_STAG_OR_REBREAK,ATR_pctile_20_90,SILVER,25,28.000000000000004,-8.751138849861292,-0.35004555399445164,0.4971731888478615,7.709067079160617,6,91.24,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,GBPJPY,40,57.49999999999999,17.78175497291829,0.4445438743229572,2.0372953579845183,3.020438259816119,3,101.325,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,USDJPY,38,55.26315789473685,15.773522154337414,0.4150926882720372,1.9707307811758539,6.962322822611151,5,97.55263157894737,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,XAUUSD,32,43.75,8.823256942552389,0.27572677945476215,1.6005238163237625,3.6468936509041585,4,109.4375,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,AUDJPY,32,40.625,-1.0716131178008839,-0.03348790993127762,0.9425120545485871,7.568348564819925,8,89.0625,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,CHFJPY,25,36.0,-1.8194979487574285,-0.07277991795029715,0.881032963156254,4.686390577968359,5,91.44,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,EURJPY,40,35.0,-2.670720598040817,-0.06676801495102043,0.8874762677035506,11.6710548187191,10,98.125,ATR
T5_STAG_OR_REBREAK,ATR_pctile_lt_85,SILVER,33,33.33333333333333,-5.283015542280841,-0.1600913800691164,0.7554651131009683,6.952851942694877,6,79.81818181818181,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,GBPJPY,49,57.14285714285714,18.630286033579527,0.3802099190526434,1.9045808986953223,3.020438259816119,3,108.0204081632653,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,USDJPY,44,50.0,14.217376817482668,0.32312220039733336,1.7466631011707232,6.364211654978287,5,108.4090909090909,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,XAUUSD,39,46.15384615384615,11.518458330696356,0.2953450854024707,1.6887150162557498,3.90879439134207,4,109.74358974358974,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,CHFJPY,32,46.875,6.684955005939794,0.20890484393561856,1.4101664093777537,5.0459144527921245,5,100.03125,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,AUDJPY,42,45.23809523809524,3.7478003026235602,0.0892333405386562,1.1695248471930553,8.596810246622468,8,91.66666666666667,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,EURJPY,49,36.734693877551024,-1.7313458551524548,-0.03533358888066234,0.9397848356633074,10.421850847703558,5,96.6938775510204,ATR
T5_STAG_OR_REBREAK,ATR_ratio_lt_1_5,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,ATR
T5_STAG_OR_REBREAK,Body_ge_60,GBPJPY,49,57.14285714285714,18.630286033579527,0.3802099190526434,1.9045808986953223,3.020438259816119,3,108.0204081632653,Candle
T5_STAG_OR_REBREAK,Body_ge_60,USDJPY,44,50.0,14.217376817482668,0.32312220039733336,1.7466631011707232,6.364211654978287,5,108.4090909090909,Candle
T5_STAG_OR_REBREAK,Body_ge_60,XAUUSD,39,46.15384615384615,11.518458330696356,0.2953450854024707,1.6887150162557498,3.90879439134207,4,109.74358974358974,Candle
T5_STAG_OR_REBREAK,Body_ge_60,CHFJPY,32,46.875,6.684955005939794,0.20890484393561856,1.4101664093777537,5.0459144527921245,5,100.03125,Candle
T5_STAG_OR_REBREAK,Body_ge_60,AUDJPY,42,45.23809523809524,3.7478003026235602,0.0892333405386562,1.1695248471930553,8.596810246622468,8,91.66666666666667,Candle
T5_STAG_OR_REBREAK,Body_ge_60,EURJPY,49,36.734693877551024,-1.7313458551524548,-0.03533358888066234,0.9397848356633074,10.421850847703558,5,96.6938775510204,Candle
T5_STAG_OR_REBREAK,Body_ge_60,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,GBPJPY,48,58.333333333333336,19.63571066876159,0.4090773055991998,2.002330069418379,3.020438259816119,3,108.91666666666667,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,USDJPY,43,48.837209302325576,12.226499042970332,0.28433718704582167,1.6421068956025255,6.364211654978287,5,107.81395348837209,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,XAUUSD,37,45.94594594594595,10.552484399603275,0.2852022810703588,1.6714212117352483,3.90879439134207,4,112.67567567567568,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,CHFJPY,32,46.875,6.684955005939794,0.20890484393561856,1.4101664093777537,5.0459144527921245,5,100.03125,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,AUDJPY,40,47.5,5.212586580569837,0.13031466451424592,1.2525124529261829,7.579680517710159,7,91.625,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,SILVER,37,37.83783783783784,-1.9243926022095414,-0.05201061087052815,0.91495223473805,7.8216578249860875,6,86.5945945945946,Candle
T5_STAG_OR_REBREAK,CloseLoc_ge_65,EURJPY,48,35.41666666666667,-3.7234452685362744,-0.07757177642783905,0.8705008198816233,10.421850847703558,5,97.89583333333333,Candle
T5_STAG_OR_REBREAK,Range5_le_6ATR,GBPJPY,49,57.14285714285714,18.630286033579527,0.3802099190526434,1.9045808986953223,3.020438259816119,3,108.0204081632653,Compression
T5_STAG_OR_REBREAK,Range5_le_6ATR,USDJPY,44,50.0,14.217376817482668,0.32312220039733336,1.7466631011707232,6.364211654978287,5,108.4090909090909,Compression
T5_STAG_OR_REBREAK,Range5_le_6ATR,XAUUSD,39,46.15384615384615,11.518458330696356,0.2953450854024707,1.6887150162557498,3.90879439134207,4,109.74358974358974,Compression
T5_STAG_OR_REBREAK,Range5_le_6ATR,CHFJPY,32,46.875,6.684955005939794,0.20890484393561856,1.4101664093777537,5.0459144527921245,5,100.03125,Compression
T5_STAG_OR_REBREAK,Range5_le_6ATR,AUDJPY,42,45.23809523809524,3.7478003026235602,0.0892333405386562,1.1695248471930553,8.596810246622468,8,91.66666666666667,Compression
T5_STAG_OR_REBREAK,Range5_le_6ATR,EURJPY,49,36.734693877551024,-1.7313458551524548,-0.03533358888066234,0.9397848356633074,10.421850847703558,5,96.6938775510204,Compression
T5_STAG_OR_REBREAK,Range5_le_6ATR,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,Compression
T5_STAG_OR_REBREAK,EMA_RSI_ATR,USDJPY,26,61.53846153846154,15.22780537350462,0.58568482205787,2.5126287160310348,3.015696622050728,3,94.65384615384616,Combo
T5_STAG_OR_REBREAK,EMA_RSI_ATR,GBPJPY,29,58.620689655172406,14.099045862639606,0.4861739952634347,2.1664354531957732,2.0172250340243956,2,104.89655172413794,Combo
T5_STAG_OR_REBREAK,EMA_RSI_ATR,XAUUSD,21,52.38095238095239,12.105458437200118,0.5764504017714343,2.6538400724171884,1.5792672036540751,3,120.66666666666667,Combo
T5_STAG_OR_REBREAK,EMA_RSI_ATR,AUDJPY,22,40.909090909090914,1.255518258359269,0.05706901174360313,1.0996906865920246,4.535631335263528,5,84.13636363636364,Combo
T5_STAG_OR_REBREAK,EMA_RSI_ATR,EURJPY,27,37.03703703703704,-1.4549842338473695,-0.05388830495730998,0.9083918851851563,8.537401887278053,7,93.07407407407408,Combo
T5_STAG_OR_REBREAK,EMA_RSI_ATR,CHFJPY,15,33.33333333333333,-2.7602897469973433,-0.18401931646648956,0.7009096709520366,3.6307765901717737,3,101.06666666666666,Combo
T5_STAG_OR_REBREAK,EMA_RSI_ATR,SILVER,20,35.0,-3.0548608385654656,-0.1527430419282733,0.7752291539724044,3.6064199883041113,3,66.25,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,XAUUSD,22,40.909090909090914,2.919320003570022,0.13269636379863736,1.3032465752493803,2.588510092787347,4,121.63636363636364,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,GBPJPY,23,52.17391304347826,2.561926177038128,0.11138809465383165,1.243452189187307,3.928036381144211,4,112.43478260869566,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,AUDJPY,18,50.0,2.1852197772420223,0.1214010987356679,1.2572098874749225,4.026341171133576,4,105.38888888888889,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,SILVER,17,41.17647058823529,2.162388279013869,0.1271993105302276,1.2407518810217524,3.307923772257512,4,92.6470588235294,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,USDJPY,27,40.74074074074074,0.5856142160229103,0.021689415408255936,1.040307138491533,7.35444530690239,7,103.37037037037037,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,CHFJPY,10,30.0,-1.8430718077175288,-0.18430718077175287,0.7021230144542835,5.040767345432931,5,89.0,Combo
T5_STAG_OR_REBREAK,ADX_Donchian_Body,EURJPY,28,28.57142857142857,-6.2343568317869025,-0.22265560113524652,0.6474993338167637,11.006320584027804,9,107.32142857142857,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,GBPJPY,33,60.60606060606061,15.296414270143371,0.4635277051558597,2.168385420782061,2.0172250340243956,2,113.48484848484848,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,USDJPY,29,58.620689655172406,13.98195703836648,0.4821364495988441,2.2240997213404556,3.015696622050728,3,105.06896551724138,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,XAUUSD,25,48.0,10.835793669999527,0.4334317467999811,2.1585507465473937,2.588510092787347,4,118.2,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,CHFJPY,18,44.44444444444444,2.1089659524896174,0.11716477513831208,1.2285163437524003,3.6307765901717746,3,104.61111111111111,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,AUDJPY,26,42.30769230769231,1.3656940027427438,0.05252669241318245,1.0934989719837949,6.54800696098256,7,86.3076923076923,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,SILVER,23,39.130434782608695,-1.6316237769874724,-0.07094016421684662,0.888350906872656,4.475225870595321,4,78.43478260869566,Combo
T5_STAG_OR_REBREAK,Trend_Momentum_Close,EURJPY,31,32.25806451612903,-6.947916175932852,-0.22412632825589843,0.6508090957569519,11.035920030351921,5,97.6774193548387,Combo
