symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,close,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr_ratio_50,atr_pctile_252,body_ratio,close_location,range5_atr
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-06-28 04:00:00,long,stagnation,13619,13623,13629,141.882,139.848,3.518278945328605,4,0.8795697363321513,6,1.5,18,1.12291052114061,0.618,0.8,142.132,2022-06-28 08:00:00,142.132,139.70346910637227,146.98906178725548,2022-07-06 00:00:00,139.70346910637227,SL,35,2.4285308936277374,-1.0,-1.0082354315740683,142.132,141.11660627417962,139.9934457627913,136.35407857852593,1.049856022954437,67.20741456119435,31.141490336468046,4.362264971295278,0.9689269073877608,141.794,141.882,True,True,0.7950302932195027,65.47619047619048,0.7774798927614308,0.8927613941018953,2.362816636833256
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-07-10 20:00:00,long,rebreak,15108,15116,15123,165.24,160.36,5.699875468704433,8,0.7124844335880541,7,0.875,15,0.7930327868852417,0.618,0.8,164.23,2022-07-11 00:00:00,164.27,160.1459602360265,172.39807952794698,2022-08-01 20:00:00,160.1459602360265,SL,95,4.124039763973514,-1.0,-1.0048496137633531,164.23,163.16654957502448,163.63111696674414,163.73292622582957,0.5154872954746151,57.954186507418726,16.567491341622045,4.367560770080201,0.929355369684752,163.89,166.89,True,False,1.1184445149982092,57.14285714285714,0.6825396825396531,0.9047619047619004,2.9083380977610536
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-07-10 20:00:00,long,rebreak,15108,15116,15123,165.24,160.36,5.699875468704433,8,0.7124844335880541,7,0.875,15,0.7930327868852417,0.618,0.8,164.23,2022-07-11 00:00:00,164.27,160.1459602360265,172.39807952794698,2022-08-01 20:00:00,160.1459602360265,SL,95,4.124039763973514,-1.0,-1.0048496137633531,164.23,163.16654957502448,163.63111696674414,163.73292622582957,0.5154872954746151,57.954186507418726,16.567491341622045,4.367560770080201,0.929355369684752,163.89,166.89,True,False,1.1184445149982092,57.14285714285714,0.6825396825396531,0.9047619047619004,2.9083380977610536
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-07-14 04:00:00,long,rebreak,13542,13548,13550,139.05,136.85,3.544378720463101,6,0.5907297867438502,2,0.3333333333333333,24,1.1772727272727197,0.618,0.8,139.44,2022-07-14 08:00:00,139.43,136.69482470882002,144.93035058235995,2022-07-28 08:00:00,136.69482470882002,SL,60,2.735175291179985,-1.0,-1.004570091006707,139.44,138.18852664369265,138.8531447850979,139.6892041771268,0.1305264586238319,64.21478326030757,27.47349095220916,4.017516316134823,1.0858817989566631,139.12,142.35,True,False,0.9323819607396113,43.25396825396825,0.6846846846846856,0.7387387387387424,3.0288327247593467
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-07-14 04:00:00,long,rebreak,13542,13548,13550,139.05,136.85,3.544378720463101,6,0.5907297867438502,2,0.3333333333333333,24,1.1772727272727197,0.618,0.8,139.44,2022-07-14 08:00:00,139.43,136.69482470882002,144.93035058235995,2022-07-28 08:00:00,136.69482470882002,SL,60,2.735175291179985,-1.0,-1.004570091006707,139.44,138.18852664369265,138.8531447850979,139.6892041771268,0.1305264586238319,64.21478326030757,27.47349095220916,4.017516316134823,1.0858817989566631,139.12,142.35,True,False,0.9323819607396113,43.25396825396825,0.6846846846846856,0.7387387387387424,3.0288327247593467
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-07-19 04:00:00,long,rebreak,13694,13702,13708,93.689,91.955,3.791529200602968,8,0.473941150075371,6,0.75,30,1.6136101499423359,0.618,0.8,94.753,2022-07-19 08:00:00,94.753,91.8406661845223,100.57766763095539,2022-08-02 00:00:00,91.8406661845223,SL,60,2.9123338154776945,-1.0,-1.0042920903962167,94.753,94.0070208780357,93.53823164660871,93.1702808448953,1.234432659746072,64.82111503904733,20.879427011636533,3.2234682862319444,0.9842946908500404,94.635,94.635,True,True,0.8951310212802005,23.809523809523807,0.7234432234432264,0.8278388278388362,1.9088840785042476
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-07-19 04:00:00,long,rebreak,13694,13702,13708,93.689,91.955,3.791529200602968,8,0.473941150075371,6,0.75,30,1.6136101499423359,0.618,0.8,94.753,2022-07-19 08:00:00,94.753,91.8406661845223,100.57766763095539,2022-08-02 00:00:00,91.8406661845223,SL,60,2.9123338154776945,-1.0,-1.0042920903962167,94.753,94.0070208780357,93.53823164660871,93.1702808448953,1.234432659746072,64.82111503904733,20.879427011636533,3.2234682862319444,0.9842946908500404,94.635,94.635,True,True,0.8951310212802005,23.809523809523807,0.7234432234432264,0.8278388278388362,1.9088840785042476
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-08-04 04:00:00,long,stagnation+rebreak,13789,13795,13800,93.311,90.52,5.24075300497273,6,0.8734588341621216,5,0.8333333333333334,11,1.0569688283769227,0.618,0.8,93.47,2022-08-04 08:00:00,93.47,90.38686073559697,99.63627852880606,2022-09-14 08:00:00,96.205,max_hold,180,3.08313926440303,0.887082861153066,0.8830285519156242,93.47,92.73283829883991,93.24697780604066,93.5141883361395,0.12678810850512906,57.69487528479705,23.28501944637949,5.600760104467573,0.8610122438042894,93.311,95.69,True,False,1.1343143289259259,58.730158730158735,0.7948243992605986,0.8706099815157006,1.872099873148617
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-08-04 04:00:00,long,stagnation+rebreak,13789,13795,13800,93.311,90.52,5.24075300497273,6,0.8734588341621216,5,0.8333333333333334,11,1.0569688283769227,0.618,0.8,93.47,2022-08-04 08:00:00,93.47,90.38686073559697,99.63627852880606,2022-09-14 08:00:00,96.205,max_hold,180,3.08313926440303,0.887082861153066,0.8830285519156242,93.47,92.73283829883991,93.24697780604066,93.5141883361395,0.12678810850512906,57.69487528479705,23.28501944637949,5.600760104467573,0.8610122438042894,93.311,95.69,True,False,1.1343143289259259,58.730158730158735,0.7948243992605986,0.8706099815157006,1.872099873148617
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-08-10 04:00:00,long,stagnation,13773,13798,13820,142.56,137.166,12.228472971045834,25,0.4891389188418334,22,0.88,35,0.8759733036707433,0.618,0.8,141.891,2022-08-10 08:00:00,141.889,137.05572457941454,151.56155084117088,2022-09-20 08:00:00,148.744,max_hold,180,4.8332754205854656,1.4182928559799781,1.4141548753644313,141.891,141.00556593929835,140.50880903394832,140.02992008768172,2.181217113125037,73.02540488566493,38.019712020789456,6.62983627821645,0.8236867948117568,141.892,141.892,False,False,0.7844157521806774,5.555555555555555,0.8106904231626223,0.9354120267260637,1.0587128063548776
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-08-17 04:00:00,long,rebreak,13699,13708,13711,137.7,134.95,5.556743344870317,9,0.6174159272078131,3,0.3333333333333333,8,0.8254545454545492,0.618,0.8,137.22,2022-08-17 08:00:00,137.23,134.8262764523514,142.00744709529718,2022-09-07 00:00:00,142.00744709529718,TP,88,2.403723547648582,1.9875193634354,1.9823190982001502,137.22,136.5027037329886,136.72413608056036,137.90598290127568,-0.3785123808235125,59.579658981381314,27.02847744353269,5.674127660721612,0.7864933792150104,137.7,138.38,False,False,0.9416864234292381,8.333333333333332,0.9705882352941029,0.9705882352941029,2.000427604153333
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-08-17 04:00:00,long,rebreak,13699,13708,13711,137.7,134.95,5.556743344870317,9,0.6174159272078131,3,0.3333333333333333,8,0.8254545454545492,0.618,0.8,137.22,2022-08-17 08:00:00,137.23,134.8262764523514,142.00744709529718,2022-09-07 00:00:00,142.00744709529718,TP,88,2.403723547648582,1.9875193634354,1.9823190982001502,137.22,136.5027037329886,136.72413608056036,137.90598290127568,-0.3785123808235125,59.579658981381314,27.02847744353269,5.674127660721612,0.7864933792150104,137.7,138.38,False,False,0.9416864234292381,8.333333333333332,0.9705882352941029,0.9705882352941029,2.000427604153333
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-08-17 04:00:00,long,rebreak,13826,13847,13865,135.58,131.731,7.726883058092661,21,0.3679468122901267,18,0.8571428571428571,23,0.7955313068329429,0.618,0.8,134.793,2022-08-17 08:00:00,134.793,131.6064672495021,141.16606550099584,2022-09-06 04:00:00,141.16606550099584,TP,86,3.1865327504979177,2.0,1.9968617928064827,134.793,133.84450135033973,133.8411896019907,134.53602053940602,0.8446813856315879,64.29617398208632,20.37581333702925,4.081137226086403,1.050778410876766,134.682,135.58,True,False,0.8356594522480548,48.01587301587302,0.8545454545454633,0.9220779220779202,1.9071288400073072
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-08-17 04:00:00,long,rebreak,13826,13847,13865,135.58,131.731,7.726883058092661,21,0.3679468122901267,18,0.8571428571428571,23,0.7955313068329429,0.618,0.8,134.793,2022-08-17 08:00:00,134.793,131.6064672495021,141.16606550099584,2022-09-06 04:00:00,141.16606550099584,TP,86,3.1865327504979177,2.0,1.9968617928064827,134.793,133.84450135033973,133.8411896019907,134.53602053940602,0.8446813856315879,64.29617398208632,20.37581333702925,4.081137226086403,1.050778410876766,134.682,135.58,True,False,0.8356594522480548,48.01587301587302,0.8545454545454633,0.9220779220779202,1.9071288400073072
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-09-09 00:00:00,long,rebreak,13818,13836,13853,18.902,17.543,6.66227399774119,18,0.3701263332078439,17,0.9444444444444444,34,0.920529801324503,0.618,0.8,18.794,2022-09-09 04:00:00,18.795,17.492003898651543,21.397992202696916,2022-10-20 04:00:00,18.478,max_hold,180,1.3029961013484588,-0.24328545547599087,-0.27014662563895525,18.794,18.3751313868396,18.378106827931813,19.088168952522082,1.3068989944219382,64.91041484878227,27.20692926868777,4.89393595768544,0.97010547102127,18.73,18.902,True,False,1.1013979914338188,75.79365079365078,0.8039867109634624,0.8471760797342205,2.5492144803718997
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-09-09 00:00:00,long,rebreak,13818,13836,13853,18.902,17.543,6.66227399774119,18,0.3701263332078439,17,0.9444444444444444,34,0.920529801324503,0.618,0.8,18.794,2022-09-09 04:00:00,18.795,17.492003898651543,21.397992202696916,2022-10-20 04:00:00,18.478,max_hold,180,1.3029961013484588,-0.24328545547599087,-0.27014662563895525,18.794,18.3751313868396,18.378106827931813,19.088168952522082,1.3068989944219382,64.91041484878227,27.20692926868777,4.89393595768544,0.97010547102127,18.73,18.902,True,False,1.1013979914338188,75.79365079365078,0.8039867109634624,0.8471760797342205,2.5492144803718997
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-09-12 04:00:00,long,stagnation,13850,13857,13860,1726.566,1691.218,4.153830943176327,7,0.5934044204537611,3,0.42857142857142855,19,0.9347063483082495,0.618,0.8,1724.258,2022-09-12 08:00:00,1724.278,1689.090566283778,1794.5928674324443,2022-09-15 04:00:00,1689.090566283778,SL,17,35.18743371622213,-1.0,-1.0099467327689424,1724.258,1715.5561644156307,1716.7597771026387,1740.447088498276,0.5584515022794883,57.16490922175318,14.117298392199839,3.2372654138389563,0.836424025146031,1729.344,1737.838,False,False,1.0993454844192994,72.22222222222221,0.7381768334475697,0.8533241946538804,1.7145070007056227
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-10-03 00:00:00,long,rebreak,15439,15461,15482,164.39,149.28,9.85648787363779,22,0.448022176074445,21,0.9545454545454546,31,0.9179351422898755,0.618,0.8,163.15,2022-10-03 04:00:00,163.12,148.8967498962685,191.65650020746304,2022-11-14 20:00:00,164.79,max_hold,180,14.223250103731516,0.11741338919167692,0.11600724081812516,163.15,159.55389544448025,159.27481364232383,161.48701089766553,2.070840711725403,70.15553231053737,26.949723131078343,7.739322010247953,0.8867878902836255,162.15,164.39,True,False,1.1501678041791399,91.66666666666666,0.6417910447761174,0.9626865671641813,2.5114148453676686
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-10-03 00:00:00,long,rebreak,15439,15461,15482,164.39,149.28,9.85648787363779,22,0.448022176074445,21,0.9545454545454546,31,0.9179351422898755,0.618,0.8,163.15,2022-10-03 04:00:00,163.12,148.8967498962685,191.65650020746304,2022-11-14 20:00:00,164.79,max_hold,180,14.223250103731516,0.11741338919167692,0.11600724081812516,163.15,159.55389544448025,159.27481364232383,161.48701089766553,2.070840711725403,70.15553231053737,26.949723131078343,7.739322010247953,0.8867878902836255,162.15,164.39,True,False,1.1501678041791399,91.66666666666666,0.6417910447761174,0.9626865671641813,2.5114148453676686
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-10-04 00:00:00,long,rebreak,13860,13882,13905,144.01,137.56,10.466522668361112,22,0.4757510303800505,23,1.0454545454545454,37,0.7736434108527159,0.618,0.8,142.55,2022-10-04 04:00:00,142.54,137.40593737088304,152.83812525823396,2022-11-15 20:00:00,144.47,max_hold,180,5.134062629116954,0.37592061870346954,0.3734858996704182,142.55,141.45729843655954,141.06604772325412,140.5667368204813,1.4963681987129578,65.8970501809912,22.877515898265916,5.105508060968902,0.8338872185485309,142.43,143.67,True,False,0.8215727556529507,75.79365079365078,1.0,1.0,1.9310328643953056
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-10-04 00:00:00,long,rebreak,13860,13882,13905,144.01,137.56,10.466522668361112,22,0.4757510303800505,23,1.0454545454545454,37,0.7736434108527159,0.618,0.8,142.55,2022-10-04 04:00:00,142.54,137.40593737088304,152.83812525823396,2022-11-15 20:00:00,144.47,max_hold,180,5.134062629116954,0.37592061870346954,0.3734858996704182,142.55,141.45729843655954,141.06604772325412,140.5667368204813,1.4963681987129578,65.8970501809912,22.877515898265916,5.105508060968902,0.8338872185485309,142.43,143.67,True,False,0.8215727556529507,75.79365079365078,1.0,1.0,1.9310328643953056
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-10-06 12:00:00,long,rebreak,14075,14086,14089,145.318,143.521,4.55387820859191,11,0.41398892805381,3,0.2727272727272727,9,0.7918753478018818,0.618,0.8,144.944,2022-10-06 16:00:00,144.944,143.42234782279587,147.98730435440822,2022-10-14 12:00:00,147.98730435440822,TP,36,1.5216521772041176,2.0,1.993428195911128,144.944,144.55869358739767,144.37721181520627,142.15050925246584,0.17901660266216815,58.77889618566064,13.39679452799039,2.8073200763323487,0.8785003323856654,145.318,145.318,False,False,0.8063601445567539,3.1746031746031744,0.6417525773195667,0.9639175257731706,1.4622079723747838
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-10-06 12:00:00,long,rebreak,14075,14086,14089,145.318,143.521,4.55387820859191,11,0.41398892805381,3,0.2727272727272727,9,0.7918753478018818,0.618,0.8,144.944,2022-10-06 16:00:00,144.944,143.42234782279587,147.98730435440822,2022-10-14 12:00:00,147.98730435440822,TP,36,1.5216521772041176,2.0,1.993428195911128,144.944,144.55869358739767,144.37721181520627,142.15050925246584,0.17901660266216815,58.77889618566064,13.39679452799039,2.8073200763323487,0.8785003323856654,145.318,145.318,False,False,0.8063601445567539,3.1746031746031744,0.6417525773195667,0.9639175257731706,1.4622079723747838
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-11-08 12:00:00,long,rebreak,14110,14115,14118,20.068,18.818,3.897073155909227,5,0.7794146311818455,3,0.6,19,2.1319999999999992,0.618,0.8,21.483,2022-11-08 16:00:00,21.482,18.737811615666967,26.973376768666068,2022-12-19 20:00:00,22.976,max_hold,180,2.7441883843330324,0.5444232650095968,0.5316690385870159,21.483,20.46877138416382,19.970328034892805,19.465648811716576,1.8208172366933926,73.57600996027287,29.486117579864146,7.411438594819541,0.9571257624922331,20.999,20.999,True,True,1.2501080831464875,99.20634920634922,0.8531791907514461,0.9445086705202331,3.2766591094884734
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-11-08 12:00:00,long,rebreak,14110,14115,14118,20.068,18.818,3.897073155909227,5,0.7794146311818455,3,0.6,19,2.1319999999999992,0.618,0.8,21.483,2022-11-08 16:00:00,21.482,18.737811615666967,26.973376768666068,2022-12-19 20:00:00,22.976,max_hold,180,2.7441883843330324,0.5444232650095968,0.5316690385870159,21.483,20.46877138416382,19.970328034892805,19.465648811716576,1.8208172366933926,73.57600996027287,29.486117579864146,7.411438594819541,0.9571257624922331,20.999,20.999,True,True,1.2501080831464875,99.20634920634922,0.8531791907514461,0.9445086705202331,3.2766591094884734
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-11-08 12:00:00,long,rebreak,14108,14112,14118,1669.257,1616.477,4.694073682827371,4,1.1735184207068428,6,1.5,20,1.8276051534672235,0.618,0.8,1712.938,2022-11-08 16:00:00,1712.907,1613.6660087604992,1911.481982479002,2022-12-19 20:00:00,1787.125,max_hold,180,99.24099123950077,0.7478562947934277,0.7443295263116875,1712.938,1669.2229092151981,1658.7014698029348,1665.4827630908067,1.5438848260664046,75.46344431188422,28.024752446761433,7.6860127369258375,1.05405465245671,1681.758,1681.758,True,True,1.2452792775532509,95.63492063492063,0.9128462111464779,0.972686846798045,4.410454869365134
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-11-08 12:00:00,long,rebreak,14108,14112,14118,1669.257,1616.477,4.694073682827371,4,1.1735184207068428,6,1.5,20,1.8276051534672235,0.618,0.8,1712.938,2022-11-08 16:00:00,1712.907,1613.6660087604992,1911.481982479002,2022-12-19 20:00:00,1787.125,max_hold,180,99.24099123950077,0.7478562947934277,0.7443295263116875,1712.938,1669.2229092151981,1658.7014698029348,1665.4827630908067,1.5438848260664046,75.46344431188422,28.024752446761433,7.6860127369258375,1.05405465245671,1681.758,1681.758,True,True,1.2452792775532509,95.63492063492063,0.9128462111464779,0.972686846798045,4.410454869365134
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-11-09 12:00:00,long,rebreak,14195,14213,14223,148.792,145.835,6.102926306487391,18,0.3390514614715217,10,0.5555555555555556,25,0.957727426445722,0.618,0.8,148.667,2022-11-09 16:00:00,148.668,145.71386958438052,154.57326083123897,2022-11-10 20:00:00,145.71386958438052,SL,7,2.9541304156194883,-1.0,-1.006770181808574,148.667,147.8153451717262,147.77849645946256,147.46063522205662,0.4221466844522143,66.10277474024835,13.644497280145409,2.951479920833887,1.0577404125558265,148.394,148.792,True,False,0.9264217410785,16.26984126984127,0.6224489795918668,0.6683673469387836,2.949300538373525
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-11-09 12:00:00,long,rebreak,14195,14213,14223,148.792,145.835,6.102926306487391,18,0.3390514614715217,10,0.5555555555555556,25,0.957727426445722,0.618,0.8,148.667,2022-11-09 16:00:00,148.668,145.71386958438052,154.57326083123897,2022-11-10 20:00:00,145.71386958438052,SL,7,2.9541304156194883,-1.0,-1.006770181808574,148.667,147.8153451717262,147.77849645946256,147.46063522205662,0.4221466844522143,66.10277474024835,13.644497280145409,2.951479920833887,1.0577404125558265,148.394,148.792,True,False,0.9264217410785,16.26984126984127,0.6224489795918668,0.6683673469387836,2.949300538373525
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-11-21 04:00:00,long,rebreak,15642,15664,15693,169.06,163.07,8.240979743518377,22,0.3745899883417444,29,1.3181818181818181,35,0.7278797996661114,0.618,0.8,167.43,2022-11-21 08:00:00,167.42,162.8882861690471,176.51342766190584,2022-12-20 00:00:00,162.8882861690471,SL,126,4.531713830952896,-1.0,-1.0044133413419392,167.43,166.2778511789978,166.2291896156176,166.02983026136056,0.8694151327175412,62.55635671907632,12.892875302057663,2.6650410788783883,1.1205154285374233,167.28,168.96,True,False,0.8683644459449756,9.126984126984127,0.9674796747967541,0.9918699186991943,1.8848317610384302
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-11-21 04:00:00,long,rebreak,15642,15664,15693,169.06,163.07,8.240979743518377,22,0.3745899883417444,29,1.3181818181818181,35,0.7278797996661114,0.618,0.8,167.43,2022-11-21 08:00:00,167.42,162.8882861690471,176.51342766190584,2022-12-20 00:00:00,162.8882861690471,SL,126,4.531713830952896,-1.0,-1.0044133413419392,167.43,166.2778511789978,166.2291896156176,166.02983026136056,0.8694151327175412,62.55635671907632,12.892875302057663,2.6650410788783883,1.1205154285374233,167.28,168.96,True,False,0.8683644459449756,9.126984126984127,0.9674796747967541,0.9918699186991943,1.8848317610384302
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-12-07 00:00:00,long,stagnation,14164,14174,14181,144.83,140.74,7.195252435430739,10,0.7195252435430739,7,0.7,17,0.7432762836185793,0.618,0.8,143.78,2022-12-07 04:00:00,143.77,140.597892407643,150.144215184714,2022-12-20 04:00:00,140.597892407643,SL,56,3.1721075923570083,-1.0,-1.0039405977370082,143.78,143.13574303718138,143.3532012893776,144.1351177014319,1.0022781202570767,59.5293513512882,19.38454845226534,5.989478050533244,0.8013568795334499,143.99,145.19,False,False,0.9048941701791335,50.39682539682539,0.6800000000000068,0.9399999999999977,1.2490536012606057
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2022-12-07 04:00:00,long,stagnation,14331,14342,14356,146.878,142.884,7.240308114834401,11,0.6582098286213093,14,1.2727272727272727,18,0.7951927891837798,0.618,0.8,146.06,2022-12-07 08:00:00,146.066,142.74609150437198,152.68781699125606,2022-12-20 04:00:00,142.74609150437198,SL,55,3.3199084956280274,-1.0,-1.0060242624235938,146.06,145.04935780859634,145.3926088495937,146.632286418498,0.9601045867978332,63.130289806062265,20.963398512397497,6.025911961568693,0.9317562480010534,145.631,147.695,True,False,0.9274406957804201,53.96825396825397,0.9063032367972654,0.9165247018739265,2.514348361360871
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2022-12-12 08:00:00,long,stagnation+rebreak,14331,14342,14356,146.878,142.884,7.201975326832078,11,0.6547250297120071,14,1.2727272727272727,38,0.9824737105658505,0.618,0.8,146.808,2022-12-12 12:00:00,146.807,142.74535748115105,154.93328503769789,2022-12-20 04:00:00,142.74535748115105,SL,35,4.061642518848942,-1.0,-1.0049241162675364,146.808,145.8872360712961,145.6729782171135,146.48890305439696,0.9100198746222815,63.575796986299345,12.813413672370302,3.397457449038863,1.023637394934397,146.54,146.878,True,False,0.925711302112322,52.38095238095239,0.8811096433289263,0.9669749009246955,1.6697619310581915
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2023-02-14 08:00:00,long,rebreak,16040,16047,16057,159.91,157.4,4.480594269031809,7,0.6400848955759727,10,1.4285714285714286,29,1.517928286852596,0.618,0.8,161.21,2023-02-14 12:00:00,161.2,157.25995161304004,169.11009677391993,2023-03-27 12:00:00,161.64,max_hold,180,3.940048386959944,0.11167375544326555,0.10659767565039444,161.21,159.73327970331547,159.32289388745656,159.96509189517622,1.9439585045041676,68.99539515748833,25.825865375558585,7.007371583217153,0.9380351180799441,161.14,161.14,True,True,0.9939752914342191,28.968253968253972,0.6144578313253363,0.7469879518072488,2.374179433391337
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2023-02-14 08:00:00,long,rebreak,16040,16047,16057,159.91,157.4,4.480594269031809,7,0.6400848955759727,10,1.4285714285714286,29,1.517928286852596,0.618,0.8,161.21,2023-02-14 12:00:00,161.2,157.25995161304004,169.11009677391993,2023-03-27 12:00:00,161.64,max_hold,180,3.940048386959944,0.11167375544326555,0.10659767565039444,161.21,159.73327970331547,159.32289388745656,159.96509189517622,1.9439585045041676,68.99539515748833,25.825865375558585,7.007371583217153,0.9380351180799441,161.14,161.14,True,True,0.9939752914342191,28.968253968253972,0.6144578313253363,0.7469879518072488,2.374179433391337
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2023-02-15 08:00:00,long,rebreak,14644,14651,14655,143.14,141.057,4.26063408988889,7,0.6086620128412699,4,0.5714285714285714,19,1.7033125300048029,0.618,0.8,144.605,2023-02-15 12:00:00,144.605,140.93477640862523,151.94544718274952,2023-03-20 08:00:00,140.93477640862523,SL,142,3.6702235913747643,-1.0,-1.0054492592895383,144.605,143.6802392713461,142.93747507367186,142.32260765411903,1.767348447378625,69.04258816067059,20.40232099600287,7.417595582411911,0.8088720523761647,144.516,144.516,True,True,0.9225824483946613,5.555555555555555,0.6829787234042526,0.8553191489361442,1.8736153751023583
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2023-02-15 08:00:00,long,rebreak,14644,14651,14655,143.14,141.057,4.26063408988889,7,0.6086620128412699,4,0.5714285714285714,19,1.7033125300048029,0.618,0.8,144.605,2023-02-15 12:00:00,144.605,140.93477640862523,151.94544718274952,2023-03-20 08:00:00,140.93477640862523,SL,142,3.6702235913747643,-1.0,-1.0054492592895383,144.605,143.6802392713461,142.93747507367186,142.32260765411903,1.767348447378625,69.04258816067059,20.40232099600287,7.417595582411911,0.8088720523761647,144.516,144.516,True,True,0.9225824483946613,5.555555555555555,0.6829787234042526,0.8553191489361442,1.8736153751023583
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2023-03-22 08:00:00,long,stagnation+rebreak,14806,14813,14819,144.154,140.222,5.067255367178665,7,0.7238936238826663,6,0.8571428571428571,12,0.978891149542218,0.618,0.8,144.071,2023-03-22 12:00:00,144.07,140.0280093820479,152.15698123590417,2023-04-28 12:00:00,152.15698123590417,TP,167,4.041990617952081,2.000742208551076,1.995794151543929,144.071,143.05497207786166,143.74087717662113,144.16479282058305,0.20929710956369957,58.299093223076824,20.6031502782247,4.665646241859375,0.9286306502313658,144.154,147.606,False,False,0.9303509018409438,84.92063492063492,0.6479514415781453,0.8907435508345923,1.3119191159175738
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2023-03-22 08:00:00,long,stagnation+rebreak,14806,14813,14819,144.154,140.222,5.067255367178665,7,0.7238936238826663,6,0.8571428571428571,12,0.978891149542218,0.618,0.8,144.071,2023-03-22 12:00:00,144.07,140.0280093820479,152.15698123590417,2023-04-28 12:00:00,152.15698123590417,TP,167,4.041990617952081,2.000742208551076,1.995794151543929,144.071,143.05497207786166,143.74087717662113,144.16479282058305,0.20929710956369957,58.299093223076824,20.6031502782247,4.665646241859375,0.9286306502313658,144.154,147.606,False,False,0.9303509018409438,84.92063492063492,0.6479514415781453,0.8907435508345923,1.3119191159175738
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2023-03-28 20:00:00,long,rebreak,14658,14670,14678,143.6,139.06,6.747073959708332,12,0.5622561633090277,8,0.6666666666666666,16,0.7929515418502204,0.618,0.8,142.66,2023-03-29 00:00:00,142.58,138.89177893012914,150.19644213974172,2023-04-28 12:00:00,150.19644213974172,TP,135,3.6882210698708775,2.065072021295175,2.0616828535193874,142.66,141.65384016280024,141.81706749031758,142.47558925003784,0.41778412826702316,61.033601741294895,14.088193023856629,3.955070531455867,1.015536592352236,142.53,143.6,True,False,0.8090482515349696,74.60317460317461,0.8080808080807834,0.8888888888888762,2.244070854440469
