period,candidate,max_recovery_to_drop,symbol,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak
Research_2015_2024,Strict_075_100_width7,0.85,CHFJPY,8,75.0,9.883959656164167,1.235494957020521,5.900773822945542,1.0127980772889666,1
Research_2015_2024,Strict_075_100_width7,0.85,EURJPY,9,33.33333333333333,-0.24599729399476367,-0.02733303266608485,0.9592466479383766,3.0177000600920554,4
Research_2015_2024,Strict_075_100_width7,0.85,GBPJPY,21,71.42857142857143,18.969336329305296,0.9033017299669188,4.13439248869201,1.011724848895423,1
Research_2015_2024,Strict_075_100_width7,0.85,SILVER,11,45.45454545454545,2.629321193788231,0.23902919943529372,1.4677091908354118,3.156403218697627,4
Research_2015_2024,Strict_075_100_width7,0.85,USDJPY,9,66.66666666666666,9.808542594289777,1.0898380660321976,5.555297006434212,1.0058439785960611,2
Research_2015_2024,Strict_075_100_width7,0.85,XAUUSD,7,71.42857142857143,8.582744126959346,1.2261063038513351,7.388240845462095,1.0072534745502768,1
Research_2015_2024,Current_060_110,0.9,AUDJPY,20,60.0,9.718266899128528,0.4859133449564264,2.2027037034152888,6.069439523076552,6
Research_2015_2024,Current_060_110,0.9,CHFJPY,13,61.53846153846154,8.566799228161624,0.6589845560124327,2.6954422885209266,2.0141214665597147,2
Research_2015_2024,Current_060_110,0.9,EURJPY,19,31.57894736842105,-3.0064175248012477,-0.15823250130532882,0.7701931828682492,6.0372246555417455,7
Research_2015_2024,Current_060_110,0.9,GBPJPY,30,50.0,9.896804551108245,0.3298934850369415,1.6543545387167764,3.0192329644351554,3
Research_2015_2024,Current_060_110,0.9,SILVER,19,36.84210526315789,0.15942853655793487,0.008390975608312362,1.013393733645803,4.522613346336529,5
Research_2015_2024,Current_060_110,0.9,USDJPY,20,50.0,10.835362296040257,0.5417681148020128,2.189312474820986,5.041585914230481,5
Research_2015_2024,Current_060_110,0.9,XAUUSD,12,58.333333333333336,8.841417154705887,0.7367847628921572,3.4292394992851887,1.0075409827278374,1
Research_2015_2024,Robust_075_105_width7,0.9,AUDJPY,18,55.55555555555556,6.591777667494345,0.3662098704163525,1.8157787283550089,6.069439523076552,6
