symbol,direction,kind_sequence,p0_time,p1_time,p2_time,p3_time,p4_time,p0_price,p1_price,p2_price,p3_price,p4_price,wave1,wave3,wave2_retrace,wave4_retrace,structure_ok,no_overlap,trend_ok,pre_break_range_atr,signal_time,entry_time,entry_price,sl_price,risk_price,mfe_24,mae_24,wave5_ext_wave1_24,mfe_48,mae_48,wave5_ext_wave1_48,mfe_120,mae_120,wave5_ext_wave1_120,tp1_hit_120,tp2_hit_120,tp3_hit_120,exit_time,exit_price,outcome_2r,r_result_2r,exit_reason,wave3_vs_wave1,entry_over_wave3,period,timeframe,method,variant
CHFJPY,short,HLHLH,2021-07-15 11:00,2021-07-15 22:00,2021-07-16 14:00,2021-07-19 13:00,2021-07-20 09:00,120.443,119.499,120.037,118.929,119.479,0.9440000000000026,1.108000000000004,0.5699152542372982,0.4963898916967465,1,1,1,4.351811597338915,2021-07-20 13:00,2021-07-20 14:00:00,118.867,119.5265089500948,0.6595089500948035,0.0409395505491166,1.5920936324655808,0.6769067796610106,0.0409395505491166,2.140986865753708,0.6769067796610106,0.0409395505491166,2.626196353743231,0.6769067796610106,0,0,0,2021-07-21 08:00,119.5265089500948,-1,-1.0,SL,1.1737288135593231,0.0559566787003586,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2021-11-04 23:00,2021-11-05 14:00,2021-11-08 02:00,2021-11-08 15:00,2021-11-08 21:00,124.753,123.941,124.517,123.59,124.017,0.8119999999999976,0.9269999999999924,0.709359605911324,0.4606256742179028,1,0,1,4.3822354037174325,2021-11-09 11:00,2021-11-09 12:00:00,123.47,124.05145730000535,0.5814573000053542,0.0945899208755073,1.164315935140504,0.7413793103448171,0.0945899208755073,1.7559328947982924,0.7413793103448171,0.7962751520975494,1.7559328947982924,1.2438423645320122,0,0,0,2021-11-10 09:00,124.05145730000535,-1,-1.0,SL,1.141625615763541,0.1294498381877082,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2023-07-06 19:00,2023-07-07 13:00,2023-07-10 05:00,2023-07-11 11:00,2023-07-11 15:00,160.957,159.426,160.531,158.917,159.74,1.531000000000006,1.6140000000000043,0.7217504898759072,0.5099132589838943,1,0,1,3.615848316372299,2023-07-12 01:00,2023-07-12 02:00:00,158.81,159.80727328657528,0.9972732865752788,0.3389241490271082,1.192250926607209,0.8282168517308921,0.3389241490271082,2.278212031330181,0.8282168517308921,0.3389241490271082,3.545668020591352,0.8282168517308921,0,0,0,2023-07-12 13:00,159.80727328657528,-1,-1.0,SL,1.0542129327237086,0.0662949194547701,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2024-11-26 10:00,2024-11-26 23:00,2024-11-27 00:00,2024-11-27 18:00,2024-11-28 10:00,173.923,172.116,172.807,170.953,171.878,1.806999999999988,1.853999999999985,0.3824017708909677,0.4989212513484306,1,1,1,4.685383737520289,2024-11-29 00:00,2024-11-29 01:00:00,170.831,171.9362663054498,1.1052663054498169,1.3987579213959729,0.0199047052204005,1.434975096845604,2.476326281281235,0.0199047052204005,2.0940785832872257,2.5369451562705887,0.1637614384040676,2.1311566131710156,1,1,0,2024-12-02 16:00,168.62046738910036,1,2.0,TP2,1.0260099612617584,0.0658036677454234,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2025-07-06 22:00,2025-07-07 19:00,2025-07-07 22:00,2025-07-08 19:00,2025-07-08 22:00,181.313,183.13,182.525,184.404,183.411,1.8170000000000073,1.878999999999991,0.3329664281783089,0.5284725918041511,1,1,1,4.443178296157285,2025-07-09 02:00,2025-07-09 03:00:00,184.495,183.34983882619903,1.1451611738009717,0.060253527257623,0.7798028962473396,0.6345624656026345,0.060253527257623,1.1474367364714422,0.6345624656026345,1.341295911126443,1.1474367364714422,1.4419372592184887,0,0,0,2025-07-10 21:00,183.34983882619903,-1,-1.0,SL,1.0341221794166116,0.0484300159659439,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2026-04-07 15:00,2026-04-08 09:00,2026-04-08 22:00,2026-04-09 15:00,2026-04-09 22:00,199.636,200.969,200.087,201.659,200.913,1.3329999999999984,1.5720000000000027,0.661665416354093,0.4745547073791218,1,0,1,4.453873903007653,2026-04-10 10:00,2026-04-10 11:00:00,201.692,200.86534485649523,0.8266551435047802,1.0439661650699077,0.378634310158631,1.2318079519879954,2.65890803108185,0.378634310158631,2.233308327081754,2.65890803108185,0.378634310158631,2.233308327081754,1,1,0,2026-04-13 18:00,203.34531028700957,1,2.0,TP2,1.17929482370593,0.0209923664122235,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2017-04-17 04:00,2017-04-20 16:00,2017-04-21 16:00,2017-04-24 00:00,2017-04-25 00:00,107.682,109.914,109.079,111.517,110.035,2.2319999999999993,2.4380000000000024,0.3741039426523334,0.6078753076292034,1,1,1,3.9489835256606343,2017-04-25 12:00,2017-04-25 16:00:00,111.724,109.92047685826968,1.803523141730338,0.4968053801296719,0.0626551428065319,1.1581541218638032,1.36732373593724,0.0626551428065319,1.8615591397849471,1.795374800066826,0.0626551428065319,2.207437275985667,1,0,0,2017-05-23 00:00,114.262,0,1.4072455968405186,not_reached_120,1.0922939068100372,0.0849056603773616,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2018-10-26 16:00,2018-10-30 16:00,2018-11-01 00:00,2018-11-02 12:00,2018-11-05 12:00,111.554,112.766,111.842,113.228,112.486,1.2120000000000033,1.3859999999999957,0.7623762376237657,0.5353535353535299,1,0,1,3.02197224336279,2018-11-07 00:00,2018-11-07 04:00:00,113.248,112.41683986775226,0.8311601322477458,0.5931468328091625,0.9095720194801856,1.035478547854779,0.5931468328091625,1.2729195722355058,1.035478547854779,1.3944364690178932,1.2729195722355058,1.5849834983498243,0,0,0,2018-11-16 08:00,112.41683986775226,-1,-1.0,SL,1.1435643564356368,0.0144300144300218,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2019-11-25 00:00,2019-11-26 04:00,2019-11-26 12:00,2019-11-29 04:00,2019-11-29 16:00,108.794,109.471,109.04,109.719,109.367,0.6770000000000067,0.6789999999999878,0.6366322008862527,0.5184094256259145,1,0,1,2.690286895971325,2019-12-02 08:00,2019-12-02 12:00:00,109.783,109.32834241290186,0.4546575870981399,1.007351494831949,0.1429647317992896,1.290989660265859,1.8937328319875883,0.6928290848734996,1.886262924667634,6.123289435834384,0.6928290848734996,4.72673559822741,1,1,1,2019-12-12 08:00,110.69231517419628,1,2.0,TP2,1.0029542097488642,0.094256259204725,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2020-01-16 16:00,2020-01-22 12:00,2020-01-23 00:00,2020-01-27 12:00,2020-01-27 16:00,114.382,113.032,113.522,112.083,112.567,1.3500000000000083,1.4390000000000072,0.3629629629629674,0.3363446838081947,1,1,1,3.159087162797283,2020-01-29 04:00,2020-01-29 08:00:00,112.047,112.6182806363521,0.5712806363520997,0.54614138856914,1.1412954658560337,0.6162962962962877,0.54614138856914,1.8309740142414368,0.6162962962962877,0.7404416902716313,3.8930078467236497,0.6985185185185125,0,0,0,2020-01-31 12:00,112.6182806363521,-1,-1.0,SL,1.0659259259259244,0.0250173731758173,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2021-09-07 08:00,2021-09-09 16:00,2021-09-10 12:00,2021-09-14 00:00,2021-09-14 16:00,120.355,119.433,120.093,119.108,119.648,0.921999999999997,0.9849999999999994,0.7158351409978294,0.5482233502537993,1,0,1,2.702427624687333,2021-09-15 04:00,2021-09-15 08:00:00,119.06,119.7060034035206,0.6460034035206093,2.3637646360345927,0.2724443850308399,2.293926247288505,2.3637646360345927,1.2151638764159436,2.293926247288505,2.3637646360345927,5.075824650659735,2.293926247288505,1,1,0,2021-09-19 20:00,117.76799319295878,1,2.0,TP2,1.0683297180043412,0.0487309644670069,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2022-04-19 16:00,2022-04-27 00:00,2022-04-28 20:00,2022-05-10 12:00,2022-05-11 16:00,136.18,131.909,135.043,130.428,131.808,4.271000000000015,4.615000000000009,0.7337859985951776,0.299024918743227,1,1,1,4.81693402122164,2022-05-12 04:00,2022-05-12 08:00:00,129.397,131.94896103392915,2.5519610339291603,0.7425661970560476,0.4733614596536709,1.008194802154058,0.7425661970560476,1.258248052109226,1.008194802154058,0.7425661970560476,3.288059609233416,1.008194802154058,0,0,0,2022-05-20 08:00,131.94896103392915,-1,-1.0,SL,1.0805431983142104,0.2234019501625143,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2024-12-27 00:00,2025-01-03 04:00,2025-01-07 04:00,2025-01-13 12:00,2025-01-15 04:00,175.813,172.352,174.9,171.19,173.219,3.4609999999999843,3.710000000000008,0.7362034094192469,0.5469002695417768,1,0,1,4.909631354330479,2025-01-16 00:00,2025-01-16 04:00:00,170.729,173.36967322709424,2.6406732270942257,0.2957579120304149,0.4180752047139195,0.9451025715111244,0.2957579120304149,0.8270618180210251,0.9451025715111244,1.8423332164250457,0.8270618180210251,2.125108350187814,1,0,0,2025-02-12 12:00,169.076,0,0.6259767331450424,not_reached_120,1.07194452470385,0.1242587601078122,OOS_2025_2026,H4,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2015-10-28 17:00,2015-10-28 19:00,2015-10-29 10:00,2015-11-02 16:00,2015-11-03 05:00,16.352,15.711,15.991,15.259,15.464,0.641,0.7319999999999993,0.436817472698907,0.2800546448087435,1,1,1,4.834026347574524,2015-11-03 14:00,2015-11-03 15:00:00,15.248,15.477498064617034,0.2294980646170348,0.4575201981559755,0.4008748402890527,0.5007800312012476,1.2984858957188807,0.4008748402890527,0.801872074882997,4.122039118624365,0.4008748402890527,1.8127925117004693,1,1,1,2015-11-06 13:00,14.78900387076593,1,2.0,TP2,1.141965678627144,0.0150273224043729,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2016-05-26 14:00,2016-05-27 03:00,2016-05-27 08:00,2016-05-30 08:00,2016-05-31 03:00,16.55,16.11,16.337,15.885,16.148,0.4400000000000013,0.4519999999999999,0.5159090909090901,0.5818584070796459,1,0,1,5.1445764283679205,2016-06-01 16:00,2016-06-01 17:00:00,15.851,16.16452225429703,0.3135222542970286,0.0446539274584879,0.590069755701402,0.7068181818181797,0.0446539274584879,1.8722753870093016,0.7068181818181797,0.0446539274584879,3.929545616346615,0.7068181818181797,0,0,0,2016-06-03 12:00,16.16452225429703,-1,-1.0,SL,1.0272727272727242,0.0752212389380507,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2017-03-17 01:00,2017-03-20 05:00,2017-03-21 04:00,2017-03-21 15:00,2017-03-22 11:00,17.217,17.452,17.31,17.587,17.438,0.2350000000000029,0.277000000000001,0.6042553191489414,0.5379061371841168,1,0,1,4.171555033163318,2017-03-23 10:00,2017-03-23 11:00:00,17.601,17.42685307765801,0.1741469223419898,0.465124498961467,0.4823513322563369,1.0382978723404117,2.549571327640664,0.4823513322563369,2.5829787234042345,3.962171657819935,0.4823513322563369,3.6297872340425137,1,1,1,2017-03-27 10:00,17.94929384468398,1,2.0,TP2,1.1787234042553083,0.0505415162454848,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2017-04-17 02:00,2017-04-18 15:00,2017-04-19 14:00,2017-04-23 23:00,2017-04-25 00:00,18.643,18.066,18.287,17.613,18.001,0.5770000000000017,0.6739999999999995,0.3830155979202763,0.575667655786353,1,1,1,6.499640859171815,2017-04-25 16:00,2017-04-25 17:00:00,17.59,18.018385575980027,0.4283855759800268,0.6512824325649287,0.1190516274581015,1.1958405545927195,0.803014898933105,0.1190516274581015,1.308492201039862,1.888485619874653,0.1190516274581015,2.114384748700171,1,0,0,2017-05-02 23:00,16.856,0,1.7134096971421384,not_reached_120,1.1681109185441898,0.0341246290801182,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2017-04-19 14:00,2017-04-23 23:00,2017-04-25 00:00,2017-04-26 18:00,2017-04-26 20:00,18.287,17.613,18.001,17.311,17.512,0.6739999999999995,0.6900000000000013,0.575667655786353,0.2913043478260871,1,1,1,3.584354432422597,2017-04-27 13:00,2017-04-27 14:00:00,17.31,17.527414212249838,0.2174142122498388,0.7267234205390123,0.4829491085860615,0.5341246290801183,1.4810439329972451,0.4829491085860615,0.7774480712166192,5.082464428453295,0.4829491085860615,1.93916913946588,1,1,1,2017-05-01 17:00,16.87517157550032,1,2.0,TP2,1.0237388724035634,0.0014492753623206,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2018-08-29 23:00,2018-08-30 14:00,2018-08-31 09:00,2018-09-03 02:00,2018-09-03 10:00,14.788,14.496,14.705,14.385,14.543,0.2919999999999998,0.3200000000000003,0.7157534246575334,0.4937499999999979,1,0,1,5.609619483837953,2018-09-04 06:00,2018-09-04 07:00:00,14.327,14.55485463652064,0.2278546365206395,1.4395142666771608,0.1360516532530271,1.8630136986301336,1.4395142666771608,0.1360516532530271,1.8630136986301336,1.4395142666771608,0.1360516532530271,1.8630136986301336,1,0,0,2018-09-11 12:00,14.034,0,1.2859075613914872,not_reached_120,1.0958904109589058,0.1812499999999993,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2019-02-14 13:00,2019-02-15 12:00,2019-02-15 17:00,2019-02-18 14:00,2019-02-19 08:00,15.47,15.71,15.586,15.849,15.733,0.2400000000000002,0.2629999999999999,0.5166666666666685,0.4410646387832688,1,1,1,3.3880368477685012,2019-02-19 14:00,2019-02-19 15:00:00,15.869,15.72289090097336,0.1461090990266402,1.4988799565458315,0.0752862078630269,1.4791666666666672,2.2996514401798835,0.2258586235890931,1.9666666666666557,2.2996514401798835,0.6638874693376446,1.9666666666666557,1,1,0,2019-02-20 18:00,16.16121819805328,1,2.0,TP2,1.095833333333332,0.0760456273764242,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2019-08-23 05:00,2019-08-26 02:00,2019-08-26 08:00,2019-08-28 02:00,2019-08-28 03:00,16.972,17.769,17.503,18.337,18.054,0.796999999999997,0.8339999999999996,0.3337515683814294,0.3393285371702654,1,1,1,3.841732507465704,2019-08-28 10:00,2019-08-28 11:00:00,18.371,18.03219993978309,0.3388000602169079,0.7910270140696571,0.6168830072408866,0.7340025094102923,0.811688167422227,0.9828805809149026,0.7427854454203319,3.6393145833876313,0.9828805809149026,1.9447929736512,1,1,1,2019-09-03 15:00,19.048600120433814,1,2.0,TP2,1.0464240903387738,0.0407673860911258,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2019-11-04 14:00,2019-11-06 13:00,2019-11-07 02:00,2019-11-08 13:00,2019-11-11 09:00,18.215,17.377,17.662,16.681,16.934,0.838000000000001,0.980999999999998,0.3400954653937945,0.2579001019367998,1,1,1,3.6185441925396247,2019-11-11 15:00,2019-11-11 16:00:00,16.675,16.95348297333092,0.2784829733309202,0.154408003784499,0.7899944379672137,0.3603818615751781,0.154408003784499,1.2316731464670712,0.3603818615751781,0.154408003784499,1.5153529673734836,0.3603818615751781,0,0,0,2019-11-13 06:00,16.95348297333092,-1,-1.0,SL,1.1706443914081108,0.0061162079510705,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2020-10-29 13:00,2020-11-04 01:00,2020-11-04 03:00,2020-11-05 22:00,2020-11-06 02:00,22.569,24.491,23.212,25.46,24.879,1.9220000000000008,2.248000000000001,0.6654526534859518,0.2584519572953733,1,1,1,3.1073355734066386,2020-11-06 10:00,2020-11-06 11:00:00,25.508,24.824371204367896,0.683628795632103,0.7138376895735947,0.6728797893521609,0.5811654526534844,0.7138376895735947,2.84949962969132,0.5811654526534844,0.7138376895735947,2.84949962969132,0.5811654526534844,0,0,0,2020-11-09 12:00,24.824371204367896,-1,-1.0,SL,1.169614984391259,0.021352313167259,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2022-04-26 04:00,2022-04-27 09:00,2022-04-27 13:00,2022-04-28 06:00,2022-04-28 09:00,23.918,23.238,23.688,22.985,23.312,0.6799999999999997,0.7029999999999994,0.6617647058823521,0.4651493598862048,1,0,1,2.432400405046592,2022-04-28 15:00,2022-04-28 16:00:00,22.955,23.34900048717854,0.3940004871785412,0.0862943095412768,1.5152265528277655,0.5750000000000028,2.1598958064596725,1.5152265528277655,1.7764705882352978,2.1598958064596725,1.5152265528277655,1.7764705882352978,0,0,0,2022-04-29 05:00,23.34900048717854,-1,-1.0,SL,1.0338235294117644,0.0426742532005706,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2022-08-26 15:00,2022-08-29 05:00,2022-08-29 15:00,2022-08-31 11:00,2022-08-31 14:00,19.423,18.499,18.902,17.922,18.23,0.9239999999999996,0.9800000000000004,0.4361471861471888,0.314285714285714,1,1,1,3.517819570107805,2022-08-31 23:00,2022-09-01 00:00:00,17.904,18.254233761368663,0.3502337613686634,1.030740150776054,0.0,0.7435064935064952,1.030740150776054,1.0707134530222149,0.7435064935064952,1.030740150776054,1.92157374369054,0.7435064935064952,1,0,0,2022-09-02 14:00,18.254233761368663,-1,-1.0,SL,1.0606060606060617,0.0183673469387762,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2023-07-06 15:00,2023-07-07 16:00,2023-07-10 14:00,2023-07-11 07:00,2023-07-11 17:00,22.504,23.144,22.737,23.377,23.001,0.639999999999997,0.6400000000000006,0.635937500000003,0.5874999999999958,1,0,1,6.67251090463526,2023-07-12 12:00,2023-07-12 13:00:00,23.551,22.97619674342008,0.5748032565799193,1.8180133602891435,0.1026438165139279,2.4921875000000098,2.531300898775792,0.1026438165139279,3.132812500000013,2.91752000498076,0.1026438165139279,3.4796875000000167,1,1,0,2023-07-13 14:00,24.700606513159837,1,2.0,TP2,1.0000000000000056,0.271874999999999,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2025-03-18 14:00,2025-03-19 16:00,2025-03-20 02:00,2025-03-20 11:00,2025-03-20 23:00,34.226,33.448,33.934,33.088,33.583,0.7779999999999987,0.8459999999999965,0.6246786632390718,0.5851063829787227,1,0,1,4.334243852741815,2025-03-21 05:00,2025-03-21 06:00:00,33.013,33.620146041032775,0.6071460410327774,0.6077615187481374,0.3738803922922212,1.206940874035992,0.6077615187481374,0.462821102352916,1.206940874035992,0.6077615187481374,2.454104777600885,1.206940874035992,0,0,0,2025-03-25 13:00,33.620146041032775,-1,-1.0,SL,1.0874035989717197,0.0886524822695072,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2017-02-03 04:00,2017-02-08 16:00,2017-02-10 08:00,2017-02-16 20:00,2017-02-21 16:00,17.28,17.86,17.545,18.129,17.828,0.5799999999999983,0.5839999999999996,0.5431034482758598,0.5154109589041133,1,0,1,3.691372846842955,2017-02-23 12:00,2017-02-23 16:00:00,18.149,17.8018579645016,0.3471420354984005,0.9535001992045548,0.553087728843731,1.124137931034488,0.9535001992045548,1.526752584829051,1.124137931034488,0.9535001992045548,3.837046118853382,1.124137931034488,0,0,0,2017-03-02 16:00,17.8018579645016,-1,-1.0,SL,1.0068965517241402,0.034246575342465,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2020-11-16 04:00,2020-11-19 16:00,2020-11-20 16:00,2020-11-24 16:00,2020-11-25 12:00,25.062,23.626,24.516,22.915,23.513,1.436,1.600999999999999,0.6197771587743712,0.373516552154905,1,1,1,4.79764308924631,2020-11-27 12:00,2020-11-27 16:00:00,22.672,23.575218050498396,0.9032180504983957,0.8757575200844655,1.8168370296568972,1.13649025069638,0.8757575200844655,2.4191279157832555,1.13649025069638,0.8757575200844655,5.235723530315341,1.13649025069638,0,0,0,2020-12-01 12:00,23.575218050498396,-1,-1.0,SL,1.1149025069637877,0.1517801374141153,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2021-10-11 12:00,2021-10-15 04:00,2021-10-18 16:00,2021-10-19 16:00,2021-10-20 04:00,22.48,23.582,22.997,24.113,23.559,1.1020000000000003,1.1159999999999997,0.5308529945553545,0.4964157706093178,1,0,1,3.658148010273619,2021-10-20 12:00,2021-10-20 16:00:00,24.294,23.504942591867625,0.7890574081323756,0.6628161583805307,0.3802004732584317,1.1415607985480931,0.6628161583805307,0.8250350269707947,1.1415607985480931,1.39533573685844,1.631060030278667,1.666061705989109,0,0,0,2021-11-02 12:00,23.504942591867625,-1,-1.0,SL,1.0127041742286746,0.1621863799283163,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2023-07-06 16:00,2023-07-10 04:00,2023-07-10 16:00,2023-07-11 08:00,2023-07-11 20:00,22.504,23.144,22.737,23.377,23.001,0.639999999999997,0.6400000000000006,0.635937500000003,0.5874999999999958,1,0,1,5.082529459311797,2023-07-12 12:00,2023-07-12 16:00:00,24.036,22.94871304286036,1.0872869571396429,0.9206401248786772,0.0,3.1812500000000115,1.1238983342674764,0.0,3.526562500000013,1.1238983342674764,1.275652201005723,3.526562500000013,1,0,0,2023-08-08 08:00,22.94871304286036,-1,-1.0,SL,1.0000000000000056,1.029687500000003,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
SILVER,long,LHLHL,2024-11-28 04:00,2024-11-29 16:00,2024-12-02 08:00,2024-12-04 20:00,2024-12-06 16:00,29.621,30.889,30.042,31.466,30.808,1.268000000000001,1.4239999999999997,0.6679810725552029,0.4620786516853943,1,0,1,2.7784550458381276,2024-12-09 08:00,2024-12-09 12:00:00,31.633,30.728639349436193,0.904360650563806,0.7353261108667448,1.099119028874498,1.1750788643533132,0.7353261108667448,2.6482797526704456,1.1750788643533132,0.7353261108667448,3.2509154375161193,1.1750788643533132,0,0,0,2024-12-13 08:00,30.728639349436193,-1,-1.0,SL,1.1230283911671914,0.117275280898875,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
SILVER,short,HLHLH,2015-02-04 00:00,2015-02-07 00:00,2015-02-14 00:00,2015-02-25 00:00,2015-02-27 00:00,17.729,16.548,17.431,16.071,16.885,1.181000000000001,1.3599999999999994,0.7476714648602896,0.5985294117647062,1,0,1,2.9450986809661392,2015-03-06 00:00,2015-03-08 00:00:00,15.868,16.980752309361495,1.112752309361495,0.5338115185227901,1.370475699911201,1.3640982218458944,0.5338115185227901,1.370475699911201,1.3640982218458944,1.345312867388241,1.7047819034305234,2.1287044877222687,0,0,0,2015-03-23 00:00,16.980752309361495,-1,-1.0,SL,1.1515664690939869,0.1492647058823538,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
XAUUSD,long,LHLHL,2018-08-16 01:00,2018-08-16 09:00,2018-08-17 01:00,2018-08-21 07:00,2018-08-21 16:00,1160.168,1181.992,1171.838,1196.319,1187.638,21.82400000000007,24.480999999999995,0.4652675953079162,0.3546015277153728,1,1,1,4.588349019588088,2018-08-22 08:00,2018-08-22 09:00:00,1196.469,1187.1339515960692,9.33504840393084,0.5451498245962008,1.0786232233953992,0.6378299120234617,0.5451498245962008,1.4302014753751269,0.6378299120234617,1.9035787744300623,1.4302014753751269,1.2188874633431095,0,0,0,2018-08-23 07:00,1187.1339515960692,-1,-1.0,SL,1.1217467008797617,0.0061272006862501,Research_2015_2024,H1,W5_CLASSIC,LONG_W3_CAP_W2_MOD
XAUUSD,long,LHLHL,2024-02-14 16:00,2024-02-15 15:00,2024-02-16 14:00,2024-02-19 08:00,2024-02-19 17:00,1984.088,2008.175,1994.985,2022.895,2013.185,24.08699999999999,27.91000000000008,0.5475982895337759,0.3479039770691511,1,1,1,4.574962222973412,2024-02-20 09:00,2024-02-20 10:00:00,2023.985,2012.534721406428,11.450278593571966,0.7170131218125139,0.100434237525492,0.7892224021256279,0.9364837643356496,0.355449866720691,0.8935525387138352,1.5108802688619447,0.7012929802867773,1.1666043924108502,1,0,0,2024-02-27 15:00,2033.685,0,0.8471409599977329,not_reached_120,1.1587163200066466,0.0390541024722291,Research_2015_2024,H1,W5_CLASSIC,LONG_W3_CAP_W2_MOD
XAUUSD,long,LHLHL,2022-02-03 16:00,2022-02-10 20:00,2022-02-11 08:00,2022-02-15 08:00,2022-02-15 16:00,1788.538,1841.838,1820.838,1879.378,1844.398,53.299999999999955,58.53999999999997,0.3939962476547846,0.5975401434916303,1,1,1,5.324002282393502,2022-02-17 08:00,2022-02-17 12:00:00,1883.528,1842.107429982716,41.42057001728381,0.7362284002193852,0.0202797788550328,1.306285178236399,2.1938375054250105,0.1349570997614795,2.4390243902439046,4.51056081367399,0.1349570997614795,4.239399624765487,1,1,1,2022-02-24 08:00,1966.3691400345676,1,2.0,TP2,1.0983114446529083,0.0708916979842858,Research_2015_2024,H4,W5_CLASSIC,LONG_W3_CAP_W2_MOD
XAUUSD,long,LHLHL,2022-02-11 08:00,2022-02-15 08:00,2022-02-15 16:00,2022-02-21 04:00,2022-02-21 08:00,1820.838,1879.378,1844.398,1908.158,1887.453,58.53999999999997,63.75999999999999,0.5975401434916303,0.324733375156837,1,1,1,2.938019484855745,2022-02-21 20:00,2022-02-22 00:00:00,1909.418,1885.192123231061,24.22587676893886,2.682255863008184,1.2994369739534788,1.485223778612914,2.682255863008184,1.2994369739534788,1.485223778612914,6.643309612073526,1.2994369739534788,3.1244448240519356,1,1,0,2022-02-24 08:00,1957.8697535378776,1,2.0,TP2,1.0891697984284254,0.0197616060225845,Research_2015_2024,H4,W5_CLASSIC,LONG_W3_CAP_W2_MOD
XAUUSD,long,LHLHL,2025-01-13 20:00,2025-01-16 20:00,2025-01-20 04:00,2025-01-22 12:00,2025-01-23 16:00,2656.615,2724.565,2689.308,2763.205,2735.665,67.95000000000027,73.89699999999993,0.5188668138337,0.3726808936763331,1,1,1,3.6355083906158265,2025-01-24 00:00,2025-01-24 04:00:00,2772.238,2732.807765499644,39.43023450035571,0.3445832917853282,1.0577923395211757,0.7381898454746085,1.8538312268810064,1.0577923395211757,1.6139808682854986,4.628859105526084,1.0577923395211757,3.2242825607063907,0,0,0,2025-01-27 16:00,2732.807765499644,-1,-1.0,SL,1.08752023546725,0.1222377092439464,OOS_2025_2026,H4,W5_CLASSIC,LONG_W3_CAP_W2_MOD
XAUUSD,long,LHLHL,2026-01-16 16:00,2026-01-21 08:00,2026-01-21 20:00,2026-01-26 08:00,2026-01-27 00:00,4536.515,4888.075,4755.345,5110.885,4989.805,351.5599999999995,355.53999999999996,0.3775457958812144,0.3405523991674634,1,1,1,4.026924634910743,2026-01-27 20:00,2026-01-28 00:00:00,5171.975,4977.361881604985,194.6131183950156,2.1829463681770007,3.961382492392897,1.72659005575151,2.1829463681770007,3.961382492392897,1.72659005575151,2.1829463681770007,3.961382492392897,1.72659005575151,1,1,0,2026-01-28 20:00,5561.2012367900315,1,2.0,TP2,1.0113209693935614,0.1718231422624744,OOS_2025_2026,H4,W5_CLASSIC,LONG_W3_CAP_W2_MOD
