sample,nwave_spec,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
practical_no_AUD_USD,P3_N3_A45_B45_ATR0_NOOV,latest_low_age_25_480,37,17,58.82352941176471,11.552814553563467,0.6795773266802039,2.5003185440548923,4.629253220482008,4,45.94594594594595,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,15.580286168521468,3.188327655755298,0.45351011322592905,1.1285129676987593
practical_no_AUD_USD,P3_N3_A45_B45_ATR0.5_NOOV,latest_low_age_le_480,37,20,55.00000000000001,11.423686527883556,0.5711843263941778,2.1648971065725693,4.629253220482008,4,54.054054054054056,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,11.756756756756765,3.059199630075387,0.345117112939903,0.7930915302164363
practical_no_AUD_USD,P3_N3_A45_B45_ATR0_NOOV,latest_low_age_le_480,37,20,55.00000000000001,11.423686527883556,0.5711843263941778,2.1648971065725693,4.629253220482008,4,54.054054054054056,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,11.756756756756765,3.059199630075387,0.345117112939903,0.7930915302164363
practical_no_AUD_USD,P3_N3_A45_B45_ATR0.5_NOOV,latest_low_age_49_480,37,15,60.0,10.787312923374339,0.7191541948916226,2.619573257864076,4.629253220482008,4,40.54054054054054,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,16.756756756756758,2.42282602556617,0.49308698143734775,1.2477676815079428
practical_no_AUD_USD,P3_N3_A45_B45_ATR0_NOOV,latest_low_age_49_480,37,15,60.0,10.787312923374339,0.7191541948916226,2.619573257864076,4.629253220482008,4,40.54054054054054,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,16.756756756756758,2.42282602556617,0.49308698143734775,1.2477676815079428
practical_no_AUD_USD,P3_N3_A45_B45_ATR0.5_NOOV,latest_low_age_25_240,37,15,60.0,10.660341480352468,0.7106894320234979,2.5935222822762736,4.629253220482008,4,40.54054054054054,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,16.756756756756758,2.2958545825442993,0.48462221856922305,1.2217167059201406
practical_no_AUD_USD,P3_N3_A45_B45_ATR0_NOOV,latest_low_age_25_240,37,15,60.0,10.660341480352468,0.7106894320234979,2.5935222822762736,4.629253220482008,4,40.54054054054054,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,16.756756756756758,2.2958545825442993,0.48462221856922305,1.2217167059201406
practical_no_AUD_USD,P3_N3_A45_B45_ATR0.5_NOOV,latest_low_age_le_240,37,18,55.55555555555556,10.531213454672557,0.5850674141484754,2.1972509566245435,4.629253220482008,4,48.64864864864865,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,12.312312312312315,2.166726556864388,0.3590002006942006,0.8254453802684105
practical_no_AUD_USD,P3_N3_A45_B45_ATR0_NOOV,latest_low_age_le_240,37,18,55.55555555555556,10.531213454672557,0.5850674141484754,2.1972509566245435,4.629253220482008,4,48.64864864864865,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,12.312312312312315,2.166726556864388,0.3590002006942006,0.8254453802684105
practical_no_AUD_USD,P3_N3_A30_B30_ATR0.5_OV,latest_is_high_unbounded,37,16,56.25,9.981057623395156,0.6238161014621972,2.355872711115814,2.195482725532038,2,43.24324324324324,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,13.006756756756758,1.6165707255869872,0.3977488880079224,0.984067134759681
practical_no_AUD_USD,P3_N3_A30_B30_ATR0_OV,latest_is_high_unbounded,37,16,56.25,9.981057623395156,0.6238161014621972,2.355872711115814,2.195482725532038,2,43.24324324324324,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,13.006756756756758,1.6165707255869872,0.3977488880079224,0.984067134759681
