family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
breakout,23324,2017-09-29 14:00:00,long,24,12,2.214634160707206,0.9960555555333821,0.1080459770114869,0.8919540229885131,2.304703014133074,0.7632183908046117,True,False,H4順,15,115.90525110156645,23325,2017-09-29 15:00:00,116.324,116.95212334765031,23348,2017-10-02 14:00:00,115.90525110156645,SL,23,0.4187488984335488,1.5,24,-1.0477613196711109,IS_2014_2024,2017
breakout,23693,2017-10-22 23:00:00,long,24,12,2.271732546407793,0.30404501252425903,0.0,1.0,1.1874965583494892,0.6618357487922931,True,False,H4順,0,115.43913674106345,23694,2017-10-23 00:00:00,115.684,116.05129488840481,23702,2017-10-23 08:00:00,115.43913674106345,SL,8,0.24486325893654737,1.5,24,-1.0816782398750682,IS_2014_2024,2017
breakout,24373,2017-11-30 08:00:00,long,24,12,2.7624749699071667,0.11889132781885713,0.07926829268287135,0.9207317073171286,1.1469516330753613,0.37804878048787355,True,False,H4順,9,113.8664024558193,24374,2017-11-30 09:00:00,114.046,114.31539631627106,24374,2017-11-30 09:00:00,113.8664024558193,SL,0,0.17959754418070872,1.5,24,-1.111360097328984,IS_2014_2024,2017
breakout,24381,2017-11-30 16:00:00,long,24,12,1.9386270057594075,0.21245227460379862,0.3389830508474311,0.6610169491525689,1.8802026302433195,0.5367231638418428,True,False,H4順,17,113.86334448412039,24382,2017-11-30 17:00:00,114.134,114.53998327381942,24383,2017-11-30 18:00:00,114.53998327381942,TP,1,0.2706555158796107,1.5,24,1.4261053301093396,IS_2014_2024,2017
breakout,24404,2017-12-01 15:00:00,long,24,12,1.3061760157574704,0.2944249215847125,0.05944798301484547,0.9405520169851546,2.52134796484326,0.8365180467091599,True,False,H4順,16,114.12163903225041,24405,2017-12-01 16:00:00,114.602,115.32254145162439,24405,2017-12-01 16:00:00,114.12163903225041,SL,0,0.4803609677495899,1.5,24,-1.0416353562066187,IS_2014_2024,2017
breakout,24406,2017-12-01 17:00:00,long,24,12,2.1429653353192237,1.0824835164035405,0.030927835051547146,0.9690721649484528,1.7073317250592996,0.9458762886597925,True,False,H4順,18,114.50154896148122,24407,2017-12-01 18:00:00,114.923,115.55517655777817,24428,2017-12-04 15:00:00,114.50154896148122,SL,21,0.4214510385187822,1.5,24,-1.047455097204889,IS_2014_2024,2017
breakout,24524,2017-12-08 15:00:00,long,24,12,1.8647326836726308,0.9629357300931726,0.23367697594501233,0.7663230240549876,2.2239229956915167,0.673539518900344,True,False,H4順,16,113.89883002913646,24525,2017-12-08 16:00:00,114.154,114.5367549562953,24534,2017-12-11 01:00:00,114.5367549562953,TP,9,0.255169970863534,1.5,24,1.4216208712477916,IS_2014_2024,2017
breakout,24565,2017-12-12 08:00:00,long,24,12,1.381294137088757,0.46691632802998684,0.12411347517729442,0.8758865248227056,2.7431334271760344,0.7340425531915263,True,False,H4順,9,114.34043957102442,24566,2017-12-12 09:00:00,114.611,115.01684064346338,24571,2017-12-12 14:00:00,114.34043957102442,SL,5,0.2705604289755854,1.5,24,-1.0739206397466754,IS_2014_2024,2017
breakout,25161,2018-01-17 19:00:00,long,24,12,2.9078020090509415,0.1949070187225776,0.032110091743141694,0.9678899082568583,1.1483710832846452,0.7018348623852712,True,False,H4順,20,115.31503317844324,25162,2018-01-17 20:00:00,115.565,115.93995023233512,25163,2018-01-17 21:00:00,115.31503317844324,SL,1,0.24996682155675387,1.5,24,-1.0800106185111022,IS_2014_2024,2018
breakout,25175,2018-01-18 09:00:00,long,24,12,3.011826057102772,0.9665611991765969,0.012779552715670472,0.9872204472843296,1.6714566593496216,0.8498402555910195,True,False,H4順,10,115.40554763792417,25176,2018-01-18 10:00:00,115.752,116.27167854311372,25200,2018-01-19 10:00:00,115.568,TIME,24,0.34645236207582286,1.5,24,-0.5888255423565601,IS_2014_2024,2018
