extra_groups,bb_lo,bb_hi,slope_min,macd_hist_pos,body_min,close_min,adx_mode,rsi_mode,width_mode,trigger_mode,positive_symbols,positive_years,positive_windows,worst_window_total_r,all_trades,all_win_rate,all_total_r,all_avg_r,all_median_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_median_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_median_r,test_pf,test_max_dd_r,test_max_losing_streak,score
body,0.55,1.05,0.0,False,0.65,,none,none,none,all,7,8,5,0.8833552613061573,121,51.2396694214876,49.939563500768095,0.4127236652956041,0.1211936612468755,1.9326385417540282,8.816884520039254,10,71,45.07042253521127,19.809846050599152,0.2790119162056219,-0.2883405508644905,1.5648999915872586,8.816884520039254,10,50,60.0,30.129717450168943,0.6025943490033788,0.7318821174859891,2.630514670997015,3.9153232446571273,3,100.95697976660855
body,0.6,1.05,0.0,False,0.65,,none,none,none,all,7,8,5,0.8833552613061573,121,51.2396694214876,49.939563500768095,0.4127236652956041,0.1211936612468755,1.9326385417540282,8.816884520039254,10,71,45.07042253521127,19.809846050599152,0.2790119162056219,-0.2883405508644905,1.5648999915872586,8.816884520039254,10,50,60.0,30.129717450168943,0.6025943490033788,0.7318821174859891,2.630514670997015,3.9153232446571273,3,100.95697976660855
adx,0.75,1.0,0.0,True,,,adx_ge_14,none,none,all,7,9,5,1.0258620565522385,88,52.27272727272727,44.38648252533065,0.5043918468787574,0.24733978045864685,2.246340316838955,5.684505640483827,7,52,46.15384615384615,19.84730188870296,0.38167888247505694,-0.2119446889996599,1.8330327580427657,5.684505640483827,7,36,61.111111111111114,24.539180636627677,0.681643906572991,0.742123131743442,3.0816913811441973,3.305622013351156,4,100.93312492103868
width,0.5,1.15,0.0,False,,,none,none,bb_width_le_7,all,7,9,4,-3.134189882254671,167,49.700598802395206,56.26605653679829,0.33692249423232506,-0.022104668109996,1.7175672400401762,11.806319821974801,7,98,42.857142857142854,14.772273995120203,0.15073748974612453,-1.0033062349604882,1.2821617714661924,11.806319821974801,7,69,59.42028985507246,41.49378254167808,0.6013591672706968,0.8449906401700296,2.592342627476082,7.262365686071492,4,100.92678735309151
width,0.55,1.15,0.0,False,,,none,none,bb_width_le_7,all,7,9,4,-3.134189882254671,167,49.700598802395206,56.26605653679829,0.33692249423232506,-0.022104668109996,1.7175672400401762,11.806319821974801,7,98,42.857142857142854,14.772273995120203,0.15073748974612453,-1.0033062349604882,1.2821617714661924,11.806319821974801,7,69,59.42028985507246,41.49378254167808,0.6013591672706968,0.8449906401700296,2.592342627476082,7.262365686071492,4,100.92678735309151
width,0.6,1.15,0.0,False,,,none,none,bb_width_le_7,all,7,9,4,-3.134189882254671,167,49.700598802395206,56.26605653679829,0.33692249423232506,-0.022104668109996,1.7175672400401762,11.806319821974801,7,98,42.857142857142854,14.772273995120203,0.15073748974612453,-1.0033062349604882,1.2821617714661924,11.806319821974801,7,69,59.42028985507246,41.49378254167808,0.6013591672706968,0.8449906401700296,2.592342627476082,7.262365686071492,4,100.92678735309151
width,0.8,1.15,-0.02,True,,,none,none,bb_width_2_5_7,all,5,8,5,1.1789854331175005,167,49.101796407185624,52.63783516871526,0.3151966177767381,-0.1325193041482619,1.6714694597089714,8.535621693542822,7,100,44.0,14.50768818370703,0.1450768818370703,-0.3940715501449218,1.282573912765167,8.535621693542822,7,67,56.71641791044776,38.13014698500824,0.5691066714180334,0.8449906401700296,2.4095762900928266,5.245157271591908,5,100.91296415346146
width,0.75,1.0,0.0,False,,,none,none,bb_width_ge_3,all,7,9,5,2.5885467177207198,97,51.546391752577314,44.68244236198409,0.4606437356905576,0.1211936612468755,2.0982143975542376,6.7384898692401105,8,56,42.857142857142854,15.441393083136834,0.275739162198872,-0.31230469546038286,1.5536795433773218,6.7384898692401105,8,41,63.41463414634146,29.241049278847253,0.7131963238743233,0.8449906401700296,3.2848559725955266,4.039079116435628,4,100.88939395360993
rsi,0.75,1.05,-0.02,False,,,none,rsi_ge_58,none,all,6,7,5,1.70004725113456,149,48.99328859060403,52.964918505966594,0.3554692517178966,-0.1325193041482619,1.7717168099292364,10.072250062041507,7,92,43.47826086956522,18.256406916870702,0.1984392056181598,-0.3719496820398983,1.3905893217727643,10.072250062041507,6,57,57.89473684210527,34.7085115890959,0.6089212559490509,0.7901784127205201,2.585449013917066,4.208464574743065,4,100.82173494561744
rsi,0.8,1.0,-0.02,True,,,none,rsi_le_72,none,all,6,9,5,5.007517669771815,113,50.442477876106196,47.74266242875078,0.4225014374225733,0.1139725999162388,1.973310366129606,5.320005225440141,5,69,46.3768115942029,21.851364463683918,0.3166864415026655,-0.1439193090001583,1.6783485677034506,4.279584020477092,4,44,56.81818181818182,25.89129796506687,0.5884385901151561,0.7231041758706447,2.537556684336192,5.320005225440147,5,100.80108358819021
close,0.65,1.25,-0.02,False,,0.75,none,none,none,all,7,8,4,-0.4351579071412839,208,49.03846153846153,57.826651316082845,0.27801274671193676,-0.08248473892053035,1.5808181966684534,12.632047802412675,9,129,44.96124031007752,20.51543661128293,0.15903439233552658,-0.4076305240235214,1.3112288840994548,12.632047802412675,9,79,55.69620253164557,37.31121470479993,0.4722938570227839,0.6012177115712597,2.1090284771225964,8.283264735247142,5,100.78784868320693
rsi,0.8,1.05,-0.02,False,,,none,rsi_ge_55,none,all,6,9,4,-0.3962793218562648,156,48.717948717948715,55.82698966312936,0.35786531835339336,-0.13315637408898365,1.7683144243890174,11.083194546702803,6,95,44.21052631578947,22.06429593279454,0.23225574666099516,-0.3362688400562753,1.4621247838378768,11.083194546702803,6,61,55.73770491803278,33.76269373033483,0.5534867824645054,0.6012177115712597,2.3550431281852298,5.320005225440145,5,100.77341924121185
rsi,0.75,1.1,-0.02,False,,,none,rsi_55_72,none,all,6,8,5,1.0572896792769146,171,47.368421052631575,52.75051679647185,0.30848255436533245,-0.2701466256389552,1.63107543048591,10.778134789904906,7,99,42.42424242424242,15.68039812729928,0.15838785987170992,-1.0034536333719466,1.298283218868981,10.778134789904906,7,72,54.166666666666664,37.07011866917257,0.5148627592940636,0.6956980621458899,2.1950598282935414,9.033302095373557,7,100.7646797714565
,0.65,1.1,-0.02,True,,,none,none,none,all,6,8,5,0.7150351307746312,181,46.96132596685083,52.34533403392281,0.28920074051891054,-0.2799700689991615,1.5884432580487577,9.721917424703214,6,104,42.30769230769231,16.107840925077625,0.15488308581805407,-0.7276639468027575,1.2934855142840553,9.721917424703214,6,77,53.246753246753244,36.237493108845186,0.47061679362136605,0.5316690385870159,2.0635876430154325,7.298089548102405,6,100.75584371828754
width,0.8,1.15,-0.02,True,,,none,none,bb_width_le_7,all,6,8,5,0.12802364947282263,172,48.25581395348838,50.87598910209094,0.2957906343144822,-0.13885637651493185,1.6168523615961492,8.53562169354282,7,104,43.269230769230774,13.753414141921706,0.13224436674924717,-0.727582124339457,1.2527345842750366,8.53562169354282,7,68,55.88235294117647,37.12257496016924,0.5459202200024889,0.7231041758706447,2.3230487165893408,5.245157271591908,5,100.7413371772124
body,0.75,1.0,0.0,True,0.65,,none,none,none,all,7,9,5,2.043509716525267,82,52.4390243902439,42.0795502325452,0.5131652467383562,0.24733978045864685,2.268412119865871,4.624158421243158,6,50,44.0,17.021707797403337,0.34043415594806675,-0.28415530993182603,1.7153126670895071,4.624158421243158,6,32,65.625,25.057842435141865,0.7830575760981833,1.4288117535263418,3.6717523122286506,2.916333942923858,3,100.73373124989345
close,0.8,1.05,0.0,True,,0.8,none,none,none,all,7,9,5,3.925200018050483,87,55.172413793103445,44.47746778336914,0.5112352618778062,0.5316690385870159,2.280172960124033,6.319478076494056,7,50,50.0,19.792919102182513,0.39585838204365026,0.045933965903121404,1.8865852232284166,6.319478076494056,7,37,62.16216216216216,24.684548681186627,0.6671499643563953,0.8449906401700296,2.987734210351219,3.0355015194464237,3,100.72152293311507
body,0.75,1.1,0.0,True,0.65,,none,none,none,all,7,8,4,-0.025366613347129086,116,50.0,46.55239106202272,0.40131371605192,0.045933965903121404,1.8877035391513455,5.659308615575616,7,66,40.909090909090914,12.14082353763546,0.18395187178235547,-0.7276639468027575,1.3470432680526865,5.659308615575616,7,50,62.0,34.41156752438726,0.6882313504877452,0.9131769375582655,2.971131959209995,3.920904033930565,4,100.7033095415288
width,0.5,1.0,0.0,True,,,none,none,bb_width_3_7,all,6,10,5,2.6953797101491066,97,51.546391752577314,44.969526911398624,0.4636033702206044,0.1211936612468755,2.100364729641533,5.779295415049103,7,57,43.859649122807014,16.507420529756228,0.2896038689430917,-0.2883405508644905,1.5908296385569756,5.779295415049103,7,40,62.5,28.462106381642407,0.7115526595410602,0.8640095960428269,3.2015102425858406,3.0315280322296516,3,100.61036264415392
width,0.55,1.0,0.0,True,,,none,none,bb_width_3_7,all,6,10,5,2.6953797101491066,97,51.546391752577314,44.969526911398624,0.4636033702206044,0.1211936612468755,2.100364729641533,5.779295415049103,7,57,43.859649122807014,16.507420529756228,0.2896038689430917,-0.2883405508644905,1.5908296385569756,5.779295415049103,7,40,62.5,28.462106381642407,0.7115526595410602,0.8640095960428269,3.2015102425858406,3.0315280322296516,3,100.61036264415392
width,0.6,1.0,0.0,True,,,none,none,bb_width_3_7,all,6,10,5,2.6953797101491066,97,51.546391752577314,44.969526911398624,0.4636033702206044,0.1211936612468755,2.100364729641533,5.779295415049103,7,57,43.859649122807014,16.507420529756228,0.2896038689430917,-0.2883405508644905,1.5908296385569756,5.779295415049103,7,40,62.5,28.462106381642407,0.7115526595410602,0.8640095960428269,3.2015102425858406,3.0315280322296516,3,100.61036264415392
width,0.55,1.1,-0.02,False,,,none,none,bb_width_le_7,all,6,8,5,0.05378930538493143,189,47.08994708994709,54.15621260613759,0.2865408074398815,-0.2799700689991615,1.5774828899011162,11.781636380645704,7,111,42.34234234234234,16.892420589382535,0.15218396927371652,-1.0038505163919276,1.283424086596068,11.781636380645704,7,78,53.84615384615385,37.26379201675507,0.4777409232917317,0.6374017669113587,2.0902682855723955,7.302332344672083,5,100.56523883451669
width,0.6,1.1,-0.02,False,,,none,none,bb_width_le_7,all,6,8,5,0.05378930538493143,189,47.08994708994709,54.15621260613759,0.2865408074398815,-0.2799700689991615,1.5774828899011162,11.781636380645704,7,111,42.34234234234234,16.892420589382535,0.15218396927371652,-1.0038505163919276,1.283424086596068,11.781636380645704,7,78,53.84615384615385,37.26379201675507,0.4777409232917317,0.6374017669113587,2.0902682855723955,7.302332344672083,5,100.56523883451669
width,0.5,1.15,-0.02,True,,,none,none,bb_width_ge_3,all,6,8,5,1.8668185261155823,179,48.60335195530726,52.01843472202269,0.29060578056995917,-0.1337934440297054,1.6132101614490992,9.626384673794593,6,105,43.80952380952381,15.937142745023,0.1517823118573619,-0.4076305240235214,1.296323834821722,9.626384673794593,6,74,55.4054054054054,36.081291976999694,0.48758502671621207,0.5664433750791378,2.162156548114061,7.301433983009378,6,100.51166444900389
width,0.55,1.15,-0.02,True,,,none,none,bb_width_ge_3,all,6,8,5,1.8668185261155823,179,48.60335195530726,52.01843472202269,0.29060578056995917,-0.1337934440297054,1.6132101614490992,9.626384673794593,6,105,43.80952380952381,15.937142745023,0.1517823118573619,-0.4076305240235214,1.296323834821722,9.626384673794593,6,74,55.4054054054054,36.081291976999694,0.48758502671621207,0.5664433750791378,2.162156548114061,7.301433983009378,6,100.51166444900389
width,0.6,1.15,-0.02,True,,,none,none,bb_width_ge_3,all,6,8,5,1.8668185261155823,179,48.60335195530726,52.01843472202269,0.29060578056995917,-0.1337934440297054,1.6132101614490992,9.626384673794593,6,105,43.80952380952381,15.937142745023,0.1517823118573619,-0.4076305240235214,1.296323834821722,9.626384673794593,6,74,55.4054054054054,36.081291976999694,0.48758502671621207,0.5664433750791378,2.162156548114061,7.301433983009378,6,100.51166444900389
width,0.7,1.1,-0.02,False,,,none,none,bb_width_ge_3,all,6,8,5,1.9055628985400617,171,47.953216374269005,51.79944754761895,0.3029207458925085,-0.1439193090001583,1.6335786805820456,10.409027324488914,6,99,42.42424242424242,14.692974519061115,0.14841388403092035,-0.4518742602335683,1.283945767179154,8.666708549059024,6,72,55.55555555555556,37.10647302855783,0.5153676809521921,0.6727736189414736,2.236419915254678,7.300734382631129,6,100.4922370918712
width,0.5,1.1,-0.02,False,,,none,none,bb_width_ge_3,all,6,8,5,2.7339157294847265,177,48.0225988700565,52.270268565002866,0.2953122517796772,-0.1439193090001583,1.6156928779915087,10.409027324488909,6,101,42.57425742574257,15.585603673834274,0.15431290766172548,-0.4518742602335683,1.29493635445197,9.764957168798198,6,76,55.26315789473685,36.6846648911686,0.4826929590943237,0.6374017669113587,2.144510781919593,7.300734382631129,6,100.47681711543717
close,0.5,1.25,0.0,True,,0.75,none,none,none,all,7,8,4,-1.230291156418588,163,50.920245398773,53.49390072339039,0.3281834400207999,0.0868130908181014,1.7157124589731314,9.681992225264636,7,98,44.89795918367347,16.097635353661847,0.1642615852414474,-0.3940715501449218,1.32086693682814,9.681992225264636,7,65,60.0,37.396265369728546,0.5753271595342854,0.7443295263116875,2.5218452783858125,7.2735973034953965,4,100.45982945224799
close,0.55,1.25,0.0,True,,0.75,none,none,none,all,7,8,4,-1.230291156418588,163,50.920245398773,53.49390072339039,0.3281834400207999,0.0868130908181014,1.7157124589731314,9.681992225264636,7,98,44.89795918367347,16.097635353661847,0.1642615852414474,-0.3940715501449218,1.32086693682814,9.681992225264636,7,65,60.0,37.396265369728546,0.5753271595342854,0.7443295263116875,2.5218452783858125,7.2735973034953965,4,100.45982945224799
close,0.6,1.25,0.0,True,,0.75,none,none,none,all,7,8,4,-1.230291156418588,163,50.920245398773,53.49390072339039,0.3281834400207999,0.0868130908181014,1.7157124589731314,9.681992225264636,7,98,44.89795918367347,16.097635353661847,0.1642615852414474,-0.3940715501449218,1.32086693682814,9.681992225264636,7,65,60.0,37.396265369728546,0.5753271595342854,0.7443295263116875,2.5218452783858125,7.2735973034953965,4,100.45982945224799
width,0.5,1.1,0.0,True,,,none,none,bb_width_le_7,all,6,8,4,-0.14462377193405418,140,48.57142857142857,51.44121134841343,0.3674372239172388,-0.1382193065742101,1.7765309000725187,8.831580803497662,10,78,39.743589743589745,10.765324154956023,0.13801697634559004,-1.0045614805047707,1.2491278757766857,8.831580803497662,10,62,59.67741935483871,40.6758871934574,0.6560626966686677,0.9131769375582655,2.7659939434722784,5.24233122218975,3,100.44940501518874
width,0.55,1.1,0.0,True,,,none,none,bb_width_le_7,all,6,8,4,-0.14462377193405418,140,48.57142857142857,51.44121134841343,0.3674372239172388,-0.1382193065742101,1.7765309000725187,8.831580803497662,10,78,39.743589743589745,10.765324154956023,0.13801697634559004,-1.0045614805047707,1.2491278757766857,8.831580803497662,10,62,59.67741935483871,40.6758871934574,0.6560626966686677,0.9131769375582655,2.7659939434722784,5.24233122218975,3,100.44940501518874
width,0.6,1.1,0.0,True,,,none,none,bb_width_le_7,all,6,8,4,-0.14462377193405418,140,48.57142857142857,51.44121134841343,0.3674372239172388,-0.1382193065742101,1.7765309000725187,8.831580803497662,10,78,39.743589743589745,10.765324154956023,0.13801697634559004,-1.0045614805047707,1.2491278757766857,8.831580803497662,10,62,59.67741935483871,40.6758871934574,0.6560626966686677,0.9131769375582655,2.7659939434722784,5.24233122218975,3,100.44940501518874
close,0.8,1.1,0.0,True,,0.8,none,none,none,all,7,9,5,2.8787727236924314,97,53.608247422680414,44.038065520937266,0.4540006754735801,0.3734858996704182,2.0779496524869177,6.319478076494056,7,54,46.2962962962963,15.715934813673902,0.29103582988285004,-0.3081194545277184,1.5952582616959214,6.319478076494056,7,43,62.7906976744186,28.32213070726336,0.6586542024944967,0.8449906401700296,2.9597825759089793,3.0355015194464237,3,100.42781431783796
,0.65,1.1,0.0,False,,,none,none,none,all,7,9,4,-2.216567295303144,156,49.358974358974365,56.501017470755876,0.3621860094279223,-0.07731198612912896,1.7715474997874474,11.89436693339602,13,88,42.04545454545455,16.40479279615046,0.18641809995625522,-1.0034562392729225,1.3469742289381728,11.89436693339602,13,68,58.82352941176471,40.09622467460542,0.5896503628618445,0.8175845264452748,2.545062530553724,7.257423289123565,4,100.3698569722186
width,0.8,1.2,0.0,True,,,none,none,bb_width_3_7,all,7,8,5,0.6708115081118391,139,50.35971223021583,48.61068033692014,0.34971712472604416,0.0010976569048488,1.782697614428994,9.654434584290112,7,86,44.18604651162791,14.384347364012518,0.167259853069913,-0.31230469546038286,1.3336633212234326,9.654434584290112,7,53,60.37735849056604,34.22633297290763,0.6457798674133515,0.8830285519156242,2.801743805836834,5.261204677607227,3,100.36530140560218
width,0.65,1.0,-0.02,True,,,none,none,bb_width_3_7,all,6,10,5,4.457861130070352,120,50.0,47.518886981257424,0.39599072484381187,0.045933965903121404,1.893417584863901,5.1714417208956185,5,72,47.22222222222222,22.847842251512155,0.31733114238211324,-0.13885637651493185,1.68921386698141,4.655228706419457,5,48,54.166666666666664,24.67104472974528,0.51398009853636,0.4873518056208389,2.2312630947166645,4.081861722960238,4,100.32794484451263
width,0.5,1.1,-0.02,False,,,none,none,bb_width_2_5_7,all,6,8,5,0.11390848250034025,181,47.51381215469613,53.09876081391886,0.29336331941391636,-0.2701466256389552,1.5986988934971178,11.781636380645704,7,104,42.30769230769231,14.8273967723248,0.14257112281081538,-1.003652074881937,1.267067527076753,11.781636380645704,7,77,54.54545454545454,38.27136404159406,0.4970307018388839,0.6735858222514579,2.1537604045373526,7.302332344672083,5,100.32199359316036
adx,0.5,1.05,-0.02,False,,,adx_le_35,none,none,all,6,8,4,-1.0347698690098996,176,48.86363636363637,59.40024011610176,0.3375013642960327,-0.13315637408898365,1.7102204132116188,12.896953131969415,7,103,44.66019417475729,23.3897854231099,0.22708529536999902,-0.4076305240235214,1.444678865480742,12.896953131969415,7,73,54.794520547945204,36.01045469299186,0.493293899903998,0.6012177115712597,2.1602400731538416,7.280919449450424,5,100.32064079687818
