prox_yen,prox_half,ext_atr,swing_len,big_mult,fwd_bars,strict_f1,wick_atr,sweep_lb,revenge_bars,stop_count,stop_long,stop_short,adverse_rate,sweep_down_n,sweep_down_up_edge,sweep_up_n,sweep_up_dn_edge,avg_fwd_up_after_sweep_dn,avg_fwd_dn_after_sweep_up,revenge_after_stop_n,revenge_fwd_up_rate,chain_stop_sweep_up,chain_n,score_edge,symbol
0.25,0.15,0.6,36,1.2,12,False,0.55,20,72,1098,558,540,0.4763205828779599,49,0.5918367346938775,37,0.5945945945945946,79.84897959183762,56.16756756756767,511,0.5185909980430529,0.0,4,0.29591836734693877,USDJPY
0.25,0.15,0.6,36,1.2,12,False,0.55,32,72,1098,558,540,0.4763205828779599,34,0.6470588235294118,25,0.64,69.78823529411784,56.62400000000025,511,0.5185909980430529,0.0,3,0.3235294117647059,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.25,12,72,1573,827,746,0.4755244755244755,184,0.5054347826086957,158,0.47468354430379744,1612.1777173913051,289.11772151898697,798,0.5213032581453634,0.1111111111111111,18,0.30827294685990336,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.25,20,72,1573,827,746,0.4755244755244755,126,0.5238095238095238,121,0.4380165289256198,2208.168253968254,156.38099173553692,798,0.5213032581453634,0.09090909090909091,11,0.3073593073593074,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.25,32,72,1573,827,746,0.4755244755244755,89,0.5280898876404494,90,0.45555555555555555,3040.191011235954,162.51333333333343,798,0.5213032581453634,0.0,5,0.2640449438202247,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.4,12,72,1573,827,746,0.4755244755244755,116,0.5258620689655172,84,0.5357142857142857,2438.1172413793106,128.9488095238094,798,0.5213032581453634,0.07692307692307693,13,0.3013925729442971,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.4,20,72,1573,827,746,0.4755244755244755,78,0.5128205128205128,70,0.5285714285714286,3467.2884615384614,73.06285714285718,798,0.5213032581453634,0.125,8,0.3189102564102564,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.4,32,72,1573,827,746,0.4755244755244755,55,0.509090909090909,53,0.5283018867924528,4808.183636363637,76.90377358490579,798,0.5213032581453634,0.0,3,0.2545454545454545,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.55,12,72,1573,827,746,0.4755244755244755,71,0.5633802816901409,47,0.5531914893617021,217.3056338028182,132.22978723404174,798,0.5213032581453634,0.1111111111111111,9,0.33724569640062596,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.55,20,72,1573,827,746,0.4755244755244755,49,0.5714285714285714,37,0.5675675675675675,100.24285714285777,77.59459459459461,798,0.5213032581453634,0.0,4,0.2857142857142857,USDJPY
0.25,0.15,0.6,36,1.2,24,True,0.55,32,72,1573,827,746,0.4755244755244755,34,0.6176470588235294,25,0.56,92.20294117647049,81.65200000000016,798,0.5213032581453634,0.0,3,0.3088235294117647,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.25,12,72,1098,558,540,0.4808743169398907,184,0.5054347826086957,158,0.47468354430379744,1612.1777173913051,289.11772151898697,511,0.5107632093933464,0.09090909090909091,11,0.2981719367588933,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.25,20,72,1098,558,540,0.4808743169398907,126,0.5238095238095238,121,0.4380165289256198,2208.168253968254,156.38099173553692,511,0.5107632093933464,0.0,7,0.2619047619047619,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.25,32,72,1098,558,540,0.4808743169398907,89,0.5280898876404494,90,0.45555555555555555,3040.191011235954,162.51333333333343,511,0.5107632093933464,0.0,5,0.2640449438202247,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.4,12,72,1098,558,540,0.4808743169398907,116,0.5258620689655172,84,0.5357142857142857,2438.1172413793106,128.9488095238094,511,0.5107632093933464,0.0,7,0.2629310344827586,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.4,20,72,1098,558,540,0.4808743169398907,78,0.5128205128205128,70,0.5285714285714286,3467.2884615384614,73.06285714285718,511,0.5107632093933464,0.0,4,0.2564102564102564,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.4,32,72,1098,558,540,0.4808743169398907,55,0.509090909090909,53,0.5283018867924528,4808.183636363637,76.90377358490579,511,0.5107632093933464,0.0,3,0.2545454545454545,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.55,12,72,1098,558,540,0.4808743169398907,71,0.5633802816901409,47,0.5531914893617021,217.3056338028182,132.22978723404174,511,0.5107632093933464,0.0,5,0.28169014084507044,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.55,20,72,1098,558,540,0.4808743169398907,49,0.5714285714285714,37,0.5675675675675675,100.24285714285777,77.59459459459461,511,0.5107632093933464,0.0,4,0.2857142857142857,USDJPY
0.25,0.15,0.6,36,1.2,24,False,0.55,32,72,1098,558,540,0.4808743169398907,34,0.6176470588235294,25,0.56,92.20294117647049,81.65200000000016,511,0.5107632093933464,0.0,3,0.3088235294117647,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.25,12,72,1573,827,746,0.4926891290527654,184,0.4891304347826087,158,0.5316455696202531,1681.786413043479,1973.7898734177206,798,0.4974937343358396,0.3333333333333333,18,0.411231884057971,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.25,20,72,1573,827,746,0.4926891290527654,126,0.5079365079365079,121,0.5206611570247934,2273.95873015873,203.05785123966908,798,0.4974937343358396,0.36363636363636365,11,0.4357864357864358,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.25,32,72,1573,827,746,0.4926891290527654,89,0.5280898876404494,90,0.5555555555555556,3082.71011235955,213.88777777777779,798,0.4974937343358396,0.0,5,0.2640449438202247,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.4,12,72,1573,827,746,0.4926891290527654,116,0.5258620689655172,84,0.5714285714285714,2531.6887931034485,169.75357142857106,798,0.4974937343358396,0.38461538461538464,13,0.45523872679045096,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.4,20,72,1573,827,746,0.4926891290527654,78,0.5256410256410257,70,0.5857142857142857,3555.93205128205,113.19,798,0.4974937343358396,0.5,8,0.5128205128205128,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.4,32,72,1573,827,746,0.4926891290527654,55,0.5272727272727272,53,0.5849056603773585,4858.134545454544,114.36415094339634,798,0.4974937343358396,0.0,3,0.2636363636363636,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.55,12,72,1573,827,746,0.4926891290527654,71,0.5211267605633803,47,0.5957446808510638,284.6338028169024,170.53191489361615,798,0.4974937343358396,0.3333333333333333,9,0.42723004694835676,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.55,20,72,1573,827,746,0.4926891290527654,49,0.5510204081632653,37,0.6216216216216216,128.02040816326593,124.7486486486486,798,0.4974937343358396,0.0,4,0.2755102040816326,USDJPY
0.25,0.15,0.6,36,1.2,48,True,0.55,32,72,1573,827,746,0.4926891290527654,34,0.6176470588235294,25,0.64,122.33823529411757,129.04800000000012,798,0.4974937343358396,0.0,3,0.3088235294117647,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.25,12,72,1098,558,540,0.4890710382513661,184,0.4891304347826087,158,0.5316455696202531,1681.786413043479,1973.7898734177206,511,0.49510763209393344,0.09090909090909091,11,0.2900197628458498,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.25,20,72,1098,558,540,0.4890710382513661,126,0.5079365079365079,121,0.5206611570247934,2273.95873015873,203.05785123966908,511,0.49510763209393344,0.0,7,0.25396825396825395,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.25,32,72,1098,558,540,0.4890710382513661,89,0.5280898876404494,90,0.5555555555555556,3082.71011235955,213.88777777777779,511,0.49510763209393344,0.0,5,0.2640449438202247,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.4,12,72,1098,558,540,0.4890710382513661,116,0.5258620689655172,84,0.5714285714285714,2531.6887931034485,169.75357142857106,511,0.49510763209393344,0.0,7,0.2629310344827586,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.4,20,72,1098,558,540,0.4890710382513661,78,0.5256410256410257,70,0.5857142857142857,3555.93205128205,113.19,511,0.49510763209393344,0.0,4,0.26282051282051283,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.4,32,72,1098,558,540,0.4890710382513661,55,0.5272727272727272,53,0.5849056603773585,4858.134545454544,114.36415094339634,511,0.49510763209393344,0.0,3,0.2636363636363636,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.55,12,72,1098,558,540,0.4890710382513661,71,0.5211267605633803,47,0.5957446808510638,284.6338028169024,170.53191489361615,511,0.49510763209393344,0.0,5,0.2605633802816901,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.55,20,72,1098,558,540,0.4890710382513661,49,0.5510204081632653,37,0.6216216216216216,128.02040816326593,124.7486486486486,511,0.49510763209393344,0.0,4,0.2755102040816326,USDJPY
0.25,0.15,0.6,36,1.2,48,False,0.55,32,72,1098,558,540,0.4890710382513661,34,0.6176470588235294,25,0.64,122.33823529411757,129.04800000000012,511,0.49510763209393344,0.0,3,0.3088235294117647,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.25,12,72,1573,827,746,0.48506039415130325,184,0.5,158,0.5379746835443038,1753.919021739131,3601.3037974683543,798,0.5012531328320802,0.2777777777777778,18,0.3888888888888889,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.25,20,72,1573,827,746,0.48506039415130325,126,0.5079365079365079,121,0.5289256198347108,2351.023809523809,2284.0570247933883,798,0.5012531328320802,0.36363636363636365,11,0.4357864357864358,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.25,32,72,1573,827,746,0.48506039415130325,89,0.5393258426966292,90,0.5777777777777777,3164.8449438202247,3004.276666666667,798,0.5012531328320802,0.0,5,0.2696629213483146,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.4,12,72,1573,827,746,0.48506039415130325,116,0.5172413793103449,84,0.5595238095238095,2634.464655172414,219.89761904761906,798,0.5012531328320802,0.3076923076923077,13,0.4124668435013263,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.4,20,72,1573,827,746,0.48506039415130325,78,0.5256410256410257,70,0.5714285714285714,3669.4794871794875,135.97285714285718,798,0.5012531328320802,0.5,8,0.5128205128205128,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.4,32,72,1573,827,746,0.48506039415130325,55,0.5454545454545454,53,0.5660377358490566,4984.529090909091,133.08490566037747,798,0.5012531328320802,0.0,3,0.2727272727272727,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.55,12,72,1573,827,746,0.48506039415130325,71,0.4647887323943662,47,0.574468085106383,370.6957746478887,196.83617021276515,798,0.5012531328320802,0.3333333333333333,9,0.39906103286384975,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.55,20,72,1573,827,746,0.48506039415130325,49,0.4897959183673469,37,0.6216216216216216,197.01632653061304,157.0,798,0.5012531328320802,0.0,4,0.24489795918367346,USDJPY
0.25,0.15,0.6,36,1.2,72,True,0.55,32,72,1573,827,746,0.48506039415130325,34,0.5294117647058824,25,0.64,148.15882352941176,159.54000000000008,798,0.5012531328320802,0.0,3,0.2647058823529412,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.25,12,72,1098,558,540,0.47996357012750457,184,0.5,158,0.5379746835443038,1753.919021739131,3601.3037974683543,511,0.5068493150684932,0.09090909090909091,11,0.29545454545454547,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.25,20,72,1098,558,540,0.47996357012750457,126,0.5079365079365079,121,0.5289256198347108,2351.023809523809,2284.0570247933883,511,0.5068493150684932,0.0,7,0.25396825396825395,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.25,32,72,1098,558,540,0.47996357012750457,89,0.5393258426966292,90,0.5777777777777777,3164.8449438202247,3004.276666666667,511,0.5068493150684932,0.0,5,0.2696629213483146,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.4,12,72,1098,558,540,0.47996357012750457,116,0.5172413793103449,84,0.5595238095238095,2634.464655172414,219.89761904761906,511,0.5068493150684932,0.0,7,0.25862068965517243,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.4,20,72,1098,558,540,0.47996357012750457,78,0.5256410256410257,70,0.5714285714285714,3669.4794871794875,135.97285714285718,511,0.5068493150684932,0.0,4,0.26282051282051283,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.4,32,72,1098,558,540,0.47996357012750457,55,0.5454545454545454,53,0.5660377358490566,4984.529090909091,133.08490566037747,511,0.5068493150684932,0.0,3,0.2727272727272727,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.55,12,72,1098,558,540,0.47996357012750457,71,0.4647887323943662,47,0.574468085106383,370.6957746478887,196.83617021276515,511,0.5068493150684932,0.0,5,0.2323943661971831,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.55,20,72,1098,558,540,0.47996357012750457,49,0.4897959183673469,37,0.6216216216216216,197.01632653061304,157.0,511,0.5068493150684932,0.0,4,0.24489795918367346,USDJPY
0.25,0.15,0.6,36,1.2,72,False,0.55,32,72,1098,558,540,0.47996357012750457,34,0.5294117647058824,25,0.64,148.15882352941176,159.54000000000008,511,0.5068493150684932,0.0,3,0.2647058823529412,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.25,12,72,2015,1046,969,0.4665012406947891,184,0.5217391304347826,158,0.4936708860759494,147.76032608695724,168.37848101265777,1030,0.5407766990291262,0.14814814814814814,27,0.33494363929146537,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.25,20,72,2015,1046,969,0.4665012406947891,126,0.5158730158730159,121,0.48760330578512395,108.55000000000081,102.87768595041327,1030,0.5407766990291262,0.17647058823529413,17,0.34617180205415504,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.25,32,72,2015,1046,969,0.4665012406947891,89,0.5730337078651685,90,0.5111111111111111,97.97977528089955,96.06222222222267,1030,0.5407766990291262,0.2727272727272727,11,0.4228804902962206,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.4,12,72,2015,1046,969,0.4665012406947891,116,0.5775862068965517,84,0.5714285714285714,144.93362068965573,106.70595238095208,1030,0.5407766990291262,0.15,20,0.36379310344827587,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.4,20,72,2015,1046,969,0.4665012406947891,78,0.5384615384615384,70,0.5428571428571428,105.45512820512928,52.20000000000011,1030,0.5407766990291262,0.25,12,0.3942307692307692,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.4,32,72,2015,1046,969,0.4665012406947891,55,0.6,53,0.5660377358490566,76.56727272727333,53.27547169811339,1030,0.5407766990291262,0.42857142857142855,7,0.5142857142857142,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.55,12,72,2015,1046,969,0.4665012406947891,71,0.5915492957746479,47,0.6170212765957447,161.29859154929628,113.92553191489291,1030,0.5407766990291262,0.2,15,0.39577464788732397,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.55,20,72,2015,1046,969,0.4665012406947891,49,0.5918367346938775,37,0.5945945945945946,79.84897959183762,56.16756756756767,1030,0.5407766990291262,0.375,8,0.48341836734693877,USDJPY
0.25,0.15,0.6,48,0.95,12,True,0.55,32,72,2015,1046,969,0.4665012406947891,34,0.6470588235294118,25,0.64,69.78823529411784,56.62400000000025,1030,0.5407766990291262,0.3333333333333333,6,0.4901960784313726,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.25,12,72,1597,812,785,0.47401377582968063,184,0.5217391304347826,158,0.4936708860759494,147.76032608695724,168.37848101265777,795,0.5320754716981132,0.17391304347826086,23,0.34782608695652173,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.25,20,72,1597,812,785,0.47401377582968063,126,0.5158730158730159,121,0.48760330578512395,108.55000000000081,102.87768595041327,795,0.5320754716981132,0.21428571428571427,14,0.3650793650793651,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.25,32,72,1597,812,785,0.47401377582968063,89,0.5730337078651685,90,0.5111111111111111,97.97977528089955,96.06222222222267,795,0.5320754716981132,0.2727272727272727,11,0.4228804902962206,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.4,12,72,1597,812,785,0.47401377582968063,116,0.5775862068965517,84,0.5714285714285714,144.93362068965573,106.70595238095208,795,0.5320754716981132,0.1875,16,0.38254310344827586,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.4,20,72,1597,812,785,0.47401377582968063,78,0.5384615384615384,70,0.5428571428571428,105.45512820512928,52.20000000000011,795,0.5320754716981132,0.3333333333333333,9,0.4358974358974359,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.4,32,72,1597,812,785,0.47401377582968063,55,0.6,53,0.5660377358490566,76.56727272727333,53.27547169811339,795,0.5320754716981132,0.42857142857142855,7,0.5142857142857142,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.55,12,72,1597,812,785,0.47401377582968063,71,0.5915492957746479,47,0.6170212765957447,161.29859154929628,113.92553191489291,795,0.5320754716981132,0.25,12,0.42077464788732394,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.55,20,72,1597,812,785,0.47401377582968063,49,0.5918367346938775,37,0.5945945945945946,79.84897959183762,56.16756756756767,795,0.5320754716981132,0.375,8,0.48341836734693877,USDJPY
0.25,0.15,0.6,48,0.95,12,False,0.55,32,72,1597,812,785,0.47401377582968063,34,0.6470588235294118,25,0.64,69.78823529411784,56.62400000000025,795,0.5320754716981132,0.3333333333333333,6,0.4901960784313726,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.25,12,72,2015,1046,969,0.47245657568238214,184,0.5054347826086957,158,0.47468354430379744,1612.1777173913051,289.11772151898697,1030,0.5359223300970873,0.18518518518518517,27,0.34530998389694045,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.25,20,72,2015,1046,969,0.47245657568238214,126,0.5238095238095238,121,0.4380165289256198,2208.168253968254,156.38099173553692,1030,0.5359223300970873,0.23529411764705882,17,0.3795518207282913,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.25,32,72,2015,1046,969,0.47245657568238214,89,0.5280898876404494,90,0.45555555555555555,3040.191011235954,162.51333333333343,1030,0.5359223300970873,0.2727272727272727,11,0.40040858018386105,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.4,12,72,2015,1046,969,0.47245657568238214,116,0.5258620689655172,84,0.5357142857142857,2438.1172413793106,128.9488095238094,1030,0.5359223300970873,0.2,20,0.36293103448275865,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.4,20,72,2015,1046,969,0.47245657568238214,78,0.5128205128205128,70,0.5285714285714286,3467.2884615384614,73.06285714285718,1030,0.5359223300970873,0.3333333333333333,12,0.423076923076923,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.4,32,72,2015,1046,969,0.47245657568238214,55,0.509090909090909,53,0.5283018867924528,4808.183636363637,76.90377358490579,1030,0.5359223300970873,0.42857142857142855,7,0.4688311688311688,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.55,12,72,2015,1046,969,0.47245657568238214,71,0.5633802816901409,47,0.5531914893617021,217.3056338028182,132.22978723404174,1030,0.5359223300970873,0.26666666666666666,15,0.4150234741784038,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.55,20,72,2015,1046,969,0.47245657568238214,49,0.5714285714285714,37,0.5675675675675675,100.24285714285777,77.59459459459461,1030,0.5359223300970873,0.375,8,0.4732142857142857,USDJPY
0.25,0.15,0.6,48,0.95,24,True,0.55,32,72,2015,1046,969,0.47245657568238214,34,0.6176470588235294,25,0.56,92.20294117647049,81.65200000000016,1030,0.5359223300970873,0.3333333333333333,6,0.47549019607843135,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.25,12,72,1597,812,785,0.47401377582968063,184,0.5054347826086957,158,0.47468354430379744,1612.1777173913051,289.11772151898697,795,0.5320754716981132,0.17391304347826086,23,0.33967391304347827,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.25,20,72,1597,812,785,0.47401377582968063,126,0.5238095238095238,121,0.4380165289256198,2208.168253968254,156.38099173553692,795,0.5320754716981132,0.21428571428571427,14,0.36904761904761907,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.25,32,72,1597,812,785,0.47401377582968063,89,0.5280898876404494,90,0.45555555555555555,3040.191011235954,162.51333333333343,795,0.5320754716981132,0.2727272727272727,11,0.40040858018386105,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.4,12,72,1597,812,785,0.47401377582968063,116,0.5258620689655172,84,0.5357142857142857,2438.1172413793106,128.9488095238094,795,0.5320754716981132,0.1875,16,0.3566810344827586,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.4,20,72,1597,812,785,0.47401377582968063,78,0.5128205128205128,70,0.5285714285714286,3467.2884615384614,73.06285714285718,795,0.5320754716981132,0.3333333333333333,9,0.423076923076923,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.4,32,72,1597,812,785,0.47401377582968063,55,0.509090909090909,53,0.5283018867924528,4808.183636363637,76.90377358490579,795,0.5320754716981132,0.42857142857142855,7,0.4688311688311688,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.55,12,72,1597,812,785,0.47401377582968063,71,0.5633802816901409,47,0.5531914893617021,217.3056338028182,132.22978723404174,795,0.5320754716981132,0.25,12,0.40669014084507044,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.55,20,72,1597,812,785,0.47401377582968063,49,0.5714285714285714,37,0.5675675675675675,100.24285714285777,77.59459459459461,795,0.5320754716981132,0.375,8,0.4732142857142857,USDJPY
0.25,0.15,0.6,48,0.95,24,False,0.55,32,72,1597,812,785,0.47401377582968063,34,0.6176470588235294,25,0.56,92.20294117647049,81.65200000000016,795,0.5320754716981132,0.3333333333333333,6,0.47549019607843135,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.25,12,72,2015,1046,969,0.49429280397022335,184,0.4891304347826087,158,0.5316455696202531,1681.786413043479,1973.7898734177206,1030,0.503883495145631,0.3333333333333333,27,0.411231884057971,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.25,20,72,2015,1046,969,0.49429280397022335,126,0.5079365079365079,121,0.5206611570247934,2273.95873015873,203.05785123966908,1030,0.503883495145631,0.4117647058823529,17,0.4598506069094304,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.25,32,72,2015,1046,969,0.49429280397022335,89,0.5280898876404494,90,0.5555555555555556,3082.71011235955,213.88777777777779,1030,0.503883495145631,0.2727272727272727,11,0.40040858018386105,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.4,12,72,2015,1046,969,0.49429280397022335,116,0.5258620689655172,84,0.5714285714285714,2531.6887931034485,169.75357142857106,1030,0.503883495145631,0.4,20,0.46293103448275863,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.4,20,72,2015,1046,969,0.49429280397022335,78,0.5256410256410257,70,0.5857142857142857,3555.93205128205,113.19,1030,0.503883495145631,0.5833333333333334,12,0.5544871794871795,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.4,32,72,2015,1046,969,0.49429280397022335,55,0.5272727272727272,53,0.5849056603773585,4858.134545454544,114.36415094339634,1030,0.503883495145631,0.42857142857142855,7,0.47792207792207786,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.55,12,72,2015,1046,969,0.49429280397022335,71,0.5211267605633803,47,0.5957446808510638,284.6338028169024,170.53191489361615,1030,0.503883495145631,0.4,15,0.46056338028169014,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.55,20,72,2015,1046,969,0.49429280397022335,49,0.5510204081632653,37,0.6216216216216216,128.02040816326593,124.7486486486486,1030,0.503883495145631,0.375,8,0.4630102040816326,USDJPY
0.25,0.15,0.6,48,0.95,48,True,0.55,32,72,2015,1046,969,0.49429280397022335,34,0.6176470588235294,25,0.64,122.33823529411757,129.04800000000012,1030,0.503883495145631,0.3333333333333333,6,0.47549019607843135,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.25,12,72,1597,812,785,0.48904195366311837,184,0.4891304347826087,158,0.5316455696202531,1681.786413043479,1973.7898734177206,795,0.5094339622641509,0.2608695652173913,23,0.375,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.25,20,72,1597,812,785,0.48904195366311837,126,0.5079365079365079,121,0.5206611570247934,2273.95873015873,203.05785123966908,795,0.5094339622641509,0.2857142857142857,14,0.3968253968253968,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.25,32,72,1597,812,785,0.48904195366311837,89,0.5280898876404494,90,0.5555555555555556,3082.71011235955,213.88777777777779,795,0.5094339622641509,0.2727272727272727,11,0.40040858018386105,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.4,12,72,1597,812,785,0.48904195366311837,116,0.5258620689655172,84,0.5714285714285714,2531.6887931034485,169.75357142857106,795,0.5094339622641509,0.3125,16,0.4191810344827586,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.4,20,72,1597,812,785,0.48904195366311837,78,0.5256410256410257,70,0.5857142857142857,3555.93205128205,113.19,795,0.5094339622641509,0.4444444444444444,9,0.48504273504273504,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.4,32,72,1597,812,785,0.48904195366311837,55,0.5272727272727272,53,0.5849056603773585,4858.134545454544,114.36415094339634,795,0.5094339622641509,0.42857142857142855,7,0.47792207792207786,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.55,12,72,1597,812,785,0.48904195366311837,71,0.5211267605633803,47,0.5957446808510638,284.6338028169024,170.53191489361615,795,0.5094339622641509,0.3333333333333333,12,0.42723004694835676,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.55,20,72,1597,812,785,0.48904195366311837,49,0.5510204081632653,37,0.6216216216216216,128.02040816326593,124.7486486486486,795,0.5094339622641509,0.375,8,0.4630102040816326,USDJPY
0.25,0.15,0.6,48,0.95,48,False,0.55,32,72,1597,812,785,0.48904195366311837,34,0.6176470588235294,25,0.64,122.33823529411757,129.04800000000012,795,0.5094339622641509,0.3333333333333333,6,0.47549019607843135,USDJPY
0.25,0.15,0.6,48,0.95,72,True,0.25,12,72,2015,1046,969,0.48883374689826303,184,0.5,158,0.5379746835443038,1753.919021739131,3601.3037974683543,1030,0.5077669902912622,0.2962962962962963,27,0.39814814814814814,USDJPY
0.25,0.15,0.6,48,0.95,72,True,0.25,20,72,2015,1046,969,0.48883374689826303,126,0.5079365079365079,121,0.5289256198347108,2351.023809523809,2284.0570247933883,1030,0.5077669902912622,0.4117647058823529,17,0.4598506069094304,USDJPY
0.25,0.15,0.6,48,0.95,72,True,0.25,32,72,2015,1046,969,0.48883374689826303,89,0.5393258426966292,90,0.5777777777777777,3164.8449438202247,3004.276666666667,1030,0.5077669902912622,0.2727272727272727,11,0.40602655771195095,USDJPY
0.25,0.15,0.6,48,0.95,72,True,0.4,12,72,2015,1046,969,0.48883374689826303,116,0.5172413793103449,84,0.5595238095238095,2634.464655172414,219.89761904761906,1030,0.5077669902912622,0.35,20,0.4336206896551724,USDJPY
0.25,0.15,0.6,48,0.95,72,True,0.4,20,72,2015,1046,969,0.48883374689826303,78,0.5256410256410257,70,0.5714285714285714,3669.4794871794875,135.97285714285718,1030,0.5077669902912622,0.5833333333333334,12,0.5544871794871795,USDJPY
0.25,0.15,0.6,48,0.95,72,True,0.4,32,72,2015,1046,969,0.48883374689826303,55,0.5454545454545454,53,0.5660377358490566,4984.529090909091,133.08490566037747,1030,0.5077669902912622,0.42857142857142855,7,0.487012987012987,USDJPY
