strategy,excluded_symbols,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,research_trades,research_total_r,oos_trades,oos_total_r
SHELF6_BREAK_RR2,"GBPJPY,SILVER",113,39.823008849557525,19.491222230802144,0.17248869230798358,1.2800425600179135,19.614725797786274,97,14.688946117323713,16,4.8022761134784275
SHELF6_DON20_EMA_RR15,"GBPJPY,USDJPY",40,47.5,6.05210260374955,0.15130256509373874,1.2796828678057703,7.141816346484389,36,5.098736588498731,4,0.9533660152508183
SHELF6_EMA_UP_RR15,EURJPY,100,47.0,15.085638337777842,0.15085638337777843,1.2786664843681987,9.640858617768828,87,15.907928435083926,13,-0.8222900973060796
SHELF6_DON20_EMA_RR15,"GBPJPY,SILVER,USDJPY",36,47.22222222222222,5.427136835877685,0.15075380099660238,1.2782108178545148,8.250742242132612,32,4.473770820626867,4,0.9533660152508183
SHELF6_BREAK_RR2,"AUDJPY,CHFJPY",93,39.784946236559136,15.87747066335404,0.17072549100380688,1.277190550356679,9.84098683804081,79,15.166970109974688,14,0.7105005533793609
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY",83,46.98795180722892,12.469461677313445,0.15023447803992102,1.276582013569115,13.198168406158953,70,10.755156442330284,13,1.7143052349831602
SHELF6_BREAK_RR2,"AUDJPY,XAUUSD",103,39.80582524271845,17.553036001983667,0.17041782526197735,1.276418854857817,13.636203401043533,89,19.877315217407904,14,-2.324279215424233
SHELF6_OVERHEAD_ROOM_RR15,"GBPJPY,SILVER",98,46.93877551020408,14.703456991199811,0.15003527542040623,1.2761551510769775,13.445349930163538,82,8.414716894067821,16,6.288740097131993
SHELF6_BREAK_RR15,"AUDJPY,SILVER",107,46.728971962616825,15.926154875758938,0.14884256893232653,1.2747796916400185,10.542794436355194,93,15.103460176423143,14,0.8226946993357978
SHELF6_AFTER_DORMANT60_RR15,"GBPJPY,USDJPY",19,47.368421052631575,2.8035266339512113,0.14755403336585324,1.2725156983778785,4.114870119100728,17,2.3810139579225904,2,0.42251267602862064
SHELF6_EMA_UP_RR15,USDJPY,98,46.93877551020408,14.442858162474128,0.1473761036987156,1.271825456782794,10.869356686188135,83,17.303569476273875,15,-2.8607113137997535
SHELF6_DON20_EMA_RR15,"AUDJPY,GBPJPY,XAUUSD",36,47.22222222222222,5.2881118808920515,0.14689199669144587,1.2716310837232323,5.855339437018733,34,7.314543518011639,2,-2.026431637119588
SHELF6_BREAK_RR2,NONE,141,39.71631205673759,23.61870931738215,0.16750857671902236,1.2711832957662355,19.006596674165493,121,23.007255465282668,20,0.6114538520994819
SHELF6_OVERHEAD_ROOM_RR15,"GBPJPY,USDJPY,XAUUSD",74,47.2972972972973,10.95415126352849,0.14802907112876337,1.2706932193875362,10.16360807882564,61,9.295315526341357,13,1.6588357371871383
SHELF6_AFTER_DORMANT60_RR15,"AUDJPY,CHFJPY,XAUUSD",17,47.05882352941176,2.4845946419180525,0.14615262599517956,1.2706245480666332,3.554375815441049,13,4.0897804162791545,4,-1.605185774361102
SHELF6_DON20_PRECALM_RR15,AUDJPY,17,47.05882352941176,2.501127546625149,0.14712514980147937,1.2691320572117961,4.19392117390549,17,2.501127546625149,0,0.0
SHELF6_BREAK_RR15,"AUDJPY,CHFJPY,USDJPY",66,46.96969696969697,9.625436146281306,0.14583994161032282,1.2682778458028385,5.57531753509989,55,13.393496819324987,11,-3.76806067304368
V_CONTEXT_RECLAIM_RR15,"GBPJPY,USDJPY",181,49.171270718232044,22.633419696046595,0.125046517657716,1.2671258564817491,7.761621889121687,161,16.630102971270354,20,6.003316724776235
SHELF6_OVERHEAD_ROOM_RR15,NONE,126,46.82539682539682,18.31959569586103,0.1453936166338177,1.2667008725684819,11.43778581938564,106,16.221677860107988,20,2.0979178357530484
V_CONTEXT_RECLAIM_RR15,"GBPJPY,SILVER,USDJPY",149,48.99328859060403,18.514107264650967,0.12425575345403334,1.2655597346246332,6.588523385661578,133,12.87310579136518,16,5.641001473285787
V_CONTEXT_RECLAIM_RR15,"CHFJPY,EURJPY,USDJPY",148,50.67567567567568,17.714080567587224,0.11968973356477855,1.2653611683122072,7.940885353655746,133,15.979461145177957,15,1.7346194224092666
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,USDJPY",34,47.05882352941176,4.9274328521291935,0.14492449565085863,1.2625448072880083,6.654745995848384,30,3.9897438290018243,4,0.9376890231273696
SHELF6_DON55_BREAK_RR15,"AUDJPY,GBPJPY,SILVER",32,46.875,4.570422948974328,0.14282571715544776,1.262527012964239,6.192502852441805,30,4.087632751965987,2,0.4827901970083399
SHELF6_OVERHEAD_ROOM_RR15,"EURJPY,XAUUSD",92,46.73913043478261,13.189508464809306,0.1433642224435794,1.262276313327687,14.948036401109798,79,11.514352217391524,13,1.6751562474177821
SHELF6_BREAK_RR15,"EURJPY,GBPJPY,SILVER",90,46.666666666666664,12.895527171425929,0.14328363523806587,1.2620656064974574,11.749941263772982,78,7.548169875428387,12,5.347357295997542
SHELF6_AFTER_DORMANT60_RR15,"GBPJPY,SILVER,USDJPY",17,47.05882352941176,2.4133295748545827,0.14196056322674017,1.261635731641583,4.114870119100728,16,0.9272444819508892,1,1.4860850929036933
SHELF6_DON20_EMA_RR15,USDJPY,45,46.666666666666664,6.328696073850154,0.14063769053000344,1.2596620501277906,9.875474063194362,41,5.375330058599336,4,0.9533660152508183
SHELF6_BREAK_RR2,"AUDJPY,SILVER",107,39.25233644859813,17.10081813108971,0.15982073019710008,1.258564062012751,15.516978238107612,93,16.270097506590275,14,0.830720624499435
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,CHFJPY,USDJPY",62,46.774193548387096,8.746225935712957,0.1410681602534348,1.2584026093080658,5.215766749059483,51,12.514286608756638,11,-3.76806067304368
V_CONTEXT_RECLAIM_RR15,"AUDJPY,CHFJPY,XAUUSD",151,48.34437086092716,17.398730538211737,0.11522338104775985,1.2574812900408472,8.253626391999276,134,16.976118304887805,17,0.42261223332393105
SHELF6_DON20_EMA_RR15,"SILVER,USDJPY",41,46.34146341463415,5.703730305978293,0.13911537331654372,1.2564518594398628,10.125687154853836,37,4.750364290727473,4,0.9533660152508183
SHELF6_EMA_UP_RR15,"AUDJPY,GBPJPY,XAUUSD",77,46.75324675324675,10.776436839087859,0.1399537251829592,1.2559800111770432,8.965135692988602,65,15.590451412676394,12,-4.814014573588532
SHELF6_DON20_BREAK_RR15,"CHFJPY,GBPJPY,USDJPY",34,47.05882352941176,4.732121072483193,0.13918003154362332,1.2555068771420743,4.6117031961801365,29,2.2897371777141267,5,2.4423838947690664
SHELF6_BREAK_RR15,EURJPY,118,46.61016949152542,16.515232105415837,0.13995959411369355,1.255456462325956,10.876701452977521,102,15.358697070797245,16,1.1565350346185945
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,SILVER",95,46.31578947368421,13.215578450880141,0.1391113521145278,1.2549883021774082,9.528719112651562,81,12.392883751544344,14,0.8226946993357978
V_CONTEXT_RECLAIM_RR15,"CHFJPY,EURJPY,GBPJPY",150,48.66666666666667,17.295176866566067,0.11530117911044044,1.252684844990478,7.643132972205839,132,11.412541693600492,18,5.882635172965574
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,AUDJPY,45,46.666666666666664,6.26471964537895,0.13921599211953223,1.2519140036690262,7.458894190991073,39,2.341628860496762,6,3.923090784882189
SHELF6_BREAK_RR2,"EURJPY,USDJPY,XAUUSD",76,39.473684210526315,11.868725740608122,0.15616744395537002,1.250876235779878,12.40975180853957,66,16.158594703266946,10,-4.289868962658825
SHELF6_DON20_EMA_RR15,"AUDJPY,XAUUSD",41,46.34146341463415,5.56470535099266,0.13572452075591854,1.2506437726450346,8.588997153728709,39,7.591136988112246,2,-2.026431637119588
SHELF6_EMA_UP_RR15,"EURJPY,SILVER,USDJPY",67,46.26865671641791,9.125579332180202,0.1362026765997045,1.2490600743443154,9.964947768763812,59,7.252032906101902,8,1.8735464260782975
SHELF6_BREAK_RR15,"EURJPY,SILVER,USDJPY",80,46.25,10.902559132771074,0.13628198915963843,1.248811659014464,10.407762470200685,70,8.5468498908196,10,2.355709241951474
SHELF6_BREAK_RR2,"EURJPY,GBPJPY,XAUUSD",86,39.53488372093023,13.337970616448862,0.15509268158661468,1.2481360490822218,14.804211457731881,74,13.63343821107274,12,-0.2954675946238756
SHELF6_BREAK_RR2,"CHFJPY,EURJPY,USDJPY",66,39.39393939393939,10.193160401978492,0.15444182427240138,1.248084307857835,7.6543229057543645,56,11.448249595833724,10,-1.2550891938552313
SHELF6_PRECALM_BREAK_RR15,EURJPY,45,46.666666666666664,6.156238532431027,0.1368053007206895,1.2473899648521223,8.071880092837198,40,1.2232790820344972,5,4.93295945039653
SHELF6_DON20_EMA_RR15,"AUDJPY,SILVER,XAUUSD",37,45.94594594594595,4.939739583120794,0.13350647521948092,1.2461283481872831,8.892125070103452,35,6.966171220240381,2,-2.026431637119588
SHELF6_BREAK_RR2,"CHFJPY,EURJPY,GBPJPY",76,39.473684210526315,11.662405277819234,0.1534527010239373,1.2453639317223162,9.903987441968775,64,8.923093103639518,12,2.7393121741797177
SHELF6_PRECALM_BREAK_RR15,"EURJPY,USDJPY",32,46.875,4.340224061828414,0.13563200193213792,1.244244781804715,7.047623350557113,29,2.392666373186704,3,1.9475576886417105
SHELF6_DON20_BREAK_RR15,"AUDJPY,USDJPY",41,46.34146341463415,5.445482618686266,0.1328166492362504,1.2439143032850524,8.841308597094201,38,5.970347272311147,3,-0.5248646536248827
SHELF6_DON20_PRECALM_RR15,"AUDJPY,GBPJPY",15,46.666666666666664,2.016208602185677,0.13441390681237847,1.243732192255186,3.172840897977249,15,2.016208602185677,0,0.0
SHELF6_DON20_BREAK_RR15,"EURJPY,USDJPY",39,46.15384615384615,5.170620775672421,0.13258001988903642,1.2424786561313257,9.072207024410954,35,1.7125313228330046,4,3.458089452839416
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,USDJPY,XAUUSD",71,46.478873239436616,9.466272723208823,0.13332778483392707,1.2424033332235211,7.012552243570963,60,13.27348238381788,11,-3.8072096606090584
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,USDJPY,XAUUSD",30,46.666666666666664,4.048310438581195,0.13494368128603984,1.242051554553389,8.129771179664107,27,2.1006503424509124,3,1.9476600961302828
SHELF6_DON55_BREAK_RR15,"AUDJPY,SILVER",37,45.94594594594595,4.847016419074934,0.131000443758782,1.2406302995697984,8.92616056915178,35,4.364226222066594,2,0.4827901970083399
SHELF6_DON55_BREAK_RR15,"CHFJPY,GBPJPY",30,46.666666666666664,3.9293163180971273,0.13097721060323758,1.2401797678476312,3.8072652508801976,28,3.4465261210887874,2,0.4827901970083399
SHELF6_DON20_BREAK_RR15,"AUDJPY,SILVER,USDJPY",37,45.94594594594595,4.820516850814401,0.13028423921120003,1.2387161019072646,9.091521688753673,34,5.345381504439284,3,-0.5248646536248827
SHELF6_BREAK_RR15,"AUDJPY,GBPJPY,XAUUSD",86,46.51162790697674,11.295831831690107,0.13134688176383846,1.2376996644708922,9.971793844502779,73,12.111393438253097,13,-0.8155616065629914
SHELF6_EMA_UP_RR15,"AUDJPY,CHFJPY,GBPJPY",69,46.3768115942029,9.006911621196782,0.1305349510318374,1.2374192915081161,7.3789189131972925,58,12.771806134217025,11,-3.7648945130202414
V_CONTEXT_RECLAIM_RR15,"CHFJPY,USDJPY,XAUUSD",147,49.65986394557823,16.014432395503775,0.10894171697621616,1.2369244540563364,6.7944920629667696,132,15.894258574045537,15,0.12017382145823485
SHELF6_DON20_BREAK_RR15,"EURJPY,SILVER,USDJPY",35,45.714285714285715,4.5456550078005575,0.1298758573657302,1.236849760812317,9.697172792282817,31,1.08756555496114,4,3.458089452839416
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,GBPJPY,USDJPY",30,46.666666666666664,3.958743705571903,0.1319581235190634,1.2366608013478817,6.434637448710989,26,3.0210546824445332,4,0.9376890231273696
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,XAUUSD",41,46.34146341463415,5.385597231830953,0.1313560300446574,1.2359464302198206,8.910368875603242,36,0.4525353739458502,5,4.933061857885102
SHELF6_DON55_BREAK_RR15,"CHFJPY,SILVER,USDJPY",24,45.83333333333333,3.0686841216311986,0.12786183840129994,1.2357658985063407,7.462742314459008,23,1.5751678455736216,1,1.4935162760575778
V_CONTEXT_RECLAIM_RR15,"AUDJPY,GBPJPY,USDJPY",144,47.91666666666667,15.94839659077702,0.1107527541026182,1.2335810759433483,7.427050064986378,128,11.870484740217359,16,4.077911850559662
SHELF6_AFTER_DORMANT60_RR15,"CHFJPY,GBPJPY,USDJPY",15,46.666666666666664,1.9201137731123148,0.1280075848741543,1.2333023430404617,2.0778368243629464,13,1.4976010970836942,2,0.42251267602862064
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"EURJPY,SILVER,USDJPY",26,46.15384615384615,3.343099141463041,0.12858073621011695,1.232103937810515,5.81298311380572,23,1.3955414528213301,3,1.9475576886417105
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,GBPJPY",41,46.34146341463415,5.296030498821658,0.12917147558101605,1.2319969624641538,7.4588941909910735,35,1.3729397139394692,6,3.923090784882189
SHELF6_PRECALM_BREAK_RR15,"EURJPY,XAUUSD",41,46.34146341463415,5.277116118883029,0.12871014924104948,1.2310291328986722,9.90669741059491,37,-0.6658144045164136,4,5.942930523399443
SHELF6_BREAK_RR2,EURJPY,118,38.983050847457626,17.013239832134914,0.14417999857741454,1.2302734072345924,16.873470279320447,102,18.34452984821407,16,-1.331290016079154
SHELF6_OVERHEAD_ROOM_RR15,USDJPY,104,46.15384615384615,13.16371282544714,0.12657416178314557,1.2288182863005999,10.00489844835289,87,13.040470672399676,17,0.12324215304746566
SHELF6_BREAK_RR2,"EURJPY,SILVER,USDJPY",80,38.75,11.416507869714156,0.14270634837142696,1.2285809330579898,14.532124147747385,70,12.551376992449315,10,-1.1348691227351582
SHELF6_BREAK_RR2,"EURJPY,GBPJPY,SILVER",90,38.88888888888889,12.885752745554901,0.14317503050616556,1.2285165392696857,17.83064053938753,78,10.02622050025511,12,2.8595322452997918
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"EURJPY,SILVER",37,45.94594594594595,4.680385934712798,0.12649691715439995,1.2282672680999622,7.632698337042392,32,-0.2525735156837319,5,4.93295945039653
SHELF6_BREAK_RR15,"GBPJPY,USDJPY",97,46.391752577319586,12.277967300993632,0.12657698248447044,1.228146253785606,11.23961942091519,81,11.137752776605684,16,1.140214524387951
SHELF6_PRECALM_BREAK_RR15,"EURJPY,GBPJPY",41,46.34146341463415,5.187549385873735,0.12652559477740818,1.2270830177770953,7.466560127446486,36,0.2545899354772059,5,4.93295945039653
SHELF6_OVERHEAD_ROOM_RR15,"EURJPY,SILVER",94,45.744680851063826,11.782931322066732,0.12535033321347588,1.2270118767759726,14.156269205032874,81,7.452546397409676,13,4.330384924657056
SHELF6_OVERHEAD_ROOM_RR15,"GBPJPY,SILVER,USDJPY",76,46.05263157894737,9.547574120785914,0.12562597527349886,1.226875364802617,10.950332161797299,63,5.233509706359506,13,4.3140644144264115
SHELF6_AFTER_DORMANT60_RR15,XAUUSD,26,46.15384615384615,3.2405640536760014,0.12463707898753852,1.2264643770632384,5.173310724427862,22,4.845749828037103,4,-1.605185774361102
SHELF6_EMA_UP_RR15,"EURJPY,USDJPY",76,46.05263157894737,9.492107643937887,0.12489615320970904,1.2262945791436068,8.616601875488744,65,10.792411107898051,11,-1.3003034639601636
V_CONTEXT_RECLAIM_RR15,"CHFJPY,GBPJPY,XAUUSD",149,47.651006711409394,15.595528694482613,0.10466797781531956,1.2250955863657382,10.884653877506011,131,11.327339122468064,18,4.268189572014543
SHELF6_EMA_UP_RR15,"AUDJPY,SILVER,XAUUSD",81,45.67901234567901,10.002802110873754,0.12349138408486116,1.2242722626535472,11.551719374098848,71,12.659939165764314,10,-2.6571370548905557
SHELF6_DON55_BREAK_RR15,"AUDJPY,EURJPY,GBPJPY",26,46.15384615384615,3.2161992617161586,0.12369997160446763,1.2239502246808098,4.868785192995167,24,2.7334090647078186,2,0.4827901970083399
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,CHFJPY,GBPJPY",67,46.26865671641791,8.323726558456164,0.12423472475307706,1.2237793392404093,8.725590679746947,54,9.10013917745378,13,-0.7764126189976135
SHELF6_BREAK_RR15,"AUDJPY,USDJPY,XAUUSD",76,46.05263157894737,9.302863793035252,0.12240610253993753,1.2207990287220816,9.06672159391885,65,13.11007345364431,11,-3.8072096606090584
SHELF6_DON55_BREAK_RR15,CHFJPY,35,45.714285714285715,4.205909788197734,0.12016885109136383,1.2202790313538157,6.24603983805555,33,3.723119591189394,2,0.4827901970083399
SHELF6_BREAK_RR2,"GBPJPY,USDJPY,XAUUSD",82,39.02439024390244,11.387605186268614,0.13887323397888554,1.220242351354393,14.839487988801569,69,12.717757909408316,13,-1.3301527231397043
SHELF6_PRECALM_BREAK_RR15,"EURJPY,USDJPY,XAUUSD",28,46.42857142857143,3.4611016482804144,0.12361077315287194,1.22007386396868,7.684665863347772,26,0.5035728866357909,2,2.9575287616446237
SHELF6_BREAK_RR2,"AUDJPY,EURJPY,XAUUSD",80,38.75,10.947566516736433,0.13684458145920542,1.2176914713543232,11.284877771487913,70,15.214589600339302,10,-4.267023083602869
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY,USDJPY",61,45.90163934426229,7.313578806899546,0.11989473453933681,1.2155898468722226,6.102706008491417,51,7.573949254621969,10,-0.2603704477224218
V_CONTEXT_RECLAIM_RR15,CHFJPY,228,48.24561403508772,22.50527372540465,0.09870734090089758,1.215207297087116,9.041424363920925,203,18.79018485668786,25,3.715088868716788
SHELF6_AFTER_DORMANT60_RR15,"SILVER,XAUUSD",24,45.83333333333333,2.8503669945793733,0.11876529144080722,1.215190180918392,5.173310724427862,21,3.391980352065402,3,-0.5416133574860291
SHELF6_PRECALM_BREAK_RR15,"EURJPY,GBPJPY,USDJPY",28,46.42857142857143,3.3715349152711207,0.12041196125968288,1.2143445872141803,6.442303385166401,25,1.4239772266294106,3,1.9475576886417105
SHELF6_BREAK_RR2,"CHFJPY,GBPJPY,USDJPY",72,38.88888888888889,9.712039847638987,0.13488944232831926,1.213529882176748,11.712667813513164,59,8.007412801975097,13,1.7046270456638895
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,GBPJPY,XAUUSD",76,46.05263157894737,9.043773345952026,0.11899701770989508,1.2132935398947478,8.836522865801626,63,9.859334952515017,13,-0.8155616065629914
SHELF6_BREAK_RR15,AUDJPY,118,45.76271186440678,13.963911332749468,0.11833823163347007,1.2128832457385295,10.429088779831517,101,16.315066523452135,17,-2.351155190702663
SHELF6_BREAK_RR15,"AUDJPY,CHFJPY,EURJPY",70,45.714285714285715,8.280752473704133,0.11829646391005905,1.2128501305458277,10.149557359419703,60,11.015520265176685,10,-2.7347677914725512
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,GBPJPY,XAUUSD",37,45.94594594594595,4.4169080852736595,0.1193758941965854,1.2125041909793166,7.889288599675001,32,-0.5161537726114422,5,4.933061857885102
SHELF6_BREAK_RR2,GBPJPY,124,38.70967741935484,16.532119277795402,0.13332354256286616,1.2111959580636709,19.00102014126259,105,14.903693054355438,19,1.6284262234399667
SHELF6_DON20_BREAK_RR15,"AUDJPY,CHFJPY,XAUUSD",33,45.45454545454545,3.8116295829965026,0.11550392675746977,1.2111130773808376,6.134098025258385,31,5.838061220116089,2,-2.026431637119588
SHELF6_BREAK_RR2,"AUDJPY,CHFJPY,EURJPY",70,38.57142857142858,9.272001178106802,0.13245715968724003,1.21040324878796,10.797431666132216,60,10.504244492906077,10,-1.232243314799275
SHELF6_BREAK_RR2,USDJPY,114,38.59649122807017,15.06287440195466,0.1321304772101286,1.2096870821332568,17.976763398982506,97,17.428849546549646,17,-2.365975144594983
SHELF6_OVERHEAD_ROOM_RR15,GBPJPY,109,45.87155963302752,12.741213448190342,0.1168918664971591,1.2092910523399902,12.593381441090484,90,9.626323241096811,19,3.114890207093533
SHELF6_EMA_UP_RR15,"AUDJPY,XAUUSD",90,45.55555555555556,10.369330422631446,0.11521478247368273,1.2077735461124008,9.465110648274406,77,16.200317367560462,13,-5.830986944929018
SHELF6_DON20_BREAK_RR15,"CHFJPY,EURJPY,XAUUSD",31,45.16129032258064,3.5367677399826563,0.11408928193492439,1.2073918649996769,8.11885634024756,28,1.5802452706379453,3,1.9565224693447116
SHELF6_PRECALM_BREAK_RR15,"EURJPY,GBPJPY,XAUUSD",37,45.94594594594595,4.308426972325738,0.11644397222501994,1.2071228747871923,7.866228866540769,33,-1.6345035510737054,4,5.942930523399443
SHELF6_BREAK_RR15,"AUDJPY,GBPJPY,SILVER",90,45.55555555555556,10.344206398759564,0.11493562665288404,1.2062588254998652,10.77983426004029,77,8.504539328083279,13,1.8396670706762825
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"EURJPY,SILVER,XAUUSD",33,45.45454545454545,3.8012635211648007,0.11518980367166062,1.2059078189865058,9.521791823593302,29,-2.1416670022346436,4,5.942930523399443
SHELF6_OVERHEAD_ROOM_RR15,"EURJPY,USDJPY,XAUUSD",70,45.714285714285715,8.033625594395408,0.1147660799199344,1.2053163380063188,11.870024703677997,60,8.333145029683205,10,-0.2995194352877997
V_CONTEXT_RECLAIM_RR15,"CHFJPY,SILVER",196,47.95918367346938,18.38596129400903,0.09380592496943382,1.2052858310928078,10.23553372416687,175,15.033187676782687,21,3.3527736172263403
SHELF6_DON55_BREAK_RR15,"AUDJPY,EURJPY",31,45.16129032258064,3.4927927318167646,0.11267073328441177,1.2043180445749764,7.602442909705142,29,3.0100025348084247,2,0.4827901970083399
SHELF6_EMA_UP_RR15,"AUDJPY,CHFJPY,SILVER",73,45.20547945205479,8.233276892982678,0.11278461497236546,1.2035967231944675,7.768793300817073,64,9.841293887304943,9,-1.6080169943222649
SHELF6_BREAK_RR2,"GBPJPY,SILVER,USDJPY",86,38.372093023255815,10.935387315374651,0.1271556664578448,1.2012366181272485,18.590469055506187,73,9.110540198590687,13,1.8248471167839626
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"EURJPY,GBPJPY,SILVER",33,45.45454545454545,3.711696788155507,0.11247566024713658,1.2010288332921333,6.231919890695092,28,-1.2212626622410243,5,4.93295945039653
SHELF6_BREAK_RR2,"AUDJPY,EURJPY,SILVER",84,38.095238095238095,10.495348645842467,0.12494462673621985,1.1983044724484149,13.279657259491996,74,11.607371889521668,10,-1.112023243679201
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,SILVER,USDJPY",73,45.20547945205479,8.059695580466245,0.1104067887735102,1.1981846162425884,7.622817206591726,62,9.21167656383603,11,-1.1519809833697845
SHELF6_AFTER_DORMANT60_RR15,"CHFJPY,XAUUSD",22,45.45454545454545,2.3571511928371054,0.10714323603805025,1.1923898767288352,5.6037777383474765,18,3.9623369671982074,4,-1.605185774361102
SHELF6_BREAK_RR15,"EURJPY,GBPJPY",101,45.54455445544555,10.933283628416465,0.10825033295461846,1.1923460120216576,11.636235607249306,86,8.759776222457383,15,2.1735074059590795
SHELF6_BREAK_RR2,"AUDJPY,GBPJPY,XAUUSD",86,38.372093023255815,10.466445962396927,0.12170286002787124,1.1913946141368486,12.948018410935362,73,11.773752806480674,13,-1.307306844083748
SHELF6_DON20_BREAK_RR15,NONE,62,45.16129032258064,6.578620771512148,0.10610678663729271,1.1906105879276527,10.140859831996085,56,5.14696295579232,6,1.4316578157198292
SHELF6_OVERHEAD_ROOM_RR15,AUDJPY,106,45.28301886792453,11.253334907870677,0.1061635368667045,1.189250393835406,10.062929216541178,89,13.60449009857334,17,-2.351155190702663
SHELF6_BREAK_RR2,AUDJPY,118,38.13559322033898,14.141715178082972,0.11984504388205909,1.1890217141200303,14.903272581583927,101,16.484844443622,17,-2.3431292655390252
SHELF6_EMA_UP_RR15,"AUDJPY,CHFJPY",82,45.1219512195122,8.599805204740367,0.10487567322854106,1.1879949581951323,8.039125487005453,70,13.381672089101091,12,-4.781866884360726
SHELF6_DON20_BREAK_RR15,"AUDJPY,GBPJPY,USDJPY",35,45.714285714285715,3.6668187994013577,0.10476625141146736,1.1871615144234724,6.107650880384227,32,4.19168345302624,3,-0.5248646536248827
SHELF6_BREAK_RR15,"AUDJPY,SILVER,USDJPY",80,45.0,8.351238360104709,0.10439047950130886,1.1865662524398153,9.51853769407511,69,9.503219343474491,11,-1.1519809833697845
SHELF6_BREAK_RR2,"AUDJPY,USDJPY,XAUUSD",76,38.15789473684211,8.997201086556181,0.11838422482310765,1.1865029572108008,10.741740429122904,65,14.298909298674877,11,-5.301708212118697
SHELF8_TIGHT_BREAK_RR15,"CHFJPY,USDJPY",20,45.0,2.0842435784962676,0.10421217892481338,1.185305583968593,4.693652698708015,18,1.5947850612322885,2,0.48945851726397893
SHELF8_TIGHT_BREAK_RR15,"CHFJPY,SILVER,USDJPY",20,45.0,2.0842435784962676,0.10421217892481338,1.185305583968593,4.693652698708015,18,1.5947850612322885,2,0.48945851726397893
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY,GBPJPY",66,45.45454545454545,6.891079429642753,0.10441029438852656,1.1848840905796612,11.526254651313561,54,4.159801823319109,12,2.731277606323645
SHELF6_EMA_UP_RR15,"AUDJPY,GBPJPY,SILVER",82,45.1219512195122,8.506010624393076,0.10373183688284239,1.184721806110161,11.191652364191345,71,9.654825447739421,11,-1.1488148233463455
SHELF6_DON20_BREAK_RR15,SILVER,58,44.827586206896555,5.953655003640284,0.10264922420069456,1.1838596084295525,10.765825599867949,52,4.521997187920455,6,1.4316578157198292
SHELF6_DON20_BREAK_RR15,"EURJPY,GBPJPY,USDJPY",33,45.45454545454545,3.391956956387511,0.10278657443598518,1.1824577759706056,6.338549307700978,29,-0.06613249645190433,4,3.458089452839416
SHELF6_BREAK_RR2,"AUDJPY,CHFJPY,GBPJPY",76,38.15789473684211,8.790880623767297,0.11566948189167496,1.181391547188719,8.655101462420475,63,7.063407699047452,13,1.7274729247198457
V_CONTEXT_RECLAIM_RR15,"AUDJPY,CHFJPY",191,47.12041884816754,15.820250620135077,0.08282853727819413,1.1795242058305906,7.410979273482624,170,14.030566625634863,21,1.7896839945002156
SHELF6_OVERHEAD_ROOM_RR15,"EURJPY,GBPJPY,XAUUSD",75,45.33333333333333,7.611126217138612,0.10148168289518149,1.1791827476561212,14.583718975785738,63,4.918997598380346,12,2.6921286187582667
SHELF6_BREAK_RR15,"AUDJPY,EURJPY,XAUUSD",80,45.0,7.958180120458081,0.09947725150572602,1.1762286842998046,9.200045431262847,70,10.73209689949601,10,-2.773916779037929
SHELF6_AFTER_DORMANT60_RR15,"CHFJPY,SILVER,XAUUSD",20,45.0,1.9669541337404772,0.09834770668702386,1.175803335215898,5.6037777383474765,17,2.5085674912265064,3,-0.5416133574860291
SHELF6_BREAK_RR2,"AUDJPY,GBPJPY,SILVER",90,37.77777777777778,10.014228091502964,0.1112692010166996,1.1747036731901586,15.516978238107608,77,8.166535095663043,13,1.8476929958399197
SHELF6_BREAK_RR2,"AUDJPY,CHFJPY,USDJPY",66,37.878787878787875,7.3216357479265515,0.11093387496858412,1.1742416953271635,9.915178264460621,55,9.588564191241655,11,-2.2669284433151033
SHELF6_BREAK_RR15,"EURJPY,USDJPY",91,45.05494505494506,8.940315589761608,0.09824522626111658,1.1737568582330178,10.294056813677008,78,9.758456237848593,13,-0.818140648086987
