symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,drop,drop_atr,drop_bars,recovery_bars_at_context,recovery_ratio_at_context,drop_speed,recovery_speed_at_context,speed_ratio_at_context,context_i,shelf_high,shelf_low,shelf_range_atr,shelf_hold_level,risk_atr,entry_close,body_ratio,close_location,ema20_gt_50,don20_break,don55_break,dormant120_break,dormant360_break,dormant1250_break,dormant_break_key,dormant_high_level,dormant_break_atr,recent_dormant_break_key,bars_since_dormant_break,recent_dormant_high_level,nearest_overhead_key,nearest_overhead_level,nearest_overhead_room_atr,pre_calm,mfe_12_atr,mae_12_atr,fwd_12_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,mfe_48_atr,mae_48_atr,fwd_48_atr,mfe_72_atr,mae_72_atr,fwd_72_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost
CHFJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2019-12-11 16:00:00,Research_2015_2024,9533-9543,9533,9543,110.241,109.468,0.7729999999999961,4.389586050783242,10,11,1.3790426908150166,0.43895860507832424,0.5503115053669259,1.2536751734681968,9554,110.362,110.179,1.040886193020917,109.468,6.1369792883972405,110.503,0.9522292993630997,0.9840764331210332,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,7.2293243242056775,0.8133700852568183,3.4354932272385685,7.479592042746218,0.8133700852568183,7.326018670005415,7.655917026263463,0.8133700852568183,6.06330427191445,11.739831160629786,0.8133700852568183,11.176728793913588,2019-12-11 20:00:00,110.507,109.42404706805917,112.12142939791124,2019-12-27 08:00:00,112.12142939791124,TP,69,1.082952931940838,1.4907659883406958,1.4722979650221137
EURJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-03-17 16:00:00,Research_2015_2024,9842-9852,9842,9852,119.47,116.29,3.1799999999999926,3.073339517143943,10,8,1.2421383647798736,0.3073339517143943,0.47718911527981794,1.5526729559748418,9860,118.18,117.3,0.8449297911432399,116.29,2.266309728864524,118.39,0.6021505376344066,0.7311827956989267,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,0.873734215841292,1.4690256596012996,-0.10561622389290327,1.4018153353058083,1.4690256596012996,1.296199111412905,2.630804122423236,1.4690256596012996,1.1521769879225898,2.630804122423236,1.4690256596012996,-1.2097858373187214,2020-03-17 20:00:00,118.4,116.02962333639304,121.93056499541044,2020-04-14 04:00:00,117.66,max_hold,120,2.3703766636069616,-0.3121866711571332,-0.31746009465640423
XAUUSD,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-03-24 08:00:00,Research_2015_2024,9902-9916,9902,9916,1553.808,1454.898,98.91000000000008,4.169715105605631,14,13,1.1315033869174003,0.2978367932575451,0.36292667419026275,1.218542108987969,9929,1578.488,1557.015,0.8482848812339545,1454.898,5.954086713611091,1599.288,0.592228953415497,0.6665970336327555,False,True,False,False,False,False,NONE,,,NONE,,,NONE,,,False,1.5759223435097578,0.6865920568083758,0.7991805126141178,1.807894067190923,0.6865920568083758,0.8003656542541772,1.807894067190923,1.2570402328908135,0.6202241249649864,2.9841866496722873,1.2570402328908135,1.9503480923261924,2020-03-24 12:00:00,1599.288,1448.5696424885575,1825.3655362671639,2020-04-21 20:00:00,1687.421,max_hold,120,150.7183575114425,0.5847529223061564,0.5824307101630632
AUDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-05-08 00:00:00,Research_2015_2024,10188-10196,10188,10196,68.986,67.63,1.3560000000000088,3.7894659094828786,8,4,1.1061946902654796,0.47368323868535983,1.0479717670030018,2.212389380530959,10200,69.206,68.897,0.8687285926915045,67.63,5.4961085888749475,69.496,0.7570498915401099,0.7592190889370833,False,True,False,False,False,False,NONE,,,NONE,,,NONE,,,False,1.9089537684062723,0.9024656254173897,0.7562718169385804,1.9089537684062723,1.7037201526571237,-1.3860297611550514,4.118729411951675,2.670848424132447,2.5049746798968977,4.458911158604324,2.670848424132447,2.8507792653372213,2020-05-08 04:00:00,69.498,67.54107694549265,72.42838458176101,2020-06-01 00:00:00,72.42838458176101,TP,99,1.9569230545073566,1.4974449685241764,1.491057389834663
AUDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-06-17 04:00:00,Research_2015_2024,10360-10366,10360,10366,74.301,72.645,1.656000000000006,2.914001560383403,6,4,1.3212560386473398,0.4856669267305671,0.9625355395710854,1.9818840579710097,10370,74.04,73.466,0.956044263337596,72.645,2.713396281317558,74.124,0.6805157593123055,0.7363896848137397,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.29314249189445146,1.8954327032720424,-1.055979203756138,0.29314249189445146,2.348471099836199,-0.05829538191082209,0.49467795507190016,2.348471099836199,-0.9410540222747874,0.9693689220600634,2.348471099836199,0.42139233209826954,2020-06-17 08:00:00,74.126,72.49490234709526,76.5676464793571,2020-07-14 16:00:00,74.781,max_hold,120,1.6310976529047423,0.40157007082533874,0.3939065198553965
GBPJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-07-28 12:00:00,Research_2015_2024,12007-12014,12007,12014,136.39,135.27,1.1199999999999761,2.84694980853813,7,3,1.0,0.4067071155054472,0.9489832695127101,2.333333333333333,12017,135.75,135.32,1.0681265706871192,135.27,1.9391303908539659,135.95,0.7419354838709633,1.0,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,3.4031009345147325,0.7452045842002616,2.3846546694409922,7.948848898136617,0.7452045842002616,5.812595756762379,8.073049662169959,0.7452045842002616,5.36547300624225,8.992135316017013,0.7452045842002616,8.694053482336878,2020-07-28 16:00:00,135.98,135.1693564967391,137.1209652548913,2020-07-30 12:00:00,137.1209652548913,TP,11,0.8106435032608772,1.407480909057669,1.382809151473071
USDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-08-03 08:00:00,Research_2015_2024,10565-10582,10565,10582,105.686,104.186,1.5,4.40118899012558,17,5,1.0886666666666638,0.25889347000738705,0.958285549450007,3.7014666666666565,10587,105.997,105.776,0.6077816907426751,104.186,5.816290235579841,106.21,0.5063492063491916,1.0,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.7177874266237176,1.9223502345209127,-1.3228189739693148,0.7177874266237176,2.4998803478962786,-1.5813324532897082,2.211115291208615,2.4998803478962786,1.1935622343091572,2.307370310104542,3.049909027301413,-1.7463410571112523,2020-08-03 12:00:00,106.211,104.09509564924129,109.38235652613805,2020-08-30 20:00:00,105.537,max_hold,120,2.1159043507587114,-0.31853991876254356,-0.3232660303168797
EURJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-08-13 04:00:00,Research_2015_2024,10502-10518,10502,10518,125.53,124.33,1.2000000000000028,4.149671529254204,16,14,1.3750000000000016,0.25935447057838773,0.4075570251946097,1.571428571428573,10532,126.05,125.92,0.4528113708506156,124.33,6.484864260174093,126.12,0.53846153846153,0.6153846153846448,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,2.124730278606807,1.323602468640341,0.6269695904085408,2.124730278606807,2.7516998690153973,-0.6618012343201457,2.124730278606807,5.8517161771466455,-3.9359757620093685,2.124730278606807,5.8517161771466455,-2.5427100055458673,2020-08-13 08:00:00,126.11,124.25822618403123,128.91266072395317,2020-09-09 16:00:00,125.35,max_hold,120,1.8517738159687696,-0.410417294729057,-0.4171675791818314
CHFJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-08-30 20:00:00,Research_2015_2024,10692-10700,10692,10700,117.382,116.376,1.0060000000000002,2.876484468663582,8,4,1.4840954274353824,0.3595605585829478,1.0672443617581295,2.968190854870765,10704,116.563,116.471,0.23239923076717897,116.376,1.2730618310946809,116.781,0.7217630853994512,0.7589531680440808,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,2.5740740886060496,0.889179665544011,-0.8689710367816585,2.5740740886060496,1.6848944230620744,-0.5405808193932604,2.5740740886060496,4.117508110331621,-1.0407443812617443,2.5740740886060496,4.117508110331621,-1.6571075585138353,2020-08-31 00:00:00,116.779,116.27703237465944,117.53695143801085,2020-08-31 12:00:00,117.53695143801085,TP,3,0.501967625340555,1.5099608017481696,1.4701175947556042
USDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-11-11 04:00:00,Research_2015_2024,11004-11018,11004,11018,105.344,103.176,2.167999999999992,5.52725318276972,14,8,1.0184501845018479,0.39480379876926575,0.703654002972531,1.782287822878234,11026,105.281,105.004,0.7983653359453351,103.176,6.671508911502506,105.404,0.8791208791208499,0.9065934065933912,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,0.7839544093037357,1.5765553745923984,-0.9626498996597238,0.7839544093037357,3.0032371121120485,-2.556498386222058,0.7839544093037357,5.052470880549341,-4.571145930719479,0.7839544093037357,5.052470880549341,-3.3058665715858813,2020-11-11 08:00:00,105.406,103.0892602620854,108.87610960687189,2020-12-08 16:00:00,104.173,max_hold,120,2.3167397379146024,-0.5322134289930559,-0.5365298396093784
SILVER,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2020-12-01 16:00:00,Research_2015_2024,11018-11035,11018,11035,23.513,21.881,1.6320000000000014,5.354640297528808,17,8,1.1041666666666654,0.3149788410311063,0.7390519160651731,2.346354166666664,11043,23.714,23.323,1.247728916207059,21.881,6.935401737733507,23.976,0.7105882352941155,0.8423529411764704,False,True,False,False,False,False,NONE,,,NONE,,,NONE,,,False,1.0754082986234796,1.413667288694954,0.31592113223657203,2.268888131517201,1.483871984747532,1.9689226120198466,2.8113789646507015,1.483871984747532,0.0510579607655122,5.753593953763015,1.483871984747532,5.721682728284568,2020-12-01 20:00:00,23.976,21.8026576623894,27.236013506415897,2020-12-21 04:00:00,27.236013506415897,TP,83,2.173342337610599,1.5,1.4838957722424533
GBPJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-01-12 12:00:00,Research_2015_2024,12762-12768,12762,12768,141.34,140.31,1.0300000000000011,3.2216281181567843,6,6,1.3592233009708778,0.5369380196927973,0.7298186675436102,1.359223300970878,12774,141.75,141.16,1.8010225235649306,140.31,5.103603071980018,141.9,0.41860465116279993,0.7674418604651332,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,0.9462999700086938,1.1905064138819414,-0.061051610968333614,0.9462999700086938,4.7925514610117155,-4.578870822622679,1.1905064138818546,4.7925514610117155,-0.6105161096830758,2.6862708826052906,4.7925514610117155,1.0684031919452743,2021-01-12 16:00:00,141.91,140.22810207919665,144.40784688120505,2021-02-04 20:00:00,144.40784688120505,TP,106,1.681897920803351,1.4851358398802015,1.4732445117843627
GBPJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-02-08 20:00:00,Research_2015_2024,12861-12878,12861,12878,144.06,142.82,1.240000000000009,4.518015201491048,17,13,1.5967741935483901,0.2657656000877087,0.5549423138307873,2.0880893300248173,12891,144.58,144.44,0.5352153230911069,142.82,7.054880536443374,144.6,0.6363636363634955,0.8181818181817477,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,1.5674163033380633,2.25555029016944,-0.19114832967530995,3.2112919385463154,2.25555029016944,2.828995279195587,12.004115103613616,2.25555029016944,11.583588778327739,20.299952611524848,2.25555029016944,18.19732098509579,2021-02-09 00:00:00,144.58,142.75460575867322,147.36809136199014,2021-02-16 20:00:00,147.36809136199014,TP,36,1.8253942413267907,1.5273913431235533,1.5164348058741288
EURJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-03-22 16:00:00,Research_2015_2024,11466-11475,11466,11475,130.46,129.49,0.9699999999999989,4.163814381823681,9,8,1.113402061855655,0.46264604242485335,0.5794999397383394,1.2525773195876118,11483,129.77,129.59,0.7401702458289656,129.49,1.7714610608706522,129.86,0.43750000000014433,0.6250000000001554,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.12336170763804406,6.497049935609614,-6.003603105056971,0.12336170763804406,6.497049935609614,-2.138269599061417,1.439219922445133,6.497049935609614,1.3980993532323347,3.248524967804749,6.497049935609614,2.1793901682739816,2021-03-22 20:00:00,129.86,129.42920317622387,130.50619523566422,2021-03-23 04:00:00,129.42920317622387,SL,2,0.4307968237761486,-1.0,-1.0290159985173983
SILVER,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-04-16 08:00:00,Research_2015_2024,11590-11606,11590,11606,25.608,24.669,0.9390000000000001,4.116105238217439,16,15,1.3397231096911597,0.2572565773885899,0.3676294206373826,1.4290379836705702,11621,25.905,25.768,0.6419827224213319,24.669,7.349297988819817,26.184,0.813157894736847,0.9210526315789536,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,0.5014025642268748,2.638220968782556,-0.9043990177176462,2.146190415101956,2.638220968782556,1.073095207550978,2.146190415101956,2.638220968782556,-0.7638188595231892,3.7534902237918546,2.638220968782556,3.200541601560351,2021-04-16 12:00:00,26.186,24.61564965457198,28.536525518142035,2021-05-13 20:00:00,27.034,max_hold,120,1.5703503454280217,0.5400068860231724,0.5177188659632536
XAUUSD,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-04-16 08:00:00,Research_2015_2024,11588-11605,11588,11605,1758.565,1723.578,34.98700000000008,4.260195540599663,17,15,1.1778660645382555,0.2505997376823331,0.33452931703797,1.334914873143356,11620,1766.128,1761.435,0.5778947058944112,1723.578,7.01899040763176,1778.548,0.874277108433723,0.9608433734939708,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,1.4062556022404091,1.6082047430174737,-0.8340253234653332,2.3642826237316767,1.852390807749754,1.560426531662906,2.3642826237316767,1.852390807749754,-0.8361186987051021,2.370439609730972,2.7731064940852703,1.7141049022054704,2021-04-16 12:00:00,1778.548,1721.5477858657762,1864.0483212013357,2021-05-13 20:00:00,1824.948,max_hold,120,57.000214134223825,0.8140320296119871,0.8078917018024114
GBPJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-04-19 00:00:00,Research_2015_2024,13180-13192,13180,13192,150.42,149.37,1.049999999999983,3.267118004715878,12,3,1.0952380952381184,0.2722598337263232,1.1927573668010603,4.380952380952475,13195,150.41,150.07,0.9921993196598553,149.37,3.48923895536002,150.48,0.8199999999999932,0.8999999999999773,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,4.20225594208875,1.7801223088014442,-0.02918233293114538,4.20225594208875,3.5602446176029714,-2.713956962598926,4.20225594208875,4.20225594208875,3.2392389553601233,5.486278591060391,4.20225594208875,4.523261604331681,2021-04-19 04:00:00,150.47,149.28433172920424,152.27350240619361,2021-04-22 20:00:00,149.28433172920424,SL,22,1.1856682707957589,-1.0,-1.016868124493674
CHFJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-05-07 12:00:00,Research_2015_2024,11780-11792,11780,11792,120.177,119.262,0.9150000000000063,3.7589660336990223,12,10,1.0754098360655606,0.31324716947491854,0.4042429046076276,1.2904918032786725,11802,120.337,120.04,1.1308832267984308,119.262,4.750686781399859,120.444,0.6125000000000027,0.9924999999999998,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,2.4064585836249326,0.293191947688478,-0.11803831660188009,2.4064585836249326,1.6296903066320878,1.4469213002808174,4.104687267638801,1.6296903066320878,3.000457854266561,4.104687267638801,1.6296903066320878,3.160380734823922,2021-05-07 16:00:00,120.444,119.19634335372521,122.31548496941218,2021-05-27 12:00:00,122.31548496941218,TP,86,1.2476566462747911,1.4999999999999942,1.4839699487357099
EURJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-05-26 00:00:00,Research_2015_2024,11761-11768,11761,11768,133.18,132.51,0.6700000000000159,3.0142810194456433,7,7,1.2089552238805716,0.43061157420652046,0.5205901121004094,1.2089552238805719,11775,133.29,133.12,0.7763304507765892,132.51,3.948986265465224,133.32,0.7037037037037427,0.7407407407407486,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,3.2879877915246145,1.8723263812848374,2.2833248552254304,3.2879877915246145,1.8723263812848374,2.2833248552254304,3.5619867741516766,1.8723263812848374,-0.7763304507765892,3.5619867741516766,2.0549923697028354,0.045666497104596866,2021-05-26 04:00:00,133.31,132.45525527118318,134.6171170932252,2021-06-17 04:00:00,132.45525527118318,SL,96,0.8547447288168257,-1.0,-1.0146242492975555
SILVER,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-06-02 08:00:00,Research_2015_2024,11801-11813,11801,11813,28.222,27.385,0.8369999999999997,4.281614409067463,12,10,1.0023894862604528,0.35680120075562194,0.4291845267870486,1.2028673835125432,11823,27.859,27.682,0.8191510980368544,27.385,2.6056379033940615,27.894,0.8110599078340985,0.9953917050691188,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,1.527230860746659,4.0402198225206725,-2.6101763801851843,1.527230860746659,4.0402198225206725,-0.8931986549215158,1.7678854206218868,4.0402198225206725,-0.38874967364460017,1.7678854206218868,9.87146492718971,-7.770365500586738,2021-06-02 12:00:00,27.892,27.330980662046297,28.73852900693055,2021-06-03 12:00:00,27.330980662046297,SL,6,0.5610193379537023,-1.0,-1.0623864413081756
SILVER,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-06-11 04:00:00,Research_2015_2024,11863-11869,11863,11869,27.992,27.447,0.5450000000000017,2.800469255362297,6,3,1.1247706422018304,0.46674487589371616,1.0499618676067777,2.2495412844036613,11872,28.116,27.936,0.9078028415498905,27.447,3.9467749047559457,28.18,0.4878048780487872,0.6097560975609732,True,True,False,False,False,False,NONE,,,NONE,,,NONE,,,True,0.3631211366199526,3.6412980644390176,-2.632628240494679,0.3631211366199526,8.160138875709578,-5.5224672860951705,0.3631211366199526,13.324528374304522,-12.18473147324744,0.3631211366199526,13.324528374304522,-10.46999277254209,2021-06-11 08:00:00,28.157,27.39742976520852,29.353855352187217,2021-06-15 16:00:00,27.39742976520852,SL,15,0.7595702347914788,-1.0,-1.0460786881803084
USDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-07-01 04:00:00,Research_2015_2024,12035-12046,12035,12046,110.976,110.419,0.5570000000000022,2.9613208397308326,11,3,1.2764811490125598,0.26921098543007566,1.260023409364817,4.680430879712719,12049,111.163,111.026,0.7414708623042601,110.419,4.872015448232395,111.273,0.9629629629629379,0.9894179894179392,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,2.0782832928820083,2.018749136054606,-0.8334781955828684,2.0782832928820083,4.757320350112668,-3.6478201546938975,2.0782832928820083,9.417221170871565,-5.1145252910767764,2.0782832928820083,9.417221170871565,-6.532520662782732,2021-07-01 08:00:00,111.272,110.37280802976726,112.6232879553491,2021-07-08 04:00:00,110.37280802976726,SL,30,0.8991919702327493,-1.0,-1.0111210957515584
USDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-08-06 12:00:00,Research_2015_2024,12184-12202,12184,12202,109.826,108.721,1.1049999999999898,5.484682863505847,18,9,1.0262443438914126,0.3047046035281026,0.6254027518567812,2.052488687782825,12211,109.846,109.712,0.6047343455519536,108.721,7.082595516161598,110.235,0.7762237762237963,0.7884615384615428,False,True,False,False,False,False,NONE,,,NONE,,,NONE,,,True,1.4080381777030417,0.9432050613459694,1.137261605067829,2.5543256685254208,0.9432050613459694,0.9161274040824481,2.5543256685254208,5.063521908278284,-2.802537526774323,2.5543256685254208,5.063521908278284,-2.1436478666953267,2021-08-06 16:00:00,110.236,108.66560377478739,112.58909433781892,2021-09-03 00:00:00,110.012,max_hold,120,1.570396225212619,-0.14263916099879567,-0.14900698068623602
XAUUSD,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-08-27 16:00:00,Research_2015_2024,12196-12208,12196,12208,1809.465,1779.928,29.536999999999807,3.491856021963577,12,6,1.1140941869519634,0.2909880018302981,0.6483760826238046,2.2281883739039263,12214,1813.275,1783.798,3.5403333814500813,1779.928,4.934933480687402,1818.935,0.9212121212121229,0.9560606060606109,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,0.4977148805078234,2.082259383051187,-1.3448150378972095,0.4977148805078234,2.082259383051187,-1.2066943543586168,1.7983312996726855,3.199235345580803,-2.6508361794614173,1.7983312996726855,4.4055693851128055,-3.414223192132199,2021-08-27 20:00:00,1818.935,1777.8464869880866,1880.5677695178701,2021-09-16 08:00:00,1777.8464869880866,SL,84,41.08851301191339,-1.0,-1.0085181958251606
AUDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-08-31 00:00:00,Research_2015_2024,12289-12297,12289,12297,80.099,79.415,0.6839999999999975,2.853001406916887,8,6,1.3918128654970785,0.3566251758646109,0.6618073439046982,1.855750487329438,12303,80.229,80.116,0.5180338824476897,79.415,4.210896233936315,80.279,0.537190082644631,0.8553719008264545,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,4.3505677384323755,0.6463962603992915,3.4153561276418825,8.00431113941305,0.6463962603992915,6.555650016815953,8.00431113941305,0.6463962603992915,2.7460380140368965,8.00431113941305,2.0721355297907587,-0.3667496512903934,2021-08-31 04:00:00,80.278,79.36046688748134,81.65679966877798,2021-09-03 04:00:00,81.65679966877798,TP,18,0.9175331125186688,1.502724697306135,1.489101210775305
CHFJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-08-31 00:00:00,Research_2015_2024,12290-12297,12290,12297,120.49,119.703,0.7869999999999919,3.0884496077380676,7,5,1.0292249047014113,0.441207086819724,0.6357418506398647,1.4409148665819755,12302,119.918,119.719,0.8207712462289427,119.703,1.4955925445282165,120.005,0.6575342465753202,0.9132420091323928,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,1.6869117573247328,0.6351697081369165,0.5898004432700107,1.6992851931975306,0.6351697081369165,0.4701905631663178,1.6992851931975306,2.359201773079984,-1.026995177442162,1.6992851931975306,4.891631648379197,-4.524553050819547,2021-08-31 04:00:00,120.006,119.64238627817608,120.54892058273587,2021-09-08 08:00:00,119.64238627817608,SL,38,0.36361372182392415,-1.0,-1.055003424787404
USDJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-09-23 04:00:00,Research_2015_2024,12411-12416,12411,12416,109.705,109.119,0.5859999999999985,2.8622346934822733,5,4,1.1194539249146886,0.5724469386964547,0.8010349654114304,1.3993174061433606,12420,109.923,109.795,0.6684606288167434,109.119,4.584549389983568,109.949,0.708333333333284,0.791666666666642,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,4.465108106549358,1.0131356405503895,3.2587455654815964,9.050330232339205,1.0131356405503895,7.687297231392587,11.118380302741006,1.0131356405503895,5.326795635883399,12.027068970038727,1.0131356405503895,11.83384206952143,2021-09-23 08:00:00,109.949,109.07112881863118,111.26580677205322,2021-09-28 04:00:00,111.26580677205322,TP,18,0.8778711813688176,1.5,1.4886088070639265
XAUUSD,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-10-04 12:00:00,Research_2015_2024,12342-12358,12342,12358,1760.738,1721.548,39.190000000000055,4.099493897574045,16,11,1.0199030364888995,0.2562183685983778,0.3800987522003165,1.4834953258020356,12369,1755.358,1747.608,0.8220488586188219,1721.548,4.898023352861521,1765.368,0.5385623869801116,0.7691229656419531,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,0.5077610175752683,2.078775939511179,-0.3620197102536836,1.6822832126057574,2.078775939511179,-0.728706536607899,3.7220250901851073,2.078775939511179,3.205460194511074,3.7220250901851073,2.078775939511179,1.1901146056391232,2021-10-04 16:00:00,1765.385,1719.191084130966,1834.633373803551,2021-11-01 00:00:00,1784.298,max_hold,120,46.19391586903407,0.40942621217956265,0.40184945681220147
SILVER,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2021-10-19 08:00:00,Research_2015_2024,12430-12440,12430,12440,23.582,22.997,0.5850000000000009,2.90251773696182,10,4,1.2410256410256377,0.290251773696182,0.9005247337753315,3.102564102564094,12444,23.771,23.439,1.6778941252475104,22.997,4.247633292381857,23.788,0.44666666666667204,0.946666666666672,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,3.4619201078148794,1.1573426345833666,1.5313310841867347,5.200461008673748,1.1573426345833666,3.335572658624562,5.200461008673748,1.1573426345833666,0.5458209805022037,5.200461008673748,3.947094312705725,-1.1775582264538251,2021-10-19 12:00:00,23.786,22.94753323165563,25.048700152516556,2021-11-10 12:00:00,25.048700152516556,TP,99,0.8384667683443716,1.505963265556571,1.4642204066605518
XAUUSD,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2022-01-20 12:00:00,Research_2015_2024,12822-12836,12822,12836,1829.048,1805.658,23.3900000000001,3.5228315080061985,14,10,1.4249251817015833,0.2516308220004428,0.5019771326649796,1.9948952543822165,12846,1842.018,1836.608,0.7794717530140622,1805.658,6.171103726777351,1846.754,0.6165388462820857,0.9124708236078548,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,0.0005763192259075241,2.6467460448924256,-1.2500364009519127,1.0076941664658743,2.6467460448924256,-0.5368413589150208,1.0076941664658743,9.595138791815842,-6.171802590038794,1.0076941664658743,9.595138791815842,-5.336139712500599,2022-01-20 16:00:00,1846.754,1803.9228505288738,1911.000724206689,2022-01-27 12:00:00,1803.9228505288738,SL,30,42.83114947112608,-1.0,-1.0081716228567734
GBPJPY,H4,V_CONTEXT_RECLAIM_RR15,比較用: V上側回復後の直接リクレイム。棚は使わない。,2022-02-09 08:00:00,Research_2015_2024,14455-14467,14455,14467,156.47,155.12,1.3499999999999943,3.4589615554171718,12,7,1.1259259259259171,0.28824679628476435,0.5563620702893186,1.930158730158715,14474,156.6,156.26,0.9439532100507577,155.12,4.6366060937652,156.7,0.410256410256386,0.6666666666666181,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,3.692522851080903,1.4714564744908756,1.9434330795162937,3.692522851080903,3.9146294887398585,0.08328998912212801,3.692522851080903,3.9146294887398585,-0.3609232861958617,3.692522851080903,9.328478781677942,-5.663719260304468,2022-02-09 12:00:00,156.7,155.029953163891,159.20507025416345,2022-02-24 00:00:00,155.029953163891,SL,65,1.6700468361089804,-1.0,-1.0119757120384596
