time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1542578400,14.425,14.42888,14.38318,14.40874,14.407105,13.89969,14.91452,,,0,0,0,0,0,,,,
1542592800,14.40874,14.4108,14.35491,14.35986,14.407105,13.89969,14.91452,,,0,0,0,0,0,,,,
1542607200,14.35986,14.43608,14.35746,14.40386,14.407105,13.89969,14.91452,,,0,0,0,0,0,,,,
1542621600,14.40386,14.43234,14.36001,14.37174,14.407105,13.89969,14.91452,,,0,0,0,0,0,,,,
1542636000,14.37174,14.44163,14.3558,14.42382,14.407105,13.89969,14.91452,,,0,0,0,0,0,,,,
1542650400,14.42382,14.44186,14.40844,14.43056,,,,,,0,0,0,0,0,,,,
1542664800,14.43056,14.434,14.3724,14.3912,,,,,,0,0,0,0,0,,,,
1542679200,14.3912,14.39454,14.36887,14.37762,,,,,,0,0,0,0,0,,,,
1542693600,14.37762,14.43878,14.35285,14.35285,,,,,,0,0,0,0,0,,,,
1542708000,14.35285,14.49275,14.34812,14.46947,,,,,,0,1,0,0,0,,,,
1542722400,14.46947,14.46947,14.23601,14.33286,,,,,,0,0,0,0,0,,,,
1542736800,14.33286,14.33286,14.28386,14.31992,,,,,,0,0,0,0,0,,,,
1542751200,14.31992,14.3403,14.28266,14.32073,,,,,,0,0,0,0,0,,,,
1542765600,14.32073,14.33335,14.2993,14.325,,,,,,0,0,0,0,0,,,,
1542780000,14.325,14.45001,14.31648,14.43589,,,,,,0,0,0,0,0,,,,
1542794400,14.43589,14.48154,14.37499,14.47245,,,,,,0,0,0,0,0,,,,
1542808800,14.47245,14.55586,14.44629,14.51794,,,,,,0,0,0,0,0,,,,
1542823200,14.51794,14.52252,14.48402,14.49997,,,,,,0,0,0,0,0,,,,
1542837600,14.49997,14.51132,14.45306,14.45312,,,,,,0,0,0,0,0,,,,
1542852000,14.45312,14.51803,14.45312,14.51803,,,,,,0,0,0,0,0,,,,
1542866400,14.51803,14.54034,14.48134,14.5132,,,,,,0,0,0,0,0,,,,
1542880800,14.5132,14.54149,14.49662,14.49874,,,,,,0,0,0,0,0,,,,
1542895200,14.49874,14.51445,14.48196,14.48848,,,,,,0,0,0,0,0,,,,
1542924000,14.48848,14.50229,14.48152,14.49313,,,,,,0,0,0,0,0,,,,
1542938400,14.49313,14.50564,14.47733,14.47733,,,,,,0,0,0,0,0,,,,
1542952800,14.47733,14.47733,14.23734,14.30431,,,,,,0,0,0,0,0,,,,
1542967200,14.30431,14.31224,14.19436,14.26978,,,,,,0,0,0,0,0,,,,
1542981600,14.26978,14.31548,14.26594,14.28302,,,,,,0,0,0,0,0,,,,
1542996000,14.28302,14.29762,14.271,14.28094,,,,,,0,0,0,0,0,,,,
1543183200,14.28094,14.3297,14.268,14.29608,,,,,,0,0,0,0,0,,,,
1543197600,14.29608,14.3649,14.29608,14.35496,,,,,,0,0,0,0,0,,,,
1543212000,14.35496,14.43992,14.34647,14.4194,,,,,,0,0,0,0,0,,,,
1543226400,14.4194,14.4194,14.2982,14.30289,,,,,,0,0,0,0,0,,,,
1543240800,14.30289,14.33708,14.22999,14.23934,,,,,,0,0,0,0,0,,,,
1543255200,14.23934,14.27573,14.22292,14.23342,,,,,,0,0,0,0,0,,,,
1543269600,14.23342,14.26469,14.22404,14.23838,,,,,,0,0,0,0,0,,,,
1543284000,14.23838,14.25094,14.21758,14.23083,,,,,,0,0,0,0,0,,,,
1543298400,14.23083,14.28178,14.18446,14.24054,,,,,,0,0,0,0,0,,,,
1543312800,14.24054,14.31086,14.21554,14.25164,,,,,,0,0,0,0,0,,,,
1543327200,14.25164,14.2894,14.1018,14.1026,,,,,,0,0,0,0,0,,,,
1543341600,14.1026,14.16218,14.10025,14.14522,,,,,,0,0,0,0,0,,,,
1543356000,14.14522,14.16184,14.14266,14.14492,,,,,,0,0,0,0,0,,,,
1543370400,14.14492,14.18322,14.14062,14.15087,,,,,,0,0,0,0,0,,,,
1543384800,14.15087,14.18368,14.12375,14.13166,,,,,,0,0,0,0,0,,,,
1543399200,14.13166,14.20396,14.1254,14.19594,,,,,,0,0,0,0,0,,,,
1543413600,14.19594,14.39964,14.13096,14.33059,,,,,,0,0,0,0,0,14.49558,14.1254,,
1543428000,14.33059,14.38783,14.31076,14.3279,,,,,,0,0,0,0,0,14.49558,14.1254,,
1543442400,14.3279,14.35596,14.31772,14.32306,,,,,,0,0,0,0,0,14.4443,14.1254,,
1543456800,14.32306,14.37462,14.32306,14.37042,,,,,,0,0,0,0,0,14.40999,14.1254,,
