symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,trigger_level,v_move_atr,v_move_bars,v_recovery_bars,drop_speed_atr_per_bar,recovery_speed_atr_per_bar,right_left_speed_ratio,fib_ratio_at_signal,close_location,body_ratio,ema50_stretch_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,year
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2020-12-01 12:00:00,Research_2015_2024,11018-11035,11018,11035,23.513,21.881,23.513,5.354640297528808,17,8,0.3149788410311063,0.7390519160651731,2.346354166666664,1.1041666666666654,0.920716112531972,0.8721227621483443,1.2363500988697074,2020-12-01 16:00:00,23.674,21.804804405650124,27.43939118869975,2021-01-04 12:00:00,27.43939118869975,TP,131,1.8691955943498755,2.0144447162627688,1.9957200840702913,2020
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-01-12 08:00:00,Research_2015_2024,12762-12768,12762,12768,141.34,140.31,141.34,3.2216281181567843,6,6,0.5369380196927973,0.7298186675436102,1.359223300970878,1.3592233009708778,0.9322033898305223,0.881355932203402,3.5667380679747116,2021-01-12 12:00:00,141.72,140.23007146990406,144.6698570601919,2021-02-05 08:00:00,144.6698570601919,TP,110,1.4899285300959377,1.979864805999761,1.9664413433329349,2021
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-02-10 08:00:00,Research_2015_2024,12891-12898,12891,12898,144.9,144.01,144.9,3.4565105134704783,7,6,0.49378721621006827,0.595503683968697,1.2059925093632968,1.03370786516854,0.8000000000000285,0.7250000000000923,3.8120756238121998,2021-02-10 12:00:00,144.94,143.94562872176058,146.89874255647885,2021-02-16 00:00:00,146.89874255647885,TP,22,0.994371278239413,1.9698301824917055,1.949716970819509,2021
EURJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-03-17 20:00:00,Research_2015_2024,11466-11475,11466,11475,130.46,129.49,130.46,4.163814381823681,9,8,0.46264604242485335,0.5794999397383394,1.2525773195876118,1.113402061855655,1.0,0.6999999999999715,3.4514147221374087,2021-03-18 00:00:00,130.57,129.43176013199374,132.8464797360125,2021-03-19 08:00:00,129.43176013199374,SL,8,1.1382398680062522,-1.0,-1.0109818680151168,2021
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-04-15 12:00:00,Research_2015_2024,11590-11606,11590,11606,25.608,24.669,25.608,4.116105238217439,16,15,0.2572565773885899,0.3676294206373826,1.4290379836705702,1.3397231096911597,0.903591682419656,0.903591682419656,3.170768176610711,2021-04-15 16:00:00,25.924,24.611967930503724,28.55706413899255,2021-05-18 00:00:00,28.55706413899255,TP,139,1.3120320694962757,2.006859588427176,1.9801834112103815,2021
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-05-07 00:00:00,Research_2015_2024,11780-11792,11780,11792,120.177,119.262,120.177,3.7589660336990223,12,10,0.31324716947491854,0.4042429046076276,1.2904918032786725,1.0754098360655606,0.908163265306118,0.5357142857142391,3.133607240173759,2021-05-07 04:00:00,120.247,119.20114549960036,122.33570900079927,2021-05-27 16:00:00,122.33570900079927,TP,90,1.045854500399642,1.9971315321597145,1.9780084132245588,2021
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-06-01 04:00:00,Research_2015_2024,11801-11813,11801,11813,28.222,27.385,28.222,4.262127561364576,12,11,0.35517729678038135,0.4337583930703377,1.2212447051156703,1.1194743130226976,0.7307692307692242,0.5048076923076982,2.4784530633782045,2021-06-01 08:00:00,28.33,27.33590480118502,30.294190397629958,2021-06-03 12:00:00,27.33590480118502,SL,13,0.9940951988149784,-1.0,-1.0352078956238018,2021
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-06-15 00:00:00,Research_2015_2024,13431-13438,13431,13438,155.17,154.3,155.17,3.237263036544655,7,5,0.46246614807780784,0.7739663351739098,1.6735632183908375,1.1954022988505983,0.7999999999999432,0.7999999999999432,1.4448761192260815,2021-06-15 04:00:00,155.33,154.23281361522228,157.55437276955544,2021-06-17 08:00:00,154.23281361522228,SL,13,1.0971863847777286,-1.0,-1.0182284434782094,2021
USDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-08-06 00:00:00,Research_2015_2024,12184-12202,12184,12202,109.826,108.721,109.826,5.484682863505847,18,9,0.3047046035281026,0.6254027518567812,2.052488687782825,1.0262443438914126,0.7823129251701002,0.6938775510204082,1.219864577628012,2021-08-06 04:00:00,109.856,108.67063245699435,112.2237350860113,2021-09-16 04:00:00,109.354,max_hold,180,1.1853675430056398,-0.42349733883139307,-0.4319335408001383,2021
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-08-27 12:00:00,Research_2015_2024,12196-12208,12196,12208,1809.465,1779.928,1809.465,3.491856021963577,12,6,0.2909880018302981,0.6483760826238046,2.2281883739039263,1.1140941869519634,0.985073107846794,0.5522950096685525,2.6222104410566036,2021-08-27 16:00:00,1812.855,1777.813293679478,1882.8784126410442,2021-09-16 08:00:00,1777.813293679478,SL,85,35.04170632052205,-1.0,-1.0099880980908502,2021
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2021-10-01 12:00:00,Research_2015_2024,12342-12358,12342,12358,1760.738,1721.548,1760.738,4.099493897574045,16,11,0.2562183685983778,0.3800987522003165,1.4834953258020356,1.0199030364888995,0.8168422502237791,0.48543689320387573,1.0201158942339268,2021-10-01 16:00:00,1761.555,1719.1580708417207,1846.2378583165587,2021-11-10 12:00:00,1846.2378583165587,TP,173,42.39692915827936,1.9973818858534373,1.989126570976893,2021
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-02-08 12:00:00,Research_2015_2024,14455-14467,14455,14467,156.47,155.12,156.47,3.4589615554171718,12,7,0.28824679628476435,0.5563620702893186,1.930158730158715,1.1259259259259171,0.9436619718309577,0.8169014084506726,2.933085947371966,2022-02-08 16:00:00,156.64,155.02242736307045,159.87514527385906,2022-02-24 00:00:00,155.02242736307045,SL,70,1.6175726369295376,-1.0,-1.0123642051944854,2022
AUDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-02-23 04:00:00,Research_2015_2024,13070-13080,13070,13080,83.325,82.121,83.325,3.2814858510366323,10,8,0.3281485851036632,0.4204063060817283,1.2811461794019945,1.0249169435215955,1.0,0.8111888111888049,1.7363254777012749,2022-02-23 08:00:00,83.355,82.029273259839,86.00645348032201,2022-02-24 12:00:00,82.029273259839,SL,7,1.3257267401610022,-1.0,-1.0094287907313921,2022
AUDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-03-16 12:00:00,Research_2015_2024,13161-13174,13161,13174,85.89,84.59,85.89,3.7058901662249273,13,8,0.28506847432499444,0.47285733178658484,1.658750000000001,1.0207692307692315,0.6032608695652252,0.4972826086956586,2.682986914610692,2022-03-16 16:00:00,85.918,84.50230177219983,88.74639645560035,2022-03-22 00:00:00,88.74639645560035,TP,21,1.4156982278001777,1.9978809043190822,1.989051338981975,2022
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-04-11 08:00:00,Research_2015_2024,13179-13191,13179,13191,24.938,24.226,24.938,3.295419738574508,12,12,0.2746183115478757,0.3741288794964047,1.3623595505618016,1.3623595505618016,0.9515738498789357,0.9322033898305117,2.428127624241142,2022-04-11 12:00:00,25.193,24.171985636392105,27.244028727215795,2022-04-22 08:00:00,24.171985636392105,SL,48,1.0210143636078968,-1.0,-1.0342796352798826,2022
AUDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-05-04 16:00:00,Research_2015_2024,13373-13388,13373,13388,93.522,91.497,93.522,4.056807615259952,15,12,0.2704538410173301,0.36995414302123475,1.3679012345678938,1.094320987654315,0.8824721377912864,0.8520770010131696,2.379869214171919,2022-05-04 20:00:00,93.713,91.37220975899973,98.39458048200052,2022-05-09 12:00:00,91.37220975899973,SL,17,2.3407902410002634,-1.0,-1.0053400769454024,2022
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-06-02 12:00:00,Research_2015_2024,13411-13424,13411,13424,1863.883,1828.358,1863.883,4.200545672374267,13,7,0.3231188978749437,0.6666481773637195,2.0631667839549626,1.1109359605911335,0.9020602218700456,0.6391970417327045,2.2823332829552623,2022-06-02 16:00:00,1867.824,1826.2436913618606,1950.984617276279,2022-06-10 12:00:00,1826.2436913618606,SL,36,41.58030863813951,-1.0,-1.0084174459368755,2022
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-07-22 08:00:00,Research_2015_2024,13629-13647,13629,13647,1723.798,1680.748,1723.798,4.7569045197540145,18,6,0.26427247331966747,0.8777161030254583,3.3212543554006904,1.1070847851335635,0.8805075784279067,0.8586535072259209,1.141779221386282,2022-07-22 12:00:00,1728.448,1678.4854992591702,1828.2530014816593,2022-09-01 12:00:00,1695.448,max_hold,180,49.96250074082991,-0.6604953617350069,-0.667500615571593,2022
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-08-17 04:00:00,Research_2015_2024,15277-15287,15277,15287,162.76,160.08,162.76,4.438378674690929,10,8,0.44383786746909293,0.6541640210831825,1.4738805970149356,1.1791044776119486,0.857142857142873,0.83116883116887,1.788236726356523,2022-08-17 08:00:00,163.23,159.92904397549032,169.8619120490194,2022-09-22 04:00:00,159.92904397549032,SL,155,3.3009560245096736,-1.0,-1.0060588507848882,2022
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-09-29 08:00:00,Research_2015_2024,13938-13950,13938,13950,1649.648,1614.71,1649.648,3.2094509656344266,12,7,0.2674542471362022,0.48014602164909553,1.795245455214548,1.0472265155418197,0.9027952082144803,0.7324586423274386,0.2240148494233893,2022-09-29 12:00:00,1651.318,1611.9885064817859,1729.9169870364283,2022-11-09 12:00:00,1711.368,max_hold,180,39.32949351821412,1.5268439694548783,1.5179447956112577,2022
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-10-14 04:00:00,Research_2015_2024,14114-14120,14114,14120,147.498,145.737,147.498,3.3785717081758753,6,4,0.5630952846959791,0.968389590972051,1.7197614991482204,1.1465076660988134,0.5526838966202771,0.47316103379722907,1.9175852094829615,2022-10-14 08:00:00,147.753,145.60669345687273,152.05461308625453,2022-11-10 20:00:00,145.60669345687273,SL,121,2.1463065431272526,-1.0,-1.0093183334244702,2022
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2022-10-26 04:00:00,Research_2015_2024,14062-14071,14062,14071,19.671,18.775,19.671,3.4725321765386017,9,5,0.3858369085042891,0.7092336923064346,1.8381696428571466,1.0212053571428592,0.9878542510121453,0.8663967611336125,2.460559563714684,2022-10-26 08:00:00,19.694,18.71049375826856,21.649012483462887,2022-11-10 12:00:00,21.649012483462887,TP,69,0.9835062417314404,1.987798755624705,1.9522117928634077,2022
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-01-18 00:00:00,Research_2015_2024,15915-15940,15915,15940,161.16,155.64,161.16,6.511003174761175,25,16,0.260440126990447,0.4157841701274123,1.596467391304349,1.0217391304347834,0.9650537634408615,0.8602150537634381,3.497060785274349,2023-01-18 04:00:00,161.28,155.42805109397744,172.98389781204511,2023-02-28 04:00:00,165.18,max_hold,180,5.851948906022557,0.6664446430805822,0.6630269782442746,2023
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-01-19 16:00:00,Research_2015_2024,14420-14433,14420,14433,1928.885,1896.495,1928.885,3.2860019499688904,13,9,0.2527693807668377,0.373114694329424,1.4761071661349543,1.0219203457857373,0.8814500803975976,0.8485601520245661,3.281685831989353,2023-01-19 20:00:00,1929.615,1894.0307592225174,2000.7234815549652,2023-02-03 12:00:00,1894.0307592225174,SL,66,35.58424077748259,-1.0,-1.0098358147413844,2023
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-02-02 08:00:00,Research_2015_2024,14474-14493,14474,14493,24.283,22.959,24.283,5.11116617229343,19,11,0.26900874591018054,0.510625293922476,1.8981735786871738,1.0989425981873113,0.9371727748691165,0.8900523560209469,2.6277930374734346,2023-02-02 12:00:00,24.413,22.894239828085755,27.453520343828494,2023-02-03 12:00:00,22.894239828085755,SL,6,1.518760171914245,-1.0,-1.02304511314376,2023
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-02-05 20:00:00,Research_2015_2024,14607-14621,14607,14621,142.443,140.235,142.443,3.6660798843159146,14,3,0.2618628488797082,1.2580011438783312,4.8040458937198025,1.0294384057971004,1.0,0.26068376068379145,2.0783863871993296,2023-02-06 00:00:00,142.506,140.084430449576,147.35513910084805,2023-03-10 08:00:00,147.35513910084805,TP,150,2.4215695504240102,2.0024777318491545,1.9942186256853527,2023
EURJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-02-27 12:00:00,Research_2015_2024,14529-14543,14529,14543,144.13,142.17,144.13,5.268015981037909,14,11,0.3762868557884221,0.5155618608529692,1.3701298701298734,1.0765306122449005,0.7761194029850714,0.552238805970143,2.978982790359647,2023-02-27 16:00:00,144.35,142.07698585544088,148.68602828911824,2023-03-13 08:00:00,142.07698585544088,SL,60,2.273014144559113,-1.0,-1.005499305857779,2023
USDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-04-17 12:00:00,Research_2015_2024,14923-14937,14923,14937,134.043,132.168,134.043,3.755491942888364,14,8,0.268249424492026,0.5878596721267881,2.1914666666666527,1.2522666666666586,0.9336550060313554,0.8938480096501551,2.9562317303045846,2023-04-17 16:00:00,134.514,132.04318279705336,139.46163440589325,2023-05-24 20:00:00,139.46163440589325,TP,168,2.470817202946648,2.002428346375761,1.9983811024161249,2023
EURJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-04-24 08:00:00,Research_2015_2024,14778-14790,14778,14790,147.84,146.38,147.84,3.408647850177548,12,7,0.28405398751479566,0.6703896456807049,2.360078277886474,1.3767123287671095,1.0,0.947368421052629,3.659492431013417,2023-04-24 12:00:00,148.38,146.27291941671797,152.62416116656402,2023-05-11 08:00:00,146.27291941671797,SL,77,2.107080583282027,-1.0,-1.0059323787135461,2023
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-05-31 08:00:00,Research_2015_2024,14997-15010,14997,15010,1957.215,1931.905,1957.215,3.2723149481568035,13,7,0.25171653447360026,0.5238068066248663,2.080939210927372,1.1205057289608924,0.9220338983051153,0.7237288135593742,0.03131692263414658,2023-05-31 12:00:00,1960.305,1929.971353605858,2020.8522927882843,2023-06-15 04:00:00,1929.971353605858,SL,66,30.33364639414208,-1.0,-1.0115383424548565,2023
AUDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-06-04 20:00:00,Research_2015_2024,15120-15136,15120,15136,92.008,90.259,92.008,4.106032441289007,16,8,0.25662702758056294,0.6576342696489915,2.5626072041166448,1.2813036020583224,0.7486631016042907,0.7486631016042907,2.9569082074188584,2023-06-05 00:00:00,92.501,90.15251033966436,97.19497932067128,2023-06-16 04:00:00,97.19497932067128,TP,56,2.3484896603356447,1.9987225832624762,1.993400013522824,2023
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-06-09 00:00:00,Research_2015_2024,16550-16567,16550,16567,174.64,172.64,174.64,4.625004959244886,17,11,0.27205911524969917,0.4709095958503904,1.7309090909090983,1.1200000000000045,0.666666666666638,0.4242424242423668,2.891709898468035,2023-06-09 04:00:00,174.87,172.53189200781276,179.57621598437447,2023-06-16 00:00:00,179.57621598437447,TP,29,2.338107992187247,2.0128308872388345,2.004276962412945,2023
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-06-16 04:00:00,Research_2015_2024,15080-15086,15080,15086,1960.205,1924.898,1960.205,3.6832597324143954,6,4,0.6138766220690659,0.9527110631397353,1.5519585351346836,1.0346390234231224,0.7911494252873773,0.5555172413793316,0.7643423287861345,2023-06-16 08:00:00,1961.465,1922.5015493988326,2039.2809012023351,2023-06-21 12:00:00,1922.5015493988326,SL,20,38.963450601167324,-1.0,-1.0089827773105304,2023
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-06-16 08:00:00,Research_2015_2024,15082-15088,15082,15088,24.072,23.203,24.072,3.471665164716086,6,5,0.5786108607860143,0.7047200633554875,1.2179516685845821,1.0149597238204853,0.8937198067632928,0.5458937198067592,1.0082139267757273,2023-06-16 12:00:00,24.088,23.140421960444804,25.974156079110394,2023-06-20 12:00:00,23.140421960444804,SL,13,0.9475780395551965,-1.0,-1.0369362717781319,2023
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-06-22 00:00:00,Research_2015_2024,15211-15223,15211,15223,158.791,157.185,158.791,3.335913086429243,12,9,0.27799275720243694,0.3881974409418822,1.396430053964295,1.0473225404732214,0.6035087719298214,0.47368421052628956,3.8050192400642957,2023-06-22 04:00:00,158.871,157.06464314728902,162.47171370542193,2023-07-19 04:00:00,162.47171370542193,TP,118,1.8063568527109908,1.993356794377563,1.9822847850068976,2023
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-07-11 08:00:00,Research_2015_2024,15185-15192,15185,15192,1934.745,1912.585,1934.745,3.3824436476964226,7,5,0.48320623538520324,0.7222799341561136,1.4947653429602892,1.067689530685921,0.6809246736908287,0.640037741783297,2.0868859847320267,2023-07-11 12:00:00,1936.205,1910.9471308802076,1986.8407382395844,2023-07-20 00:00:00,1986.8407382395844,TP,40,25.257869119792304,2.0047509946080866,1.9908939270011492,2023
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-08-08 00:00:00,Research_2015_2024,15419-15431,15419,15431,163.756,161.951,163.756,3.3105219756503934,12,6,0.27587683130419943,0.6089159534160314,2.2072022160664946,1.103601108033247,0.8400000000000198,0.8337499999999901,2.140346978527793,2023-08-08 04:00:00,163.942,161.81469219013826,168.19961561972352,2023-09-18 04:00:00,164.842,max_hold,180,2.1273078098617475,0.42306994588549746,0.413668391532495,2023
EURJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-08-21 20:00:00,Research_2015_2024,15291-15302,15291,15302,159.32,157.64,159.32,4.6957311440462295,11,8,0.42688464945874816,0.5939540881606129,1.3913690476190559,1.0119047619047679,0.45454545454543105,0.2272727272727801,2.6016334668257284,2023-08-22 00:00:00,159.33,157.55055705978128,162.91888588043744,2023-08-23 04:00:00,157.55055705978128,SL,7,1.779442940218729,-1.0,-1.007024670315336,2023
USDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-09-05 00:00:00,Research_2015_2024,15545-15558,15545,15558,146.535,144.441,146.535,6.351793396622294,13,10,0.48859949204786873,0.6976659413673061,1.427889207258846,1.0983763132760354,0.885416666666716,0.7048611111110946,2.1805885995477947,2023-09-05 04:00:00,146.74,144.3585823319004,151.50583533619923,2023-10-16 04:00:00,149.57,max_hold,180,2.3814176680996013,1.1883677684554834,1.1841685890616516,2023
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-09-18 16:00:00,Research_2015_2024,15472-15491,15472,15491,23.216,22.286,23.216,5.202440859297248,19,14,0.2738126768051183,0.37879523307325613,1.383410138248849,1.0193548387096782,1.0,0.7777777777777811,0.7595062585962141,2023-09-18 20:00:00,23.232,22.24130943910982,25.219381121780366,2023-09-29 16:00:00,22.24130943910982,SL,54,0.9906905608901795,-1.0,-1.0353288921704786,2023
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-09-18 16:00:00,Research_2015_2024,15469-15489,15469,15489,1930.558,1900.898,1930.558,5.846538120340762,20,14,0.29232690601703815,0.45516096189253274,1.5570272613428333,1.0899190829399834,0.9540713324360465,0.7183714670255738,2.5179604897452883,2023-09-18 20:00:00,1933.155,1899.6297281017628,2000.4155437964741,2023-09-26 16:00:00,1899.6297281017628,SL,36,33.52527189823718,-1.0,-1.0104398855007808,2023
USDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-10-18 12:00:00,Research_2015_2024,15739-15756,15739,15756,149.827,148.739,149.827,4.281411120225031,17,7,0.2518477129544136,0.632992242827394,2.5133928571428816,1.0349264705882455,0.9215686274510503,0.7333333333333928,1.837831892100855,2023-10-18 16:00:00,149.865,148.67546954418484,152.24406091163036,2023-11-20 08:00:00,148.67546954418484,SL,141,1.1895304558151736,-1.0,-1.0084066784092032,2023
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-10-31 04:00:00,Research_2015_2024,17176-17185,17176,17185,182.55,180.76,182.55,3.4319778174698428,9,6,0.38133086860776033,0.7413583367346386,1.9441340782122862,1.2960893854748576,1.0,0.9540229885057565,2.121519110283906,2023-10-31 08:00:00,183.05,180.62960871433313,187.98078257133378,2023-11-14 12:00:00,187.98078257133378,TP,63,2.4203912856668808,2.037184070415791,2.028920943656734,2023
SILVER,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-11-14 12:00:00,Research_2015_2024,15739-15752,15739,15752,22.982,21.867,22.982,4.537049057002576,13,6,0.34900377361558277,0.8375568886992804,2.3998505231689107,1.1076233183856512,0.9220231822971567,0.8166491043203373,2.22342986308035,2023-11-14 16:00:00,23.09,21.805561387259022,25.694877225481957,2023-12-03 20:00:00,25.694877225481957,TP,81,1.2844386127409777,2.02802780891426,2.0007785502476194,2023
XAUUSD,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-11-15 00:00:00,Research_2015_2024,15738-15750,15738,15750,1965.498,1931.515,1965.498,4.543274105053503,12,9,0.3786061754211253,0.5229310024953607,1.3812004041236314,1.0359003030927236,0.9617375231053816,0.7953789279113174,1.0850784225903665,2023-11-15 04:00:00,1966.705,1929.6450379850405,2040.8639240299192,2023-11-28 16:00:00,2040.8639240299192,TP,58,37.05996201495941,2.0010523486231504,1.9916081943129311,2023
GBPJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-11-22 04:00:00,Research_2015_2024,17276-17284,17276,17284,186.74,184.45,186.74,4.297550249045275,8,6,0.5371937811306594,0.7256416723278779,1.3508005822416307,1.013100436681223,0.9310344827586184,0.9310344827586184,1.6453710422477805,2023-11-22 08:00:00,186.8,184.3167845710176,191.67643085796485,2023-12-07 00:00:00,184.3167845710176,SL,66,2.483215428982419,-1.0,-1.0080540736685812,2023
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2023-11-30 12:00:00,Research_2015_2024,15924-15939,15924,15939,169.678,167.389,169.678,4.029143882713901,15,9,0.26860959218092667,0.48503843644145855,1.805737585554102,1.0834425513324613,0.8027923211169286,0.654450261780107,2.19802429354625,2023-11-30 16:00:00,169.873,167.24697230958787,175.11305538082425,2023-12-07 04:00:00,167.24697230958787,SL,28,2.6260276904121156,-1.0,-1.0076160659207836,2023
USDJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2024-02-02 12:00:00,Research_2015_2024,16214-16226,16214,16226,147.926,145.896,147.926,3.41811497619876,12,5,0.28484291468323003,0.8018257889979551,2.8149753694581268,1.172906403940886,0.9645583424209236,0.9525627044710919,1.7875564716415893,2024-02-02 16:00:00,148.278,145.7475263519414,153.33594729611718,2024-03-14 16:00:00,148.233,max_hold,180,2.530473648058603,-0.017783232018445165,-0.02173506135587493,2024
EURJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2024-02-08 04:00:00,Research_2015_2024,16032-16044,16032,16044,160.25,158.91,160.25,3.5406278429572757,12,8,0.2950523202464397,0.45909260277151615,1.5559701492537437,1.0373134328358293,0.634146341463467,0.6097560975609807,1.6420949870574677,2024-02-08 08:00:00,160.3,158.81538401242415,163.26923197515174,2024-02-22 04:00:00,163.26923197515174,TP,61,1.4846159875758644,2.0,1.991580314300401,2024
CHFJPY,H4,RS120_RECLAIM_RR2,右肩速度 >= 左肩速度x1.2、終値が左肩起点を上抜け、RR2.0,2024-03-18 00:00:00,Research_2015_2024,16395-16405,16395,16405,168.648,167.334,168.648,3.406365007829379,10,6,0.3406365007829379,0.6321045162930476,1.855657026889906,1.1133942161339434,0.533477321814231,0.46436285097193575,0.8797891273585249,2024-03-18 04:00:00,168.795,167.2375628891076,171.91587422178478,2024-03-27 08:00:00,167.2375628891076,SL,44,1.55743711089238,-1.0,-1.0128416100143667,2024
